label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,KR_Korean,US_English,US_French,US_Spanish,Turkish,note,status
BGM_NAME__009,Woelige woestijn,Across the Fluttering Dunes,Dunes ondulantes,Wüste Wellen,Deserto ondeggiante,Sobre las dunas ondeantes,はためくさばくを⟦TAG:0:0:020002005330⟧越えて,출렁이는 사막을 건너,Across the Fluttering Dunes,Dunes ondulantes,Sobre las dunas ondeantes,Dalgalanan Kum Tepelerini Aş,,translated-manual-multilang
BGM_NAME__010,Heen-en-weergrot,Duplicitous Delve,Façade double face,Hintergründige Höhle,Grotta Fronteretro,Las dos caras de la madeja,ウラオモテどうくつ,앞뒤 동굴,Duplicitous Delve,Façade double face,Las dos caras de la madeja,İki Yüzlü Mağara,,translated-manual-multilang
BGM_NAME__013,Een prikkelende wandeling,Spiky Stroll,Désert Pic-Pic,Spitzensport,Non tenermi sulle spine!,Un paseo punzante,トゲの⟦TAG:0:0:0200040046304830⟧上でもだいじょうぶ,가시 위여도 괜찮아,Spiky Stroll,Épopée et pics,Un paseo punzante,Diken Üstünde Gezinti,,translated-manual-multilang
BGM_NAME__014,Pas op voor de Blarggs!,Lava Scarves and Red-Hot Blarggs,Course en droit fil,Feuriger Blargg-Vulkan,"Magma mia, i Blargg incandescenti!",El volcán de lana ardiente,あちあち！⟦TAG:0:0:020006007b306e304a30⟧炎のウンババ⟦TAG:0:0:040006004b3056309330⟧火山！,불꽃 짜자잔 화산!,Lava Scarves and Red-Hot Blarggs,Blop Lava et doux magma,El volcán de lana ardiente,"Lav Atkıları, Alev Alev Blargg'ler!",,translated-manual-multilang
BGM_NAME__015,Pluizige puzzelpiramide,The Desert Pyramid Beckons!,L'appel de la pyramide des sables,Pyromide,Peripezie nella piramide,Aventuras en la pirámide,たんけん！さばくのピラミッド,탐험! 사막 피라미드,The Desert Pyramid Beckons!,L'appel de la pyramide des sables,Aventuras en la pirámide,Çöl Piramidi Seni Çağırıyor!,,translated-manual-multilang
BGM_NAME__017,Yoshi's koekjes,Yoshi and Cookies,"Un cookie, Yoshi ?",Yoshis Cookies,Yoshi e i biscotti,Yoshi contra las galletas,ヨッシーとクッキー,요시와 쿠키,Yoshi and Cookies,Avalanche de biscuits pour Yoshi,Yoshi contra las galletas,Yoshi ve Kurabiyeler,,translated-manual-multilang
BGM_NAME__019,Stamppalenparkoers,A-Mazing Post Pounding,Imbroglio de poteaux,Labyrinth voller Pfosten,Dedalo pieno di paletti,Laberinto subterráneo,⟦TAG:0:0:020004004f304430⟧杭だらけの⟦TAG:0:0:08000a0061304b30813044308d30⟧地下迷路,말뚝 지하 미로,A-Mazing Post Pounding,Dédale de poteaux tortueux,Laberinto subterráneo,Kazık Dolu Labirent!,,translated-manual-multilang
BGM_NAME__021,Pas op de oppasser,Fluffin' Puffin Babysitting,"Cot, cot, coton !",Flauschvogel-Flugschule,Assalto ai nidi dei Sofficioccoli,Asalto al nido,とつげき！わたがーもの⟦TAG:0:0:020002005930⟧巣,돌격! 솜오리 둥지,Fluffin' Puffin Babysitting,"Cot, cot, coton!",Asalto al nido,Pofuduk Puffinlere Dadılık!,,translated-manual-multilang
BGM_NAME__022,Sjaalbeklimmers,Scarf-Roll Scamper,Échappée écharpée,Schalrollen-Schikane,Arrampicata libera sulle sciarpe,De rollo en rollo,よじよじ⟦TAG:0:0:020002004230⟧編み⟦TAG:0:0:0200040082306e30⟧物をよじのぼれ！,돌돌 뜨개천 위에서 이동하라!,Scarf-Roll Scamper,Traversée sur les tricots,Andanzas de rollo en rollo,Atkıdan Atkıya!,,translated-manual-multilang
BGM_NAME__025,Lollige apenstreken,Monkeying Round and Round,Jungle accro-lianes,Hangelei an Woll-Lianen,Giungla di liane di lana,Lanas y lianas,⟦TAG:0:0:0200040044306830⟧糸まき ジャングル,털실 정글,Monkeying Round and Round,De fil en aiguille,Enredaderas enlanadas,"Maymunluk Yap, Döne Döne!",,translated-manual-multilang
BGM_NAME__029,Gordijnglijden,Sunset at Curtain Falls,Virevoltes sur tringles,Vorhang auf mit Affenzahn!,Corsa sulle tende russe,Atardecer en Cañada Cortina,ゆうやけカーテンスライダー,석양 속 슬라이드 커튼,Sunset at Curtain Falls,Rodéo sur les rampes à rideau,Atardecer en la Cañada Cortina,Perde İnerken Gün Batar,,translated-manual-multilang
BGM_NAME__030,Spookachtig schaduwspel,Spooky Scraps! Don't Get Spooked!,Ombres sournoises,Albtraum aus Spukstoff,Il segreto dei sipari spettrali,Lo que los retales esconden,おばけタペストリーのひみつ,유령 태피스트리의 비밀,Spooky Scraps! Don't Get Spooked!,Le voile est levé,Los espectros tras la cortina,Korkunç Kumaşlar! Korkma!,,translated-manual-multilang
BGM_NAME__033,Pluizige sneeuwpret (bovengronds),"Fluffy Snow, Here We Go! (Overground)",Pic de chaleur au pays des neiges (surface),Flauschneeball-Effekt (oberirdisch),Gomitoli di neve rotolanti (superficie),¡Algodola va! (Superficie),⟦TAG:0:0:0400080086304d3060307e30⟧雪玉ゴロゴロの⟦TAG:0:0:040008005b30643052309330⟧雪原の⟦TAG:0:0:040008006130583087304630⟧地上,데구르르 눈덩이의 설원(지상),"Fluffy Snow, Here We Go! (Overworld)",Fortes chaleurs au pays des neiges (surface),Tras el ovillo de nieve (superficie),"Pofuduk Kartopu, Yuvarlan! (Yer Üstü)",,translated-manual-multilang
BGM_NAME__033b,Pluizige sneeuwpret (ondergronds),"Fluffy Snow, Here We Go! (Underground)",Pic de chaleur au pays des neiges (sous terre),Flauschneeball-Effekt (unterirdisch),Gomitoli di neve rotolanti (sottoterra),¡Algodola va! (Bajo tierra),⟦TAG:0:0:0400080086304d3060307e30⟧雪玉ゴロゴロの⟦TAG:0:0:040008005b30643052309330⟧雪原の⟦TAG:0:0:0400040061304b30⟧地下,데구르르 눈덩이의 설원(지하),"Fluffy Snow, Here We Go! (Underground)",Fortes chaleurs au pays des neiges (sous terre),Tras el ovillo de nieve (bajo tierra),"Pofuduk Kartopu, Yuvarlan! (Yer Altı)",,translated-manual-multilang
BGM_NAME__035,Glibberen en glijden,Frozen Solid and Chilled,Frissons et glaçons,Vereist und tiefgefroren,"Contro il tempaccio, alito di ghiaccio!",Patinaje hilístico,カチンコチン ヒーヤヒヤ,오들오들 꽁꽁꽁,Frozen Solid and Chilled,Frissons et glaçons,Patinaje hilístico,Buz Kestik!,,translated-manual-multilang
BGM_NAME__038,Winters wolland,A Little Light Snowfall,Flocons à l'horizon,Wattelawinen,"Nemico cattivo, valanga in arrivo!",¡Peligro: algodón!,ドッサリ⟦TAG:0:0:0200040086304d30⟧雪にごようじん！,눈 뭉치를 조심해!,A Little Light Snowfall,Flocons à l'horizon,¡Peligro: nieve!,Şöyle Hafif Bir Kar...,,translated-manual-multilang
BGM_NAME__039,Binnenstebuitenlabyrint,Up Shuttlethread Pass,Ascension du col Duchandaye,Nicht den Faden verlieren!,Lanirinto glaciale,El misterioso tejido fugaz,どうどうめぐりのラビリンス,미궁 속으로,Up Shuttlethread Pass,Ascension du col DuChandaye,El labertinto nevado,İpliğin Ucunu Kaçırma!,,translated-manual-multilang
BGM_NAME__042,Smakkers van spinnen,Lair of the Smooch Spiders,Repaire des Arakbiz,Im Netz der Schmatzspinnen,Nella tela dei Labbragni,La guarida de las Besarañas,チュッパイダー コチュッパイダーの⟦TAG:0:0:020002004d30⟧木,쪽쪽파이더 나무,Lair of the Smooch Spiders,Repaire des Arach'becs,La guarida de las besarañas,Öpücük Örümceklerinin İni,,translated-manual-multilang
BGM_NAME__043,Ontsnap uit de lavagrot!,Vamoose the Lava Sluice!,Pas de répit pour Yoshi,Lavieren durch die Lavahöhle,Fuga fervente dalla grotta ardente,Huele a chamusquina,⟦TAG:0:0:0c001400603063305730853064302000883046304c309330⟧脱出！ 溶岩どうくつ,탈출! 용암 동굴,Vamoose the Lava Sluice!,Enfer de glissières,Escape de la cueva de lava,Lav Kanalından Toz Ol!,,translated-manual-multilang
BGM_NAME__047,Kameks laatste afschudpoging,Kamek's Last-Ditch Fly-By,"Kamek du soir, déboires",Kamek-Krawall,Tra le nuvole con Kamek,La estratagema final de Kamek,おそらのうえでカメックと,하늘 위에서 마귀와,Kamek's Last-Ditch Flyby,"Kamek du soir, déboires",La estratagema final de Kamek,Kamek'in Son Çırpınışı,,translated-manual-multilang
BGM_NAME__048,Baby Bowsers kasteel 1,King Bowser's Castle 1,Bébé Bowser veut en découdre 1,Baby Bowsers Schloss (1),"Fatti sotto, Baby Bowser! 1",¡A por Bebé Bowser! - 1,さあゆくぞ！ベビィクッパ！ １,베이비쿠파의 성 1,King Bowser's Castle 1,Bébé Bowser veut en découdre 1,El castillo del Rey Bowser - 1,Bebek Bowser'ın Kalesi 1,,translated-manual-multilang
BGM_NAME__048b,Baby Bowsers kasteel 2,King Bowser's Castle 2,Bébé Bowser veut en découdre 2,Baby Bowsers Schloss (2),"Fatti sotto, Baby Bowser! 2",¡A por Bebé Bowser! - 2,さあゆくぞ！ベビィクッパ！ ２,베이비쿠파의 성 2,King Bowser's Castle 2,Bébé Bowser veut en découdre 2,El castillo del Rey Bowser - 2,Bebek Bowser'ın Kalesi 2,,translated-manual-multilang
BGM_NAME__101,Wonderlijke wollen wereld 1,Wonderful World of Wool 1,Merveilleux monde moelleux 1,Wundervolle Wollwelt (1),Nel paese delle lanaviglie 1,El mundo es un ovillo - 1,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい １,멋진 털실의 세계 1,Wonderful World of Wool 1,Merveilleux monde moelleux 1,Un fabuloso mundo de estambre - 1,Yünlerin Yumuşacık Yurdu 1,,translated-manual-multilang
BGM_NAME__102,Wonderlijke wollen wereld 2,Wonderful World of Wool 2,Merveilleux monde moelleux 2,Wundervolle Wollwelt (2),Nel paese delle lanaviglie 2,El mundo es un ovillo - 2,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ２,멋진 털실의 세계 2,Wonderful World of Wool 2,Merveilleux monde moelleux 2,Un fabuloso mundo de estambre - 2,Yünlerin Yumuşacık Yurdu 2,,translated-manual-multilang
BGM_NAME__103,Wonderlijke wollen wereld 3,Wonderful World of Wool 3,Merveilleux monde moelleux 3,Wundervolle Wollwelt (3),Nel paese delle lanaviglie 3,El mundo es un ovillo - 3,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ３,멋진 털실의 세계 3,Wonderful World of Wool 3,Merveilleux monde moelleux 3,Un fabuloso mundo de estambre - 3,Yünlerin Yumuşacık Yurdu 3,,translated-manual-multilang
BGM_NAME__104,Wonderlijke wollen wereld 4,Wonderful World of Wool 4,Merveilleux monde moelleux 4,Wundervolle Wollwelt (4),Nel paese delle lanaviglie 4,El mundo es un ovillo - 4,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ４,멋진 털실의 세계 4,Wonderful World of Wool 4,Merveilleux monde moelleux 4,Un fabuloso mundo de estambre - 4,Yünlerin Yumuşacık Yurdu 4,,translated-manual-multilang
BGM_NAME__105,Wonderlijke wollen wereld 5,Wonderful World of Wool 5,Merveilleux monde moelleux 5,Wundervolle Wollwelt (5),Nel paese delle lanaviglie 5,El mundo es un ovillo - 5,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ５,멋진 털실의 세계 5,Wonderful World of Wool 5,Merveilleux monde moelleux 5,Un fabuloso mundo de estambre - 5,Yünlerin Yumuşacık Yurdu 5,,translated-manual-multilang
BGM_NAME__106,Wonderlijke wollen wereld 6,Wonderful World of Wool 6,Merveilleux monde moelleux 6,Wundervolle Wollwelt (6),Nel paese delle lanaviglie 6,El mundo es un ovillo - 6,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ６,멋진 털실의 세계 6,Wonderful World of Wool 6,Merveilleux monde moelleux 6,Un fabuloso mundo de estambre - 6,Yünlerin Yumuşacık Yurdu 6,,translated-manual-multilang
BGM_NAME__107,Wonderlijke wollen wereld 7,Wonderful World of Wool 7,Merveilleux monde moelleux 7,Wundervolle Wollwelt (7),Nel paese delle lanaviglie 7,El mundo es un ovillo - 7,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ７,멋진 털실의 세계 7,Wonderful World of Wool 7,Merveilleux monde moelleux 7,Un fabuloso mundo de estambre - 7,Yünlerin Yumuşacık Yurdu 7,,translated-manual-multilang
BGM_NAME__108,Wonderlijke wollen wereld 8,Wonderful World of Wool 8,Merveilleux monde moelleux 8,Wundervolle Wollwelt (8),Nel paese delle lanaviglie 8,El mundo es un ovillo - 8,すばらしい ⟦TAG:0:0:04000600513044306830⟧毛糸のせかい ８,멋진 털실의 세계 8,Wonderful World of Wool 8,Merveilleux monde moelleux 8,Un fabuloso mundo de estambre - 8,Yünlerin Yumuşacık Yurdu 8,,translated-manual-multilang
BGM_NAME__057,Vs. Burt the Bashful,Vs Burt the Bashful,Contre le Gros Bélixo,Boss Xilebo,Contro Goffry Pallone Gonfiato,Duelo contra Don Inflón,VS.ビッグドンブリ,VS. 거대덮밥,Vs. Burt the Bashful,C. Gros Bélixo,Duelo contra Inflonte el Tímido,Utangaç Burt ile Savaş,,translated-manual-multilang
BGM_NAME__058,Vs. Bunson the Hot Dog,Vs Bunson the Hot Dog,Contre Hot Dog le Brûlant,"Wurstl, der Hotdog",Contro Hot Dog Fuocofacile,Duelo contra Chamuscán Guardián,VS.ビッグホットドッグん,VS. 거대핫도군,Vs. Bunson the Hot Dog,C. Chôchô le caniculaire,⟦TAG:0:2:5a00⟧Duelo contra Quincán el Mechucho⟦TAG:0:2:6400⟧,Bunsen Sosis ile Savaş,,translated-manual-multilang
BGM_NAME__059,Vs. Miss Cluck the Insincere,Vs Miss Cluck the Insincere,Contre Cotclaudette la Douillette,Mutter Gluckuhn,Contro Cocca Coccò,Duelo contra Clotilda Malauva,VS.ビッグコッコさん,VS. 거대꼬꼬씨,Vs. Miss Cluck the Insincere,C. Cotclaudette la douillette,⟦TAG:0:2:5a00⟧Duelo contra Cascarronda la Maliciosa⟦TAG:0:2:6400⟧,Sahteci Bayan Gıdak ile Savaş,,translated-manual-multilang
BGM_NAME__060,Vs. Naval Piranha,Vs Naval Piranha,Contre Ultra Piranha,Audrey,Contro Piranha Ombelico,Duelo contra Piraña Naval,VS.ビッグパックン,VS. 거대뻐끔,Vs. Naval Piranha,C. Ultra Piranha,Duelo contra la Piraña Fluvial,Göbek Piranha ile Savaş,,translated-manual-multilang
BGM_NAME__061,Vs. Snifberg the Unfeeling,Vs Snifberg the Unfeeling,Contre Glafit le Givré,Eisberg-Snifit,Contro Freddy il Freddoloso,Duelo contra Friolfiti el Gélido,VS.ビッグアイスムーチョ,VS. 거대아이스무우쵸,Vs. Snifberg the Unfeeling,C. Glaskrache l'inflexible,Duelo contra Friolfiti el Entumido,Buz Gibi Snifberg ile Savaş,,translated-manual-multilang
BGM_NAME__062,Vs. Baby Bowser,Vs Baby Bowser,Contre Bébé Bowser,Baby Bowser,Contro Baby Bowser,Duelo contra Bebé Bowser,VS.ベビィクッパ,VS. 베이비쿠파,Vs. Baby Bowser,C. Bébé Bowser,Duelo contra Bebé Bowser,Bebek Bowser ile Savaş,,translated-manual-multilang
BGM_NAME__063,Vs. Mega-Baby Bowser,Vs Mega Baby Bowser,Contre Méga Bébé Bowser,Mega-Baby-Bowser,Contro Mega Baby Bowser,Duelo contra Mega Bebé Bowser,VS.ビッグベビィクッパ,VS. 거대베이비쿠파,Vs. Mega Baby Bowser,C. Méga Bébé Bowser,Duelo contra Mega Bebé Bowser,Mega Bebek Bowser ile Savaş,,translated-manual-multilang
BGM_NAME__064,Vs. Big Montgomery,Vs Big Montgomery,Contre Topulente l'Impatiente,Monty der Große,Contro Tantatalpona,Duelo contra Monty el Grande,VS.ビッグチョロプー,VS. 거대쪼르뚜,Vs. Big Montgomery,C. Topulente la tapie,Duelo contra Monty el Grande,Büyük Montgomery ile Savaş,,translated-manual-multilang
BGM_NAME__065,Vs. Knot-Wing the Koopa,Vs Knot-Wing the Koopa,Contre Gigantroopa l'Irascible,Knotbert Parakoopa,Contro Paratroopa Alagrande,Duelo contra Paratroopa Barrigón,VS.ビッグパタパタ,VS. 거대펄럭펄럭,Vs. Knot-Wing the Koopa,C. Colonel Paratroopa,Duelo contra Paratroopa Alanudo,Düğümkanat Koopa ile Savaş,,translated-manual-multilang
BGM_NAME__066,Getransformeerde Yoshi,Yoshi Transformed,Yoshi métamorphosé,Verwandlung,Yoshi trasformato,Yoshi transformado,へんしんヨッシー,변신 요시,Yoshi Transformed,Yoshi transformé,Yoshi transformado,Dönüşmüş Yoshi,,translated-manual-multilang
BGM_NAME__072,Breiland,Craft Island,Tricot'île,Woll-Atoll,Isola Gomitolo,Isla Remiendos,クラフトアイランド,크래프트 아일랜드,Craft Island,Tricot'île,Isla Remiendos,El İşi Adası,,translated-manual-multilang
BGM_NAME__073,Wereld 1,World 1,Monde 1,Welt 1,Mondo 1,Mundo 1,ワールド １,월드 1,World 1,Monde 1,Mundo 1,Dünya 1,,translated-manual-multilang
BGM_NAME__074,Wereld 2,World 2,Monde 2,Welt 2,Mondo 2,Mundo 2,ワールド ２,월드 2,World 2,Monde 2,Mundo 2,Dünya 2,,translated-manual-multilang
BGM_NAME__075,Wereld 3,World 3,Monde 3,Welt 3,Mondo 3,Mundo 3,ワールド ３,월드 3,World 3,Monde 3,Mundo 3,Dünya 3,,translated-manual-multilang
BGM_NAME__076,Wereld 4,World 4,Monde 4,Welt 4,Mondo 4,Mundo 4,ワールド ４,월드 4,World 4,Monde 4,Mundo 4,Dünya 4,,translated-manual-multilang
BGM_NAME__077,Wereld 5,World 5,Monde 5,Welt 5,Mondo 5,Mundo 5,ワールド ５,월드 5,World 5,Monde 5,Mundo 5,Dünya 5,,translated-manual-multilang
BGM_NAME__078,Wereld 6,World 6,Monde 6,Welt 6,Mondo 6,Mundo 6,ワールド ６,월드 6,World 6,Monde 6,Mundo 6,Dünya 6,,translated-manual-multilang
BGM_NAME__081,Credits,Credits,Crédits,Credits,Riconoscimenti,Créditos,スタッフロール,스태프 크레딧,Credits,Générique,Créditos,Jenerik,,translated-manual-multilang
BGM_NAME__082,Yoshi's Woolly World-medley,Yoshi's Woolly World Medley,Medley Yoshi's Woolly World,Yoshi's Woolly World Medley,Medley di Yoshi's Woolly World,Popurrí Yoshi's Woolly World,ヨッシー ウールワールド メドレー,요시 울리 월드 메들리,Yoshi's Woolly World Medley,Compilation Yoshi's Woolly World,Popurrí Yoshi's Woolly World,Yoshi's Woolly World Potpurisi,QA2: Medley için daha kısa Türkçe karşılık kullanıldı,qa-reviewed
BGM_NAME__083,Fortlevel,Fort Course,Thème des forts,Festungen,Scenari fortezza,En el fuerte,とりでのコース,요새 코스,Fort Course,Dans un fort,En el fuerte,Hisar Bölümü,,translated-manual-multilang
BGM_NAME__084,Kasteellevel,Castle Course,Thème des châteaux,Schlösser,Scenari castello,En el castillo,おしろのコース,성 코스,Castle Course,Dans un château,En el castillo,Kale Bölümü,,translated-manual-multilang
BGM_NAME__085,Speciaal level,Special Course,Niveaux spéciaux,Spezial-Level,Scenari speciali,Nivel especial,スペシャルコース,스페셜 코스,Special Course,Niveau spécial,Nivel especial,Özel Bölüm,,translated-manual-multilang
BGM_NAME__086,Yoshi-hut,Yoshi Hut,Pavillon des Yoshis,Yoshi-Pavillon,Casetta degli Yoshi,Alfiletero de Yoshi,ヨッシールーム,요시 룸,Yoshi Hut,Pavillon des Yoshi,Carpa de yoshis,Yoshi Kulübesi,,translated-manual-multilang
BGM_NAME__087,amiibo-hut,amiibo Hut,Pavillon amiibo,amiibo-Pavillon,Casetta degli amiibo,Alfiletero amiibo,amiiboルーム,amiibo 룸,amiibo Hut,Pavillon amiibo,Carpa de amiibo,amiibo Kulübesi,,translated-manual-multilang
BGM_NAME__088,Herinneringentent,Scrapbook Theatre,Théâtre des souvenirs,Museums-Pavillon,Teatro dei ricordi,Carpa de la nostalgia,おもいでシアター,추억 극장,Scrapbook Theater,Théâtre des souvenirs,Carpa de los recuerdos,Hatıra Tiyatrosu,,translated-manual-multilang
BGM_NAME__089,Titelscherm,Title Screen,Écran titre,Titelbildschirm,Schermo del titolo,Pantalla del título,タイトル⟦TAG:0:0:040006004c3081309330⟧画面,타이틀 화면,Title Screen,Écran titre,Pantalla del título,Başlık Ekranı,,translated-manual-multilang
BGM_NAME__200,Welkom in Yoshi's Woolly World!,Welcome to Yoshi's Woolly World!,Bienvenue dans Yoshi's Woolly World !,Willkommen in Yoshi's Woolly World!,Benvenuti nel mondo di lana di Yoshi!,¡Bienvenido a Yoshi's Woolly World!,ヨッシー ウールワールドへ　ようこそ,요시 울리 월드에 오신 것을 환영합니다!,Welcome to Yoshi's Woolly World!,⟦TAG:0:2:5a00⟧Bienvenue dans Yoshi's Woolly World!⟦TAG:0:2:6400⟧,¡Bienvenido a Yoshi's Woolly World!,Yoshi's Woolly World'e Hoş Geldin!,,translated-manual-multilang
YOSHI_NAME_UNKNOWN,???,???,???,???,???,(?),？？？,???,???,???,(?),???,,translated-manual-multilang
YOSHI_NAME_001,Groene Yoshi,Green Yoshi,Yoshi vert,Grüner Yoshi,Yoshi verde,Yoshi verde,みどりヨッシー,초록요시,Green Yoshi,Yoshi vert,Yoshi verde,Yeşil Yoshi,,translated-manual-multilang
YOSHI_NAME_002,Rode Yoshi,Red Yoshi,Yoshi rouge,Roter Yoshi,Yoshi rosso,Yoshi rojo,あかヨッシー,빨강요시,Red Yoshi,Yoshi rouge,Yoshi rojo,Kırmızı Yoshi,,translated-manual-multilang
YOSHI_NAME_003,Blauwe Yoshi,Blue Yoshi,Yoshi bleu,Blauer Yoshi,Yoshi blu,Yoshi azul,あおヨッシー,파랑요시,Blue Yoshi,Yoshi bleu foncé,Yoshi azul,Mavi Yoshi,,translated-manual-multilang
YOSHI_NAME_004,Lichtblauwe Yoshi,Light-Blue Yoshi,Yoshi bleu ciel,Hellblauer Yoshi,Yoshi azzurro,Yoshi azul claro,みずいろヨッシー,하늘색요시,Light-Blue Yoshi,Yoshi bleu ciel,Yoshi azul claro,Açık Mavi Yoshi,,translated-manual-multilang
YOSHI_NAME_005,Gele Yoshi,Yellow Yoshi,Yoshi jaune,Gelber Yoshi,Yoshi giallo,Yoshi amarillo,きいろヨッシー,노랑요시,Yellow Yoshi,Yoshi jaune,Yoshi amarillo,Sarı Yoshi,,translated-manual-multilang
YOSHI_NAME_006,Roze Yoshi,Pink Yoshi,Yoshi rose,Rosa Yoshi,Yoshi rosa,Yoshi rosa,ピンクヨッシー,핑크요시,Pink Yoshi,Yoshi rose,Yoshi rosa,Pembe Yoshi,,translated-manual-multilang
YOSHI_NAME_007,Oranje Yoshi,Orange Yoshi,Yoshi orange,Oranger Yoshi,Yoshi arancione,Yoshi naranja,オレンジヨッシー,오렌지요시,Orange Yoshi,Yoshi orange,Yoshi naranja,Turuncu Yoshi,,translated-manual-multilang
YOSHI_NAME_008,Paarse Yoshi,Purple Yoshi,Yoshi violet,Lila Yoshi,Yoshi viola,Yoshi morado,むらさきヨッシー,보라요시,Purple Yoshi,Yoshi mauve,Yoshi morado,Mor Yoshi,,translated-manual-multilang
YOSHI_NAME_009,Zwarte Yoshi,Black Yoshi,Yoshi noir,Schwarzer Yoshi,Yoshi nero,Yoshi negro,くろヨッシー,검정요시,Black Yoshi,Yoshi noir,Yoshi negro,Siyah Yoshi,,translated-manual-multilang
