file,id,offset,original,translation
05/05_050240.xs,text000003,105,"<T>Not at all, Dalston. I'm quite certain that
you're innocent.","<T>Hiç de değil, Dalston. Suçsuz
olduğundan oldukça eminim."
05/05_050240.xs,text000004,169,"<T><M4/2/1>Convincing the police, however, is another
matter entirely.","<T><M4/2/1>Ama polisi ikna etmek
bambaşka bir mesele."
05/05_050240.xs,text000005,240,"<T><M2/1/1>That's the funny thing about making up your
mind: you stop listening to everything else.","<T><M2/1/1>Bir şeye karar verince işin ilginç yanı şu:
diğer her şeyi dinlemeyi bırakırsın."
05/05_050240.xs,text000006,340,"<T><M4/1/1>Hey, you're an archaeology buff, right?
See, I've been working on this puzzle while
I'm stuck here.","<T><M4/1/1>Hey, sen arkeoloji meraklısısın, değil
mi? Bak, burada sıkışıp kaldım ya,
bu bulmaca üzerinde çalışıyordum."
05/05_050240.xs,text000007,451,"<T><M2/2/2>I'm not saying anything else until my lawyer
gets here.","<T><M2/2/2>Avukatım gelene kadar
başka bir şey söylemiyorum."
05/05_050240.xs,text000008,518,<T><M3/1/2>Are you going to solve it or not?,"<T><M3/1/2>Çözecek misin, çözmeyecek misin?"
05/05_050240.xs,text000009,563,"<T><M2/2/1>Doesn't matter if you believe me or not -
they're not releasing me any time soon.","<T><M2/2/1>Bana inanıp inanmaman önemli değil - beni
yakın zamanda serbest bırakmayacaklar."
05/05_050240.xs,text000010,656,"<T><M2/2/1>I still plan to prove your innocence, Dalston.
I just need more evidence.","<T><M2/2/1>Yine de masumiyetini kanıtlamayı
planlıyorum, Dalston. Sadece
daha fazla kanıta ihtiyacım var."
05/05_050240.xs,text000011,741,"<T><M3/1/1>In fact, I'm going to look for that now. Can
you hold on for a while longer?","<T><M3/1/1>Hatta şimdi onu arayacağım.
Bir süre daha dayanabilir misin?"
05/05_050240.xs,text000012,829,"<T><M5/1/1>Hah! Look around. Does it look like I've got
much choice?","<T><M5/1/1>Hah! Etrafına bak. Sence
çok seçeneğim var mı?"
05/05_050240.xs,text000013,898,"<T><M3/1/4>This case is paper thin. I'll sue them into
the ground when I get out!","<T><M3/1/4>Bu dava kâğıt kadar İnce. Çıkınca onları
mahkemede yerin dibine sokacağım!"
05/05_050250.xs,text000000,0,シバロフ,Sheffield
05/05_050250.xs,text000001,9,"<T><M2/1/1>Dalston's keeping quiet, but I'm going to
keep pressing him as long as it takes until
he spills the beans!","<T><M2/1/1>Dalston susuyor ama ben,
ağzından baklayı çıkarana kadar
üstüne gitmeye devam edeceğim!"
05/05_050250.xs,text000002,127,"<T>Even if he doesn't confess, holding him
here at least keeps these underhanded
miracles from happening.","<T>İtiraf etmese bile onu burada
tutmak, en azından bu sinsi
mucizelerin gerçekleşmesini engeller."
05/05_050250.xs,text000003,233,レイトン,Layton
05/05_050250.xs,text000004,242,"<T><M4/2/1>With all due respect, Chief Inspector, have
you considered the off chance that Dalston
may not be the culprit?","<T><M4/2/1>Saygımla, Başmüfettiş,
Dalston'ın suçlu olmama
ihtimalini hiç düşündünüz mü?"
05/05_050250.xs,text000005,364,"<T><M5/1/1>Don't be ridiculous! Who else could have
done it?! The tooth fairy?!","<T><M5/1/1>Saçmalamayın! Başka kim
yapmış olabilir?! Dış perisi mi?!"
05/05_050250.xs,text000006,444,"<T><M4/1/1>No. The guilty party is someone with too
much time and money on his hands. That's
our man and no mistake.","<T><M4/1/1>Hayır. Suçlu, elinde fazla zamanı
ve parası olan biri. O bizim
adamımız, başka ihtimal yok."
05/05_050250.xs,text000007,561,"<T><M2/1/1>You watch. As long as Dalston's under lock
and key, there won't be so much as a peep
from that masked ninny.","<T><M2/1/1>Göreceksiniz. Dalston kilit
altındayken, o maskeli budaladan
tek bir çit bile çıkmayacak."
05/05_050250.xs,text000008,681,"<T><M3/2/1>I hope you soon come to realise the great
risks of your {''}guilty until proven innocent{''}
policy, Chief Inspector.","<T><M3/2/1>Umarım yakında, {''}guilty until proven
innocent{''} politikanızın büyük
risklerini fark edersiniz, Başmüfettiş."
05/05_050250.xs,text000009,810,<T><M2/1/1>No one terrorises this city on my watch.,"<T><M2/1/1>Ben görevdeyken kimse
bu şehre terör estiremez."
05/05_050260.xs,text000000,0,ブルーマイル,Bloom
05/05_050260.xs,text000001,13,"<T><M1/1/1>Just so you know, the fact that I'm still
investigating doesn't mean I've changed
my mind about Dalston.","<T><M1/1/1>Bil diye söylüyorum, hâlâ soruşturuyor
olmam Dalston hakkındaki fikrimi
değiştirdiğim anlamına gelmiyor."
05/05_050260.xs,text000002,129,"<T><M2/1/1>Right now, my job is to find and identify the
victims of last night's miracle. <W><M3/1/1>Assuming
they are indeed {''}victims{''}.","<T><M2/1/1>Şu an görevim, dün geceki mucizenin
kurbanlarını bulup kimliklerini tespit
etmek. <W><M3/1/1>Tabii gerçekten {''}kurbanlar{''} iseler."
05/05_050260.xs,text000003,272,レイトン,Layton
05/05_050260.xs,text000004,281,"<T><M3/2/1>I see. I trust you won't object if I continue
investigating the case?","<T><M3/2/1>Anlıyorum. Davayı araştırmaya devam
edersem itiraz etmeyeceksiniz, değil mi?"
05/05_050260.xs,text000005,362,"<T><M2/1/1>Go ahead. Sheffield might sing to a different
tune, but he's busy with the questioning.
<M3/1/1>Best of luck, Professor.","<T><M2/1/1>Devam et. Sheffield belki başka
türlü düşünür, ama hâlâ sorguyla
meşgul. <M3/1/1>Bol şans, Profesör."
05/05_050260.xs,text000006,494,"<T>I'll look into the whereabouts of last night's
{''}victims{''}. <M3/1/1>Please continue your own
investigation.","<T>Dün geceki {''}kurbanlar{''}in nerede
olduğunu araştıracağım. <M3/1/1>Siz de
kendi soruşturmanıza devam edin."
05/05_050270.xs,text000000,0,グロスキー,Grosky
05/05_050270.xs,text000001,11,"<T>Dalston still not off the hook, then?<W> Gah...<W30>
Looks like we've got a lot more work to do,
then.","<T>Demek Dalston hâlâ yakayı sıyıramadı,
ha?<W> Off...<W30> Görünüşe göre yapacak
daha çok işimiz var, öyleyse."
05/05_050300.xs,text000000,0,レイトン,Layton
05/05_050300.xs,text000001,9,"<T><M4/2/1/45>We'll need more evidence to convince the
chief inspector. Let's see if we can track
down the chariot that was used.","<T><M4/2/1/45>Başmüfettişi ikna etmek için daha fazla
kanıta ihtiyacımız var. Kullanılan arabayı
bulup bulamayacağımıza bakalım."
05/05_050300.xs,text000002,139,ルーク,Luke
05/05_050300.xs,text000003,146,"<T><M2/2/1>Mr Dalston mentioned a racecourse, and the
chief inspector said he'd already checked
with the manager and nothing was missing.","<T><M2/2/1>Bay Dalston bir hipodromdan söz etti;
başmüfettiş de müdürle konuştuğunu
ve hiçbir şeyin eksik olmadığını söyledi."
05/05_050300.xs,text000004,284,"<T><M2/1/1/45>It's still worth investigating, at any rate.
Perhaps they overlooked something. ","<T><M2/1/1/45>Yine de araştırmaya değer. Belki
bir şeyi gözden kaçırmışlardır."
05/05_050300.xs,text000005,379,"<T>You never know what you may find unless
you try.","<T>Denemeden ne
bulabileceğinizi bilemezsiniz."
05/05_050300.xs,text000006,431,レミ,Emmy
05/05_050300.xs,text000007,436,"<T><M3/2/1>I saw the racecourse on a map back at the
hotel. It's just north of here.","<T><M3/2/1>Oteldeki haritada hipodromu
gördüm. Buradan hemen kuzeyde."
05/05_050300.xs,text000008,521,"<T><M3/1/1>Well then, what are we waiting for?",<T><M3/1/1>Öyleyse neyi bekliyoruz?
05/05_050310.xs,text000000,0,ルーク,Luke
05/05_050310.xs,text000001,7,<T><M6/1/1>Whoa! The racecourse is huge!,<T><M6/1/1>Vay canına! Hipodrom kocaman!
05/05_050310.xs,text000002,48,レミ,Emmy
05/05_050310.xs,text000003,53,"<T><M3/2/1>You can practically smell all that wagered
money in the air!","<T><M3/2/1>Neredeyse havadaki tüm o bahis
parasının kokusunu alabiliyorsun!"
05/05_050315.xs,text000000,0,セレナ,Serena
05/05_050315.xs,text000001,7,"<T><M3/2/1>Thrillerating casinos during the day, the
drama of a mistevious, magical dandleman
by night - this city has it all!","<T><M3/2/1>Gündüzleri gerilim-şahane kumarhaneler,
geceleri yaramaz, büyülü bir Dandleman'in
dramı - bu şehirde her şey var!"
05/05_050315.xs,text000002,134,"<T><M2/2/1>I've only been here a few days, and what an
extravonanza it's been!","<T><M2/2/1>Sadece birkaç gündür buradayım
ve ne eğlence-şahane günlerdi!"
05/05_050315.xs,text000003,213,ルーク,Luke
05/05_050315.xs,text000004,220,"<T><M3/1/2>Didn't you hear? The police have a suspect
now. Don't you think there might not be any
more Masked Dandle- <W30>I mean, Gentleman?","<T><M3/1/2>Duymadın mı? Polis artık bir
şüpheli buldu. Sence artık Maskeli
Dandle- <W30>yani, Bey olmayabilir mi?"
05/05_050315.xs,text000005,362,"<T>Don't be such a spoilsnail. That was just
Act One! <M3/2/1>The Dandleman's still out there.
I'm on tenderhawks in precipitation!","<T>Öyle heveskıran bir salyangoz olma. Bu
sadece Birinci Perdeydi! <M3/2/1>Dandleman hâlâ
dışarıda. Heyecandan yerimde duramıyorum!"
05/05_050315.xs,text000006,494,"<T><M1/2/5>Gosh, you're looking forward to a crime?","<T><M1/2/5>Aman Tanrım, bir suç olmasını
mı dört gözle bekliyorsun?"
05/05_050315.xs,text000007,546,"<T><M2/1/1>Absotively! Life's short! Enjoy everything it
throws at you!","<T><M2/1/1>Kesinlikle! Hayat kısa! Karşına
ne çıkarırsa tadını çıkar!"
05/05_050315.xs,text000008,618,"<T><M2/2/2>I don't know if I feel comfortable enjoying
something that scares other people...","<T><M2/2/2>Başkalarını korkutan bir şeyin keyfini
çıkarmak bana doğru gelmiyor..."
05/05_050315.xs,text000009,711,"<T><M1/2/1>Your loss! The way I see it, the more you
like, the more this amazible town can offer!","<T><M1/2/1>Sen bilirsin! Bana göre ne kadar
çok şeyi seversen, bu hayret-ötesi
kasaba sana o kadar çok şey sunar!"
05/05_050315.xs,text000010,809,レイトン,Layton
05/05_050315.xs,text000011,818,"<T><M2/1/1>Well, I'm glad you're having such a lovely
time, miss.","<T><M2/1/1>Pekâlâ, böyle güzel vakit
geçirmenize sevindim, hanımefendi."
05/05_050315.xs,text000012,884,"<T><M2/1/1>There's just one thing draining my parade...
Trying to decide what to do next!","<T><M2/1/1>Sadece bir şey keyfimi kaçırıyor...
Sırada ne yapacağıma karar vermek!"
05/05_050315.xs,text000013,974,"<T><M1/1/1>Monte d'Or's the most wonderfabulant place
in the whole wide whirligig!","<T><M1/1/1>Monte d'Or, koca dünyadaki
en harika- muhteşem yer!"
05/05_050320.xs,text000000,0,ルーク,Luke
05/05_050320.xs,text000001,7,わあ、すごい[盛/も]りあがりですね！,"Vay, burası ne kadar da hareketli!"
05/05_050320.xs,text000002,43,レミ,Emmy
05/05_050320.xs,text000003,48,みんなお金が掛かっているから真剣なのよ,"Herkesin parası işin
içinde, o yüzden ciddiler."
05/05_050320.xs,text000004,87,観客,Seyirci
05/05_050320.xs,text000005,92,くそーっ！,Kahretsin!
05/05_050320.xs,text000006,103,あれ…,Ha?..
05/05_050320.xs,text000007,110,レイトン,Layton
05/05_050320.xs,text000008,119,彼は、負けてしまったようだね,Görünüşe göre kaybetmiş.
05/05_050325.xs,text000000,0,ルーク,Luke
05/05_050325.xs,text000001,7,"<T><M3/1/1>It looks as if some of the carts are in use
right now, Professor.","<T><M3/1/1>Görünüşe göre bazı arabalar
şu anda kullanımda, Profesör."
05/05_050325.xs,text000002,84,レミ,Emmy
05/05_050325.xs,text000003,89,"<T><M5/2/3>Well, if that's the case, we could always
check the shed where they're stored, right?","<T><M5/2/3>Öyleyse, depoda tutuldukları
kulübeyi kontrol edebiliriz, değil mi?"
05/05_050325.xs,text000004,186,レイトン,Layton
05/05_050325.xs,text000005,195,"<T><M5/1/1/45>Yes, but first we ought to find the person in
charge here. Perhaps that fellow over there?","<T><M5/1/1/45>Evet, ama önce buradaki sorumluyu
bulmalıyız. Belki de şu taraftaki adamdır?"
05/05_050330.xs,text000000,0,グスタフ,Gustav
05/05_050330.xs,text000001,9,"<T>Good day to you, my good sir. I'm Gustav,
the manager of this racecourse. How may
I help you?","<T>İyi günler, efendim. Ben Gustav,
bu yarış pistinin müdürüyüm.
Size nasıl yardım edebilirim?"
05/05_050330.xs,text000002,106,レイトン,Layton
05/05_050330.xs,text000003,115,"<T><M3/1/1/45>My name is Hershel Layton and I'm
investigating the Masked Gentleman at the
request of Mrs Ledore.","<T><M3/1/1/45>Benim adım Hershel Layton ve
Bayan Ledore'un isteği üzerine
Maskeli Beyefendi'yi soruşturuyorum."
05/05_050330.xs,text000004,228,<T><M1/1/1/45>Could I ask you some questions?,<T><M1/1/1/45>Size birkaç soru sorabilir miyim?
05/05_050330.xs,text000005,274,"<T><M2/1/1>Only too happy to help, sir. Though I do
have one condition: <M3/1/1>you shall have to solve
a puzzle I've recently perfected.","<T><M2/1/1>Memnuniyetle yardım ederim, efendim.
Ancak bir şartım var: <M3/1/1>yakın zamanda
hazırladığım bir bulmacayı çözmelisiniz."
05/05_050330.xs,text000006,412,"<T><M3/1/1>I'm afraid I won't be answering any
questions until you solve my puzzle. Failing
is a pet hate of mine.","<T><M3/1/1>Korkarım bulmacamı çözmeden
sorularınızı yanıtlamam. Başarısızlık
benim en sevmediğim şeydir."
05/05_050330.xs,text000007,527,"<T><M3/1/1>Forgive me, but I can't possibly confide in
you unless this puzzle is wrapped up.","<T><M3/1/1>Affedin ama bu bulmaca halledilmeden
size asla güvenip bir şey söyleyemem."
05/05_050330.xs,text000008,620,"<T><M4/1/1>Outstanding work! Now, what questions did
you have?","<T><M4/1/1>Harika iş! Şimdi, hangi
soruları soracaktınız?"
05/05_050330.xs,text000009,683,"<T>Do you recall anything unusual happening
shortly before the petrification incident?","<T>Taşlaşma olayından kısa süre önce olağandışı
bir şey oldu mu, hatırlıyor musunuz?"
05/05_050330.xs,text000010,770,"<T><M1/1/1>Anything unusual? No, I'm afraid it's been
rather routine around here for a while now.","<T><M1/1/1>Olağandışı bir şey mi? Hayır, korkarım
burada bir süredir her şey oldukça rutin."
05/05_050330.xs,text000011,868,"<T><M5/2/1/45>Were any of the carts removed from the
track in the last few days?","<T><M5/2/1/45>Son birkaç günde pistten
herhangi bir araba kaldırıldı mı?"
05/05_050330.xs,text000012,949,<T><M2/1/1>I don't believe so...,<T><M2/1/1>Sanmıyorum...
05/05_050330.xs,text000013,982,"<T>Though, to be honest, I have enough duties
here that I wouldn't necessarily know those
details.","<T>Ama dürüst olmak gerekirse, burada o
kadar çok işim var ki bu tür ayrıntıları
mutlaka bilecek durumda değilim."
05/05_050330.xs,text000014,1081,"<T><M2/1/1>But if one was removed, we'll have a record
of it somewhere.","<T><M2/1/1>Yine de biri kaldırıldıysa,
bunun bir yerde kaydı vardır."
05/05_050330.xs,text000015,1153,"<T><M1/2/1/45>We'd like to take a look at one. Are all of
the chariots being raced now?","<T><M1/2/1/45>Bir tanesine bakmak istiyoruz. şu anda
bütün savaş arabaları yarışıyor mu?"
05/05_050330.xs,text000016,1241,"<T><M1/1/1>No, I believe we still have a few sitting at
the back of the shed.","<T><M1/1/1>Hayır, sanırım birkaç tanesi hâlâ
barakanın arka tarafında duruyor."
05/05_050330.xs,text000017,1319,"<T><M4/1/1>They're just over there. Please, don't mind
the smell.","<T><M4/1/1>Şurada duruyorlar. Lütfen,
kokuyu dert etmeyin."
05/05_050330.xs,text000018,1385,"<T><M4/1/1>Feel free to examine the whole grounds.
Please, take your time.","<T><M4/1/1>Tüm alanı incelemekten
çekinmeyin. Lütfen, acele etmeyin."
05/05_050330.xs,text000019,1460,ルーク,Luke
05/05_050330.xs,text000020,1467,"<T><M2/1/2>He says that, but then why does he keep
watching us like a hawk?","<T><M2/1/2>Böyle diyor ama o zaman
neden bizi şahin gibi izliyor?"
05/05_050340.xs,text000000,0,レイトン,Layton
05/05_050340.xs,text000001,9,"<T>These must be the racing chariots that the
chief inspector mentioned.","<T>Bunlar başmüfettişin bahsettiği
yarış savaş arabaları olmalı."
05/05_050340.xs,text000002,82,レミ,Emmy
05/05_050340.xs,text000003,87,"<T><M5/2/1>I can see why the criminal would choose a
racing chariot over a regular cart. These
look sturdy, good for lugging heavy items.","<T><M5/2/1>Suçlunun sıradan araba yerine atlı yarış
arabası seçmesini anlıyorum. Sağlam
görünüyorlar; ağır yük taşımaya uygunlar."
05/05_050340.xs,text000004,225,ルーク,Luke
05/05_050340.xs,text000005,232,"<T><M2/1/1>You could transport quite a bit in one of
these, Professor!","<T><M2/1/1>Bunlardan biriyle epey şey
taşıyabilirsiniz, Profesör!"
05/05_050340.xs,text000006,303,<T><M6/1/1/45>Let's take a closer look at this one.,<T><M6/1/1/45>Şuna daha yakından bakalım.
05/05_050340.xs,text000007,355,"<T><M4/2/1/45>Hmm. It is fairly bulky. It would be difficult
to remove from the grounds without being
noticed.","<T><M4/2/1/45>Hmm. Oldukça iri. Bunu
fark edilmeden araziden
çıkarmak zor olurdu."
