file,source_sha256,id,offset,original,translation
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000016,825,"<T><M1/1/1>Dalston, if you've any respect for this town,
you'll come with us voluntarily. Don't make
me force you.","<T><M1/1/1>Dalston, bu kasabaya biraz saygin varsa,
bizimle gonullu gelirsin. Beni seni zorla
almaya mecbur birakma."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000017,940,"<T>Fine, I'll go. I have nothing to hide.","<T>Peki, geliyorum. Saklayacak bir seyim yok."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000018,982,<T><M2/1/1>We'll see about that.,<T><M2/1/1>Bunu gorecegiz.
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000019,1015,"<T>Hold on. I want to say something to Henry.
Will you grant me that at least?","<T>Durun. Henry'ye bir sey soylemek istiyorum.
Bari buna izin verin."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000020,1094,"<T>Fine, but make it quick.","<T>Peki, ama cabuk ol."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000021,1122,<T><M2/1/1>Henry...<W> You set me up.,<T><M2/1/1>Henry...<W> Beni tuzaga dusurdun.
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000022,1160,"<T>You won't be satisfied until you've ruined
everyone's lives, will you?","<T>Herkesin hayatini mahvetmeden tatmin olmayacaksin,
degil mi?"
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000023,1234,ヘンリー,Henry
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000024,1243,<T><K>...,<T><K>...
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000025,1253,"<T>You sent Randall into those ruins 18 years
ago. And what? Now I'm the one in your
way?","<T>Randall'i 18 yil once o harabelere sen gonderdin.
Ve sonra ne oldu? Simdi de ben mi
onundeki engelim?"
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000026,1343,"<T>Accidents can be so convenient, eh?","<T>Kazalar ne kadar da kullanisli olabiliyor, ha?"
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000027,1382,"<T><M3/1/1/45>With Randall out of the picture, you took all
the treasure for yourself.","<T><M3/1/1/45>Randall ortadan kalkinca, tum hazineyi
kendine aldin."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000028,1469,"<T><M1/1/1>And as if you hadn't destroyed enough lives
already, you forced Angela to marry you.","<T><M1/1/1>Ve sanki yeterince hayat yikmamissin gibi,
Angela'yi seninle evlenmeye zorladin."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000029,1565,"<T>Do you really think she loves you? After
everything you've done?","<T>Gercekten onu sevdigini mi dusunuyorsun?
Yaptigin onca seyden sonra?"
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000030,1633,"<T>Angela may be your wife, but I know that not
a day goes by that she doesn't blame you
for Randall's death.","<T>Angela senin karin olabilir ama biliyorum ki
Randall'in olumunden dolayi seni
suclamadigi tek bir gun bile gecmiyor."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000031,1743,"<T><M3/1/1>You stole the treasure. <W>You stole Angela.
<W>You stole Randall's entire life!","<T><M3/1/1>Hazineyi caldin. <W>Angela'yi caldin.
<W>Randall'in tum hayatini caldin!"
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000032,1835,<T><M2/1/1>You're wrong!,<T><M2/1/1>Yaniliyorsun!
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000033,1860,"<T><M1/1/1>Am I? Angela knows I'm right! Go on, ask
her! Ask her who's behind the Masked
Gentleman!","<T><M1/1/1>Oyle mi? Angela benim hakli oldugumu biliyor! Hadi, git
ona sor! Mucize
Beyefendi'nin arkasinda kimin oldugunu sor!"
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000034,1960,"<T><M5/1/1>Your own wife is sabotaging your City of
Miracles! And she's doing it right under your
nose.","<T><M5/1/1>Kendi karin Mucizeler Sehrini sabote ediyor!
Ve bunu burnunun
dibinde yapiyor."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000035,2064,"<T>Enough, Dalston! We're leaving.","<T>Yeter, Dalston! Gidiyoruz."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000036,2099,"<T><M3/1/1>I'll prove my innocence, Henry! And as soon
as I get out, you'll pay for this.","<T><M3/1/1>Masumiyetimi kanitlayacagim, Henry! Ve cikar cikmaz
bunun hesabini odeyeceksin."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000037,2189,シャロア,Saroa
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000038,2198,"<T><M4/1/1>Henry, I...","<T><M4/1/1>Henry, ben..."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000039,2221,"<T><M3/1/1/45>I know, Angela.<W> Let's just go home.","<T><M3/1/1/45>Biliyorum, Angela.<W> Hadi eve gidelim."
03/03_030650.xs,b43cc0bad26a681b37dd69d2fb62e5aa8b13b6f289a7bbaf39c1b76d7a809e02,text000040,2274,"<T>Yes. <W>Yes, of course.","<T>Evet. <W>Evet, elbette."
03/03_030655.xs,ddcda30f3787c27da115ddf2436d28204a48d540cd5ba338bdf9e603b86ca6ec,text000000,0,レイトン,Layton
03/03_030655.xs,ddcda30f3787c27da115ddf2436d28204a48d540cd5ba338bdf9e603b86ca6ec,text000001,9,"<T>I'm sure that Dalston is innocent. I hope
Detective Bloom has some insight.","<T>Dalston'in masum olduguna eminim. Umarim
Dedektif Bloom'un bir fikri vardir."
03/03_030656.xs,dcd012b5190dbcfbfc95b9eb5d5ac4f7e6262052f4c04e63a66e72d92fe4615a,text000000,0,ポリス,Polis
03/03_030656.xs,dcd012b5190dbcfbfc95b9eb5d5ac4f7e6262052f4c04e63a66e72d92fe4615a,text000001,7,"<T>Phew! Now all this Masked Gentleman
hullabaloo is over, I might see about getting
that day off!","<T>Oh be! Su Maskeli Beyefendi
yaygarasi da bittigine gore, o izin gununu
almaya bakacagim!"
03/03_030657.xs,341b0533bd2a2d5613f1c97dce6b5442f16425695540803b3075147c87ab7054,text000000,0,ポリス,Polis
03/03_030657.xs,341b0533bd2a2d5613f1c97dce6b5442f16425695540803b3075147c87ab7054,text000001,7,"<T>Mr Dalston orchestrated the whole blooming
thing! I'd never have guessed that!","<T>Bay Dalston butun bu Bloom isini
duzenlemis! Bunu asla tahmin etmezdim!"
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000000,0,ブルーマイル,??????
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000001,13,"<T>Professor, I have to say you look troubled.
Is something on your mind?","<T>Profesor, dogrusu kaygili gorunuyorsunuz.
Aklinizi kurcalayan bir sey mi var?"
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000002,87,レイトン,????
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000003,96,"<T><M2/2/1/45>Yes, indeed. Alphonse Dalston is an
innocent man.","<T><M2/2/1/45>Evet, gercekten. Alphonse Dalston
masum bir adam."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000004,160,ルーク,???
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000005,167,<T><M3/2/3>And we have a witness that can prove it!,<T><M3/2/3>Ve bunu kanitlayabilecek bir tanigimiz var!
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000006,219,"<T><M2/1/1>A witness, you say? <W>Well, can you bring
them here?","<T><M2/1/1>Tanik mi dediniz? <W>Peki onu
buraya getirebilir misiniz?"
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000007,284,<T><M2/2/2/45>Erm... Not really...,<T><M2/2/2/45>Sey... Pek sayilmaz...
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000008,319,"<T><M6/2/1>Doing so would prove difficult. <W>But
witnesses aside, the evidence alone will
confirm Dalston's innocence.","<T><M6/2/1>Bunu yapmak zor olur. <W>Ama
taniklari bir kenara birakirsak, kanitlarin
kendisi Dalston'in masumiyetini kanitlar."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000009,439,"<T><M1/1/1>Sorry to burst your bubble, Professor, but
I doubt Sheffield is going to be interested
in what you have to say right now.","<T><M1/1/1>Hevesinizi kirmak istemem, Profesor, ama
Sheffield'in su anda
soyleyeceklerinize ilgi duyacagini sanmiyorum."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000010,572,"<T>However, consider this: if Dalston really is
innocent, the true perpetrator is still out
there.","<T>Ama sunu dusunun: Dalston gercekten
masumsa, asil fail
hala disarida."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000011,671,"<T>So if another miracle happens while Dalston
is behind bars, we'll know we've got the
wrong man.","<T>Yani Dalston parmakliklar ardindayken
baska bir mucize olursa,
yanlis adami yakaladigimizi anlariz."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000012,770,"<T><M3/1/1>Anyway, Dalston's interrogation is tomorrow.
I urge you to get some sleep and join us
then. Good night.","<T><M3/1/1>Her neyse, Dalston'in sorgusu yarin.
Biraz uyuyup o zaman
bize katilmanizi oneririm. Iyi geceler."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000013,885,<T><K><M4/2/1/45>Hmmm.,<T><K><M4/2/1/45>Hmmm.
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000014,908,"<T><M3/2/1/45>It seems we don't have much choice. Let's
retire to the hotel for the night.","<T><M3/2/1/45>Pek fazla secenegimiz yok gibi. Gelin
bu gece icin otele cekilelim."
03/03_030660.xs,70ffabf53d63258d79194dde00d6af39968f49cee491185975a51142fab6a766,text000015,999,<T><M1/2/2>Poor Mr Dalston...,<T><M1/2/2>Zavalli Bay Dalston...
03/03_030670.xs,46162ebb7ef9d8d399ef1402eded6d53823f05cbc443f3e991ff4531dbf89c6f,text000000,0,ルーク,Luke
03/03_030670.xs,46162ebb7ef9d8d399ef1402eded6d53823f05cbc443f3e991ff4531dbf89c6f,text000001,7,"<T>Professor, will you continue your story? We
might be able to learn something about the
mask.","<T>Profesor, hikayenize devam eder misiniz? Biz
maskeyle ilgili
bir seyler ogrenebiliriz."
03/03_030670.xs,46162ebb7ef9d8d399ef1402eded6d53823f05cbc443f3e991ff4531dbf89c6f,text000002,103,レイトン,Layton
03/03_030670.xs,46162ebb7ef9d8d399ef1402eded6d53823f05cbc443f3e991ff4531dbf89c6f,text000003,112,"<T>Very well. Where were we? <W>Ah, yes... There
was a puzzle contained within the scrawl of
symbols Randall showed us.","<T>Pekala. Nerede kalmistik? <W>Ah, evet... Randall'in
bize gosterdigi sembol karalamalarinin
icinde bir bulmaca vardi."
03/03_030670.xs,46162ebb7ef9d8d399ef1402eded6d53823f05cbc443f3e991ff4531dbf89c6f,text000004,232,"<T><M5/2/1/45>To Randall, it was just the first step on his
road to renown. Yet following that road was
to change our lives forever...","<T><M5/2/1/45>Randall icin bu, un yolundaki
sadece ilk adimdi. Ama o yolu takip etmek
hayatlarimizi sonsuza dek degistirecekti..."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000000,0,ヤングレイトン,Genc Layton
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000001,15,<T>Wha-?,<T>Ne-?
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000002,24,ヤングシャロア,Genc Angela
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000003,39,<T>What is that?!,<T>Bu da ne?!
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000004,57,ヤングランド,Genc Randall
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000005,70,"<T><M4/2/2>That, my friends, is the hidden message of
Norwell!<M4/6/2>","<T><M4/2/2>Iste dostlarim, Norwell'in gizli mesaji
bu!<M4/6/2>"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000006,141,"<T><M4/2/1>That?<W> That's the hidden message? What are
you talking about?","<T><M4/2/1>Bu mu?<W> Gizli mesaj bu mu? Ne
anlatiyorsun?"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000007,216,"<T><M1/2/1>Now, now, keep your hair on and allow me
to elaborate.","<T><M1/2/1>Sakin, sakin. Ofkeni kontrol et de
izah edeyim."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000008,282,"<T><M1/4/3>I have at long last cracked the riddle
concealed in the Norwell wall.","<T><M1/4/3>Sonunda Norwell duvarinda gizlenen
bilmeceyi cozdum."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000009,363,"<T><M2/1/1>You solved the riddle that no one else ever
managed to solve? Really, Randy?","<T><M2/1/1>Kimsenin cozemedigi bilmeceyi
sen mi cozdun? Gercekten mi, Randy?"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000010,451,"<T><M1/2/1>I'm sorry I didn't tell you sooner, Angie.
I just wanted to see the look on your face
as I unveiled everything all at once!","<T><M1/2/1>Uzgunum, Angie, sana daha once soylemedim.
Her seyi bir anda aciklayinca yuzundeki
ifadeyi gormek istedim!"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000011,586,"<T><M2/2/1>Norwell was a hot topic when it was first
discovered, but since then it's become
a mere tourist attraction.","<T><M2/2/1>Norwell ilk kesfedildiginde gundemdeydi,
amma o zamandan beri yalnizca
bir turist atraksiyonu oldu."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000012,705,"<T>Stansbury could have just faded into
obscurity without anyone noticing. But not
now, not with this!","<T>Stansbury kimse fark etmeden
yavasca unutulup gidebilirdi. Ama
artik degil, bununla asla!"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000013,808,"<T><M3/2/1/45>You mean, because you've deciphered this
message?","<T><M3/2/1/45>Yani, bu mesaji cozdugun icin mi
diyorsun?"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000014,872,"<T><M1/2/1>Hold on, hold on. A discovery as great as
this deserves a far more elaborate
introduction.","<T><M1/2/1>Dur, dur. Boyle buyuk bir kesif
cok daha gorkemli bir
sunumu hak eder."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000015,974,"<T><M1/1/1>Norwell is a giant and ancient wall, and it's
sitting right here on our doorstep, just on
the outskirts of Stansbury.","<T><M1/1/1>Norwell devasa ve kadim bir duvar; tam
kapimizin onunde, Stansbury'nin
hemen dis tarafinda duruyor."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000016,1103,"<T><M3/1/1>It was found about 30 years ago while they
were clearing the forest to make room for
new houses.","<T><M3/1/1>Yaklasik 30 yil once, yeni evlere yer acmak
icin ormani temizlerlerken
bulundu."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000017,1211,"<T>When it was first announced, all sorts of
experts flooded in to try to decipher the
ancient script on the wall.","<T>Ilk duyuruldugunda, duvardaki kadim
yaziyi cozmeye calisan her turden
uzman buraya akin etti."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000018,1326,"<T><M1/1/1>But the thing is, nobody succeeded! Not
one of them worked it out. They tried and
failed, and then everyone forgot.","<T><M1/1/1>Ama isin asli, kimse basaramadi! Hicbiri
cozemedi. Denediler, basaramadilar
ve sonra herkes unuttu."
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000019,1453,"<T><M2/2/1>Why does such a massive wall stand there?
What message does it hold? Nobody
knew...<W>until now!<M1/6/2>","<T><M2/2/1>Boylesine dev bir duvar neden orada duruyor?
Ne mesaji sakliyor? Kimse
bilmiyordu...<W>ta ki simdiye kadar!<M1/6/2>"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000020,1569,<T><M5/2/1/45>Because you've solved it?,<T><M5/2/1/45>Cunku sen mi cozdun?
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000021,1609,"<T><M4/1/1>How on earth...?<W> What does it say, then?<M1/1/1>",<T><M4/1/1>Nasil yani...?<W> Peki ne yaziyor?<M1/1/1>
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000022,1672,"<T><M4/2/2>That is something I'd like to explain at the
site itself. Come with me, my friends, to the
Norwell wall!","<T><M4/2/2>Bunu en iyisi yerinde aciklayayim.
Benimle gelin, dostlarim, su
Norwell duvarina!"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000023,1788,"<T><M1/2/1>Wait, what? <W>You want to go there now?","<T><M1/2/1>Dur, ne? <W>Oraya simdi mi gitmek istiyorsun?"
04/04_040010.xs,aba453f2257914ba16febf5e56e8ca14f0ac109a455fc8a5a585830bc7335850,text000024,1840,"<T><M3/1/1>Shhh! Keep it down, Hersh! Let's just slip
out quickly.","<T><M3/1/1>Ssst! Sesini kis, Hersh! Hadi hemen
sessizce sivisalim."
04/04_040020.xs,f48a7dfcc2ed5eaf0284cc7914f9646a3ad27041cdb7084524013938e90346ac,text000000,0,ヤングランド,Genc Randy
04/04_040020.xs,f48a7dfcc2ed5eaf0284cc7914f9646a3ad27041cdb7084524013938e90346ac,text000001,13,"<T>Hey, are you bonkers? We can't go out
through the front door. We'll get caught!","<T>Hey, kafayi mi yedin? On kapidan
cikamayiz. Yakalaniriz!"
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000000,0,ヤングランド,Genc Randall
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000001,13,"<T>We have to be really quiet. If my father
catches us, we're toast!","<T>Cok sessiz olmaliyiz. Babam
bizi yakalarsa mahvoluruz!"
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000002,82,ヤングレイトン,Genc Layton
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000003,97,"<T>Yes, we all know the routine by now.
Angela, are you all right going down by
yourself?","<T>Evet, artik hepimiz bu rutini biliyoruz.
Angela, tek basina asagi inmende
sakinca yok degil mi?"
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000004,187,ヤングシャロア,Genc Angela
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000005,202,"<T><M2/2/1>Hah, I do this almost every day. See you at
the bottom!","<T><M2/2/1>Hah, bunu neredeyse her gun yapiyorum. En altta
gorusuruz!"
04/04_040030.xs,eedd2ec66ee5096035862844054c69577102168304d74bdc71372bca7dd49d69,text000006,269,"<T><M2/1/1>All right. Here we go, then.",<T><M2/1/1>Peki. O halde basliyoruz.
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000000,0,ヤングランド,Genc Randall
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000001,13,"<T>Phew...<W> We're out! And my father is none
the wiser.","<T>Oh be...<W> Disari ciktik! Hem babamin da
haberi yok."
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000002,71,ヤングシャロア,Genc Angela
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000003,86,"<T><M1/1/2>Norwell is in the woods, isn't it? Won't it be
really dark once we get past Oldmarket? We
should take torches.","<T><M1/1/2>Norwell ormanin icinde, degil mi? Oldmarket'i gecince
cok karanlik olmaz mi? Yanimiza
mesaleler almaliyiz."
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000004,208,"<T><M2/2/1>Oh, we'll be fine. The stars are out, and
we're not going deep into the forest.","<T><M2/2/1>Ah, sorun olmaz. Yildizlar gorunuyor ve
ormanin derinlerine inmeyecegiz."
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000005,299,ヤングレイトン,Genc Layton
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000006,314,<T><M1/2/1>If you say so...,<T><M1/2/1>Sen oyle diyorsan...
04/04_040040.xs,1bb2b2915d47784061bca5702e2300204505f4e7715c4135ee1e061adc1d865b,text000007,342,"<T><M4/2/2>Come on, then! To Norwell!",<T><M4/2/2>Hadi o zaman! Norwell'e!
04/04_040050.xs,8239058991a53293ce73a2bf9d55c7396111496263f87fd06863b903c1ea5c1b,text000000,0,ヤングダルストン,Genc Dalston
04/04_040050.xs,8239058991a53293ce73a2bf9d55c7396111496263f87fd06863b903c1ea5c1b,text000001,17,"<T>Eh up, where are you three slinking off to in
the dark, then?","<T>Ee, siz ucu karanlikta nereye sinsice gidiyorsunuz
bakalim?"
04/04_040050.xs,8239058991a53293ce73a2bf9d55c7396111496263f87fd06863b903c1ea5c1b,text000002,82,ヤングランド,Genc Randall
04/04_040050.xs,8239058991a53293ce73a2bf9d55c7396111496263f87fd06863b903c1ea5c1b,text000003,95,"<T><M1/2/1>Why, we're going on a pioneering expedition
of great significance to the future of
archaeology. Want to come?","<T><M1/2/1>Biz de arkeolojinin gelecegi icin buyuk onem tasiyan
oncu bir kesif seferine gidiyoruz. Sen de gelmek ister misin?"
