id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
2260,0x47FBE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2261,0x47FF2,83,4,79,0.928,507C87D3,"Grrrr! When somebody says{BR}""no"" to me, it puts me in a{BR}bad, bad, BAAAAD MOOOOOD!",,
2262,0x4809A,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2263,0x480CE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2264,0x48102,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2265,0x48136,61,4,57,0.885,FD379162,Where are those ingredients{BR}I need?{#232B}{#232A}! Help me find them!,,
2266,0x481B2,72,4,68,0.917,92F1D9E4,Bbbbbrrrrrr! It's c-c-cold!{BR}I c-c-can't find the{BR}ingredients I need!,,
2267,0x48244,84,4,80,0.929,732B19BB,I should go back home and{BR}work on an experiment. Come{BR}with me so you can try it!,,
2268,0x482EE,82,4,78,0.927,01FF83AF,"When I walk around, I find{BR}ingredients for experiments{BR}lying around. It's fun!",,
2269,0x48394,62,4,58,0.887,8B2E9AD3,"So are you going home now,{BR}{#2391}?{BR}Then let's go home together.",,
2270,0x48412,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2271,0x48446,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2272,0x4847A,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2273,0x484AE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2274,0x484E2,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2275,0x48516,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2276,0x4854A,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2277,0x4857E,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2278,0x485B2,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2279,0x485E6,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2280,0x4861A,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2281,0x4864E,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2282,0x48682,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2283,0x486B6,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2284,0x4873C,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2285,0x487C2,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2286,0x48848,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2287,0x4887C,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2288,0x48902,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2289,0x48936,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2290,0x4896A,193,4,189,0.907,C69D30B3,"Now you're back,{BR}{#2391}!{#232B}This is a very special day.{BR}The day you came into the{BR}world!{#232B}So I cooked for you!{BR}I've been waiting{BR}for you to come home!{#232B}{#1F40}{#1FAF}{#1F49}{#2135}You have to sit right down!{BR}Sit, sit, SIT!!",,
2291,0x48AEE,115,4,111,0.878,2ACBDF75,"Ta-da!{#232B}I made this specially for{BR}you with all my love! So you{BR}have to eat with love too!{#232B}{#1F41}{#1FAF}{#1F4D}{#2136}Happy birthday,{BR}{#2391}.",,
2292,0x48BD6,170,4,166,0.912,772F52DA,"You're home, home, HO-OOME!{BR}My little {#2391}!{#232B}Today is the birthday that{BR}you share with the Oracle!{BR}So I cooked and waited!{#232B}{#1F40}{#1FAF}{#1F49}{#2135}You have to sit right down!{BR}Sit, sit, SIT!!",,
2293,0x48D2C,140,4,136,0.900,9B44D4F3,Ta-da!{#232B}I made this specially for{BR}you with all my love! So you{BR}have to eat with love too!{#232B}{#1F41}{#1FAF}{#1F4D}{#2136}La-di-da-di-da!{BR}Today makes me very happy!{BR},,
2294,0x48E46,197,4,193,0.914,36CD59CE,"You're home, home, HO-OOME!{BR}My little {#2391}!{#232B}Today is the Oracle's{BR}birthday!{#232B}I know you wanted to{BR}celebrate this day, so I{BR}cooked and waited for you.{#232B}{#1F40}{#1FAF}{#1F49}{#2135}You have to sit right down!{BR}Sit, sit, SIT!!",,
2295,0x48FD2,186,4,182,0.887,16650946,"Ta-da!{BR}Not too shabby, right?{#232B}{#1F41}{#1FAF}{#1F48}{#2136}I never used to think{BR}birthdays were fun.{#232B}{#1F41}{#1FAF}{#1F4D}{#2136}Since meeting you, I've{BR}realized how wrong I was!{BR}Every year I'm reminded!{#232B}I have to say thank you,{BR}{#2391}.",,
2296,0x49148,145,4,141,0.890,0CAE52FA,"You're home, home, HO-OOME!{BR}My little {#2391}!{#232B}Today is {#2337}'s{BR}birthday!{#232B}{#1F40}{#1FAF}{#1F49}{#2135}You have to sit right down!{BR}Sit, sit, SIT!! We'll all{BR}celebrate together!",,
2297,0x4926C,240,4,236,0.896,44B196C5,"Wooooo-wheee!{#206D}{#0052}{#206C}{BR}Our child is so, so, SOOOO{BR}adorable!{#232B}{#1F41}{#1FAF}{#1F48}{#2136}In the past, I never would{BR}have imagined becoming a{BR}mother...{#232B}{#1F41}{#1FAF}{#1F4D}{#2136}Now I have a child that's{BR}as cutesy-wutesy as can be!{BR}Because you're the daddy!{#232B}You and I are very good{BR}parents!",,
2298,0x4944E,166,4,162,0.898,8FA737A1,"You're home, home, HO-OOME!{BR}My little {#2391}!{#232B}It's {#2337}'s{BR}birthday today, so I cooked{BR}for all of us!{#232B}Now it's time for you and I{BR}to throw a big, big, BIG{BR}party for {#2337}!!{#206D}{#0052}{#206C}",,
2299,0x4959C,195,4,191,0.887,FE7A2753,"There are PLENTY of seconds!{BR}So you have to eat, eat, EAT{BR}UP!!{#232B}{#1F41}{#1FAF}{#1F49}{#2136}For {#2337}, I made{BR}pancakes and three other{BR}dishes too!{#206D}{#0052}{#206C}{#232B}Eat plenty so you grow up{BR}big, big, BIG and strong!{#232B}Happy birthday,{BR}{#2337}!",,
2300,0x49724,162,4,158,0.907,A6B417D4,"You're home, home, HO-OOME!{BR}My little {#2391}!{#232B}Do you remember what day{BR}today is?{BR}Our anniversary!{#232B}Let's celebrate our{BR}eternal bond!{#206D}{#0052}{#206C}{BR}You have to come right here!",,
2301,0x4986A,177,4,173,0.859,0AC507BC,"Since we met, {#2391},{BR}every day is a joy!{BR}{#232B}{#1F41}{#1FAF}{#1F49}{#2136}From now on, you have to{BR}treasure me more and more{BR}and MORE than ever before!{#232B}{#1F41}{#1FAF}{#1F4D}{#2136}I LOOOOOOOVE YOOOOOUUUU,{BR}{#2391}!{#206D}{#0052}{#206C}{BR}And I always will!",,
2302,0x499CE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2303,0x49A02,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2304,0x49A36,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2305,0x49A6A,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2306,0x49A9E,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2307,0x49AD2,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2308,0x49B06,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2309,0x49B3A,66,4,62,0.909,1790634A,Seems like there's some kind{BR}of festival in the village{BR}today.,,
2310,0x49BC0,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2311,0x49BF4,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2312,0x49C28,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2313,0x49C5C,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2314,0x49C90,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2315,0x49CC4,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2316,0x49CF8,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2317,0x49D2C,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2318,0x49D60,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2319,0x49D94,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2320,0x49DC8,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2321,0x49DFC,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2322,0x49E30,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2323,0x49E64,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2324,0x49E98,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2325,0x49ECC,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2326,0x49F00,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2327,0x49F34,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2328,0x49F68,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2329,0x49F9C,88,4,84,0.898,852FF575,"Gooooooooood morning,{BR}{#232A}.{#232B}*YAAAAAWWWWWWNNN*...{BR}I'm so SLEEPY...{BR}I hate the morning...",,
2330,0x4A04E,46,4,42,0.891,9E836286,"Ooh, I'm HUNGRY!{BR}Is there anything to eat?",,
2331,0x4A0AC,84,4,80,0.929,FC2962EF,Awww...you're always so busy{BR}from morning till night! You{BR}need to get more rest!,,
2332,0x4A156,98,4,94,0.908,668AB409,"Hello hidey-ho,{BR}{#232A}.{#232B}I like how quiet it is{BR}around here. It's too noisy{BR}to focus in the village!",,
2333,0x4A21C,67,5,62,0.881,AD46861C,",{BR}hello hidey-ho!{#232B}Greeting people properly is{BR}oh-so-important!",,
2334,0x4A2A4,74,4,70,0.919,D28580D4,"Hello hidey-ho.{BR}I'm taking a break, so you{BR}have to spend time with me!",,
2335,0x4A33A,82,4,78,0.927,8F940CF6,"Gooooooood evening! Aren't{BR}you going to bed soon?{BR}Early to bed, early to rise!",,
2336,0x4A3E0,116,5,111,0.922,685B9FB5,",{BR}gooooooood evening to you!{#232B}Night time is the right time{BR}for my experiments, but I{BR}find myself falling asleep.",,
2337,0x4A4CA,107,4,103,0.916,4551BD74,"Gooooooood evening,{BR}{#232A}.{#232B}Did you come to see me at{BR}night because you want to{BR}talk? Great! Then I'll talk!",,
2338,0x4A5A2,130,5,125,0.892,3FE52180,! {#232A}!!{BR}Our wedding! Our wedding!{BR}Our wedding's coming soon!{#232B}Getting married is a whole{BR}new experience for me!{BR}I can't WAIT!{#206D}{#0052}{#206C},,
2339,0x4A6A8,87,5,82,0.908,6C6684A3,",{BR}what's a wedding like?{#232B}I've seen them in books, but{BR}never ever in person before.",,
2340,0x4A758,93,4,89,0.925,CD3CB6A9,I'm so-so-so-SOOOOO looking{BR}forward to living on a farm{BR}once we get married...{#232B}Your farm!,,
2341,0x4A814,72,4,68,0.917,92CB7FFC,"If you want me to do alchemy{BR}for you, talk to me across{BR}the counter.",,
2342,0x4A8A6,72,4,68,0.917,92CB7FFC,"If you want me to do alchemy{BR}for you, talk to me across{BR}the counter.",,
2343,0x4A938,72,4,68,0.917,92CB7FFC,"If you want me to do alchemy{BR}for you, talk to me across{BR}the counter.",,
2344,0x4A9CA,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2345,0x4A9FE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2346,0x4AA32,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2347,0x4AA66,43,4,39,0.884,3BAE9AAD,Look who's here!{BR}Make yourself at home.,,
2348,0x4AABE,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2349,0x4AB74,66,4,62,0.909,621051BA,Hum dee dum...{BR}Looks like you have some{BR}free time right now...,,
2350,0x4ABFA,75,4,71,0.920,6198A440,Good morning...{BR}Marriage hasn't changed how{BR}sleepy I am in the morning.,,
2351,0x4AC92,67,4,63,0.910,3FA341E4,"Good morning...{BR}Urrk, I'm so sleepy! My head{BR}feels all wooly...",,
2352,0x4AD1A,62,4,58,0.887,EB63B915,"Good morning, {#2391}...{#232B}I wish I could sleep a{BR}little longer...",,
2353,0x4AD98,106,4,102,0.915,969D792A,"Hi-ho, {#2391}.{BR}What's up?{#232B}Greetings are so important{BR}for a married couple...isn't{BR}yours coming rather late?",,
2354,0x4AE6E,145,4,141,0.931,566F9F02,"Hi-ho, {#2391}.{#232B}I guess you're so late in{BR}greeting me today because{BR}you're busy with work.{#232B}Work is important, but also{BR}look after your health, too!",,
2355,0x4AF92,160,4,156,0.906,67A5C00F,"Hi-ho, {#2391}.{BR}Why haven't you talked to{BR}me yet today?{#232B}{#1F46}{#1FAF}{#1F49}{#2136}Well, never mind.{BR}What do you want for dinner?{#232B}I'm studying a cooking book,{BR}so pick ANYTHING you want.",,
2356,0x4B0D4,105,4,101,0.886,BC1193B5,Night already!{BR}What have you been up to?{BR}Don't tell me...{#232B}{#1F46}{#1FAF}{#1F4B}{#2136}Are you up to something{BR}behind my back?,,
2357,0x4B1A8,68,5,63,0.897,7FD3C304,", you don't have{BR}to work ALL the time. Spend{BR}time with me, too!",,
2358,0x4B232,106,5,101,0.915,7883227E,", are you done{BR}with work?{#232B}I'm so worried because all{BR}you do is work, work, WORK{BR}and never talk to me!",,
2359,0x4B308,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2360,0x4B38E,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2361,0x4B3C2,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2362,0x4B478,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2363,0x4B4FE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2364,0x4B532,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2365,0x4B5E8,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2366,0x4B66E,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2367,0x4B6A2,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2368,0x4B758,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2369,0x4B7DE,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2370,0x4B812,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2371,0x4B8C8,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2372,0x4B94E,25,4,21,0.800,E9ED57FF,"Oh, THERE you are, {#232A}!","İşte buradasın, {#232A}!", common
2373,0x4B982,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2374,0x4BA38,66,4,62,0.909,A21A95DC,Hum-dee-dum...{BR}Looks like you have some{BR}free time right now...,Hmm... Sanırım şu an{BR}biraz boş vaktin var..., common
2375,0x4BABE,25,4,21,0.800,6E754B30,"Oh, THERE you are, {#232A}.",,
2376,0x4BAF2,90,4,86,0.922,6AF7C816,"What are you doing here?{#232B}If you have anything of{BR}interest to say, hurry up{BR}and say it!",,
2377,0x4BF94,45,4,41,0.889,D11564C8,"That was some storm{BR}yesterday, wasn't it?",,
2378,0x4BFF0,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2379,0x4C024,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2380,0x4C058,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2381,0x4C08C,44,4,40,0.886,F3B0C981,Well how about that?{BR}What a cute animal.,,
2382,0x4C0E6,79,4,75,0.924,BEB62E96,I'd...really rather not be{BR}this close to that animal.{BR}I just don't like it.,,
2383,0x4C186,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2384,0x4C1BA,57,4,53,0.895,BDB85980,You'll want to give that{BR}feather to your sweetheart.{BR},,
2385,0x4C22E,71,4,67,0.915,D869F65A,"Well now...a present?{BR}That's so kind of you,{BR}but I can't accept it.",,
2386,0x4C2BE,65,4,61,0.908,9D21EA6F,"Hmm, another gift?{BR}Oh, I couldn't accept{BR}anything else today.",,
2387,0x4C342,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2388,0x4C376,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2389,0x4C3AA,58,4,54,0.897,A7249C26,That's most definitely{BR}something you should hold{BR}onto.,,
2390,0x4C420,83,4,79,0.843,EFEDC437,Oh! {#206D}Okara{#206C}!{BR}For my birthday?{#232B}{#1F46}{#1FB0}{#1F49}{#2136}This is my absolute{BR}favorite! How thoughtful.,,
2391,0x4C4C8,74,4,70,0.824,3AE9A9BD,Oh! {#206D}Okara{#206C}!{BR}For me?{#232B}{#1F46}{#1FB0}{#1F49}{#2136}This is my absolute{BR}favorite! How thoughtful.,,
2392,0x4C55E,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2393,0x4C592,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2394,0x4C5C6,85,4,81,0.859,089B72C5,"Oh, a birthday present?{#232B}{#1F46}{#1FB0}{#1F49}{#2136}And such a nice gift, too.{BR}You're very thoughtful,{BR}{#232A}.",,
2395,0x4C672,66,4,62,0.909,27A3A6CF,"Oh, for me?{BR}And such a nice gift, too.{BR}You're very thoughtful.",,
2396,0x4C6F8,78,4,74,0.859,FD6FAE98,A present for me?{#232B}{#1F46}{#1FB0}{#1F49}{#2136}Didn't know you knew my{BR}birthday.{BR}This is very nice.,,
2397,0x4C796,48,4,44,0.896,656AF91B,"A present for me?{BR}Well, thank you very much.",,
2398,0x4C7F8,101,4,97,0.931,AF1048B1,This is meant to be a gift?{#232B}I was hoping for something{BR}a little better than this{BR}for my birthday.,,
2399,0x4C8C4,83,4,79,0.916,464DC19F,"That's for me?{#232B}I can't say I'm very{BR}grateful for this, but I'll{BR}take it anyway.",,
2400,0x4C96C,69,4,65,0.913,ADE0E1BC,That's for me? I can only{BR}think that this is some{BR}sort of prank. ,,
2401,0x4C9F8,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2402,0x4CA2C,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2403,0x4CA60,98,4,94,0.867,814AEC0D,"How's married life,{BR}{#232A}?{#232B}{#1F46}{#1FB0}{#1F48}{#2136}I know it takes work{BR}sometimes, but there's{BR}nothing more rewarding.",,
2404,0x4CB26,78,4,74,0.923,52E22853,It's dreadfully windy today!{BR}What are you doing out in{BR}weather like this!?,,
2405,0x4CBC4,76,4,72,0.921,9D3AA6C2,You ought to be inside{BR}during a blizzard like{BR}this. You've got gumption!,,
2406,0x4CC5E,141,4,137,0.901,69AEE71A,"I don't know how this town{BR}would get along without you,{BR}{#232A}.{#232B}{#1F46}{#1FB0}{#1F49}{#2136}You're such a hard worker.{BR}You know, you remind me of{BR}myself a little bit.",,
2407,0x4CD7A,77,4,73,0.896,B62AD91C,"You're a very good influence{BR}on the town, {#232A}.{BR}{#232B}You really run a fine farm.",,
2408,0x4CE16,114,4,110,0.921,E07FD20C,"It's always so nice to see{BR}you, {#232A}.{#232B}And I know Rose has taken a{BR}fancy to you too, so you{BR}come on over any time.",,
2409,0x4CEFC,94,4,90,0.904,944F98F2,"How's the work going,{BR}{#232A}?{#232B}I know you're busy, but Rose{BR}loves it when you stop by{BR}to see us.",,
2410,0x4CFBA,66,4,62,0.909,A3255D11,How are things going?{BR}Running a farm can be{BR}awfully difficult.,,
2411,0x4D040,62,4,58,0.903,B4C8E0E2,How's your farm going?{BR}Are you getting the hang{BR}of things?,,
2412,0x4D0BE,56,4,52,0.911,7C53B610,"Being the mayor isn't as{BR}easy as it looks, you know.",,
2413,0x4D130,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2414,0x4D164,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2415,0x4D198,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2416,0x4D1CC,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2417,0x4D200,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2418,0x4D234,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
2419,0x4D268,25,4,21,0.840,2CE4D968,How's it going there?,Nasıl gidiyor?, common
