index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
514,G_Tut1_14_031,"you can't ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧push in⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ the
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ you're grabbing.","kannst du den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, den du gegriffen
hast, nicht ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧reinschieben⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","no podrás seguir ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧empujando⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ que tengas cogido.","tu ne peux pas ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pousser⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
que tu tiens pour le rentrer.","non puoi ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧spingere⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in dentro
il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ che hai afferrato.","Daha fazla ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧içeri itemezsin⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧;
tuttuğun ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ yerinden oynamaz.",2,510,2,450,0.882,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
515,G_Tut1_14_032,"Step away from the back wall,
then grab that ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ again.","Tritt von der hinteren Wand zurück und 
greif den ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ dann noch einmal.","Aléjate de la pared del fondo
y coge el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de nuevo.","Écarte-toi d'abord du mur du fond,
puis ressaisis le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ à déplacer.","Tieniti lontano dal muro in fondo
e afferralo nuovamente.","Arka duvardan biraz uzaklaş,
sonra o ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ yeniden tut.",2,546,2,408,0.747,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
516,G_Tut1_14_033,You'll be able to ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧push it in⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ from there.,"Von dort kannst du ihn
dann ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧reinschieben⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.",Así podrás ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧empujarlo⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,"Là, tu pourras le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pousser⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ !","Da quella posizione, dovresti essere in
grado di ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧spingerlo⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ per farlo rientrare!",Oradan ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧içeri itebilirsin⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,2,518,1,320,0.618,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
517,G_Tut1_14_040,"That's it!
Great work, kid!","Exakt!
Gute Arbeit, Kleiner!","¡Muy bien!
¡Lo has hecho estupendamente!","Tu as réussi ! Bravo, mon petit !","Ci sei riuscito!
Ottimo lavoro, figliolo!","İşte bu!
Harika iş evlat!",2,427,2,215,0.504,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
518,G_Tut1_14_041,"Did you catch all that, Mallo?","Hast du das alles verstanden, Mallo?","¿Has visto, Millo?","As-tu bien suivi l'explication, Millo ?","Hai capito bene tutto quanto, Mallo?","Hepsini anladın mı, Mallo?",1,503,1,359,0.714,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
519,G_Tut1_14_042,"You'll probably find that
technique useful later too,","Diese Technik wirst du später sicher
auch nützlich finden.","Seguro que esta técnica
te resulta útil más adelante.","Cette technique-là aussi pourrait
bien t'être utile par la suite.","Questa tecnica potrebbe
tornarti utile anche in futuro.","Bu teknik de ileride
çok işine yarayabilir,",2,484,2,287,0.593,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
520,G_Tut1_14_043,"so be sure to remember it, OK?","Behalt sie also im Hinterkopf,
in Ordnung?","Recuérdala bien, ¿eh?",Alors fais en sorte de t'en souvenir !,Faresti bene a ricordartela.,"o yüzden unutma, tamam mı?",2,487,1,389,0.799,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
521,G_Tut1_14_050,"Oh no! 
Not YOU again!","Oh nein! 
Nicht DU schon wieder!","¡Oh, no!
¡¡Otra vez no!!","Oh, non ! 
C'est ENCORE toi !","Ehi! Ancora tu?!
Piccola peste che non sei altro!","Eyvah!
Yine mi SEN!",2,420,2,170,0.405,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
522,G_Tut1_14_051,"Oh dear!
Look up there!","Du liebe Güte!
Sieh mal! Dort oben!","¡Ay madre mía!
¡Mira arriba!","Oh, mince !
Regarde donc là-haut !","Oh, no!
Guarda lassù!","Aman!
Şuraya bak!",2,313,2,165,0.527,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
523,G_Tut1_14_052,That little fella's trapped!,Der kleine Racker steckt fest!,¡Ya estamos otra vez!,"Ce pauvre bout de chou
s'est retrouvé emprisonné !","Quel povero bimbo è
rimasto intrappolato!",Ufaklık sıkışmış!,2,404,1,220,0.545,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
524,G_Tut1_14_060,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Pull out⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ those ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
and get on up there!","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Zieh⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ die ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧raus⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ und
klettere dort hoch!",¡⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Tira⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de los ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ y sube!,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Tire⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sur ces ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ pour
grimper jusqu'en haut !",⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Tira⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ quei ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ e sali fino in cima!,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Çek⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ şu ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blokları⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
ve çık yukarı!",2,474,2,197,0.416,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
525,G_Tut1_14_070,⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Pull⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ the inner ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ out two steps.,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Zieh⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ den inneren ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
zwei Stufen ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧raus⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Debes ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ del ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ del medio
dos veces.","⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Tire⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sur le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ du milieu
pour le sortir de deux crans.",⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Tira⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ interno di 2 caselle.,⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Çek⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ içteki ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ iki kademe.,2,457,1,376,0.823,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
526,G_Tut1_14_071,"One step won't do. If you stop there,
you'll bump into the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ at the back,","Eine Stufe reicht nicht. Sonst kommt
dir der hintere ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in die Quere","Si tiras solo una vez, te darás
contra el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ del fondo...","Un cran ne sera pas suffisant : tu iras
forcément buter dans le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ du fond,","Una sola casella non basta... Finirai
per sbattere contro il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ in fondo,","Bir kademe yetmez. Orada kalırsan
arkadaki ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğa⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ çarparsın,",2,516,2,480,0.930,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
527,G_Tut1_14_072,or fall off the front.,oder du fällst vorn runter.,"o puede que te caigas
por la parte de delante.",ou tu perdras l'équilibre vers l'avant.,oppure cadrai in avanti.,ya da önden düşersin.,2,501,1,293,0.585,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
528,G_Tut1_14_073,"You won't be able to ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧push⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
or ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pull⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ like that!","So kannst du keine ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧reinschieben⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ oder ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧rausziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧!","¡Así no podrás ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧empujar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ los ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
ni ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de ellos!","Mais tu n'auras pas moyen de ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧pousser⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
ou ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirer⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ le moindre ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ comme ça !","In quel modo non riuscirai a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧spingere⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
o a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ nemmeno un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧!","Öyle dururken ne ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧itebilirsin⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ ne
de ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧çekebilirsin⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧; ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloklar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ oynamaz!",2,505,2,451,0.893,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
529,G_Tut1_14_080,"This is where you'll need that
technique you just learned.","Hier brauchst du die Technik,
die du gerade gelernt hast.","Aquí es donde tienes que aplicar
la técnica que acabas de aprender.","Et maintenant, tu peux utiliser la
technique que je viens d'expliquer.","Ora avrai modo di mettere in pratica
la tecnica che ho appena spiegato.","Tam burada az önce öğrendiğin
tekniği kullanman gerekecek.",2,503,2,424,0.843,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
530,G_Tut1_14_081,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ onto the inner ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,",⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Spring⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ auf den inneren ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.,⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Salta⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sobre el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ del medio...,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Saute⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sur le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ du milieu,",⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Salta⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ sul ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ interno,"⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Zıpla⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ içteki ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ üstüne,",1,442,1,357,0.808,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
531,G_Tut1_14_082,then grab the outer ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧!,Greif dann den äußeren ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧!,¡y coge el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de fuera!,"et de là, attrape le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
qui est à l'extérieur !",e da lì afferra il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ esterno!,sonra dıştaki ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ tut!,2,429,1,317,0.739,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
532,G_Tut1_14_090,"You can move the outer ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ while
you're standing on the inner one.","Beweg dann den äußeren ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧,
während du auf dem inneren stehst.","Para mover el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de fuera, debes
ponerte sobre el ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ del medio.","Si tu grimpes sur le ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ du milieu,
tu peux déplacer celui de l'extérieur.","Puoi spostare il ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ esterno
mentre ti trovi su quello interno.","İçtekinin üstünde dururken dıştaki
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğu⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ hareket ettirebilirsin.",2,499,2,467,0.936,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
533,Guide_Tuto_15,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
534,G_Tut1_15_000,"On this one, you'll have to use both
that last technique and the ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧side pull⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Hier musst du die neueste Technik und
das ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧seitliche Ziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ einsetzen.","Aquí tendrás que usar la última técnica
y ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirar de lado⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Ici, tu devrais utiliser la technique de la
dernière leçon et aussi ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirer par le côté⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Ora dovrai utilizzare la nuova
tecnica e quella per ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧tirare di lato⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧.","Bunda son tekniği ve
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧yandan çekmeyi⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ birlikte kullan.",2,538,2,430,0.799,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
535,Guide_Tuto_16,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
536,G_Tut1_16_000,"Don't let a little bump on the head stop
you. If you miss a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, just try again!","Nur nicht aufgeben! Wenn ein ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Sprung⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧
missglückt, versuch es einfach erneut!","¡No pasa nada si te das algún
coscorrón! ¡Tú intenta ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧saltar⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ de nuevo!","Se cogner la tête n'est pas bien grave !
Si tu rates un ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧saut⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, retente-le !","Non aver paura di sbattere la testa!
Se sbagli a ⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧saltare⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧, prova di nuovo!","Kafanı biraz vurdun diye pes etme.
⟦TAG:0002:0001:06CD⟧⟦TAG:0000:0003:FF7417FF⟧Zıplayışı⟦TAG:0000:0003:FAFFE6FF⟧⟦END:0002:0001⟧ kaçırırsan tekrar dene!",2,529,2,472,0.892,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; öğretici akış ve karakter tonu korundu.
537,Guide_Tuto_17,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
