index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
2557,31560,筈,0,700,168,13,13,0,9,12,000000
2558,31561,等,0,714,154,13,13,0,9,12,000000
2559,31563,筋,0,728,140,13,13,0,9,12,000000
2560,31567,筏,0,742,126,13,13,0,9,12,000000
2561,31569,筑,0,756,112,13,13,0,9,12,000000
2562,31570,筒,0,770,98,13,13,0,9,12,000000
2563,31572,答,0,784,84,13,13,0,9,12,000000
2564,31574,策,0,798,70,13,13,0,9,12,000000
2565,31622,箆,0,813,56,13,13,0,9,12,000000
2566,31623,箇,0,827,42,13,13,0,9,12,000000
2567,31636,箔,0,841,28,13,13,0,9,12,000000
2568,31637,箕,0,855,14,13,13,0,9,12,000000
2569,31639,算,0,14,855,13,13,0,9,12,000000
2570,31649,管,0,28,841,13,13,0,9,12,000000
2571,31658,箪,0,870,0,13,13,0,9,12,000000
2572,31661,箭,0,0,871,13,13,0,9,12,000000
2573,31665,箱,0,42,840,13,13,0,9,12,000000
2574,31672,箸,0,56,826,13,13,0,9,12,000000
2575,31680,節,0,70,812,13,13,0,9,12,000000
2576,31684,範,0,84,798,13,13,0,9,12,000000
2577,31687,篇,0,98,784,13,13,0,9,12,000000
2578,31689,築,0,112,770,13,13,0,9,12,000000
2579,31712,篠,0,126,756,13,13,0,9,12,000000
2580,31716,篤,0,140,742,13,13,0,9,12,000000
2581,31725,篭,0,154,728,13,13,0,9,12,000000
2582,31777,簡,0,168,714,13,13,0,9,12,000000
2583,31800,簸,0,182,700,13,13,0,9,12,000000
2584,31806,簾,0,196,686,13,13,0,9,12,000000
2585,31807,簿,0,210,672,13,13,0,9,12,000000
2586,31821,籍,0,224,658,13,13,0,9,12,000000
2587,31859,米,0,238,644,13,13,0,9,12,000000
2588,31870,籾,0,252,630,13,13,0,9,12,000000
2589,31873,粁,0,266,616,13,13,0,9,12,000000
2590,31874,粂,0,280,602,13,13,0,9,12,000000
2591,31881,粉,0,294,588,13,13,0,9,12,000000
2592,31883,粋,0,308,574,13,13,0,9,12,000000
2593,31885,粍,0,322,560,13,13,0,9,12,000000
2594,31890,粒,0,336,546,13,13,0,9,12,000000
2595,31893,粕,0,350,532,13,13,0,9,12,000000
2596,31895,粗,0,364,518,13,13,0,9,12,000000
2597,31896,粘,0,378,504,13,13,0,9,12,000000
2598,31899,粛,0,392,490,13,13,0,9,12,000000
2599,31903,粟,0,406,476,13,13,0,9,12,000000
2600,31909,粥,0,420,462,13,13,0,9,12,000000
2601,31911,粧,0,434,448,13,13,0,9,12,000000
2602,31934,精,0,448,434,13,13,0,9,12,000000
2603,31946,糊,0,462,420,13,13,0,9,12,000000
2604,31950,糎,0,476,406,13,13,0,9,12,000000
2605,31958,糖,0,490,392,13,13,0,9,12,000000
2606,31966,糞,0,504,378,13,13,0,9,12,000000
2607,31967,糟,0,518,364,13,13,0,9,12,000000
2608,31968,糠,0,532,350,13,13,0,9,12,000000
2609,31975,糧,0,546,336,13,13,0,9,12,000000
2610,31992,糸,0,560,322,13,13,0,9,12,000000
2611,31995,系,0,574,308,13,13,0,9,12,000000
2612,31998,糾,0,588,294,13,13,0,9,12,000000
2613,32000,紀,0,602,280,13,13,0,9,12,000000
2614,32004,約,0,616,266,13,13,0,9,12,000000
2615,32005,紅,0,630,252,13,13,0,9,12,000000
2616,32011,紋,0,644,238,13,13,0,9,12,000000
2617,32013,納,0,658,224,13,13,0,9,12,000000
2618,32016,紐,0,672,210,13,13,0,9,12,000000
2619,32020,純,0,686,196,13,13,0,9,12,000000
2620,32023,紗,0,700,182,13,13,0,9,12,000000
2621,32024,紘,0,714,168,13,13,0,9,12,000000
2622,32025,紙,0,728,154,13,13,0,9,12,000000
2623,32026,級,0,742,140,13,13,0,9,12,000000
2624,32027,紛,0,756,126,13,13,0,9,12,000000
2625,32032,素,0,770,112,13,13,0,9,12,000000
2626,32033,紡,0,784,98,13,13,0,9,12,000000
2627,32034,索,0,798,84,13,13,0,9,12,000000
2628,32043,紫,0,812,70,13,13,0,9,12,000000
2629,32044,紬,0,827,56,13,13,0,9,12,000000
2630,32047,累,0,841,42,13,13,0,9,12,000000
2631,32048,細,0,855,28,13,13,0,9,12,000000
2632,32051,紳,0,869,14,13,13,0,9,12,000000
2633,32057,紹,0,14,869,13,13,0,9,12,000000
2634,32058,紺,0,28,855,13,13,0,9,12,000000
2635,32066,終,0,884,0,13,13,0,9,12,000000
2636,32067,絃,0,0,885,13,13,0,9,12,000000
2637,32068,組,0,42,854,13,13,0,9,12,000000
2638,32076,経,0,56,840,13,13,0,9,12,000000
2639,32080,結,0,70,826,13,13,0,9,12,000000
2640,32094,絞,0,84,812,13,13,0,9,12,000000
2641,32097,絡,0,98,798,13,13,0,9,12,000000
2642,32098,絢,0,112,784,13,13,0,9,12,000000
2643,32102,給,0,126,770,13,13,0,9,12,000000
2644,32113,統,0,140,756,13,13,0,9,12,000000
2645,32117,絵,0,154,742,13,13,0,9,12,000000
2646,32118,絶,0,168,728,13,13,0,9,12,000000
2647,32121,絹,0,182,714,13,13,0,9,12,000000
2648,32153,継,0,196,700,13,13,0,9,12,000000
2649,32154,続,0,210,686,13,13,0,9,12,000000
2650,32156,綜,0,224,672,13,13,0,9,12,000000
2651,32172,綬,0,238,658,13,13,0,9,12,000000
2652,32173,維,0,252,644,13,13,0,9,12,000000
2653,32177,綱,0,266,630,13,13,0,9,12,000000
2654,32178,網,0,280,616,13,13,0,9,12,000000
2655,32180,綴,0,294,602,13,13,0,9,12,000000
2656,32187,綻,0,308,588,13,13,0,9,12,000000
2657,32190,綾,0,322,574,13,13,0,9,12,000000
2658,32191,綿,0,336,560,13,13,0,9,12,000000
2659,32202,緊,0,350,546,13,13,0,9,12,000000
2660,32203,緋,0,364,532,13,13,0,9,12,000000
2661,32207,総,0,378,518,13,13,0,9,12,000000
2662,32209,緑,0,392,504,13,13,0,9,12,000000
2663,32210,緒,0,406,490,13,13,0,9,12,000000
2664,32218,線,0,420,476,13,13,0,9,12,000000
2665,32224,締,0,434,462,13,13,0,9,12,000000
2666,32232,編,0,448,448,13,13,0,9,12,000000
2667,32233,緩,0,462,434,13,13,0,9,12,000000
2668,32236,緬,0,476,420,13,13,0,9,12,000000
2669,32239,緯,0,490,406,13,13,0,9,12,000000
2670,32244,練,0,504,392,13,13,0,9,12,000000
2671,32257,縁,0,518,378,13,13,0,9,12,000000
2672,32260,縄,0,532,364,13,13,0,9,12,000000
2673,32283,縛,0,546,350,13,13,0,9,12,000000
2674,32286,縞,0,560,336,13,13,0,9,12,000000
2675,32294,縦,0,574,322,13,13,0,9,12,000000
2676,32299,縫,0,588,308,13,13,0,9,12,000000
2677,32302,縮,0,602,294,13,13,0,9,12,000000
2678,32318,績,0,616,280,13,13,0,9,12,000000
2679,32321,繁,0,630,266,13,13,0,9,12,000000
2680,32330,繊,0,644,252,13,13,0,9,12,000000
2681,32331,繋,0,658,238,13,13,0,9,12,000000
2682,32333,繍,0,672,224,13,13,0,9,12,000000
2683,32340,織,0,686,210,13,13,0,9,12,000000
2684,32341,繕,0,700,196,13,13,0,9,12,000000
2685,32365,繭,0,714,182,13,13,0,9,12,000000
2686,32368,繰,0,728,168,13,13,0,9,12,000000
2687,32386,纂,0,742,154,13,13,0,9,12,000000
2688,32399,纏,0,756,140,13,13,0,9,12,000000
2689,32566,缶,0,770,126,13,13,0,9,12,000000
2690,32618,罪,0,784,112,13,13,0,9,12,000000
2691,32619,罫,0,798,98,13,13,0,9,12,000000
2692,32622,置,0,812,84,13,13,0,9,12,000000
2693,32624,罰,0,826,70,13,13,0,9,12,000000
2694,32626,署,0,841,56,13,13,0,9,12,000000
2695,32629,罵,0,855,42,13,13,0,9,12,000000
2696,32631,罷,0,869,28,13,13,0,9,12,000000
2697,32645,羅,0,883,14,13,13,0,9,12,000000
2698,32650,羊,0,14,883,13,13,0,9,12,000000
2699,32654,美,0,28,869,13,13,0,9,12,000000
2700,32676,群,0,898,0,13,13,0,9,12,000000
2701,32680,羨,0,0,899,13,13,0,9,12,000000
2702,32681,義,0,42,868,13,13,0,9,12,000000
2703,32701,羽,0,56,854,13,13,0,9,12,000000
2704,32705,翁,0,70,840,13,13,0,9,12,000000
2705,32716,翌,0,84,826,13,13,0,9,12,000000
2706,32722,習,0,98,812,13,13,0,9,12,000000
2707,32736,翠,0,112,798,13,13,0,9,12,000000
2708,32747,翫,0,126,784,13,13,0,9,12,000000
2709,32752,翰,0,140,770,13,13,0,9,12,000000
2710,32763,翻,0,154,756,13,13,0,9,12,000000
2711,32764,翼,0,168,742,13,13,0,9,12,000000
2712,32768,耀,0,182,728,13,13,0,9,12,000000
2713,32769,老,0,196,714,13,13,0,9,12,000000
2714,32771,考,0,210,700,13,13,0,9,12,000000
2715,32773,者,0,224,686,13,13,0,9,12,000000
2716,32780,而,0,238,672,13,13,0,9,12,000000
2717,32784,耐,0,252,658,13,13,0,9,12,000000
2718,32789,耕,0,266,644,13,13,0,9,12,000000
2719,32791,耗,0,280,630,13,13,0,9,12,000000
2720,32819,耳,0,294,616,13,13,0,9,12,000000
2721,32822,耶,0,308,602,13,13,0,9,12,000000
2722,32829,耽,0,322,588,13,13,0,9,12,000000
2723,32854,聖,0,336,574,13,13,0,9,12,000000
2724,32862,聞,0,350,560,13,13,0,9,12,000000
2725,32865,聡,0,364,546,13,13,0,9,12,000000
2726,32879,聯,0,378,532,13,13,0,9,12,000000
2727,32884,聴,0,392,518,13,13,0,9,12,000000
2728,32887,職,0,406,504,13,13,0,9,12,000000
2729,32894,聾,0,420,490,13,13,0,9,12,000000
2730,32903,肇,0,434,476,13,13,0,9,12,000000
2731,32905,肉,0,448,462,13,13,0,9,12,000000
2732,32907,肋,0,462,448,13,13,0,9,12,000000
2733,32908,肌,0,476,434,13,13,0,9,12,000000
2734,32918,肖,0,195,910,11,13,1,9,12,000000
2735,32920,肘,0,490,420,13,13,0,9,12,000000
2736,32925,肝,0,504,406,13,13,0,9,12,000000
2737,32929,股,0,518,392,13,13,0,9,12,000000
2738,32930,肢,0,532,378,13,13,0,9,12,000000
2739,32933,肥,0,546,364,13,13,0,9,12,000000
2740,32937,肩,0,560,350,13,13,0,9,12,000000
2741,32938,肪,0,574,336,13,13,0,9,12,000000
2742,32943,肯,0,588,322,13,13,0,9,12,000000
2743,32945,肱,0,602,308,13,13,0,9,12,000000
2744,32946,育,0,616,294,13,13,0,9,12,000000
2745,32948,肴,0,630,280,13,13,0,9,12,000000
2746,32954,肺,0,644,266,13,13,0,9,12,000000
2747,32963,胃,0,658,252,13,13,0,9,12,000000
2748,32966,胆,0,672,238,13,13,0,9,12,000000
2749,32972,背,0,686,224,13,13,0,9,12,000000
2750,32974,胎,0,700,210,13,13,0,9,12,000000
2751,32990,胞,0,714,196,13,13,0,9,12,000000
2752,32993,胡,0,728,182,13,13,0,9,12,000000
2753,32996,胤,0,742,168,13,13,0,9,12,000000
2754,33012,胴,0,756,154,13,13,0,9,12,000000
2755,33016,胸,0,770,140,13,13,0,9,12,000000
2756,33021,能,0,784,126,13,13,0,9,12,000000
2757,33026,脂,0,798,112,13,13,0,9,12,000000
2758,33029,脅,0,812,98,13,13,0,9,12,000000
2759,33030,脆,0,826,84,13,13,0,9,12,000000
2760,33031,脇,0,840,70,13,13,0,9,12,000000
2761,33032,脈,0,855,56,13,13,0,9,12,000000
2762,33034,脊,0,869,42,13,13,0,9,12,000000
2763,33050,脚,0,883,28,13,13,0,9,12,000000
2764,33073,脱,0,897,14,13,13,0,9,12,000000
2765,33075,脳,0,14,897,13,13,0,9,12,000000
2766,33081,脹,0,28,883,13,13,0,9,12,000000
2767,33102,腎,0,912,0,13,13,0,9,12,000000
2768,33104,腐,0,0,913,13,13,0,9,12,000000
2769,33108,腔,0,42,882,13,13,0,9,12,000000
2770,33109,腕,0,56,868,13,13,0,9,12,000000
2771,33131,腫,0,70,854,13,13,0,9,12,000000
2772,33136,腰,0,84,840,13,13,0,9,12,000000
2773,33144,腸,0,98,826,13,13,0,9,12,000000
2774,33145,腹,0,112,812,13,13,0,9,12,000000
2775,33146,腺,0,126,798,13,13,0,9,12,000000
2776,33151,腿,0,140,784,13,13,0,9,12,000000
2777,33167,膏,0,154,770,13,13,0,9,12,000000
2778,33178,膚,0,168,756,13,13,0,9,12,000000
2779,33180,膜,0,182,742,13,13,0,9,12,000000
2780,33181,膝,0,196,728,13,13,0,9,12,000000
2781,33192,膨,0,210,714,13,13,0,9,12,000000
2782,33203,膳,0,224,700,13,13,0,9,12,000000
2783,33215,膿,0,238,686,13,13,0,9,12,000000
2784,33222,臆,0,252,672,13,13,0,9,12,000000
2785,33235,臓,0,266,658,13,13,0,9,12,000000
2786,33251,臣,0,280,644,13,13,0,9,12,000000
2787,33253,臥,0,294,630,13,13,0,9,12,000000
2788,33256,臨,0,308,616,13,13,0,9,12,000000
2789,33258,自,0,210,895,11,13,1,9,12,000000
2790,33261,臭,0,322,602,13,13,0,9,12,000000
2791,33267,至,0,336,588,13,13,0,9,12,000000
2792,33268,致,0,350,574,13,13,0,9,12,000000
2793,33276,臼,0,364,560,13,13,0,9,12,000000
2794,33288,興,0,378,546,13,13,0,9,12,000000
2795,33292,舌,0,392,532,13,13,0,9,12,000000
2796,33294,舎,0,406,518,13,13,0,9,12,000000
2797,33303,舗,0,420,504,13,13,0,9,12,000000
2798,33304,舘,0,434,490,13,13,0,9,12,000000
2799,33307,舛,0,448,476,13,13,0,9,12,000000
2800,33308,舜,0,462,462,13,13,0,9,12,000000
2801,33310,舞,0,476,448,13,13,0,9,12,000000
2802,33311,舟,0,490,434,13,13,0,9,12,000000
2803,33322,航,0,504,420,13,13,0,9,12,000000
2804,33324,般,0,518,406,13,13,0,9,12,000000
2805,33333,舵,0,532,392,13,13,0,9,12,000000
2806,33334,舶,0,546,378,13,13,0,9,12,000000
2807,33335,舷,0,560,364,13,13,0,9,12,000000
2808,33337,船,0,574,350,13,13,0,9,12,000000
2809,33351,艇,0,588,336,13,13,0,9,12,000000
2810,33382,艦,0,602,322,13,13,0,9,12,000000
2811,33390,艮,0,616,308,13,13,0,9,12,000000
2812,33391,良,0,630,294,13,13,0,9,12,000000
2813,33394,色,0,644,280,13,13,0,9,12,000000
2814,33398,艶,0,658,266,13,13,0,9,12,000000
2815,33419,芋,0,672,252,13,13,0,9,12,000000
2816,33433,芙,0,686,238,13,13,0,9,12,000000
2817,33437,芝,0,700,224,13,13,0,9,12,000000
2818,33445,芥,0,714,210,13,13,0,9,12,000000
2819,33446,芦,0,728,196,13,13,0,9,12,000000
2820,33453,芭,0,742,182,13,13,0,9,12,000000
2821,33455,芯,0,756,168,13,13,0,9,12,000000
2822,33457,花,0,770,154,13,13,0,9,12,000000
2823,33459,芳,0,784,140,13,13,0,9,12,000000
2824,33464,芸,0,798,126,13,13,0,9,12,000000
2825,33465,芹,0,812,112,13,13,0,9,12,000000
2826,33469,芽,0,826,98,13,13,0,9,12,000000
2827,33477,苅,0,840,84,13,13,0,9,12,000000
2828,33489,苑,0,854,70,13,13,0,9,12,000000
2829,33491,苓,0,869,56,13,13,0,9,12,000000
2830,33492,苔,0,883,42,13,13,0,9,12,000000
2831,33495,苗,0,897,28,13,13,0,9,12,000000
2832,33499,苛,0,911,14,13,13,0,9,12,000000
2833,33509,若,0,14,911,13,13,0,9,12,000000
2834,33510,苦,0,28,897,13,13,0,9,12,000000
2835,33511,苧,0,926,0,13,13,0,9,12,000000
2836,33515,苫,0,0,927,13,13,0,9,12,000000
2837,33521,英,0,42,896,13,13,0,9,12,000000
2838,33538,茂,0,56,882,13,13,0,9,12,000000
2839,33540,茄,0,70,868,13,13,0,9,12,000000
2840,33541,茅,0,84,854,13,13,0,9,12,000000
2841,33550,茎,0,98,840,13,13,0,9,12,000000
2842,33564,茜,0,112,826,13,13,0,9,12,000000
2843,33576,茨,0,126,812,13,13,0,9,12,000000
2844,33590,茶,0,140,798,13,13,0,9,12,000000
2845,33592,茸,0,154,784,13,13,0,9,12,000000
2846,33609,草,0,168,770,13,13,0,9,12,000000
2847,33610,荊,0,182,756,13,13,0,9,12,000000
2848,33615,荏,0,196,742,13,13,0,9,12,000000
2849,33618,荒,0,210,728,13,13,0,9,12,000000
2850,33624,荘,0,224,714,13,13,0,9,12,000000
2851,33655,荷,0,238,700,13,13,0,9,12,000000
2852,33659,荻,0,252,686,13,13,0,9,12,000000
2853,33694,莞,0,266,672,13,13,0,9,12,000000
2854,33707,莫,0,280,658,13,13,0,9,12,000000
2855,33713,莱,0,294,644,13,13,0,9,12,000000
2856,33733,菅,0,308,630,13,13,0,9,12,000000
2857,33738,菊,0,322,616,13,13,0,9,12,000000
2858,33740,菌,0,336,602,13,13,0,9,12,000000
2859,33747,菓,0,350,588,13,13,0,9,12,000000
2860,33750,菖,0,364,574,13,13,0,9,12,000000
2861,33756,菜,0,378,560,13,13,0,9,12,000000
2862,33759,菟,0,392,546,13,13,0,9,12,000000
2863,33769,菩,0,406,532,13,13,0,9,12,000000
2864,33775,華,0,420,518,13,13,0,9,12,000000
2865,33776,菰,0,434,504,13,13,0,9,12,000000
2866,33777,菱,0,448,490,13,13,0,9,12,000000
2867,33796,萄,0,462,476,13,13,0,9,12,000000
2868,33804,萌,0,476,462,13,13,0,9,12,000000
2869,33806,萎,0,490,448,13,13,0,9,12,000000
2870,33833,萩,0,504,434,13,13,0,9,12,000000
2871,33841,萱,0,518,420,13,13,0,9,12,000000
2872,33853,落,0,532,406,13,13,0,9,12,000000
2873,33865,葉,0,546,392,13,13,0,9,12,000000
2874,33870,葎,0,560,378,13,13,0,9,12,000000
2875,33879,著,0,574,364,13,13,0,9,12,000000
2876,33883,葛,0,588,350,13,13,0,9,12,000000
2877,33889,葡,0,602,336,13,13,0,9,12,000000
2878,33891,董,0,616,322,13,13,0,9,12,000000
2879,33894,葦,0,630,308,13,13,0,9,12,000000
2880,33900,葬,0,644,294,13,13,0,9,12,000000
2881,33905,葱,0,658,280,13,13,0,9,12,000000
2882,33909,葵,0,672,266,13,13,0,9,12,000000
2883,33914,葺,0,686,252,13,13,0,9,12,000000
2884,33931,蒋,0,700,238,13,13,0,9,12,000000
2885,33936,蒐,0,714,224,13,13,0,9,12,000000
2886,33940,蒔,0,728,210,13,13,0,9,12,000000
2887,33945,蒙,0,742,196,13,13,0,9,12,000000
2888,33948,蒜,0,756,182,13,13,0,9,12,000000
2889,33970,蒲,0,770,168,13,13,0,9,12,000000
2890,33976,蒸,0,784,154,13,13,0,9,12,000000
2891,33980,蒼,0,798,140,13,13,0,9,12,000000
2892,33988,蓄,0,812,126,13,13,0,9,12,000000
2893,33993,蓉,0,826,112,13,13,0,9,12,000000
2894,33995,蓋,0,840,98,13,13,0,9,12,000000
2895,34001,蓑,0,854,84,13,13,0,9,12,000000
2896,34028,蓬,0,868,70,13,13,0,9,12,000000
2897,34030,蓮,0,883,56,13,13,0,9,12,000000
2898,34048,蔀,0,897,42,13,13,0,9,12,000000
2899,34065,蔑,0,911,28,13,13,0,9,12,000000
2900,34067,蔓,0,925,14,13,13,0,9,12,000000
2901,34074,蔚,0,14,925,13,13,0,9,12,000000
2902,34086,蔦,0,28,911,13,13,0,9,12,000000
2903,34093,蔭,0,940,0,13,13,0,9,12,000000
2904,34101,蔵,0,0,941,13,13,0,9,12,000000
2905,34109,蔽,0,42,910,13,13,0,9,12,000000
2906,34115,蕃,0,56,896,13,13,0,9,12,000000
2907,34121,蕉,0,70,882,13,13,0,9,12,000000
2908,34122,蕊,0,84,868,13,13,0,9,12,000000
2909,34126,蕎,0,98,854,13,13,0,9,12,000000
2910,34135,蕗,0,112,840,13,13,0,9,12,000000
2911,34152,蕨,0,126,826,13,13,0,9,12,000000
2912,34153,蕩,0,140,812,13,13,0,9,12,000000
2913,34154,蕪,0,154,798,13,13,0,9,12,000000
2914,34180,薄,0,168,784,13,13,0,9,12,000000
2915,34199,薗,0,182,770,13,13,0,9,12,000000
2916,34201,薙,0,196,756,13,13,0,9,12,000000
2917,34214,薦,0,210,742,13,13,0,9,12,000000
2918,34217,薩,0,224,728,13,13,0,9,12,000000
2919,34218,薪,0,238,714,13,13,0,9,12,000000
2920,34219,薫,0,252,700,13,13,0,9,12,000000
2921,34220,薬,0,266,686,13,13,0,9,12,000000
2922,34222,薮,0,280,672,13,13,0,9,12,000000
2923,34223,薯,0,294,658,13,13,0,9,12,000000
2924,34241,藁,0,308,644,13,13,0,9,12,000000
2925,34253,藍,0,322,630,13,13,0,9,12,000000
2926,34276,藤,0,336,616,13,13,0,9,12,000000
2927,34281,藩,0,350,602,13,13,0,9,12,000000
2928,34295,藷,0,364,588,13,13,0,9,12,000000
2929,34299,藻,0,378,574,13,13,0,9,12,000000
2930,34311,蘇,0,392,560,13,13,0,9,12,000000
2931,34349,蘭,0,406,546,13,13,0,9,12,000000
2932,34382,虎,0,420,532,13,13,0,9,12,000000
2933,34384,虐,0,434,518,13,13,0,9,12,000000
2934,34394,虚,0,448,504,13,13,0,9,12,000000
2935,34396,虜,0,462,490,13,13,0,9,12,000000
2936,34398,虞,0,476,476,13,13,0,9,12,000000
2937,34411,虫,0,490,462,13,13,0,9,12,000000
2938,34425,虹,0,504,448,13,13,0,9,12,000000
2939,34427,虻,0,518,434,13,13,0,9,12,000000
2940,34442,蚊,0,532,420,13,13,0,9,12,000000
2941,34453,蚕,0,546,406,13,13,0,9,12,000000
2942,34468,蚤,0,560,392,13,13,0,9,12,000000
2943,34503,蛇,0,574,378,13,13,0,9,12,000000
2944,34507,蛋,0,588,364,13,13,0,9,12,000000
2945,34509,蛍,0,602,350,13,13,0,9,12,000000
2946,34510,蛎,0,616,336,13,13,0,9,12,000000
2947,34521,蛙,0,630,322,13,13,0,9,12,000000
2948,34532,蛤,0,644,308,13,13,0,9,12,000000
2949,34541,蛭,0,658,294,13,13,0,9,12,000000
2950,34542,蛮,0,672,280,13,13,0,9,12,000000
2951,34552,蛸,0,686,266,13,13,0,9,12,000000
2952,34558,蛾,0,700,252,13,13,0,9,12,000000
2953,34562,蜂,0,714,238,13,13,0,9,12,000000
2954,34584,蜘,0,728,224,13,13,0,9,12,000000
2955,34588,蜜,0,742,210,13,13,0,9,12,000000
2956,34633,蝉,0,756,196,13,13,0,9,12,000000
2957,34635,蝋,0,770,182,13,13,0,9,12,000000
2958,34645,蝕,0,784,168,13,13,0,9,12,000000
2959,34662,蝦,0,798,154,13,13,0,9,12,000000
2960,34678,蝶,0,812,140,13,13,0,9,12,000000
2961,34687,蝿,0,826,126,13,13,0,9,12,000000
2962,34701,融,0,840,112,13,13,0,9,12,000000
2963,34746,螺,0,854,98,13,13,0,9,12,000000
2964,34809,蟹,0,868,84,13,13,0,9,12,000000
2965,34811,蟻,0,882,70,13,13,0,9,12,000000
2966,34880,血,0,897,56,13,13,0,9,12,000000
2967,34886,衆,0,911,42,13,13,0,9,12,000000
2968,34892,行,0,925,28,13,13,0,9,12,000000
2969,34899,術,0,939,14,13,13,0,9,12,000000
2970,34903,街,0,14,939,13,13,0,9,12,000000
2971,34907,衛,0,28,925,13,13,0,9,12,000000
2972,34909,衝,0,954,0,13,13,0,9,12,000000
2973,34913,衡,0,0,955,13,13,0,9,12,000000
2974,34915,衣,0,42,924,13,13,0,9,12,000000
2975,34920,表,0,56,910,13,13,0,9,12,000000
2976,34928,衰,0,70,896,13,13,0,9,12,000000
2977,34935,衷,0,84,882,13,13,0,9,12,000000
2978,34943,衿,0,98,868,13,13,0,9,12,000000
2979,34952,袈,0,112,854,13,13,0,9,12,000000
2980,34955,袋,0,126,840,13,13,0,9,12,000000
2981,34966,袖,0,140,826,13,13,0,9,12,000000
2982,34987,被,0,154,812,13,13,0,9,12,000000
2983,34996,袴,0,168,798,13,13,0,9,12,000000
2984,34999,袷,0,182,784,13,13,0,9,12,000000
2985,35009,裁,0,196,770,13,13,0,9,12,000000
2986,35010,裂,0,210,756,13,13,0,9,12,000000
2987,35013,装,0,224,742,13,13,0,9,12,000000
2988,35023,裏,0,238,728,13,13,0,9,12,000000
2989,35029,裕,0,252,714,13,13,0,9,12,000000
2990,35036,補,0,266,700,13,13,0,9,12,000000
2991,35039,裟,0,280,686,13,13,0,9,12,000000
2992,35041,裡,0,294,672,13,13,0,9,12,000000
2993,35059,裳,0,308,658,13,13,0,9,12,000000
2994,35064,裸,0,322,644,13,13,0,9,12,000000
2995,35069,製,0,336,630,13,13,0,9,12,000000
2996,35070,裾,0,350,616,13,13,0,9,12,000000
2997,35079,複,0,364,602,13,13,0,9,12,000000
2998,35088,褐,0,378,588,13,13,0,9,12,000000
2999,35090,褒,0,392,574,13,13,0,9,12,000000
3000,35158,襖,0,406,560,13,13,0,9,12,000000
3001,35167,襟,0,420,546,13,13,0,9,12,000000
3002,35186,襲,0,434,532,13,13,0,9,12,000000
3003,35199,西,0,448,518,13,13,0,9,12,000000
3004,35201,要,0,462,504,13,13,0,9,12,000000
3005,35206,覆,0,476,490,13,13,0,9,12,000000
3006,35207,覇,0,490,476,13,13,0,9,12,000000
3007,35211,見,0,504,462,13,13,0,9,12,000000
3008,35215,規,0,518,448,13,13,0,9,12,000000
3009,35222,視,0,532,434,13,13,0,9,12,000000
3010,35223,覗,0,546,420,13,13,0,9,12,000000
3011,35226,覚,0,560,406,13,13,0,9,12,000000
3012,35239,覧,0,574,392,13,13,0,9,12,000000
3013,35242,親,0,588,378,13,13,0,9,12,000000
3014,35251,観,0,602,364,13,13,0,9,12,000000
3015,35282,角,0,700,392,12,13,0,9,12,000000
3016,35299,解,0,616,350,13,13,0,9,12,000000
3017,35302,触,0,630,336,13,13,0,9,12,000000
3018,35328,言,0,644,322,13,13,0,9,12,000000
3019,35330,訂,0,658,308,13,13,0,9,12,000000
3020,35336,計,0,672,294,13,13,0,9,12,000000
3021,35338,訊,0,686,280,13,13,0,9,12,000000
3022,35342,討,0,700,266,13,13,0,9,12,000000
3023,35347,訓,0,714,252,13,13,0,9,12,000000
3024,35351,託,0,728,238,13,13,0,9,12,000000
3025,35352,記,0,742,224,13,13,0,9,12,000000
3026,35359,訟,0,756,210,13,13,0,9,12,000000
3027,35363,訣,0,770,196,13,13,0,9,12,000000
3028,35370,訪,0,784,182,13,13,0,9,12,000000
3029,35373,設,0,798,168,13,13,0,9,12,000000
3030,35377,許,0,812,154,13,13,0,9,12,000000
3031,35379,訳,0,826,140,13,13,0,9,12,000000
3032,35380,訴,0,840,126,13,13,0,9,12,000000
3033,35386,診,0,854,112,13,13,0,9,12,000000
3034,35387,註,0,868,98,13,13,0,9,12,000000
3035,35388,証,0,882,84,13,13,0,9,12,000000
3036,35408,詐,0,896,70,13,13,0,9,12,000000
3037,35409,詑,0,911,56,13,13,0,9,12,000000
3038,35412,詔,0,925,42,13,13,0,9,12,000000
3039,35413,評,0,939,28,13,13,0,9,12,000000
3040,35422,詞,0,953,14,13,13,0,9,12,000000
3041,35424,詠,0,14,953,13,13,0,9,12,000000
3042,35427,詣,0,28,939,13,13,0,9,12,000000
3043,35430,試,0,968,0,13,13,0,9,12,000000
3044,35433,詩,0,0,969,13,13,0,9,12,000000
3045,35435,詫,0,42,938,13,13,0,9,12,000000
3046,35438,詮,0,56,924,13,13,0,9,12,000000
3047,35440,詰,0,70,910,13,13,0,9,12,000000
3048,35441,話,0,84,896,13,13,0,9,12,000000
3049,35442,該,0,98,882,13,13,0,9,12,000000
3050,35443,詳,0,112,868,13,13,0,9,12,000000
3051,35463,誇,0,126,854,13,13,0,9,12,000000
3052,35465,誉,0,140,840,13,13,0,9,12,000000
3053,35468,誌,0,154,826,13,13,0,9,12,000000
3054,35469,認,0,168,812,13,13,0,9,12,000000
3055,35475,誓,0,182,798,13,13,0,9,12,000000
3056,35477,誕,0,196,784,13,13,0,9,12,000000
