"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Lovetester_result03_blue","Sizi kolay kolay hiçbir şey\nsarsamaz. İkiniz de her şeye hazırsınız.","Nothing could ruffle you two.\nYou're both up for anything.","Nothing could ruffle you two.\nYou're both up for anything.","Vous êtes tous deux d'un calme\nabsolu et toujours prêts à tout.","Vous êtes tous deux d'un calme\nabsolu et toujours prêts à tout.","Euch kann nichts aus der Ruhe\nbringen. Ihr seid für alles bereit.","Siete entrambi tranquilli\ne sereni. Niente vi turba.","Sois un dúo imparable:\nos atrevéis con todo.","Son un dúo imparable:\nse atreven con todo.","クールで\nにたものどうしのふたりは、"
"Lovetester_result03_yellow","Pozitif ve ışık dolusunuz;\nbirlikte güneş gibi bir ikilisiniz!","Full of positivity and light,\ntogether you're a sunny pair!","Full of positivity and light,\ntogether you're a sunny pair!","Vous êtes tous deux radieux,\ntoujours prêts à positiver !","Vous êtes tous deux radieux,\ntoujours prêts à positiver!","Voller positiver Energie und Licht.\nIhr beide seid ein sonniges Paar!","Siete entrambi solari e sprizzate\ngioia da tutti i pori.","¡Formáis un tándem que rebosa\npositividad y buen rollo!","¡Forman un tándem que rebosa\npositividad y buena onda!","あかるくて\nにたものどうしのふたりは、"
"Lovetester_result03_green","Sakin yapınızla çevrenizdeki herkesi\nrahatlatıyorsunuz.","With your soothing natures,\nyou relax everyone around you.","With your soothing natures,\nyou relax everyone around you.","Avec votre naturel apaisant, vous\nrépandez le calme autour de vous.","Avec votre naturel apaisant, vous\nrépandez le calme autour de vous.","Mit eurer sanften Art wirkt ihr\nberuhigend auf andere.","Trasmettete entrambi molta calma\ne irradiate un'aura di pace.","Sois una de esas parejas que\ntransmite calma a raudales.","Son una de esas parejas que\ntransmite calma a raudales.","いやしけいで\nにたものどうしのふたりは、"
"Lovetester_result03_purple","O kadar benzersiniz ki sanki\nortak derin bir sır paylaşıyorsunuz...","So similar, it's almost as if you\ntwo are sharing a deep secret...","So similar, it's almost as if you\ntwo are sharing a deep secret...","Votre similitude laisse penser que\nvous partagez un profond secret...","Votre similitude laisse penser que\nvous partagez un profond secret...","Ihr wirkt so vertraut, als würdet\nihr ein tiefes Geheimnis hüten...","Siete entrambi molto misteriosi\ne forse condividete un segreto.","Os parecéis tanto que diríase\nque compartís un gran secreto.","Se parecen tanto que es como si\ncompartieran un gran secreto.","ミステリアスで\nにたものどうしのふたりは、"
"Lovetester_result03_brown","İkiniz de nezaket\ntimsalisiniz! Ne kadar da kibarsınız!","You two are a picture of\npoliteness! Such gentility!","You two are a picture of\npoliteness! Such gentility!","Vous êtes tous deux la politesse\net la gentillesse incarnées !","Vous êtes tous deux la politesse\net la gentillesse incarnées!","Ihr seid ein Muster an Höflichkeit!\nZwei wahre Vorbilder!","Voi due siete l'educazione e\nla gentilezza fatta persona!","¡Sois las dos personas más\neducadas del mundo!","¡Son las dos personas más\neducadas del mundo!","おっとりしていて\nにたものどうしのふたりは、"
"Lovetester_result03_black","İkiniz de bu mesaj kadar\nciddi ve dosdoğrusunuz.","You're both as serious and \nstraightforward as this message.","You're both as serious and \nstraightforward as this message.","Vous êtes tous deux aussi sérieux\net directs que ce message.","Vous êtes tous deux aussi sérieux\net directs que ce message.","Ihr seid beide so ernsthaft\nund direkt wie dieser Text.","Siete entrambi persone oneste\ne su cui si può contare.","La seriedad es el rasgo que\ncaracteriza vuestra gran unión.","La seriedad es el rasgo que\ncaracteriza su gran unión.","まじめで\nにたものどうしのふたりは、"
"Lovetester_result03_white","İkiniz de her günü dünyayı\ndaha iyi bir yer yapma fırsatı olarak görüyorsunuz!","You both see every day as a new\nchance to make the world better!","You both see every day as a new\nchance to make the world better!","Vous voyez tous deux chaque jour\nune chance d'améliorer le monde.","Vous voyez tous deux chaque jour\nune chance d'améliorer le monde.","Ihr beide seht in jedem Tag die\nChance, die Welt zu verbessern!","Siete persone candide e genuine.\nLa purezza fatta persona!","Vuestro objetivo común es hacer\ndel mundo un lugar mejor.","Su objetivo común es hacer\ndel mundo un lugar mejor.","じゅんすいで\nにたものどうしのふたりは、"
"Lovetester_result04_005","Uyum puanınız rekor derecede düşük!\nAramaya devam edin.","Your compatibility score is record\nlow! Keep looking.","Your compatibility score is record\nlow! Keep looking.","Une compatibilité si faible, c'est\nun record ! Cherchez ailleurs...","Une compatibilité si faible, c'est\nun record! Cherchez ailleurs...","Eure Kompatibilität ist denkbar\ngering. Sucht weiter.","Una incompatibilità del genere\nè un record! Fatevi aiutare...","Vuestra compatibilidad es nula.\nMejor seguir buscando...","Su compatibilidad es nula.\nMejor seguir buscando...","あいしょう サイアク…\nこりゃー どうしようも ないです。"
"Lovetester_result04_010","Hiç uyumlu değilsiniz!\nBirbirinize nasıl katlanıyorsunuz?","You two aren't compatible at all!\nHow can you stand each other?","You two aren't compatible at all!\nHow can you stand each other?","Vous n'êtes pas compatibles du\ntout ! Vous vous supportez ?!","Vous n'êtes pas compatibles du\ntout! Vous vous supportez?!","Ihr beide seid gar nicht kompati-\nbel! Wie haltet ihr euch nur aus?","Non siete per niente compatibili.\nCome fate a stare insieme?","¡No sois nada compatibles!\n¿Cómo os aguantáis?","¡No son nada compatibles!\n¿Cómo se aguantan?","あいしょう ぜんぜんダメ。\nいっしょにいるのが きせきです。"
"Lovetester_result04_015","Uyum puanınız gerçekten\nçok kötü. Tekrar denemek ister misiniz?","This compatibility score is really\nbad. Want to try again?","This compatibility score is really\nbad. Want to try again?","Votre compatibilité n'est pas très\nbonne. Vous voulez réessayer ?","Votre compatibilité n'est pas très\nbonne. Vous voulez réessayer?","Eure Kompatibilität ist wirklich\nniedrig. Noch mal versuchen?","Avete un livello di compatibilità\nbasso. Non litigate, OK?","La puntuación es decepcionante.\n¿Queréis intentarlo de nuevo?","La puntuación es decepcionante.\n¿Quieren intentarlo de nuevo?","あいしょうが　とってもわるい。\nこのあと ケンカ しないでね。"
"Lovetester_result04_020","Uyumunuz daha kötü olabilirdi... ama\nçok az bir farkla.","Your compatibility could be\nworse...but only just barely. ","Your compatibility could be\nworse...but only just barely. ","Votre compatibilité pourrait être\nencore pire... mais pas beaucoup.","Votre compatibilité pourrait être\nencore pire... mais pas beaucoup.","Eure Kompatibilität könnte\nschlimmer sein... aber nur etwas.","Non siete compatibili. Cosa vi dite\nquando siete soli in una stanza?","Podría ser peor... aunque\nno mucho, la verdad.","Podría ser peor... aunque\nno mucho, la verdad.","あいしょうが けっこうわるい。\nふたりきりだと かいわに こまるかも。"
"Lovetester_result04_025","Böyle bir puanla, ikiniz\narasında bir gelecek pek olası görünmüyor.","With a score like this, a future\nbetween you two seems unlikely.","With a score like this, a future\nbetween you two seems unlikely.","Avec ce score, vous n'avez sans\ndoute aucun avenir commun.","Avec ce pointage, vous n'avez\nsans doute aucun avenir commun.","Mit dem Ergebnis ist eine ge-\nmeinsame Zukunft fraglich.","Non siete molto compatibili.\nDubito che avrete un avvenire.","Esta puntuación no os augura\nun gran futuro como pareja.","Esta puntuación no les augura\nun gran futuro como pareja.","あいしょう すごく イマイチ。\nむかし なにか あった？？"
"Lovetester_result04_030","Uyumunuz... berbat değil.\nAma gerçekten birbirinizden hoşlanıyor musunuz?","Your compatibility isn't...terrible.\nBut do you even like each other?","Your compatibility isn't...terrible.\nBut do you even like each other?","Votre compatibilité n'est... pas\nterrible. Vous vous appréciez ?","Votre compatibilité n'est... pas\nterrible. Vous vous appréciez?","Eure Kompatibilität ist nicht...\nschlecht. Aber mögt ihr euch?!","La vostra compatibilità non \nè male... ma almeno vi piacete?","La compatibilidad no es terrible.\n¿Os lleváis bien, al menos?...","La compatibilidad no es terrible.\nPero... ¿se llevan bien?","あいしょう イマイチかも。\nハナゲがでてても いわないカンケイ。"
"Lovetester_result04_035","Eşleşmeniz pek de ideal sayılmaz.\nYine de iyi denemeydi!","Pairing up would be less than\nideal. Good try, though!","Pairing up would be less than\nideal. Good try, though!","Une vie en couple ne serait pas\nidéale... mais c'est un bon essai !","Une vie en couple ne serait pas\nidéale... mais c'est un bon essai!","Euch zusammenzustecken wäre\neine üble Idee. Netter Versuch!","Compatibilità senza infamia e\nsenza lode. Potete migliorare!","No es que seáis la pareja ideal,\npero he visto peores casos.","No es que sean la pareja ideal,\npero he visto peores casos.","あいしょうが まあまあ わるい。\nケンカともだち なのかな？"
"Lovetester_result04_040","İkinizin potansiyeli var mı?\nEh, belki.","Do you two have potential?\nEh, maybe.","Do you two have potential?\nEh, maybe.","Avez-vous du potentiel pour vivre\nensemble ? Ma foi... peut-être.","Avez-vous du potentiel pour vivre\nensemble? Ma foi... peut-être.","Ob ihr beide Potenzial habt?\nVielleicht.","Non siete compatibili, ma\nprovate a non farci caso.","Tenéis un pelín de potencial.","Tienen un poquito de potencial.","あいしょう　ちょっぴりわるい。\nま、きにしなかったら だいじょうぶ。"
"Lovetester_result04_045","Anlaşabilirsiniz ama yakın zamanda aynı\natıştırmalığı paylaşacak kadar değil.","You may get along, but you won't\nbe sharing snacks anytime soon.","You may get along, but you won't\nbe sharing snacks anytime soon.","Vous vous entendez bien. Mais\nvous avez peu en commun.","Vous vous entendez bien. Mais\nvous avez peu en commun.","Ihr kommt miteinander aus, aber\nSüßes wird noch nicht geteilt.","La vostra compatibilità è mediocre\ne non sapete condividere.","Os caéis bien, pero no parece\nque la cosa pase de ahí.","Se caen bien, pero no parece\nque la cosa pase de ahí.","あいしょう よくないけど わるくもない。\nおかしを なかよく わけあえない。"
"Lovetester_result04_050","Bu puan, yeni tanışmış\niki kişi için... oldukça iyi.","This score is pretty good...for two\npeople who just met.","This score is pretty good...for two\npeople who just met.","Ce score n'est pas mal... si vous\nvenez de vous rencontrer.","Ce pointage n'est pas mal... si\nvous venez de vous rencontrer.","Das Ergebnis ist recht gut... Für\nzwei Leute, die sich nicht kennen.","Un risultato nella media.\nVi siete appena conosciuti?","La puntuación estaría bien...\nsi os acabarais de conocer.","La puntuación estaría bien...\nsi se acabaran de conocer.","フツーの あいしょう。\nいままで そんなに かかわりなかった？"
"Lovetester_result04_055","Birbirinize rahatça\nkatlanabilirsiniz! Tebrikler!","You two could easily tolerate one\nanother! Congratulations!","You two could easily tolerate one\nanother! Congratulations!","Vous vous supportez facilement,\ntous les deux ! Félicitations !","Vous vous supportez facilement,\ntous les deux! Félicitations!","Ihr zwei könnt euch gut\ntolerieren. Glückwunsch!","Vi sopportate a vicenda! Sarà\nbello per voi invecchiare insieme!","¡Podéis aguantaros mutuamente!\n¡Enhorabuena!","¡Pueden aguantarse mutuamente!\n¡Felicidades!","まずまずの あいしょう。\nこれから なかよくなれそうだよ！"
"Lovetester_result04_060","Görünüşe göre benzer\ntavırlarınız var... Bu iş yürüyebilir.","It appears you two have similar\nmannerisms... That could work.","It appears you two have similar\nmannerisms... That could work.","Vous semblez avoir des habitudes\nsimilaires... Ça pourrait marcher.","Vous semblez avoir des habitudes\nsimilaires... Ça pourrait marcher.","Ihr zwei habt ähnliche Angewohn-\nheiten... Das könnte funktionieren.","Avete una discreta compatibilità\ne abitudini molto simili.","Según esto, os parecéis un\npoquito. Eso es buena señal.","Según esto, se parecen un\npoquito. Eso es buena señal.","あいしょうは いいほう。\nふとしたときの しぐさが にている。"
"Lovetester_result04_065","Göz göze gelince\ngülümsemeden edemiyorsunuz.","You can't help but smile\nwhen your eyes meet.","You can't help but smile\nwhen your eyes meet.","Vous vous souriez à chaque fois\nque vos regards se croisent ?","Vous vous souriez à chaque fois\nque vos regards se croisent?","Ihr müsst euch einfach anlächeln,\nwenn sich eure Augen treffen.","Una compatibilità niente male.\nVi illuminate quando vi guardate.","¿Verdad que siempre sonreís\ncuando os miráis a los ojos?","¿Verdad que siempre sonríen\ncuando se miran a los ojos?","あいしょう それなりに イイ！\nめがあうと ちょっぴり しあわせ。"
"Lovetester_result04_070","Ortak yönleriniz çok fazla.\nBu iyiye işaret!","You have a lot of things in\ncommon. That's a good sign!","You have a lot of things in\ncommon. That's a good sign!","Vous avez plein de choses en\ncommun, c'est un très bon signe !","Vous avez plein de choses en\ncommun, c'est un très bon signe!","Ihr habt viele Gemeinsamkeiten.\nDas ist ein gutes Zeichen!","Avete una buona compatibilità e\namate mangiare le stesse cose.","Tenéis mucho en común.\n¡La cosa promete!","Tienen mucho en común.\n¡La cosa promete!","あいしょう けっこう いいよ！\nすきな たべものが おなじかも。"
"Lovetester_result04_075","Aranızdan kıvılcımlar\nsaçılıyor! Bir kahveye ne dersiniz?","You two are giving off sparks!\nHow 'bout a cup of coffee?","You two are giving off sparks!\nHow 'bout a cup of coffee?","Ouah, quelle alchimie !\nEt si vous alliez boire un café ?","Ouah, quelle alchimie!\nEt si vous alliez boire un café?","Zwischen euch beiden sprühen\nFunken! Wie wär's mit Tee?","Intravedo qualcosa di speciale tra\nvoi. Incontratevi per un caffè!","¡Se nota que aquí hay tema!\n¿Y si vais a tomar algo?","¡Se nota que aquí hay algo!\n¿Quieren ir a tomar un café?","あいしょう イイかんじ！\nいっしょに おちゃでも してみたら？"
"Lovetester_result04_080","Bu da ne şans?! Karakterleriniz kusursuz\nbiçimde uyuşuyor!","What are the chances?! Your\npersonalities are a perfect match!","What are the chances?! Your\npersonalities are a perfect match!","Quel hasard ! Vos personnalités\ncorrespondent à la perfection !","Quel hasard! Vos personnalités\ncorrespondent à la perfection!","Wie die Chancen aussehen? Ihr\nseid das perfekte Paar!","Una compatibilità ottima!\nAvete personalità molto affini.","¡Qué coincidencia! Vuestras\npersonalidades son idénticas.","¡Sus personalidades quedan\ncomo anillo al dedo!","あいしょうが かなりイイ！\nせいかくが ピッタリきてるね！"
"Lovetester_result04_085","Birlikte çok tatlısınız.\nÇok tatlı değiller mi?","You're so cute together.\nAren't they so cute together?","You're so cute together.\nAren't they so cute together?","Vous êtes trop mignons, tous\nles deux. Vous ne trouvez pas ?","Vous êtes trop mignons, tous\nles deux. Vous ne trouvez pas?","Ihr seid so süß zusammen. Sind\nsie nicht absolut süß, die beiden?","Una compatibilità eccezionale!\nSiete una coppia fantastica!","Hacéis una pareja monísima.\n¿No os lo dice todo el mundo?","Hacen una pareja superlinda.\nLo dice todo el mundo, ¿verdad?","あいしょう ばつぐん！\nとっても おにあいの ふたりだよ！"
