index,id,en,fr,de,it,es,tr
283,0x6445E8E2,#0xCDC673FF#Skeleton slain!#PREVIOUS#,#0xCDC673FF#Squelette éliminé !#PREVIOUS#,#0xCDC673FF#Skelett besiegt!#PREVIOUS#,#0xCDC673FF#Scheletro ucciso!#PREVIOUS#,#0xCDC673FF#¡Esqueleto derrotado!#PREVIOUS#,#0xCDC673FF#İskelet öldürüldü!#PREVIOUS#
284,0x6497779D,Ruinscar of the Mountains,Faille des montagnes,Ruinennarbe der Berge,Cicatrice dei monti,Ruinabrecha de montaña,Dağların Yıkım Yarası
285,0x64BABEE7,Lair of the Spider Queen,Repaire de la Reine,Nest der Spinnenkönigin,Tana della regina ragno,Guarida de la reina araña,Örümcek Kraliçe'nin İni
286,0x64E28FBB,Find and defeat Michadele in the Tangled Growth.,Retrouvez et vainquez Michadèle dans le Dédale luxuriant.,Finde und besiege Michadele im Wucherhain.,Trova e sconfiggi Michadele nella Selva intrecciata.,Busca y derrota a Michadele en el Vergel Exuberante.,Dolaşık Çalılık'ta Michadele'yi bul ve yen.
287,0x652AE07E,#0xCDC673FF#Leviathan Summoned!#PREVIOUS#,#0xCDC673FF#Léviathan invoqué !#PREVIOUS#,#0xCDC673FF#Leviathan beschworen!#PREVIOUS#,#0xCDC673FF#Leviatano richiamato!#PREVIOUS#,#0xCDC673FF#¡Leviatán invocado!#PREVIOUS#,#0xCDC673FF#Leviathan çağrıldı!#PREVIOUS#
288,0x656471EB,#0xCDC673FF#News delivered!#PREVIOUS#,#0xCDC673FF#Rapport effectué !#PREVIOUS#,#0xCDC673FF#Neuigkeiten überbracht!#PREVIOUS#,#0xCDC673FF#Notizie comunicate!#PREVIOUS#,#0xCDC673FF#¡Noticias transmitidas!#PREVIOUS#,#0xCDC673FF#Haber ulaştırıldı!#PREVIOUS#
289,0x673EF10A,#0xCDC673FF#Ashes returned!#PREVIOUS#,#0xCDC673FF#Cendres rapportées !#PREVIOUS#,#0xCDC673FF#Asche übergeben!#PREVIOUS#,#0xCDC673FF#Ceneri consegnate!#PREVIOUS#,#0xCDC673FF#¡Cenizas devueltas!#PREVIOUS#,#0xCDC673FF#Küller geri verildi!#PREVIOUS#
290,0x68237946,Deactivate the gate by activating the four control crystals locked away in the Archmage's Crucible.,Désactivez le portail à l'aide des quatre cristaux de commande conservés dans le Creuset de l'Archimage.,"Deaktiviere das Tor, indem du die vier Steuerkristalle im Schmelztiegel des Erzmagiers aktivierst.","Disattiva la barriera energetica attivando i quattro cristalli del controllo, rinchiusi nel Crogiolo dell'arcimago.",Activa los cuatro cristales de control encerrados en el Crisol del Archimago para desactivar el campo de energía.,Başbüyücünün Potası'nda kilitli dört kontrol kristalini etkinleştirerek geçidi kapat.
291,0x684D8B63,Sunken Treasure,Trésor oublié,Versunkener Schatz,Tesoro sommerso,Tesoro hundido,Batık Hazine
292,0x6859002C,$VALUE of $COMPLETEDVALUE skulls smashed,Crânes brisés : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Schädeln zerschmettert,$VALUE di $COMPLETEDVALUE teschi distrutti,$VALUE de $COMPLETEDVALUE calaveras rotas,$VALUE/$COMPLETEDVALUE kafatası kırıldı
293,0x6863A3E7,#0xCDC673FF#Found the key!#PREVIOUS#,#0xCDC673FF#Clef trouvée !#PREVIOUS#,#0xCDC673FF#Schlüssel gefunden!#PREVIOUS#,#0xCDC673FF#Hai trovato la chiave!#PREVIOUS#,#0xCDC673FF#¡Has encontrado la llave!#PREVIOUS#,#0xCDC673FF#Anahtar bulundu!#PREVIOUS#
294,0x6894EE65,#0xCDC673FF#Primal guardian slain!#PREVIOUS#,#0xCDC673FF#Gardien vaincu !#PREVIOUS#,#0xCDC673FF#Urwächter besiegt!#PREVIOUS#,#0xCDC673FF#Primeva guardiana sconfitta!#PREVIOUS#,#0xCDC673FF#¡Guardián primario caído!#PREVIOUS#,#0xCDC673FF#Kadim muhafız öldürüldü!#PREVIOUS#
295,0x689CF40B,#0xCDC673FF#Key located!#PREVIOUS#,#0xCDC673FF#Clef trouvée !#PREVIOUS#,#0xCDC673FF#Schlüssel gefunden!#PREVIOUS#,#0xCDC673FF#Chiave trovata!#PREVIOUS#,#0xCDC673FF#¡Llave encontrada!#PREVIOUS#,#0xCDC673FF#Anahtarın yeri belirlendi!#PREVIOUS#
296,0x68BE7D90,Reforging History,Reconversion,Neu geschmiedete Geschichte,Una nuova storia,Rehacer la historia,Tarihi Yeniden Dövmek
297,0x691F52A5,#0xCDC673FF#Fate determined!#PREVIOUS#,#0xCDC673FF#Sort découvert !#PREVIOUS#,#0xCDC673FF#Schicksal enthüllt!#PREVIOUS#,#0xCDC673FF#Destino scoperto!#PREVIOUS#,#0xCDC673FF#¡Destino descubierto!#PREVIOUS#,#0xCDC673FF#Kader belirlendi!#PREVIOUS#
298,0x69827ADB,"Defeat the Jailor in Marauders' Hideaway, and use his key to free Eckhardt.",Éliminez le geôlier dans le Repaire du maraudeur puis utilisez sa clef pour libérer Eckhardt.,Besiege den Kerkermeister im Versteck der Marodeure und befreie mit seinem Schlüssel Eckhardt.,Sconfiggi il carceriere nel Nascondiglio dei predoni e usa la sua chiave per liberare Eckhardt.,Derrota al carcelero en el Escondite de los merodeadores y usa su llave para liberar a Eckhardt.,Yağmacıların Sığınağı'nda Gardiyanı yen ve anahtarıyla Eckhardt'ı özgür bırak.
299,0x699AB6A3,#0xCDC673FF#Chieftain defeated!#PREVIOUS#,#0xCDC673FF#Chef vaincu !#PREVIOUS#,#0xCDC673FF#Häuptling besiegt!#PREVIOUS#,#0xCDC673FF#Capotribù sconfitto!#PREVIOUS#,#0xCDC673FF#¡Jefe derrotado!#PREVIOUS#,#0xCDC673FF#Reis yenildi!#PREVIOUS#
300,0x6ADEE198,Lost,Échappée,Verlaufen,Sopravvissuti,Perdido,Kayıp
301,0x6BC69082,$VALUE of $COMPLETEDVALUE Turrets Destroyed,Tourelles détruites : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Türmen zerstört,$VALUE di $COMPLETEDVALUE torrette distrutte,$VALUE de $COMPLETEDVALUE torretas destruidas.,$VALUE/$COMPLETEDVALUE kule yok edildi
302,0x6C022199,Unhappy Revelation,Révélation malheureuse,Unerfreuliche Offenbarung,Rivelazione infelice,Revelación desgraciada,Mutsuz Gerçek
303,0x6C533D2C,Destroy Amber Golems in the Forsaken Grove and retrieve five pure amber cores.,Éliminez les Golems d'ambre du Bosquet oublié et rapportez cinq cœurs d'ambre.,Zerstöre die Bernsteingolems im verlassenen Hain und besorge fünf reine Bernsteinkerne.,Distruggi i golem d'ambra nel Boschetto dimenticato e recupera cinque nuclei di ambra pura.,Destruye los gólems de ámbar en la Arboleda Maldita y recupera cinco núcleos de ámbar puros.,Terk Edilmiş Koruluk'taki Kehribar Golemlerini yok et ve beş saf kehribar çekirdeği al.
304,0x6CEE57A4,Find the tome,Trouver le manuscrit,Folianten finden,Trova il tomo,Busca el libro,Kitabı bul
305,0x6CF06C93,#0xCDC673FF#Dagger found!#PREVIOUS#,#0xCDC673FF#Dague trouvée !#PREVIOUS#,#0xCDC673FF#Dolch gefunden!#PREVIOUS#,#0xCDC673FF#Pugnale trovato!#PREVIOUS#,#0xCDC673FF#¡Daga encontrada!#PREVIOUS#,#0xCDC673FF#Hançer bulundu!#PREVIOUS#
306,0x6D787C78,Find yellow crystal,Trouver le cristal jaune,Gelben Kristall finden,Trova il cristallo giallo,Busca el cristal amarillo,Sarı kristali bul
307,0x6E167075,#0xCDC673FF#Cask found!#PREVIOUS#,#0xCDC673FF#Tonneau trouvé !#PREVIOUS#,#0xCDC673FF#Fass gefunden!#PREVIOUS#,#0xCDC673FF#Barilotto trovato!#PREVIOUS#,#0xCDC673FF#¡Barril encontrado!#PREVIOUS#,#0xCDC673FF#Fıçı bulundu!#PREVIOUS#
308,0x6E9B8EBE,Deliver the potions to Silas,Apporter les potions à Silas,Tränke zu Silas bringen,Porta le pozioni a Silas,Entrégale las pociones a Silas,İksirleri Silas'a götür
309,0x6ED53DF0,#0xCDC673FF#Arrived!#PREVIOUS#,#0xCDC673FF#À destination !#PREVIOUS#,#0xCDC673FF#Angekommen!#PREVIOUS#,#0xCDC673FF#Sei a destinazione!#PREVIOUS#,#0xCDC673FF#¡Has llegado!#PREVIOUS#,#0xCDC673FF#Varıldı!#PREVIOUS#
310,0x6F423EE0,#0xCDC673FF#Safety found!#PREVIOUS#,#0xCDC673FF#Cerveau en sécurité !#PREVIOUS#,#0xCDC673FF#Sicheren Platz gefunden!#PREVIOUS#,#0xCDC673FF#Luogo sicuro trovato!#PREVIOUS#,#0xCDC673FF#¡Lugar seguro encontrado!#PREVIOUS#,#0xCDC673FF#Güvenli yere ulaşıldı!#PREVIOUS#
311,0x6FAEBC18,Fire from a Fiend.,Feu d'un Démon,Feuer eines Unholds,Fuoco da uno spirito maligno,Fuego de un demonio,İblisten Gelen Ateş
312,0x6FD2664B,Ancestral Tomb,Tombeau ancestral,Altes Grab,Tomba ancestrale,Tumba ancestral,Ataların Mezarı
313,0x702229F3,Rescue the chieftain's trappers in the Frozen North from the elemental traps.,Libérez de leurs pièges élémentaires les pisteurs du Chef dans le Grand Nord.,Rette die Fallensteller des Häuptlings im gefrorenen Norden aus den Elementarfallen.,"Salva i cacciatori del capotribù, bloccati dalle trappole elementali nel Nord gelato.",Rescata a los tramperos del jefe en el Norte Helado que han caído en las trampas elementales.,Donmuş Kuzey'de element tuzaklarına yakalanan reisin avcılarını kurtar.
314,0x70343DFF,Meet with Chieftain,Rencontrer le Chef gobelin,Triff den Goblin-Häuptling,Incontra il capotribù,Reúnete con el jefe,Reisle buluş
315,0x70D48D58,#0xCDC673FF#Hippode defeated#PREVIOUS#,#0xCDC673FF#Hippode vaincu !#PREVIOUS#,#0xCDC673FF#Hippode besiegt#PREVIOUS#,#0xCDC673FF#Ippodonte sconfitto#PREVIOUS#,#0xCDC673FF#Hippode derrotado#PREVIOUS#,#0xCDC673FF#Hippode yenildi#PREVIOUS#
316,0x71E2FE52,#0xCDC673FF#Arrived!#PREVIOUS#,#0xCDC673FF#À destination !#PREVIOUS#,#0xCDC673FF#Angekommen!#PREVIOUS#,#0xCDC673FF#Sei a destinazione!#PREVIOUS#,#0xCDC673FF#¡Has llegado!#PREVIOUS#,#0xCDC673FF#Varıldı!#PREVIOUS#
317,0x7260F382,You requested I return?,Vous souhaitiez que je revienne ?,"Ihr wolltet, dass ich zurückkomme?",Mi hai chiesto di tornare?,¿Me has pedido que vuelva?,Dönmemi istemiştiniz?
318,0x7286684D,#0xCDC673FF#Eckhardt found!#PREVIOUS#,#0xCDC673FF#Eckhardt trouvé !#PREVIOUS#,#0xCDC673FF#Eckhardt gefunden!#PREVIOUS#,#0xCDC673FF#Eckhardt trovato!#PREVIOUS#,#0xCDC673FF#¡Eckhardt encontrado!#PREVIOUS#,#0xCDC673FF#Eckhardt bulundu!#PREVIOUS#
319,0x729F44A8,Quell the undead in the Beastlands.,Repoussez l'invasion des Morts-vivants dans les Terres sauvages.,Vernichte die Untoten in den Bestienlanden.,Elimina i non morti nelle Terre bestiali.,Derrota a los no muertos de Bestialandia.,Canavar Diyarı'ndaki hortlakları bastır.
320,0x72A3C0A2,Mindless Autonomy,Autonomie incontrôlée,Gedankenlose Autonomie,Autonomia irrazionale,Autonomía descerebrada,Zihinsiz Özerklik
321,0x733ADF5F,Confront Fironel at Predators' Peak.,Confrontez Fironelle à la Cime des prédateurs.,Rede auf der Jägerspitze mit Fironel.,Confrontati con Fironel al Picco del predatore.,Enfréntate con Fironel en el Pico de los Depredadores.,Yırtıcı Zirvesi'nde Fironel ile yüzleş.
322,0x73555C95,Find the map.,Trouver la carte,Karte finden,Trova la mappa,Busca el mapa,Haritayı bul.
323,0x735A3096,Find the potions crate,Retrouver la caisse de potions,Trankkiste finden,Trova la cassa di pozioni,Busca la caja de pociones,İksir sandığını bul
324,0x747EA0DB,Find the dagger,Trouver la dague,Dolch finden,Trova il pugnale,Busca la daga,Hançeri bul
325,0x750F3FD5,Uncover the secret of the ancient researchers in the Spawning Pools.,Découvrez le secret des anciens chercheurs dans les Frayères.,Lüfte das Geheimnis um die Forscher in den Brutbecken.,Scopri i segreti degli antichi ricercatori nelle Pozze della procreazione.,Descubre el secreto de los antiguos investigadores en los Estanques de Reproducción.,Üreme Havuzları'ndaki kadim araştırmacıların sırrını ortaya çıkar.
326,0x7562FB01,Travel to the Archmage's Crucible and put an end to Rigel's plans,Rendez-vous jusqu'au Creuset de l'Archimage et mettez un terme aux machinations de Rigel.,"Reise zum Schmelztiegel des Erzmagiers, um Rigels Pläne zu durchkreuzen.",Raggiungi il Crogiolo dell'arcimago e sventa i piani di Rigel.,Viaja al Crisol del Archimago y pon fin a los planes de Rigel.,Başbüyücünün Potası'na git ve Rigel'in planlarına son ver
327,0x756C0486,Collect flesh scraps from primals in the Beastlands for Mia Moursey.,Prélevez des morceaux de viande sur les Archéens dans les Terres sauvages pour Mia Moursey.,Besorge Mia Moursey in den Bestienlanden Fleisch von Urbestien.,Raccogli dei pezzi di carne delle primeve nelle Terre bestiali per Mia Moursey.,Obtén restos de carne de los primarios en Bestialandia para Mia Moursey.,Mia Moursey için Canavar Diyarı'ndaki kadim yaratıklardan et parçaları topla.
328,0x75708080,Pound of Flesh,Morceaux de viande,Fleischklumpen,Pezzo di carne,Libra de carne,Bir Kilo Et
329,0x75F1A9BA,#0xCDC673FF#Nolan spoken to!#PREVIOUS#,#0xCDC673FF#Parlé à Nolan !#PREVIOUS#,#0xCDC673FF#Mit Nolan gesprochen!#PREVIOUS#,#0xCDC673FF#Hai parlato con Nolan!#PREVIOUS#,#0xCDC673FF#¡Hablaste con Nolan!#PREVIOUS#,#0xCDC673FF#Nolan ile konuşuldu!#PREVIOUS#
330,0x760C1772,Revive Ataraxis,Réveiller Ataraxis,Ataraxis wiederbeleben,Rianima Ataraxis,Revive a Ataraxis,Ataraxis'i dirilt
331,0x7616A653,Find the missing key,Retrouver la clef perdue,Fehlenden Schlüssel finden,Trova la chiave mancante,Busca la llave perdida,Kayıp anahtarı bul
332,0x76645026,#0xCDC673FF#Bench examined#PREVIOUS#,#0xCDC673FF#Établi examiné#PREVIOUS#,#0xCDC673FF#Werkbank durchsucht!#PREVIOUS#,#0xCDC673FF#Banco esaminato#PREVIOUS#,#0xCDC673FF#Mesa examinada#PREVIOUS#,#0xCDC673FF#Tezgâh incelendi#PREVIOUS#
333,0x772AFBC2,Talk to Nolan,Parler à Nolan,Mit Nolan reden,Parla con Nolan,Habla con Nolan,Nolan ile konuş
334,0x7781F125,Find the workshop,Trouver le laboratoire,Werkstatt finden,Trova il laboratorio,Busca el taller,Atölyeyi bul
335,0x7794F11D,#0xCDC673FF#Tome returned!#PREVIOUS#,#0xCDC673FF#Grimoire remis !#PREVIOUS#,#0xCDC673FF#Foliant überbracht!#PREVIOUS#,#0xCDC673FF#Tomo consegnato!#PREVIOUS#,#0xCDC673FF#¡Libro entregado!#PREVIOUS#,#0xCDC673FF#Kitap teslim edildi!#PREVIOUS#
336,0x77A2AF2D,Bring the crystal to Nexus,Apporter le cristal à Nexus,Kristall nach Nexus bringen,Porta il cristallo a Nexus,Lleva el cristal a Nexus,Kristali Nexus'a götür
337,0x77A83D90,Activate the crystal,Activer le cristal,Kristall aktivieren,Attiva il cristallo,Activa el cristal,Kristali etkinleştir
338,0x7827D63E,#0xCDC673FF#Bear defeated!#PREVIOUS#,#0xCDC673FF#Ours éliminé !#PREVIOUS#,#0xCDC673FF#Bär besiegt!#PREVIOUS#,#0xCDC673FF#Orso sconfitto!#PREVIOUS#,#0xCDC673FF#¡Oso derrotado!#PREVIOUS#,#0xCDC673FF#Ayı yenildi!#PREVIOUS#
339,0x78FBCA48,"Find and defeat three infamous Tibur raiders, then return to %Name_CaptainRutgren% in Nexus to claim the reward.","Retrouvez et éliminez trois fameux voleurs tiburiens, puis retournez auprès du capitaine Rutgren à Nexus pour récupérer votre récompense.","Finde und besiege drei berüchtigte Tibur-Banditen und kehre dann zu %Name_CaptainRutgren% nach Nexus zurück, um deine Belohnung einzufordern.","Trova e sconfiggi tre famigerati predoni Tibur, quindi torna da %Name_CaptainRutgren% a Nexus per riscuotere la ricompensa.","Encuentra y derrota a los tres conocidos piratas, luego vuelve con %Name_CaptainRutgren% en Nexus para reclamar la recompensa.","Üç kötü şöhretli Tibur yağmacısını bulup yen, sonra ödülünü almak için Nexus'taki %Name_CaptainRutgren%'e dön."
340,0x78FEF6D9,#0xCDC673FF#Alpha Wolf caught!#PREVIOUS#,#0xCDC673FF#Loup capturé !#PREVIOUS#,#0xCDC673FF#Alphawolf gefangen!#PREVIOUS#,#0xCDC673FF#Lupo alfa catturato!#PREVIOUS#,#0xCDC673FF#¡Lobo alfa atrapado!#PREVIOUS#,#0xCDC673FF#Alfa Kurt yakalandı!#PREVIOUS#
341,0x797E27C0,#0xCDC673FF#Exit found!#PREVIOUS#,#0xCDC673FF#Sortie trouvée !#PREVIOUS#,#0xCDC673FF#Ausgang gefunden!#PREVIOUS#,#0xCDC673FF#Uscita trovata!#PREVIOUS#,#0xCDC673FF#¡Salida encontrada!#PREVIOUS#,#0xCDC673FF#Çıkış bulundu!#PREVIOUS#
342,0x79A5CC79,Power of the Ancestors,Pouvoir des ancêtres,Macht der Ahnen,Il potere degli antenati,Poder de los ancestros,Ataların Gücü
343,0x79FC8428,How can I help?,Que puis-je faire ?,Wie kann ich Euch dienen?,Come posso aiutare?,¿Cómo puedo ayudar?,Nasıl yardım edebilirim?
344,0x7A48DD20,You have died,Vous avez succombé à vos blessures.,Du bist gestorben!,Sei morto,Has muerto,Öldün
345,0x7A4C5686,#0xCDC673FF#Scraps returned!#PREVIOUS#,#0xCDC673FF#Viande donnée !#PREVIOUS#,#0xCDC673FF#Fleischklumpen übergeben!#PREVIOUS#,#0xCDC673FF#Pezzi consegnati!#PREVIOUS#,#0xCDC673FF#¡Restos entregados!#PREVIOUS#,#0xCDC673FF#Et parçaları geri verildi!#PREVIOUS#
346,0x7B56B822,#0xCDC673FF#Puzzle solved!#PREVIOUS#,#0xCDC673FF#Énigme résolue !#PREVIOUS#,#0xCDC673FF#Rätsel gelöst!#PREVIOUS#,#0xCDC673FF#Enigma risolto!#PREVIOUS#,#0xCDC673FF#¡Puzle resuelto!#PREVIOUS#,#0xCDC673FF#Bulmaca çözüldü!#PREVIOUS#
347,0x7BAA694E,#0xCDC673FF#Experiment completed!#PREVIOUS#,#0xCDC673FF#Expérience terminée !#PREVIOUS#,#0xCDC673FF#Experiment abgeschlossen!#PREVIOUS#,#0xCDC673FF#Esperimento completato!#PREVIOUS#,#0xCDC673FF#¡Experimento completado!#PREVIOUS#,#0xCDC673FF#Deney tamamlandı!#PREVIOUS#
348,0x7BD42F88,Travel to Nature's Pulse,Se rendre au Berceau des âges,Nach Naturs Puls reisen,Raggiungi Impulso della natura,Viaja al Pulso de la Naturaleza,Doğanın Nabzı'na git
349,0x7BDF4470,Find Adrian,Retrouver Adrian,Adrian finden,Trova Adrian,Encuentra a Adrian,Adrian'ı bul
350,0x7C70C5F3,#0xCDC673FF#Location found!#PREVIOUS#,#0xCDC673FF#Emplacement trouvé !#PREVIOUS#,#0xCDC673FF#Ruinennarbe gefunden!#PREVIOUS#,#0xCDC673FF#Posizione individuata!#PREVIOUS#,#0xCDC673FF#¡Ubicación encontrada!#PREVIOUS#,#0xCDC673FF#Konum bulundu!#PREVIOUS#
351,0x7CA9DE8C,#0xCDC673FF#Lich slain!#PREVIOUS#,#0xCDC673FF#Liche éliminée !#PREVIOUS#,#0xCDC673FF#Lich besiegt!#PREVIOUS#,#0xCDC673FF#Lich ucciso!#PREVIOUS#,#0xCDC673FF#¡Liche caído!#PREVIOUS#,#0xCDC673FF#Lich öldürüldü!#PREVIOUS#
352,0x7CB336A5,Take the crystal to Eckhardt,Apporter le cristal à Eckhardt,Kristall zu Eckhardt bringen,Porta il cristallo a Eckhardt,Lleva el cristal a Eckhardt,Kristali Eckhardt'a götür
353,0x7CB93A74,Travel to the Permafrost to locate Ataraxis' workshop.,Rendez-vous jusqu'au Permafrost et retrouvez le laboratoire d'Ataraxis.,"Reise zum Permafrost, um Ataraxis' Werkstatt zu finden.",Raggiungi il Permagelo per trovare il laboratorio di Ataraxis.,Viaja a la Tundra para encontrar el taller de Ataraxis.,Ataraxis'in atölyesini bulmak için Kalıcı Don'a git.
354,0x7CC4F2FF,#0xCDC673FF#$VALUE of $COMPLETEDVALUE amber cores#PREVIOUS#,#0xCDC673FF#Cœurs d'ambre : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Kernen besorgt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE nuclei d'ambra#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE núcleos de ámbar#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE kehribar çekirdeği#PREVIOUS#
355,0x7D74E1DD,Rescue Me,À l'aide,Rette mich,Al salvataggio,Rescátame,Beni Kurtar
356,0x7D9C65F0,$VALUE of $COMPLETEDVALUE venom sacs.,Poches de venin : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Giftsäcken besorgt,$VALUE di $COMPLETEDVALUE sacche di veleno,$VALUE de $COMPLETEDVALUE glándulas veneno,$VALUE/$COMPLETEDVALUE zehir kesesi.
357,0x7DA68792,#0xCDC673FF#Gate Keeper defeated!#PREVIOUS#,#0xCDC673FF#Gardien vaincu !#PREVIOUS#,#0xCDC673FF#Torhüter besiegt!#PREVIOUS#,#0xCDC673FF#Custode sconfitto!#PREVIOUS#,#0xCDC673FF#¡Guardián derrotado!#PREVIOUS#,#0xCDC673FF#Kapı Bekçisi yenildi!#PREVIOUS#
358,0x7E0EBFB1,#0xCDC673FF#Chieftain caught!#PREVIOUS#,#0xCDC673FF#Chef capturé !#PREVIOUS#,#0xCDC673FF#Häuptling gefangen!#PREVIOUS#,#0xCDC673FF#Capotribù raggiunto#PREVIOUS#,#0xCDC673FF#¡Jefe atrapado!#PREVIOUS#,#0xCDC673FF#Reis yakalandı!#PREVIOUS#
359,0x7EDA64A1,Late Fees,Grimoires oubliés,Verzugsgebühren,Consegne in ritardo,Cuotas atrasadas,Gecikme Bedeli
360,0x7F096EA3,#0xCDC673FF#Gateway deactivated!#PREVIOUS#,#0xCDC673FF#Portail désactivé !#PREVIOUS#,#0xCDC673FF#Tor deaktiviert!#PREVIOUS#,#0xCDC673FF#Barriera disattivata!#PREVIOUS#,#0xCDC673FF#¡Portal desactivado!#PREVIOUS#,#0xCDC673FF#Geçit devre dışı bırakıldı!#PREVIOUS#
361,0x7F8DC515,#0xCDC673FF#Horde survived!#PREVIOUS#,#0xCDC673FF#Armée survecue !#PREVIOUS#,#0xCDC673FF#Horde überlebt!#PREVIOUS#,#0xCDC673FF#Orda superata!#PREVIOUS#,#0xCDC673FF#¡Has sobrevivido a la horda!#PREVIOUS#,#0xCDC673FF#Sürü saldırısı atlatıldı!#PREVIOUS#
362,0x7FFBA87B,Survive the ambush,Surmonter l'embuscade,Hinterhalt überleben,Sopravvivi all'imboscata,Sobrevive a la emboscada,Pusudan sağ çık
363,0x8030FB29,Talk to Eckhardt about the Leviathan.,Parler du Léviathan à Eckhardt,Mit Eckhardt über den Leviathan reden,Parla del leviatano con Eckhardt,Habla con Eckhardt acerca del leviatán,Leviathan hakkında Eckhardt'la konuş.
364,0x803C31DD,Survive the undead horde,Survivre à l'armée de Morts-vivants,Untote Horde überleben,Sopravvivi all'orda di non morti,Sobrevive a la horda de no muertos,Hortlak sürüsünden sağ çık
365,0x8062EB61,X Marks The Spot,Chasse au trésor,Das Kreuz markiert die Stelle,La X indica il punto,La X marca el lugar,X İşareti Burada
366,0x80B2DF00,#0xCDC673FF#Horn collected!#PREVIOUS#,#0xCDC673FF#Embouchoir trouvé !#PREVIOUS#,#0xCDC673FF#Horn besorgt!#PREVIOUS#,#0xCDC673FF#Corno trovato!#PREVIOUS#,#0xCDC673FF#¡Caracola obtenida!#PREVIOUS#,#0xCDC673FF#Boynuz alındı!#PREVIOUS#
367,0x80E5DADE,I'll find your friends.,Je retrouverai vos amis.,Ich werde Eure Freunde finden.,Troverò i tuoi amici.,Encontraré a tus amigos.,Arkadaşlarını bulacağım.
368,0x81634531,$VALUE of $COMPLETEDVALUE Ickthid eyes,Yeux de Poissard : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Ickthid-Augen besorgt,$VALUE di $COMPLETEDVALUE occhi di Ickthide,$VALUE de $COMPLETEDVALUE ojos de ickthid,$VALUE/$COMPLETEDVALUE Ickthid gözü
