index,id,en,fr,de,it,es,tr
865,0xE6B05335,Doctor Skalding,Dr Skalding,Doktor Skalding,Dottor Skalding,Doctor Skalding,Doktor Skalding
866,0xE7324049,Yeti Thunderer,Yéti brutal,Brutaler Yeti,Yeti brutale,Yeti brutal,Yeti Gürleyici
867,0xE7C6BEEC,Enslaved Primal Guardian,Gardien archéen asservi,Versklavter Urwächter,Primeva guardiano in schiavitù,Primario guardián esclavizado,Köleleştirilmiş Kadim Koruyucu
868,0xE7E6E1A7,Vengeful Old Man,Vieil homme rancunier,Rachsüchtiger alter Mann,Vecchio vendicativo,Anciano vengativo,İntikamcı İhtiyar
869,0xE7EE72AF,Mantid Flayer,Mante écorcheuse,Mantid-Schinder,Mantide flagellante,Mántido azotador,Mantid Deriyüzen
870,0xE89081AD,Strong-Minded Common Man,Citoyen déterminé,Willensstarker Mann,Uomo comune risoluto,Hombre de ideas fijas,İradeli Halktan Adam
871,0xE891345B,Icy Barrier,Barrière de glace,Eisbarriere,Barriera ghiacciata,Barrera de hielo,Buz Bariyeri
872,0xE8ECC501,Ickthid Sentinel,Sentinelle poissarde,Ickthid-Schildwache,Ickthide sentinella,Ickthid centinela,Ickthid Nöbetçisi
873,0xE9C89616,Ickthid Zombie,Zombie poissard,Ickthid-Zombie,Ickthide zombi,Ickthid zombi,Ickthid Zombisi
874,0xEA7ADAB9,Frozen Shardling,Shrapnel givré,Gefrorener Splitterling,Shardling ghiacciato,Minigólem helado,Donmuş Parçacık
875,0xEAB9CD01,Goblin Siege Pump,Pompe de siège gobeline,Goblin-Belagerer,Pompa d'assedio goblin,Bomba de asedio goblin,Goblin Kuşatma Pompası
876,0xEB6C84F0,Ruinscar of the Sea,Faille de Ruin de la mer,Ruinennarbe des Meeres,Cicatrice della rovina del mare,Ruinabrecha del mar,Denizin Yıkım Yarası
877,0xEC47246F,Goblin Trapper,Pisteur gobelin,Goblin-Fallensteller,Goblin cacciatore,Goblin trampero,Goblin Tuzakçısı
878,0xED5C991E,Catacomb Exit,Sortie des catacombes,Katakombenausgang,Uscita catacomba,Salida de las tumbas,Yeraltı Mezarı Çıkışı
879,0xED845381,Skeleton,Squelette,Skelett,Scheletro,Esqueleto,İskelet
880,0xEDFB820C,Captain Joneson's cask of Darkwater Stout,Tonneau de bière brune du capitaine Joneson,Kapitän Jonesons Fass mit Schwarzwasser-Starkbier,Barilotto di birra scura del capitano Joneson,Cerveza aguanegra del capitán Joneson,Kaptan Joneson'ın Karasu Koyu Bira Fıçısı
881,0xEE1FB391,Celdria the Spider Queen,Celdria la Reine araignée,Celdria die Spinnenkönigin,Celdria la regina ragno,Celdria la araña reina,Örümcek Kraliçe Celdria
882,0xEE6B58A3,Ancient Tibur,Tiburien ancien,Alter Tibur,Tibur antico,Tibur antiguo,Kadim Tibur
883,0xEF0A0DBA,Skeleton Vandal,Vandale squelette,Skelett-Vandale,Scheletro vandalo,Esqueleto vándalo,İskelet Vandal
884,0xEF49955B,#0x98B7D4FF#Ruinburst of Power#PREVIOUS#,#0x98B7D4FF#Salve de Ruin de puissance#PREVIOUS#,#0x98B7D4FF#Ruinausbruch der Macht#PREVIOUS#,#0x98B7D4FF#Fonte del potere#PREVIOUS#,#0x98B7D4FF#Explorruina de poder#PREVIOUS#,#0x98B7D4FF#Yıkım Patlaması: Güç#PREVIOUS#
885,0xEF7E4C7E,The Living Boulder,Le Rocher vivant,Der lebende Fels,Il masso vivente,La piedra viviente,Yaşayan Kaya
886,0xEF7E4C7F,The Eternal Ore,Le Minerai éternel,Das ewige Erz,Il minerale eterno,El mineral eterno,Ebedî Cevher
887,0xEF7E4C80,The Unstoppable Stone,La Pierre implacable,Der unaufhaltsame Stein,La pietra inarrestabile,La piedra imparable,Durdurulamaz Taş
888,0xEF7E4C81,The Immovable Wall,Le Mur invincible,Die unbewegliche Mauer,La parete immobile,El muro inmóvil,Kımıldamaz Duvar
889,0xEF7E4C82,The Quaking Ground,Le Tremblement de Terre,Der bebende Boden,La terra tremante,El suelo que tiembla,Sarsılan Toprak
890,0xEF7E4C83,The Angry Earth,La Terre fulminante,Die zornige Erde,La terra furente,La tierra furiosa,Öfkeli Toprak
891,0xEF7E4C84,The Elements Awoken,Le Réveil des éléments,Die erweckten Elemente,Gli elementi risvegliati,Los elementos despiertan,Uyanan Elementler
892,0xEF7E4C85,The Crushing Force,La Force écrasante,Die erdrückende Gewalt,La forza distruttiva,La fuerza aplastante,Ezici Kuvvet
893,0xEF7E4C86,The Ever-Winter,L'Hiver éternel,Der Immerwinter,L'inverno eterno,El Siempreinvierno,Ebedî Kış
894,0xEF7E4C87,The Thundering Volcano,Le Volcan tonitruant,Der tosende Vulkan,Il vulcano tonante,El volcán atronador,Gürleyen Yanardağ
895,0xEF7E4C9D,The Forest Unleashed,La Forêt déchaînée,Der entfesselte Wald,La foresta scatenata,El bosque desatado,Serbest Kalan Orman
896,0xEF7E4C9E,The Silent Shatterer,L'Explosion silencieuse,Der lautlose Zerschmetterer,Il distruttore silente,El silencioso rompedor,Sessiz Parçalayıcı
897,0xEF7E4C9F,The Towering Rock,Le Rocher imposant,Der himmelhohe Fels,La roccia torreggiante,La roca alta,Yükselen Kaya
898,0xEF8B2AE0,Undead Tibur,Tiburien mort-vivant,Untoter Tibur,Tibur non morto,Tibur no muerto,Ölümsüz Tibur
899,0xEFC2743E,Tundra Wolf,Loup de la toundra,Tundrawolf,Lupo della tundra,Lobo de la tundra,Tundra Kurdu
900,0xEFEB9693,Rexaur Frostscale,Rexaure écailles-givrées,Rexaur Frostschuppe,Rexauro dalle scaglie gelide,Rexaurio escamafría,Rexaur Buzpulu
901,0xF005CFE4,Gargoyle Overseer,Contremaître gargouille,Gargylen-Aufseher,Gargoyle osservatore,Gárgola supervisora,Gargoyle Gözetmeni
902,0xF094FEF7,Captain Staruk - Transport to Coral Tombs,Capitaine Staruk - Vers Cimetière de corail,Kapitän Staruk - Korallengräber-Transport,Capitano Staruk - Tombe di corallo,Capitán Staruk: Las Tumbas de Coral,Kaptan Staruk - Mercan Mezarlarına Ulaşım
903,0xF0DF52DE,Spooky Old Man,Vieil homme inquiétant,Unheimlicher alter Mann,Vecchio sinistro,Viejo siniestro,Tekinsiz İhtiyar
904,0xF146CBFB,Prison Cage,Cage de prison,Gefängniskäfig,Gabbia,Jaula de la prisión,Hapishane Kafesi
905,0xF15EC1ED,Clue?,Un indice ?,Spur?,Indizio?,¿Pista?,İpucu?
906,0xF15ED604,Monstrous Crab,Crabe monstrueux,Monströse Krabbe,Granchio mostruoso,Cangrejo terrible,Canavar Yengeç
907,0xF160136A,Fire,Feu,Feuer,Fuoco,Fuego,Ateş
908,0xF167CD3C,Wind,Vent,Wind,Vento,Viento,Rüzgâr
909,0xF167CDE3,Shimmering Wisp,Feu follet étincelant,Flirrendes Irrlicht,Fuoco fatuo lucente,Fatuo brillante,Parıldayan Işık Ruhu
910,0xF167E386,Wolf Mongrel,Loup bâtard,Wolfsmischling,Lupo meticcio,Mestizo de lobo,Kırma Kurt
911,0xF1DBECDE,Enslaved Webcrusher,Abatteur d'arantèles asservi,Versklavter Netzbrecher,Schiantatele in schiavitù,Aplastatelas esclavizado,Köleleştirilmiş Ağkıran
912,0xF30B0D4A,Swampy Water,Eaux marécageuses,Sumpfwasser,Acqua melmosa,Agua cenagosa,Bataklık Suyu
913,0xF30C926C,Outcast Krakenspawn,Krakenard rejeté,Verstoßene Krakenbrut,Krakeniano reietto,Krakeniano paria,Sürgün Krakenli
914,0xF30F4F2E,Scorch Imp,Diablotin des braises,Glutkobold,Folletto bruciato,Diablillo ardiente,Kor Şeytancığı
915,0xF3A90D89,Brimstone Fiend,Démon de soufre,Schwefel-Unhold,Spirito maligno di zolfo,Demonio de azufre,Kükürt İblisi
916,0xF41EA0F4,Enslaved Alpha,Chef de meute asservi,Versklavter Alpha,Lupo alfa in schiavitù,Alfa esclavizado,Köleleştirilmiş Alfa
917,0xF4715A5B,Enslaved Ghoul,Goule asservie,Versklavter Ghul,Ghoul in schiavitù,Necrófago esclavizado,Köleleştirilmiş Gulyabani
918,0xF4747BC2,Enslaved Golem,Golem asservi,Versklavter Golem,Golem in schiavitù,Gólem esclavizado,Köleleştirilmiş Golem
919,0xF5532737,Enslaved Wraith,Spectre asservi,Versklavter Wicht,Presenza in schiavitù,Espectro esclavizado,Köleleştirilmiş Tayf
920,0xF580B172,Mantid Deathdealer,Mante fatale,Mantid-Todeshändler,Mantide assassina,Mántido mortífero,Mantid Ölümcülü
921,0xF59A3C9C,White Eye,Pâlœil,Weißauge,Occhiobianco,Ojo Blanco,Ak Göz
922,0xF5C1D99B,#0x98B7D4FF#Ruinburst of Energy#PREVIOUS#,#0x98B7D4FF#Salve de Ruin d'énergie#PREVIOUS#,#0x98B7D4FF#Ruinausbruch der Energie#PREVIOUS#,#0x98B7D4FF#Fonte dell'energia#PREVIOUS#,#0x98B7D4FF#Explorruina de energía#PREVIOUS#,#0x98B7D4FF#Yıkım Patlaması: Enerji#PREVIOUS#
923,0xF6ADEE25,The brain floats in a small pool of liquid. It gives off a fishy smell.,Ce cerveau est en suspension dans une sorte de liquide. Il dégage une forte odeur de poisson.,Das Gehirn schwimmt in einem kleinen Behälter. Es riecht irgendwie fischig.,Il cervello galleggia in una piccola quantità di liquido. Puzza di pesce.,El cerebro flota en un líquido que huele como a pescado.,Beyin az miktarda sıvının içinde yüzüyor. Keskin bir balık kokusu yayıyor.
924,0xF7CBE108,Webcrusher,Abatteur d'arantèles,Netzbrecher,Schiantatele,Aplastatelas,Ağkıran
925,0xF821C578,Tombstone Wraith,Spectre tombal,Grabstein-Geist,Presenza tombale,Espectro de lápida,Mezartaşı Tayfı
926,0xF8591F41,Captain's Log,Journal du capitaine,Kapitänslogbuch,Diario del capitano,Bitácora del capitán,Kaptanın Seyir Defteri
927,0xF87EF082,Sledge Golem,Golem oppressant,Hammergolem,Golem roccioso,Gólem pétreo,Balyoz Golemi
928,0xF8AF39C8,Savage Yeti,Yéti sauvage,Blutrünstiger Yeti,Yeti selvaggio,Yeti salvaje,Vahşi Yeti
929,0xF96D1C49,Hidden Message,Message caché,Versteckte Botschaft,Messaggio nascosto,Mensaje oculto,Gizli Mesaj
930,0xF97A9963,Faded Journal,Journal abîmé,Verblasstes Tagebuch,Diario sbiadito,Diario desgastado,Solmuş Günlük
931,0xF985D4AF,Undead Ickthid,Poissard mort-vivant,Untoter Ickthid,Ickthide non morto,Ickthid no muerto,Ölümsüz Ickthid
932,0xF989977A,The Brew Master,Maître des ragoûts,Der Braumeister,Mastro birraio,Cocinero,Aşçıbaşı
933,0xF9B2142C,Mantid Broodlord,Mante reine,Mantid-Brutfürst,Mantide comandante,Mántido señor del nido,Mantid Kuluçka Lordu
934,0xF9DD89F2,Gunslinger,Pistolero,Revolverheld,Pistolero,Pistolero,Silahşor
935,0xF9E43F84,Hugh's Restorative Potions,Hugh - Potions de restauration,Hughs Heilende Tränke,Pozioni rigenerative di Hugh,Pociones curativas de Hugh,Hugh'nun İyileştirici İksirleri
936,0xF9F38330,Webslayer,Fendeur d'arantèles,Netzschlächter,Sfasciatele,Matatelas,Ağkatili
937,0xF9F6D392,Webslicer,Tailleur d'arantèles,Netzschlitzer,Fenditele,Cortatelas,Ağbiçen
938,0xFA5FA96F,#0x98B7D4FF#Ruinburst of Health#PREVIOUS#,#0x98B7D4FF#Salve de Ruin de santé#PREVIOUS#,#0x98B7D4FF#Ruinausbruch der Gesundheit#PREVIOUS#,#0x98B7D4FF#Fonte della salute#PREVIOUS#,#0x98B7D4FF#Explorruina de salud#PREVIOUS#,#0x98B7D4FF#Yıkım Patlaması: Can#PREVIOUS#
939,0xFAEC43CF,Krakenspawn Lich,Liche krakenard,Krakenbrut-Lich,Lich dei Krakeniani,Liche krakeniano,Krakenli Lich
940,0xFAEC9A9F,Krakenspawn Mage,Magicien krakenard,Krakenbrut-Magier,Krakeniano mago,Krakeniano mago,Krakenli Büyücü
941,0xFAEF63AC,Krakenspawn Seer,Devin krakenard,Krakenbrut-Seher,Krakeniano veggente,Krakeniano vidente,Krakenli Kâhin
942,0xFBABD893,Flint Merrin - Transport to Elder Forest,Flint Merrin - Vers Forêt ancestrale,Flint Merrin - Ältestenwald-Transport,Flint Merrin - Foresta degli Antichi,Flint Merrin: El Bosque Antiguo,Flint Merrin - Kadim Orman'a Ulaşım
943,0xFC388EAD,Void Warding Device,Dispositif de protection du Néant,Nichts-Schutzvorrichtung,Dispositivo di difesa,Dispositivo sellador del Vacío,Boşluk Koruma Aygıtı
944,0xFC7A5FCA,Witchwing Gargoyle,Gargouille ensorçailée,Hexenflügel-Gargyl,Gargoyle ali di pietra,Gárgola alabruja,Cadıkanat Gargoyle
945,0xFD4728B3,Capture Now!,Capturez-le !,Jetzt gefangen nehmen!,Cattura ora!,¡Capturar ahora!,Şimdi Yakala!
946,0xFE6742C1,Primal Drone,Simple archéen,Urdrohne,Primeva drone,Primario zángano,Kadim İşçi
947,0xFE9F6E68,Optimistic Wizard,Magicien optimiste,Optimistischer Zauberer,Mago ottimista,Mago optimista,İyimser Büyücü
948,0xFF4FB941,Malleus Kinslan - Transport to Soul Void,Malleus Kinslan - Vers Néant des âmes,Malleus Kinslan - Nichts-Transport,Malleus Kinslan - Vuoto dell'anima,Malleus Kinslan: El Vacío de las Almas,Malleus Kinslan - Ruh Boşluğu'na Ulaşım
949,0xFFE852BB,Ragehowl Tibur,Tiburien rageur,Zorngeheul-Tibur,Tibur rabbioso,Tibur aullido de furia,Öfkeuluma Tibur
