index,id,en,fr,de,it,es,tr
613,0x4DED9B83,There's a lot of them. How is it that they don't overrun the world?,Leur nombre est impressionnant. Comment se fait-il qu'ils n'aient pas encore conquis notre monde ?,"Das sind wirklich ganz schön viele. Wie kommt es, dass sie nicht einfach die ganze Welt überrennen?",Ce ne sono parecchi. Com'è che non invadono il mondo?,Son muchísimos. ¿Cómo es que no invaden el mundo?,Çok fazlalar. Dünyayı nasıl ele geçirmiyorlar?
614,0x4DED9B84,Won't they rise again after I slay them?,Ne risquent-ils pas de revenir à la vie lorsque je les aurai terrassés ?,"Werden sie nicht wiederkommen, nachdem ich sie erschlagen habe?","Se li uccido, non risorgeranno?",¿No se levantarán otra vez cuando los mate?,Onları öldürürsem yeniden dirilmeyecekler mi?
615,0x4E2FAC7E,Hero! Quickly! We need you!,Vite ! J'ai besoin de vous !,He da! Schnell! Wir brauchen Euch!,"Ehi! Presto, c'è bisogno di te!",¡Oye! ¡Deprisa! ¡Te necesitamos!,Kahraman! Çabuk! Sana ihtiyacımız var!
616,0x4E91C939,You've made a fool of me.,Vous vous êtes bien payé ma tête.,Ihr habt mich zum Narren gehalten.,Ti sei preso gioco di me.,Me has tomado el pelo.,Beni aptal durumuna düşürdün.
617,0x4E91C93A,...I suppose you have a point.,Vous n'avez peut-être pas tort...,Wenn Ihr das so seht ...,...Forse hai ragione.,Supongo que tienes razón.,…Sanırım haklı olduğun bir nokta var.
618,0x4E925364,I'm done with this.,J'en ai assez entendu.,Ich habe die Nase voll.,Ne ho abbastanza di questa storia.,Me voy.,Bu iş bitti.
619,0x4E925365,Still—don't do that again.,"Quoi qu'il en soit, ne recommencez pas.",Trotzdem ... macht das nie wieder!,Ma non farlo mai più.,"De todos modos, no vuelvas a hacerlo.",Yine de… bunu bir daha yapma.
620,0x4EA35EF4,"Demons have attacked the #0x98B7D4FF#Soul Void labs#PREVIOUS#! The king, my father, the princes—they've all gone to try and stop the attack!","Des démons ont attaqué les #0x98B7D4FF#laboratoires du Néant des âmes#PREVIOUS# ! Le roi, les deux princes, mon père... Ils sont tous partis pour tenter de mettre un terme à cette attaque !","Dämonen haben die #0x98B7D4FF#Laboratorien im Nichts#PREVIOUS# angegriffen! Der König, mein Vater, die Prinzen – sie alle sind aufgebrochen, um sich dem Angriff zu stellen!","I demoni hanno attaccato i #0x98B7D4FF#laboratori nel Vuoto dell'anima#PREVIOUS#! Il re, mio padre, i principi... hanno cercato tutti di fermarli, ma invano!","¡Unos demonios han atacado los #0x98B7D4FF#laboratorios de Vacío de las Almas#PREVIOUS#! El rey, mi padre, la princesa... ¡todos han ido a intentar detener el ataque!","İblisler #0x98B7D4FF#Ruh Boşluğu laboratuvarlarına#PREVIOUS# saldırdı! Kral, babam, prensler… hepsi saldırıyı durdurmaya gitti!"
621,0x4EFABAC7,Some are Ickthids—nasty little fish-men. Others are Tibur—evil sharks that pillage the coastal towns. They're led by one called #0x98B7D4FF#the Bandit King.#PREVIOUS#,"On y trouve des Poissards, une espèce d'hommes-poissons particulièrement vicieux, mais aussi des Tiburiens. Il s'agit d'une sorte de requins malfaisants qui aiment piller les villes côtières. Ils obéissent tous aux ordres d'un certain #0x98B7D4FF#Roi brigand#PREVIOUS#.","Zum einen Ickthids, lästige, kleine Fischmenschen, zum anderen Tibur ... bösartige Haie, die die Küstenstädte plündern. Ihr Anführer wird #0x98B7D4FF#Banditenkönig#PREVIOUS# genannt.",Alcuni sono piccoli uomini pesce di nome Ickthidi. Altri si chiamano Tibur e sono degli squali malvagi che saccheggiano le città lungo la costa. Sono guidati dal #0x98B7D4FF#Re dei banditi#PREVIOUS#.,"Algunos son ickthids, pequeños hombres-pez muy desagradables. Otros son tiburs, tiburones malignos que asolan los pueblos costeros. A su jefe lo llaman #0x98B7D4FF#el Rey Bandido.#PREVIOUS#","Bazıları Ickthid, şu iğrenç küçük balık insanlar. Diğerleri Tibur; kıyı kasabalarını yağmalayan şeytani köpekbalıkları. Başlarında #0x98B7D4FF#Haydut Kral#PREVIOUS# denen biri var."
622,0x4EFC1DC3,"Khhhk… the #0x98B7D4FF#Ruinscar#PREVIOUS# is mine, mortal! I shall prevent you from taking its power, even if I must conquer death itself to do so! Agmera is MINE!","Khhhk... La #0x98B7D4FF#Faille de Ruin#PREVIOUS# est mienne, mercenaire ! Je vous empêcherai de voler son pouvoir, même si pour cela je dois vaincre la mort elle-même ! Agméra m'appartient !","Khhhk ... die #0x98B7D4FF#Ruinennarbe#PREVIOUS# gehört mir, sterbliches Wesen! Ich lasse nicht zu, dass Ihr Euch ihre Macht zunutze macht, selbst wenn ich den Tod selbst dafür besiegen muss. Agmera gehört MIR!","Khhhk... la #0x98B7D4FF#Cicatrice della rovina#PREVIOUS# è mia, mortale! Ti impedirò di prendere il suo potere, dovessi sconfiggere la morte per farlo! Agmera appartiene a ME!","Khhhk... ¡la #0x98B7D4FF#ruinabrecha#PREVIOUS# es mía, mortal! ¡No dejaré que consigas su poder, aunque tenga que vencer a la muerte para conseguirlo! ¡Agmera es mía!","Khhh… #0x98B7D4FF#Yıkım Yarası#PREVIOUS# benim, ölümlü! Gücünü almanı engelleyeceğim; gerekirse bunun için ölümü bile yenerim! Agmera BENİM!"
623,0x4F6FD039,Fool! The Ruinscar's energies let me live on for eternity! The very creatures you've slain will rise up and strike you down. Then all of Veil will tremble before my power!,Imbécile ! Les énergies de la Faille de Ruin m'ont conféré la vie éternelle ! Les créatures que vous avez massacrées se relèveront d'entre les morts et s'abattront sur vous. Alors tout Veil tremblera devant ma puissance !,"Dummkopf! Die Energie der Ruinennarbe lässt mich ewig leben. Die Kreaturen, die Ihr erschlagen habt, werden sich erheben und Euch vernichten! Dann wird ganz Veil vor meiner Macht erzittern!","Non farmi ridere! Le energie della Cicatrice della rovina mi permettono di vivere in eterno! Le creature che hai ucciso risorgeranno e ti faranno a pezzi, poi tutto il Velo tremerà di fronte al mio potere!",¡Idiota! ¡Las energías de la ruinabrecha me permiten vivir para siempre! Las mismas criaturas que mataste se alzarán y acabarán contigo. ¡Entonces todo el Velo temblará ante mi poder!,Aptal! Yıkım Yarası'nın enerjisi sonsuza dek yaşamamı sağlıyor! Öldürdüğün yaratıklar yeniden kalkıp seni yere serecek. Sonra tüm Veil gücümün önünde titreyecek!
624,0x5073EF57,Adrian! Hand over the crystal!,Adrian ! Donnez-moi le cristal !,Adrian! Gebt mir den Kristall!,Adrian! Consegnami il cristallo!,¡Adrian! ¡Entrega el cristal!,Adrian! Kristali ver!
625,0x50AD22DD,How goes the research?,Comment se passent les recherches ?,Was macht die Forschung?,Come procede la ricerca?,¿Cómo va la investigación?,Araştırma nasıl gidiyor?
626,0x50E48721,There is no way to break through this barrier. Perhaps one of the elven council can help?,Il est impossible de traverser cette barrière. L'un des membres du conseil des Elfes pourra peut-être vous aider.,"Es gibt keinen Weg, diese Barriere zu durchbrechen. Ob wohl jemand aus dem Elfenrat helfen kann?",Non c'è modo di penetrare questa barriera. Forse potresti chiedere aiuto a un membro del consiglio elfico.,No hay modo de atravesar esta barrera. ¿Tal vez el consejo de los elfos pueda ayudarte?,Bu bariyeri aşmanın hiçbir yolu yok. Belki elf konseyinden biri yardım edebilir?
627,0x50E49E42,"The goblins had little trouble patching me up, but I was immediately caged. While they slept I broke open the cage and escaped.","Les Gobelins m'ont rapidement remis en état, puis m'ont aussitôt enfermé dans une cage. J'ai ensuite profité de leur sommeil pour forcer la serrure de ma cage et m'enfuir.","Die Goblins haben mich wieder zusammengeflickt und in einen Käfig gesteckt. Als sie schliefen, bin ich ausgebrochen und geflohen.","I Goblin non hanno avuto problemi a ripararmi, ma subito dopo mi hanno chiuso in gabbia. Sono riuscito a fuggire mentre dormivano.","Los goblins me repararon fácilmente, pero luego me enjaularon. Mientras dormían, rompí la jaula y escapé.",Goblinler beni kolayca toparladı ama hemen kafese kapattılar. Uyuduklarında kafesi kırıp kaçtım.
628,0x50E49E43,"I was confused, but not helpless. I felt a stirring in myself, and found a kinship among the wild yeti. I fear some of my...components...may have originated with them.","J'étais désorienté, mais pas désespéré. Ce qui m'a le plus troublé, c'est que je me suis découvert une affinité toute particulière avec les Yétis des montagnes. Je crains que certains de mes... composants... aient été prélevés sur leurs frères.","Ich war verwirrt, aber nicht hilflos. Ich spürte eine Regung in mir und fühlte mich zu den Yetis hingezogen. Ich fürchte, einige meiner ... Komponenten ... stammen von ihnen.","Ero confuso, non indifeso. Mi sono sentito una grande forza dentro e ho scoperto un'affinità con gli Yeti selvaggi. Temo che alcune delle mie... componenti provengano da loro.","Estaba confundido, pero no indefenso. Sentí algo en mi interior, una especie de hermandad con los yeti salvajes. Me temo que algunos de mis componentes proceden de ellos.",Kafam karışıktı ama çaresiz değildim. İçimde bir şeyin uyandığını hissettim ve yabani yetilerle bir yakınlık kurdum. Korkarım bazı… parçalarım… onlardan geliyor olabilir.
629,0x50E49E44,"Yes, I believe so. Though certain goblin aspects of my genetics are clearly dominant, my stature alone suggests there's more in the mix.","Oui, c'est ce que je crois. Bien que certaines caractéristiques de mes gènes de Gobelin soient clairement dominantes, ma simple stature laisse à penser que je suis le produit d'une sorte de croisement.","Ja, ich denke schon. Gewisse Goblin-Aspekte sind in meinen Genen zwar dominant, aber allein schon meine Statur legt nahe, dass da noch mehr ist.","Credo di sì. Anche se certi aspetti del DNA dei Goblin sono dominanti, basta guardare la mia statura per capire che c'è dell'altro.","Sí, eso creo. Aunque algunos aspectos goblin de mi genética son claramente dominantes. Solo mi estatura ya sugiere que hay algo más.","Evet, sanırım öyle. Genlerimde bazı goblin özellikleri açıkça baskın ama boyum bile karışımda başka şeyler olduğunu gösteriyor."
630,0x50E8DC52,"You did well to defeat Michadele, $PlayerName$. I fear, however, this battle is not yet over. She will make her final stand at the #0x98B7D4FF#Ruinscar#PREVIOUS#, where her power will be far greater. 

You must be careful. She will stop at nothing to destroy you.","Votre victoire contre Michadèle est une bonne chose, $PlayerName$. Je crains cependant que la bataille ne soit pas finie. Elle compte jouer sa dernière carte près de la #0x98B7D4FF#Faille de Ruin#PREVIOUS#, là où son pouvoir sera encore plus grand.

Faites bien attention, elle ne reculera devant rien pour vous anéantir.","Ihr habt Michadele besiegt, $PlayerName$. Ich fürchte nur, die Schlacht ist noch nicht vorbei. Sie wird sich zur #0x98B7D4FF#Ruinennarbe#PREVIOUS# zurückziehen, wo ihre Macht weit größer ist. 

Ihr müsst aufpassen. Sie wird alles tun, um Euch zu vernichten.","Hai fatto un ottimo lavoro sconfiggendo Michadele, $PlayerName$. Temo però che questa battaglia non sia ancora finita: tenterà il tutto per tutto alla #0x98B7D4FF#Cicatrice della rovina#PREVIOUS#, dove il suo potere sarà di gran lunga superiore. 

Devi fare attenzione. Non si fermerà di fronte a niente pur di annientarti.","Has hecho bien al derrotar a Michadele, $PlayerName$. Me temo, sin embargo, que esta batalla no ha terminado todavía. Planteará su defensa final en la #0x98B7D4FF#ruinabrecha#PREVIOUS#, donde su poder será mucho mayor.

Debes tener cuidado. No se detendrá ante nada para destruirte.","Michadele'yi yenerek iyi iş çıkardın, $PlayerName$. Ama korkarım savaş henüz bitmedi. Son direnişini gücünün çok daha yüksek olacağı #0x98B7D4FF#Yıkım Yarası#PREVIOUS#'nda yapacak.

Dikkatli ol. Seni yok etmek için hiçbir şeyden çekinmeyecek."
631,0x50E8DC53,"Michadele's wards prevent me from going any closer… but I can redirect this #0x98B7D4FF#waystone#PREVIOUS# to warp you to #0x00DD00FF#%Name_EF06%#PREVIOUS#, where it's located. #0x00DD00FF#%Name_EF06%#PREVIOUS# can also be found in your #0x98B7D4FF#atlas#PREVIOUS#, should you need to return to Nexus to prepare first.","Les sorts de protection de Michadèle m'empêchent de m'en approcher... Je peux toutefois modifier cette #0x98B7D4FF#pierre de téléportation#PREVIOUS# pour qu'elle vous envoie directement vers le Berceau des âges. Vous trouverez également cet endroit dans votre #0x98B7D4FF#atlas#PREVIOUS#, si jamais vous aviez besoin de retourner à Nexus pour vous préparer avant de partir.","Ich kann wegen Michadeles Schutzzauber nicht einmal in ihre Nähe, ... aber ich kann Euch mit diesem #0x98B7D4FF#Wegstein#PREVIOUS# zum Ruinenstein nach #0x98B7D4FF#Naturs Puls#PREVIOUS# teleportieren. Ihr findet #0x98B7D4FF#Naturs Puls#PREVIOUS# auch in Eurem #0x98B7D4FF#Atlas#PREVIOUS#, falls Ihr zuerst nach Nexus wollt, um Euch vorzubereiten.","Le difese di Michadele mi impediscono di avvicinarmi ulteriormente... ma posso modificare questa #0x98B7D4FF#pietra portale#PREVIOUS# per trasportarti a #0x98B7D4FF#Impulso della natura#PREVIOUS#, dove si trova la cicatrice. Puoi trovare #0x98B7D4FF#Impulso della natura#PREVIOUS# anche nel tuo #0x98B7D4FF#atlante#PREVIOUS#, nel caso in cui volessi tornare a Nexus per prepararti prima dello scontro.","Los encantamientos de Michadele me impiden acercarme más. Pero puedo redirigir esta #0x98B7D4FF#piedra mágica#PREVIOUS# para que te teletransporte a #0x98B7D4FF#Pulso de la Naturaleza#PREVIOUS#, donde se encuentra la ruinabrecha. También puedes encontrar #0x98B7D4FF#Pulso de la Naturaleza#PREVIOUS# en tu #0x98B7D4FF#atlas#PREVIOUS#, en caso de que necesites volver a Nexus para prepararte primero.","Michadele'nin mühürleri daha fazla yaklaşmamı engelliyor… ama bu #0x98B7D4FF#Yol Taşı'nı#PREVIOUS#, bulunduğu #0x00DD00FF#%Name_EF06%#PREVIOUS# bölgesine seni ışınlayacak şekilde yönlendirebilirim. Önce Nexus'a dönüp hazırlanman gerekirse #0x00DD00FF#%Name_EF06%#PREVIOUS#'ı #0x98B7D4FF#atlasında#PREVIOUS# da bulabilirsin."
632,0x50F507BC,"Heavens, no. Do this and we'll make a lot of money. Both of us, this time!","Grands dieux, non ! Aidez-moi et nous serons riches. Tous les deux, cette fois !",Gott bewahre. Wir könnten einen Haufen Geld verdienen. Wir beide!,"Per il cielo, no. Vedrai, questa storia frutterà un sacco di soldi. Per entrambi!","Cielos, claro que no. Haz esto y ganaremos mucho dinero. ¡Y esta vez, los dos!","Tanrılar korusun, hayır. Bunu yaparsak çok para kazanırız. Bu kez ikimiz de!"
633,0x5127E871,"Stop! You're a hero, aren't you? I've heard about you!","Attendez ! Vous êtes mercenaire, c'est bien ça ? J'ai entendu parler de vous !","Halt! Ihr seid im Heldengewerbe, nicht wahr? Ich habe von Euch gehört!","Fermati! Tu sei un eroe, vero? Ho sentito parlare di te!","¡Alto! He oído hablar de ti. Vas por ahí haciendo heroicidades, ¿verdad?","Dur! Sen bir kahramansın, değil mi? Hakkında duydum!"
634,0x519B9AE7,"Villains, too. Like the Shadow Reaper. He killed my son, deep within #0x98B7D4FF#Nature's Pulse#PREVIOUS#. And I will have revenge on him…if you'll help.","Et de monstres aussi... Comme ce scélérat de Faucheur macabre ! Il a tué mon fils, au cœur du #0x98B7D4FF#Berceau des âges#PREVIOUS#. Et j'ai bien l'intention de le venger... avec votre aide, si possible.","Und Schurken. Wie den Schattenschnitter. Er hat meinen Sohn getötet, tief in #0x98B7D4FF#Naturs Puls#PREVIOUS#. Das wird er mir büßen ... wenn Ihr mir helft.","E anche parecchi cattivi, come il Mietitore dell'ombra. Ha ucciso mio figlio a #0x98B7D4FF#Impulso della natura#PREVIOUS#. Mi vendicherò di lui... e tu mi aiuterai.",Y también villanos. Como el Segador Sombrío. Mató a mi hijo en las profundidades del #0x98B7D4FF#Pulso de la Naturaleza#PREVIOUS#. Y voy a vengarme de él... si me ayudas.,Kötüler de var. Gölge Biçici gibi. Oğlumu #0x98B7D4FF#Doğanın Nabzı#PREVIOUS#'nın derinlerinde öldürdü. İntikamımı alacağım… yardım edersen.
635,0x51B71122,"What can I say? Hunting wolves seems more manageable than saving the world. Come, now—you look a match for any wolf...and I'd make it worth your while.","Que voulez-vous que je vous dise ? Traquer un Loup est tout de même plus simple que de sauver le monde. Allez, vous m'avez l'air de taille à affronter n'importe quel Loup... Et ce que je peux vous offrir en échange vous intéressera sûrement.","Was soll ich sagen? Wölfe zu jagen, ist einfacher, als die Welt zu retten. Kommt schon. Ihr seht aus, als könnt Ihr es mit jedem Wolf aufnehmen ... und es soll Euer Schaden nicht sein.","Che vuoi che ti dica? Andare a caccia di lupi mi sembra più facile che salvare il mondo. Andiamo, tu mi sembri il tipo adatto per questo compito... inoltre sono pronto a ricompensarti per il disturbo.",¿Qué puedo decir? Cazar lobos parece mucho más fácil que salvar el mundo. Y tú tienes pinta de poder cazar cualquier lobo. Te recompensaré bien.,"Ne diyeyim? Kurt avlamak dünyayı kurtarmaktan daha kolay görünüyor. Hadi ama, karşına çıkan her kurdu alt edecek gibisin… hem karşılığını da veririm."
