file,index,label,TR_Turkish
PauseMenu.msbt,437,AblSwordDrilBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,438,AblSwordDashBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,439,AblSwordChoppingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,440,AblSwordChoppingUnderBtn,"⟦MSBT:0E000000020002006400⟧Havada ⟦MSBT:0E00010001000000⟧, ardından
hızla ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,441,AblSwordUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,442,AblSwordUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,443,AblSwordMteoendBtn,"Yukarı Kesmede
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,444,AblSwordRollBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,445,AblSwordTornadeBtn,"⟦MSBT:0E000000020002006200⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006200⟧bırak + ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,446,AblSwordSkyChargeBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧'yı basılı tut,
sonra ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,447,AblSwordDashWaterBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,448,#AblNeedle,
PauseMenu.msbt,449,AblNeedleAttack,İğne Saldırısı
PauseMenu.msbt,450,AblNeedleWall,Duvara Yapış
PauseMenu.msbt,451,AblNeedleBurn,İğne Patlaması
PauseMenu.msbt,452,AblNeedleUpper,Mega İğne
PauseMenu.msbt,453,AblNeedleForeignSpine,Düşen Diken
PauseMenu.msbt,454,#AblNeedleBtn,
PauseMenu.msbt,455,AblNeedleAttackBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,456,AblNeedleWallBtn,"İğne Saldırısında
duvara dokun"
PauseMenu.msbt,457,AblNeedleBurnBtn,"⟦MSBT:0E00010001000000⟧'yi tut,
⟦MSBT:0E0001000E000000⟧'e seri bas"
PauseMenu.msbt,458,AblNeedleUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,459,AblNeedleForeignSpineBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,460,#AblNinja,
PauseMenu.msbt,461,AblNinjaKunai,Bıçak Fırlat
PauseMenu.msbt,462,AblNinjaSmoke,Duman Perdesi
PauseMenu.msbt,463,AblNinjaFlowerShower,Çiçek Fırtınası
PauseMenu.msbt,464,AblNinjaSlash,Şok
PauseMenu.msbt,465,AblNinjaSlashCombo,Dörtlü Şok
PauseMenu.msbt,466,AblNinjaDash,Gizli Kesme
PauseMenu.msbt,467,AblNinjaKick,Ninja Tekmesi
PauseMenu.msbt,468,AblNinjaAirDrop,Hava Düşüşü
PauseMenu.msbt,469,AblNinjaHide,Klon Tekniği
PauseMenu.msbt,470,AblNinjaStickWall,Duvar Tutuşu
PauseMenu.msbt,471,AblNinjaStickWallKunai,Duvar Darbesi
PauseMenu.msbt,472,AblNinjaTriangleJump,Duvar Zıplaması
PauseMenu.msbt,473,AblNinjaWaterIn,⟦MSBT:0E000000020002006000⟧Gizli Su Tabancası⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,474,#AblNinjaBtn,
PauseMenu.msbt,475,AblNinjaKunaiBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,476,AblNinjaSmokeBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,477,AblNinjaFlowerShowerBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧, sonra ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,478,AblNinjaSlashBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,479,AblNinjaSlashComboBtn,"⟦MSBT:0E000000020002006400⟧Düşmanın yakınında
⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,480,AblNinjaDashBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,481,AblNinjaKickBtn,⟦MSBT:0E000000020002006400⟧Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,482,AblNinjaAirDropBtn,"Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,483,AblNinjaHideBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ saldırıdan
hemen önce⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,484,AblNinjaStickWallBtn,"Havada duvara doğru
⟦MSBT:0E00010013000000⟧ basılı tut"
PauseMenu.msbt,485,AblNinjaStickWallKunaiBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ duvara tutunurken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,486,AblNinjaTriangleJumpBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ duvara tutunurken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,487,AblNinjaWaterInBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ su yüzeyinde
yüzerken⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,488,#AblParasol,
PauseMenu.msbt,489,AblParasolSwing,⟦MSBT:0E000000020002005D00⟧Şemsiye Savuruşu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,490,AblParasolSheild,Şemsiye Kalkanı
PauseMenu.msbt,491,AblParasolDirection,⟦MSBT:0E000000020002004A00⟧Kalkan Yönünü Değiştir⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,492,AblParasolDril,Şemsiye Matkabı
PauseMenu.msbt,493,AblParasolGuriguri,Şemsiye Dönüşü
PauseMenu.msbt,494,AblParasolDiving,Şemsiye Dalışı
PauseMenu.msbt,495,AblParasolThrow,Sirk Atışı
PauseMenu.msbt,496,AblParasolFalling,Şemsiye Süzülüşü
PauseMenu.msbt,497,AblParasolWaterDril,⟦MSBT:0E000000020002004900⟧Su Altı Şemsiye Matkabı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,498,AblParasolWaterDrilSplash,⟦MSBT:0E000000020002005C00⟧Yüzey Matkap Atışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,499,AblParasolWaterDiving,⟦MSBT:0E000000020002004800⟧Su Altı Şemsiye Dalışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,500,#AblParasolBtn,
PauseMenu.msbt,501,AblParasolSwingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,502,AblParasolSheildBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,503,AblParasolDirectionBtn,"Şemsiye Kalkanında
⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010013000000⟧ yönlerinden biri⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,504,AblParasolDrilBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,505,AblParasolGuriguriBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,506,AblParasolDivingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,507,AblParasolThrowBtn,"Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,508,AblParasolFallingBtn,"⟦MSBT:0E000000020002006400⟧Düşerken
etkinleşir⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,509,AblParasolWaterDrilBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ su altında⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,510,AblParasolWaterDrilSplashBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ su yüzeyinde
yüzerken⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,511,AblParasolWaterDivingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,512,#AblHammer,
PauseMenu.msbt,513,AblHammerNormal,Çekiç
PauseMenu.msbt,514,AblHammerGiantSwing,Çekiç Savuruşu
PauseMenu.msbt,515,AblHammerRoll,Dev Savurma
PauseMenu.msbt,516,AblHammerRoolHyper,Ultra Dev Savurma
PauseMenu.msbt,517,AblHammerUnder,Çekiç Fırıldağı
PauseMenu.msbt,518,AblHammerFire,Çekiç Taklası
PauseMenu.msbt,519,AblHammerBombThrow,Çekiç Atışı
PauseMenu.msbt,520,AblHammerWaterRoll,⟦MSBT:0E000000020002006300⟧Su Altı Tekerleği⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,521,#AblHammerBtn,
PauseMenu.msbt,522,AblHammerNormalBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,523,AblHammerGiantSwingBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,524,AblHammerRollBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,525,AblHammerRoolHyperBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,526,AblHammerFireBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,527,AblHammerUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,528,AblHammerBombThrowBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010002000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,529,AblHammerWaterRollBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,530,#AblBeam,
PauseMenu.msbt,531,AblBeamWhip,Işın Kırbaç
PauseMenu.msbt,532,AblBeamCicle,Döngü Işını
PauseMenu.msbt,533,AblBeamMachinegun,Işın Patlaması
PauseMenu.msbt,534,AblBeamCannon,Dalga Işını
PauseMenu.msbt,535,AblBeamCaptuer,Yakalama Işını
PauseMenu.msbt,536,#AblBeamBtn,
PauseMenu.msbt,537,AblBeamWhipBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,538,AblBeamCicleBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,539,AblBeamMachinegunBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,540,AblBeamCannonBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,541,AblBeamCaptuerBtn,"Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,542,#AblFire,
PauseMenu.msbt,543,AblFireNormal,Ateş Nefesi
PauseMenu.msbt,544,AblFireDirecrtion,Ateşi Yönlendir
PauseMenu.msbt,545,AblFireBall,Alev Cehennemi
PauseMenu.msbt,546,AblFireBurningAttack,Yak
PauseMenu.msbt,547,AblFireBurningBurn,Kavurucu Yanma
PauseMenu.msbt,548,AblFireSpin,Ateş Topu Dönüşü
PauseMenu.msbt,549,AblFireRollingAttack,⟦MSBT:0E000000020002005F00⟧Ateş Yuvarlanışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,550,AblFireRollingJump,Ateş Zıplayışı
PauseMenu.msbt,551,AblFireRollingClimb,Ateş Tırmanışı
PauseMenu.msbt,552,#AblFireBtn,
PauseMenu.msbt,553,AblFireNormalBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,554,AblFireDirecrtionBtn,⟦MSBT:0E000000020002006400⟧Ateş Nefesi + ⟦MSBT:0E0001000E000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,555,AblFireBallBtn,"Ateş Nefesi sırasında
⟦MSBT:0E00010008000000⟧'yi basılı tut"
PauseMenu.msbt,556,AblFireBurningAttackBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,557,AblFireBurningBurnBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ yanarken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,558,AblFireRollBtn,
PauseMenu.msbt,559,AblFireSpinBtn,"⟦MSBT:0E000000020002006400⟧Havada
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,560,AblFireRollingAttackBtn,"Ateş Topu Dönüşünde
yere dokun"
PauseMenu.msbt,561,AblFireRollingJumpBtn,"Ateş Yuvarlanışında
⟦MSBT:0E00010000000000⟧'ya bas"
PauseMenu.msbt,562,AblFireRollingClimbBtn,"Ateş Yuvarlanışı ya da
Ateş Zıplayışında
duvara dokun"
PauseMenu.msbt,563,#AblFighter,
PauseMenu.msbt,564,AblFighterJump,Volkan Yumruğu
PauseMenu.msbt,565,AblFighterPanchi,Ezici Yumruk
PauseMenu.msbt,566,AblFighterUnder,Ayak Süpürme
PauseMenu.msbt,567,AblFighterSpinKick,Dönme Tekmesi
PauseMenu.msbt,568,AblFighterTrampleKick,Aşağı Tekme
PauseMenu.msbt,569,AblFighterDoubleKick,Çifte Tekme
PauseMenu.msbt,570,AblFighterCannon,Güç Patlaması
PauseMenu.msbt,571,AblFighterMegaCannon,⟦MSBT:0E000000020002005D00⟧Mega Güç Patlaması⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,572,AblFighterGigaCannon,⟦MSBT:0E000000020002005E00⟧Giga Güç Patlaması⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,573,AblFighterMegaCannonFast,⟦MSBT:0E000000020002004600⟧Anında Mega Güç Patlaması⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,574,AblFighterRisingBreak,Yükselen Darbe
PauseMenu.msbt,575,AblFighterMoonSalto,⟦MSBT:0E000000020002005000⟧Ay Takla Tekmesi⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,576,AblFighterSkyKick,Hava Tekmesi
PauseMenu.msbt,577,AblFighterCapture,Düşmanı Yakala
PauseMenu.msbt,578,AblFighterThrow,Kol Atışı
PauseMenu.msbt,579,AblFighterBackThrow,Judo Atışı
PauseMenu.msbt,580,#AblFighterBtn,
PauseMenu.msbt,581,AblFighterJumpBtn,"⟦MSBT:0E00010001000000⟧'e bas (ya da
art arda bas)"
PauseMenu.msbt,582,AblFighterPanchiBtn,⟦MSBT:0E00010001000000⟧'yi basılı tut
PauseMenu.msbt,583,AblFighterUnderBtn,Koş + ⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,584,AblFighterSpinKickBtn,"Koş + ⟦MSBT:0E00010001000000⟧'yi
basılı tut"
PauseMenu.msbt,585,AblFighterTrampleKickBtn,⟦MSBT:0E00010001000000⟧ havada
PauseMenu.msbt,586,AblFighterDoubleKickBtn,"Havadayken
⟦MSBT:0E00010001000000⟧'yi basılı tut"
PauseMenu.msbt,587,AblFighterCannonBtn,"⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧'yi kısa süre
basılı tut"
PauseMenu.msbt,588,AblFighterMegaCannonBtn,"⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧'yi basılı tut
(biraz daha uzun)"
PauseMenu.msbt,589,AblFighterGigaCannonBtn,"⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧'yi basılı tut
(çok daha uzun)"
PauseMenu.msbt,590,AblFighterMegaCannonFastBtn,"⟦MSBT:0E00010007000000⟧ ⟦MSBT:0E00010009000000⟧ +
⟦MSBT:0E00010001000000⟧'yi basılı tut"
PauseMenu.msbt,591,AblFighterRisingBreakBtn,"⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧'yi
basılı tut"
PauseMenu.msbt,592,AblFighterMoonSaltoBtn,"⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧havada
⟦MSBT:0E000000020002006400⟧düşman yakınında"
PauseMenu.msbt,593,AblFighterSkyKickBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada
PauseMenu.msbt,594,AblFighterCaptureBtn,"Düşman yakınında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧"
PauseMenu.msbt,595,AblFighterThrowBtn,"Yakala + ⟦MSBT:0E00010001000000⟧, ya da
Yakala + ⟦MSBT:0E0001000B000000⟧"
PauseMenu.msbt,596,AblFighterBackThrowBtn,"Düşmanı Yakala +
⟦MSBT:0E0001000C000000⟧"
PauseMenu.msbt,597,#AblBomb,
PauseMenu.msbt,598,AblBombHold,Bomba Hazırlığı
PauseMenu.msbt,599,AblBombThrow,Bomba Atışı
PauseMenu.msbt,600,AblBombDirection,Hedef Atışı
PauseMenu.msbt,601,AblBombBombing,Kendini İmha
PauseMenu.msbt,602,AblBombStrikeBall,Bomba Yuvarlama
PauseMenu.msbt,603,AblBombRunaway,Bomba Bırakışı
PauseMenu.msbt,604,AblBombSet,Bomba Kur
PauseMenu.msbt,605,#AblBombBtn,
PauseMenu.msbt,606,AblBombHoldBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,607,AblBombThrowBtn,"Bomba Hazırlığında
⟦MSBT:0E00010001000000⟧ bırak"
PauseMenu.msbt,608,AblBombDirectionBtn,"Bomba Hazırlığında
⟦MSBT:0E0001000E000000⟧"
PauseMenu.msbt,609,AblBombBombingBtn,"Bomba Hazırlığında
bombayı bırakma"
PauseMenu.msbt,610,AblBombStrikeBallBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,611,AblBombRunawayBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ düşman yakınında⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,612,AblBombSetBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,613,#AblMike,
PauseMenu.msbt,614,AblMikeMegaphone,Megafon
PauseMenu.msbt,615,AblMikeDeath,⟦MSBT:0E000000020002004E00⟧Masa Mikrofonu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,616,AblMikeStand,⟦MSBT:0E000000020002005500⟧Sahne Mikrofonu⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,617,AblMikeConcert,Tekrar!
PauseMenu.msbt,618,#AblMikeBtn,
PauseMenu.msbt,619,AblMikeMegaphoneBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ (ilk basış)⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,620,AblMikeDeathBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ (ikinci basış)⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,621,AblMikeStandBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ (üçüncü basış)⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,622,AblMikeConcertBtn,"⟦MSBT:0E000000020002005000⟧⟦MSBT:0E00010001000000⟧'yi tut, ⟦MSBT:0E0001000E000000⟧'e seri bas;
üçüncüde bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,623,#AblLeaf,
PauseMenu.msbt,624,AblLeafCutter,Yaprak Saldırısı
PauseMenu.msbt,625,AblLeafBarrier,Yaprak Girdabı
PauseMenu.msbt,626,AblLeafDisperse,Yaprak Saçılması
PauseMenu.msbt,627,AblLeafDance,Yaprak Dansı
PauseMenu.msbt,628,AblLeafHide,Yaprak Gizlenişi
PauseMenu.msbt,629,AblLeafApper,Yaprak Çıkışı
PauseMenu.msbt,630,AblLeafUpper,Yaprak Aparkatı
PauseMenu.msbt,631,AblLeafUnder,Yaprak Yağmuru
PauseMenu.msbt,632,#AblLeafBtn,
PauseMenu.msbt,633,AblLeafCutterBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,634,AblLeafBarrierBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,635,AblLeafDisperseBtn,"Yaprak Girdabında
⟦MSBT:0E00010001000000⟧ bırak"
PauseMenu.msbt,636,AblLeafDanceBtn,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,637,AblLeafHideBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,638,AblLeafUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,639,AblLeafUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,640,#AblWheel,
PauseMenu.msbt,641,AblWheelDash,Koşu
PauseMenu.msbt,642,AblWheelCancel,Dur
PauseMenu.msbt,643,AblWheelJump,Zıpla
PauseMenu.msbt,644,AblWheelDown,Vites Düşür
PauseMenu.msbt,645,AblWheelRocket,⟦MSBT:0E000000020002006400⟧Roket Kalkışı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,646,AblWheelSkyWheel,Gök Çarkı
PauseMenu.msbt,647,AblWheelTurn,Dönüş
PauseMenu.msbt,648,AblWheelTurnJump,Dönüş Zıplaması
PauseMenu.msbt,649,#AblWheelBtn,
PauseMenu.msbt,650,AblWheelDashBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,651,AblWheelCancelBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ koşarken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,652,AblWheelJumpBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ koşarken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,653,AblWheelDownBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ Koşarken
havada⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,654,AblWheelRocketBtn,"⟦MSBT:0E000000020002006400⟧Koşarken ⟦MSBT:0E00010007000000⟧ tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,655,AblWheelSkyWheelBtn,"⟦MSBT:0E000000020002006400⟧Roket Kalkışında
⟦MSBT:0E00010000000000⟧'ya bas⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,656,AblWheelTurnBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010008000000⟧ Koşarken⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,657,AblWheelTurnJumpBtn,"Koşarken ⟦MSBT:0E00010013000000⟧'e
art arda bas"
PauseMenu.msbt,658,#AblBell,
PauseMenu.msbt,659,AblBellRingDong,Ding-Ding
PauseMenu.msbt,660,AblBellRingDingDong,Çın-Çın-Çan
PauseMenu.msbt,661,AblBellKnockRingDong,Çın-Çın
PauseMenu.msbt,662,AblBellFinalDingDong,Çın Finali
PauseMenu.msbt,663,AblBellFinalDingDongFast,Hızlı Final
PauseMenu.msbt,664,AblBellThrowBell,Çifte Çıngırak
PauseMenu.msbt,665,AblBellTinkerMelody,Çıngırak Melodisi
PauseMenu.msbt,666,AblBellInBell,Çan Bloğu
PauseMenu.msbt,667,AblBellFloatRingDong,⟦MSBT:0E000000020002006000⟧Yüzen Çın-Çın⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,668,AblBellWaterRolling,⟦MSBT:0E000000020002004200⟧Su Altında Çifte Çın-Çın⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,669,#AblBellBtn,
PauseMenu.msbt,670,AblBellRingDongBtn,⟦MSBT:0E00010001000000⟧
PauseMenu.msbt,671,AblBellRingDingDongBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ art arda⟦MSBT:0E000000020002006400⟧
