target_language,target_rbin_indices,target_rbin_hashes,target_message_indices,ctd_name,ctd_file_id,message_id,layout_index,wait_frames,source_fr,source_en,source_de,match_status,target_variant_count,translation
en,22,0x1C7601A4,22,cttm200.ctd,0x08640000,0x08658C00,22,0,"Heureusement que
je m'en suis souvenu.","Lucky I remembered.
Look what I nearly forgot!","Gut, dass ich dran gedacht hab.",matched_fr_en_de,1,"İyi ki hatırladım.
Az kalsın unutuyordum!"
en,22,0x1C7601A4,23,cttm200.ctd,0x08640000,0x08658D00,23,0,"Hein ?
La souris est pas dans la boîte ?",Eh? Why's the box sans mouse?,"Hä? Wieso ist keine
Maus in der Kiste?",matched_fr_en_de,1,Ha? Kutuda niye fare yok?
en,22,0x1C7601A4,24,cttm200.ctd,0x08640000,0x08658E00,24,0,Arrête de faire ton intéressant.,"Oi, quit messin' around.","Hey, hör auf herumzutrödeln.",matched_fr_en_de,1,"Hey, bırak oyalanmayı."
en,22,0x1C7601A4,25,cttm200.ctd,0x08640000,0x08658F00,25,0,"Le chef commence
à perdre patience.",The boss is losin' his patience!,"Der Boss verliert 
langsam die Geduld.",matched_fr_en_de,1,Patronun sabrı tükeniyor!
en,22,0x1C7601A4,26,cttm200.ctd,0x08640000,0x08659000,26,0,Là ! C'est ça qu'il nous faut !,"There it is! That's the gadget
we need to retrieve!","Da ist es! Das ist das Gerät,
das wir brauchen!",matched_fr_en_de,1,"İşte orada! Almamız gereken
ıvır zıvır o!"
en,22,0x1C7601A4,27,cttm200.ctd,0x08640000,0x08659100,27,0,Je m'en occupe.,I'm on it.,Schon unterwegs.,matched_fr_en_de,1,Ben hallederim.
en,22,0x1C7601A4,28,cttm200.ctd,0x08640000,0x08659200,28,0,Courez !,Run for it!,Nichts wie weg!,matched_fr_en_de,1,Kaçın!
en,22,0x1C7601A4,29,cttm200.ctd,0x08640000,0x08659300,29,0,,,,matched_fr_en_de,1,
en,22,0x1C7601A4,30,cttm200.ctd,0x08640000,0x08660000,30,0,"Il faut toujours
qu'ils compliquent les choses...","They just never want to
make this easy, do they?","Sie machen's einem
auch nie leicht, was?",matched_fr_en_de,1,"İşi hiç kolaylaştırmıyorlar,
değil mi?"
en,22,0x1C7601A4,31,cttm200.ctd,0x08640000,0x08660100,31,0,,,,matched_fr_en_de,1,
en,22,0x1C7601A4,32,cttm200.ctd,0x08640000,0x08668000,32,0,"Riku, vite ! La machine !","Riku, hurry! The machine!","Riku, Beeilung! Die Maschine!",matched_fr_en_de,1,"Riku, çabuk! Makine!"
en,22,0x1C7601A4,33,cttm200.ctd,0x08640000,0x08668100,33,0,"Qu'est-ce que tu dis de ça, Pat ?",How do you like that?,Wie gefällt dir das?,matched_fr_en_de,1,Bunu nasıl buldun?
en,22,0x1C7601A4,34,cttm200.ctd,0x08640000,0x08668200,34,0,Impossible !,Impossible!,Unmöglich!,matched_fr_en_de,1,İmkânsız!
en,22,0x1C7601A4,35,cttm200.ctd,0x08640000,0x08668300,35,0,"On dirait que je suis arrivé
pile au bon moment... Sora.","Looks like I was right
in the nick of time...Sora.","Sieht aus, als wär ich gerade
rechtzeitig gekommen ... Sora.",matched_fr_en_de,1,Tam zamanında yetişmişim... Sora.
en,22,0x1C7601A4,36,cttm200.ctd,0x08640000,0x08668400,36,0,Ils vont bien.,They're safe.,Sie sind in Sicherheit.,matched_fr_en_de,1,Güvendeler.
en,22,0x1C7601A4,37,cttm200.ctd,0x08640000,0x08668C00,37,0,"Merci. Tu nous as tirés
d'un bien mauvais pas, Riku.","Oh, thank goodness.
You truly saved the day, Riku.","Da bin ich aber froh.
Du warst unsere Rettung, Riku.",matched_fr_en_de,1,"Çok şükür. Günü gerçekten
sen kurtardın, Riku."
en,22,0x1C7601A4,38,cttm200.ctd,0x08640000,0x08668500,38,0,"Tu es aussi courageux
qu'un Mousquetaire du Roi.","I see you're as brave as a
Royal Musketeer.","Wie ich sehe, bist du so tapfer
wie ein königlicher Musketier.",matched_fr_en_de,1,"Bir Kraliyet Silahşörü kadar
cesur olduğunu görüyorum."
en,22,0x1C7601A4,39,cttm200.ctd,0x08640000,0x08668600,39,0,"Un Mousquetaire ? C'est quoi, ça ?","“Musketeer”?
What is that, anyway?",Musketier? Was ist das eigentlich?,matched_fr_en_de,1,"“Silahşör” mü?
O da ne?"
en,22,0x1C7601A4,40,cttm200.ctd,0x08640000,0x08668700,40,0,"C'est...
C'est vraiment ce qu'ils disent ?",They...they actually say that?,Das ... das sagen die wirklich?,matched_fr_en_de,1,Onlar... gerçekten böyle mi diyor?
en,22,0x1C7601A4,41,cttm200.ctd,0x08640000,0x08668800,41,0,"Bien sûr. Tous les Mousquetaires
connaissent ces paroles.","Of course. Every Musketeer
is taught those words.","Natürlich. Jeder Musketier
lernt diese Worte.",matched_fr_en_de,1,"Elbette. Her Silahşör'e
bu sözler öğretilir."
en,22,0x1C7601A4,42,cttm200.ctd,0x08640000,0x08668900,42,0,"C'est leur devise,
un engagement solennel.","It's a very important motto
and solemn pledge.","Es ist ein wichtiges Motto
und ein feierliches Gelübde.",matched_fr_en_de,1,"Bu, çok önemli bir özdeyiş
ve ciddi bir yemindir."
en,22,0x1C7601A4,43,cttm200.ctd,0x08640000,0x08668A00,43,0,"Je comprends. Cette devise
me convient parfaitement !","You're right.
And it does fit the moment.","Du hast recht.
Und es passt ja auch zur Situation.",matched_fr_en_de,1,"Haklısınız.
Hem tam da bu ana uyuyor."
en,22,0x1C7601A4,44,cttm200.ctd,0x08640000,0x08668B00,44,0,"Un pour tous, tous pour un !",All for one...and one for all.,"Alle für einen ... 
und einer für alle!",matched_fr_en_de,1,Birimiz hepimiz... hepimiz birimiz için.
en,22,0x1C7601A4,45,cttm200.ctd,0x08640000,0x08668D00,45,0,,,,matched_fr_en_de,1,
en,22,0x1C7601A4,46,cttm200.ctd,0x08640000,0x087D8000,46,0,Relâchez-moi ! Immédiatement !,Release me! This instant!,Lass mich sofort frei!,matched_fr_en_de,1,Beni hemen serbest bırakın!
en,22,0x1C7601A4,47,cttm200.ctd,0x08640000,0x087D8100,47,0,"Il est temps de faire vos adieux,
Votre Altesse Royale.","Actually, it's time to say “bon
journey,” Your Royal Highness.","Also eigentlich ist es an der Zeit,",matched_fr_en_de,1,"Aslında “bon yolculuk” deme vakti,
Kraliyet Yüceleri."
en,22,0x1C7601A4,48,cttm200.ctd,0x08640000,0x087D8200,48,0,"Capitaine Pat !
Qu'est-ce que tout cela signifie ?","Captain Pete?
What is the meaning of this?","Capitaine Karlo!
Was soll das alles bedeuten?",matched_fr_en_de,1,"Kaptan Pete?
Bütün bunların anlamı ne?"
en,22,0x1C7601A4,49,cttm200.ctd,0x08640000,0x087D8300,49,0,"Oh, trois fois rien, Princesse.","Oh, don't you lose any sleep
over it, Princess.","Oh, zerbrich dir darüber
nicht den Kopf, Prinzessin.",matched_fr_en_de,1,"Aman Prenses, bunun için
uykularını kaçırma."
en,22,0x1C7601A4,50,cttm200.ctd,0x08640000,0x087D8400,50,0,"Je vais simplement m'emparer du
trône et régner pour toujours.","I'm just gonna seize the throne
and rule happily ever after.","Ich werde nur den Thron
an mich reißen",matched_fr_en_de,1,"Tahtı ele geçirip sonsuza dek
mutlu mesut hüküm süreceğim."
en,22,0x1C7601A4,51,cttm200.ctd,0x08640000,0x087D8500,51,0,"Enfin, quand vous m'aurez sacré roi.","After you name me king, that is.","Nachdem du mich zum König 
ernannt hast, versteht sich.",matched_fr_en_de,1,Tabii beni kral ilan ettikten sonra.
en,22,0x1C7601A4,52,cttm200.ctd,0x08640000,0x087D8600,52,0,Quoi ?! Il en est hors de question.,"What? I most certainly would
never agree to that.","Was?! Dem würde ich
niemals zustimmen.",matched_fr_en_de,1,Ne? Bunu asla kabul etmem.
en,22,0x1C7601A4,53,cttm200.ctd,0x08640000,0x087D8700,53,0,Je m'en doutais.,Bien sewer.,Bien sûr.,matched_fr_en_de,1,Biyen sür.
en,22,0x1C7601A4,54,cttm200.ctd,0x08640000,0x087D9300,54,0,"Et c'est pour ça que vous ne vous
en chargerez pas réellement...","And that's why the real you
won't be the one doin' the namin'.","Und darum wird die echte Prinzessin
die Krönung auch nicht vollziehen.",matched_fr_en_de,1,"İşte bu yüzden beni kral ilan eden
gerçek sen olmayacaksın."
en,22,0x1C7601A4,55,cttm200.ctd,0x08640000,0x087D8800,55,0,"Quelqu'un d'autre
le fera pour vous !","I got myself another stooge
to take the stage.","Ich hab 'nen Dummen gefunden,
der deine Rolle übernehmen wird.",matched_fr_en_de,1,"Sahnede seni oynayacak
başka bir kukla buldum."
en,22,0x1C7601A4,56,cttm200.ctd,0x08640000,0x087D8900,56,0,"Vous, tout ce que vous avez à faire,
c'est de fermer votre royal clapet.","All's you got to do is keep your
royal mouth nice and shut.","Du musst einfach nur deine
königliche Klappe halten.",matched_fr_en_de,1,"Senin tek yapacağın kraliyet ağzını
sıkı sıkı kapalı tutmak."
en,22,0x1C7601A4,57,cttm200.ctd,0x08640000,0x087D8A00,57,0,"Un sosie ?!
Mickey et les Mousquetaires","A double? Mickey and the
Musketeers will stop you!",Ein Doppelgänger? ,matched_fr_en_de,1,"Bir dublör mü? Mickey ve
Silahşörler seni durduracak!"
en,22,0x1C7601A4,58,cttm200.ctd,0x08640000,0x087D8B00,58,0,"Oh, ça m'étonnerait bien, Princesse.","Oh, never you fear, Princess.","Oh, keine Sorge, Prinzessin.",matched_fr_en_de,1,"Hiç korkma, Prenses."
en,22,0x1C7601A4,59,cttm200.ctd,0x08640000,0x087D9400,59,0,"Ces crétins seront bientôt
hors d'état de nuire.","Those chowderheads will be
outta the picture real soon.","Diese Hohlköpfe sind
in Bälde weg vom Fenster.",matched_fr_en_de,1,"O ahmaklar yakında
ortadan kalkacak."
en,22,0x1C7601A4,60,cttm200.ctd,0x08640000,0x087D8C00,60,0,"Alors, comment ça se passe,
les gars.","So, how we lookin', boys?","Also, wie schaut's aus, Jungs?",matched_fr_en_de,1,Nasıl gidiyor çocuklar?
en,22,0x1C7601A4,61,cttm200.ctd,0x08640000,0x087D8D00,61,0,"On est bon, chef.","A-okay, boss.","Alles klar, Boss.",matched_fr_en_de,1,"Her şey yolunda, patron."
en,22,0x1C7601A4,62,cttm200.ctd,0x08640000,0x087D8E00,62,0,Le test est terminé.,Test run's done.,Testlauf geglückt.,matched_fr_en_de,1,Deneme bitti.
en,22,0x1C7601A4,63,cttm200.ctd,0x08640000,0x087D8F00,63,0,On va les aplatir comme des crêpes !,We'll flatten them like crepes!,Wir machen sie platt wie Crêpes!,matched_fr_en_de,1,Onları krep gibi dümdüz edeceğiz!
en,22,0x1C7601A4,64,cttm200.ctd,0x08640000,0x087D9000,64,0,"Bien. À partir de maintenant,
ne quittez pas ce dispositif des yeux !","Good. Now, you mutts hold on to
that thing no matter what!","Sehr gut. Und jetzt gebt das Ding
auf keinen Fall aus der Hand!",matched_fr_en_de,1,"Güzel. Şimdi ne olursa olsun
o şeyi bırakmayın, it sürüsü!"
en,22,0x1C7601A4,65,cttm200.ctd,0x08640000,0x087D9100,65,0,"Et maintenant,
si vous le voulez bien, votre Altesse,","If'n you don't mind, Your Highness,","Wenn ich bitten darf, Hoheit,",matched_fr_en_de,1,"İzninizle, Yüce Prenses,"
en,22,0x1C7601A4,66,cttm200.ctd,0x08640000,0x087D9500,66,0,"nous vous avons réservé
une place de choix en coulisses.","we have a seat reservated
for you backstage.","wir haben hinter der Bühne
einen Platz für dich reserviert.",matched_fr_en_de,1,"kuliste sizin için ayırttığımız
bir koltuk var."
en,22,0x1C7601A4,67,cttm200.ctd,0x08640000,0x087D9200,67,0,"Le spectacle va bientôt commencer.
Rideau ! Ça va être grandiose !","It's gonna be curtains soon.
“Curtains”! I love it!","Für dich fällt bald der Vorhang.
Vorhang! Haha, bin ich gut!",matched_fr_en_de,1,"Yakında perdeler kapanacak.
“Perde”! Bayıldım!"
en,26|69,0x1F51A211|0x52C974F8,0|0,cttw000.ctd,0x06000000,0x06050000,0,0,Explorons la zone !,"I should have a
look around.","Ich sollte mich 
mal umsehen.",matched_fr_en_de,2,"Etrafa bir
göz atmalıyım."
en,26|69,0x1F51A211|0x52C974F8,1|1,cttw000.ctd,0x06000000,0x06050100,1,0,,,,matched_fr_en_de,2,
en,26|69,0x1F51A211|0x52C974F8,2|2,cttw000.ctd,0x06000000,0x06050200,2,0,,,,matched_fr_en_de,2,
en,26|69,0x1F51A211|0x52C974F8,3|3,cttw000.ctd,0x06000000,0x06050300,3,0,,,,matched_fr_en_de,2,
en,26|69,0x1F51A211|0x52C974F8,4|4,cttw000.ctd,0x06000000,0x060A0000,4,0,,,,matched_fr_en_de,2,
en,26|69,0x1F51A211|0x52C974F8,5|5,cttw000.ctd,0x06000000,0x060F0000,5,0,"C'est ici que tu peux prendre
part au Combat effréné, kupo !","Check in right here for
Flick Rush, kupo!","Melde dich hier für 
Flinke Flitzer an, kupo!",matched_fr_en_de,2,"Flick Rush'a buradan
kaydolabilirsin, kupo!"
en,26|69,0x1F51A211|0x52C974F8,6|6,cttw000.ctd,0x06000000,0x060F0001,5,0,"Un Combat effréné, kupo ?
Une autre fois, peut-être.
Carrément !","You here to play, kupo?
    Maybe next time.
    Am I ever!","Willst du spielen, kupo?
    Vielleicht nächstes Mal.
    Auf jeden Fall!",matched_fr_en_de,2,"Oynamaya mı geldin, kupo?
    Belki başka zaman.
    Hem de nasıl!"
en,26|69,0x1F51A211|0x52C974F8,7|7,cttw000.ctd,0x06000000,0x060F0002,5,0,"Pour jouer, il te faut faire
équipe avec 3 Esprits, kupo.","You need to have three
Spirits in your party to
enter, kupo.","Zum Spielen musst du drei 
Geister mitbringen, kupo.",matched_fr_en_de,2,"Katılmak için grubunda
üç Ruh olmalı, kupo."
en,26|69,0x1F51A211|0x52C974F8,8|8,cttw000.ctd,0x06000000,0x060F0100,6,0,,,,matched_fr_en_de,2,
en,26|69,0x1F51A211|0x52C974F8,9|9,cttw000.ctd,0x06000000,0x060F0200,7,0,"Aller ailleurs ?
Pas encore.
D'accord.","Leave this area?
    Not now.
    Okay.","Hier weggehen?
    Jetzt nicht.
    Okay.",matched_fr_en_de,2,"Bu bölgeden ayrılmak istiyor musun?
    Şimdi değil.
    Tamam."
en,26|69,0x1F51A211|0x52C974F8,10|10,cttw000.ctd,0x06000000,0x060F0300,8,0,"Aller ailleurs ?
Pas encore.
D'accord.","Leave this area?
    Not now.
    Okay.","Hier weggehen?
    Jetzt nicht.
    Okay.",matched_fr_en_de,2,"Bu bölgeden ayrılmak istiyor musun?
    Şimdi değil.
    Tamam."
en,26|69,0x1F51A211|0x52C974F8,11|11,cttw000.ctd,0x06000000,0x060F0400,9,0,"Exa. bouche d'égout ?
Plus tard, peut-être.
Oui.","Check out the manhole?
    Not now.
    Okay.","Den Gully untersuchen?
    Jetzt nicht.
    Okay.",matched_fr_en_de,2,"Rögar incelensin mi?
    Şimdi değil.
    Tamam."
en,32,0x273592FD,0,ctwm200.ctd,0x16640000,0x16640300,0,0,,,,matched_fr_en_de,1,
en,32,0x273592FD,1,ctwm200.ctd,0x16640000,0x16640301,0,0,"La ville est familière, mais pas ses habitants...
Cet endroit te réserve de toute évidence de
nombreuses surprises. ","Familiar town, unfamiliar people...
What kind of adventures could be waiting right
around the corner?","Bekannte Stadt, unbekannte Leute ...
Welche Abenteuer warten wohl an der nächsten Ecke?",matched_fr_en_de,1,"Tanıdık bir şehir, yabancı insanlar...
Acaba köşe başında ne tür maceralar
bekliyor?"
en,32,0x273592FD,2,ctwm200.ctd,0x16640000,0x16640302,0,0,"Sora et Riku, Neku et Shiki, et Beat et Rhyme se sont
retrouvés pour une réunion courte mais intense à la
frontière nébuleuse d'une mystérieuse projection.","Sora and Riku, Neku and Shiki, and Beat and Rhyme
shared a brief but heartfelt reunion across the
nebulous boundaries of a mysterious projection.","Sora und Riku, Neku und Shiki und Beat und Rhyme 
erlebten über eine geheimnisvolle Projektion eine 
kurze, aber tröstliche Wiedervereinigung.",matched_fr_en_de,1,"Sora ile Riku, Neku ile Shiki ve Beat ile Rhyme,
esrarengiz bir yansımanın belirsiz sınırları ötesinde
kısa ama içten bir kavuşma yaşadı."
en,32,0x273592FD,3,ctwm200.ctd,0x16640000,0x16640303,0,0,"Joshua a fait de nouveau appel à Sora et à Riku pour
une mission dans les deux Villes de Traverse.","Joshua has summoned Sora and Riku back for a
mission that will span both Traverse Towns.","Joshua hat Sora und Riku für eine Mission zurückge-
rufen, die beide Versionen der Stadt Traverse
betrifft. ",matched_fr_en_de,1,"Joshua, her iki Traverse Town'u kapsayacak
bir görev için Sora ile Riku'yu yeniden çağırdı."
en,32,0x273592FD,4,ctwm200.ctd,0x16640000,0x16640304,0,0,"Après avoir retrouvé leurs partenaires, nos amis de
Shibuya, accompagnés de Sora et Riku, ont tenté
d'arrêter le Cauchemar glissant. Mais en vain...","Reunited with their Game partners, and with Sora
and Riku, the Shibuya crowd tried to stop the
slippery Nightmare. But their mark still got away...","Gemeinsam mit ihren Spielpartnern und Sora und Riku 
versuchte die Shibuya-Clique, den Albtraum aufzu- 
halten. Doch er glitt ihnen durch die Finger ...",matched_fr_en_de,1,"Shibuya ekibi, Oyun ortaklarıyla, Sora ve Riku'yla
yeniden buluşup kaygan Kâbus'u durdurmaya çalıştı.
Ama hedefleri yine ellerinden kaçtı..."
en,32,0x273592FD,5,ctwm200.ctd,0x16640000,0x16640800,1,0,,,,matched_fr_en_de,1,
en,32,0x273592FD,6,ctwm200.ctd,0x16640000,0x16640801,1,0,"Les cloches de Notre-Dame résonnent dans toute la
cité alors que le Juge Frollo ourdit un plan destiné
à éliminer les bohémiens.","The bells of Notre Dame echo through the city even
as Judge Frollo hatches dark plans to stamp out
every last gypsy.","Der Klang von Notre Dames Glocken erfüllt die Stadt, 
während Richter Frollo böse Pläne schmiedet, um 
jeden einzigen Zigeuner zu vernichten.",matched_fr_en_de,1,"Notre Dame'ın çanları şehirde yankılanırken
Yargıç Frollo, son çingeneyi bile ortadan
kaldırmak için karanlık planlar kuruyor."
en,32,0x273592FD,7,ctwm200.ctd,0x16640000,0x16640802,1,0,"Quasimodo a enfin surmonté ses peurs.
Il quitte son clocher pour partir à la découverte
du monde.","Quasimodo overcame his fears once and for all,
leaving his bell tower behind and striking out
into the outside world.","Quasimodo hatte seine Ängste ein für alle Mal über-
wunden und seinen Glockenturm verlassen, um die 
Außenwelt zu erkunden.",matched_fr_en_de,1,"Quasimodo korkularını sonsuza dek yenip
çan kulesini ardında bıraktı ve dış dünyaya
adım attı."
en,32,0x273592FD,8,ctwm200.ctd,0x16640000,0x16640600,2,0,,,,matched_fr_en_de,1,
en,32,0x273592FD,9,ctwm200.ctd,0x16640000,0x16640601,2,0,"Pinocchio a encore disparu !
Où a-t-il bien pu aller ?","It sounds like Pinocchio has gone missing yet again.
Where could he have wandered off to this time?","Es klingt, als wäre Pinocchio wieder einmal 
verschwunden. Wo ist er nur diesmal hingewandert?",matched_fr_en_de,1,"Pinokyo yine kaybolmuş gibi görünüyor.
Bu kez nereye gitmiş olabilir?"
en,32,0x273592FD,10,ctwm200.ctd,0x16640000,0x16640602,2,0,"Pinocchio et les autres sont sauvés. Mais quand
leur monde aura rejoint les ténèbres, lui, Geppetto
et même Monstro finiront dans la mer entre les mondes.","Pinocchio and the others are safe―but their world
will soon be lost to darkness, and he, Geppetto, and
even Monstro cast into the sea between worlds.","Pinocchio & Co. sind in Sicherheit, aber bald ver- 
sinkt die Welt in Dunkelheit, und dann landen er, 
Geppetto und Monstro im Meer zwischen den Welten.",matched_fr_en_de,1,"Pinokyo ve diğerleri güvende―ama dünyaları yakında
karanlığa gömülecek; o, Geppetto ve hatta Monstro
dünyalar arasındaki denize savrulacak."
en,32,0x273592FD,11,ctwm200.ctd,0x16640000,0x16640900,3,0,,,,matched_fr_en_de,1,
en,32,0x273592FD,12,ctwm200.ctd,0x16640000,0x16640901,3,0,"Sur la Grille, un vaste monde numérique, CLU et ses
programmes s'apprêtent à se livrer un combat
sans merci.","On the Grid, a vast computer world, the stage has
been set for a clash with CLU and his programs.","Auf dem Raster, einer gewaltigen Computerwelt, ist 
alles für das Zusammentreffen mit CLU und seinen 
Programmen vorbereitet.",matched_fr_en_de,1,"Devasa bir bilgisayar dünyası olan Grid'de,
CLU ve programlarıyla çatışma için
her şey hazır."
en,32,0x273592FD,13,ctwm200.ctd,0x16640000,0x16640902,3,0,"Après s'être battus pour la ""clé"" qui leur ferait
rejoindre le monde réel, un père et son fils ont
dû se séparer alors que le portail se refermait.","The battle for the “key” to the outside world
ended with a father and son's good-bye as the
Portal vanished.","Der Kampf um den „Schlüssel“ zur Außenwelt endete 
mit dem Abschied zwischen Vater und Sohn, kurz bevor 
das Portal verschwand.",matched_fr_en_de,1,"Dış dünyaya açılan “anahtar” için verilen savaş,
Portal kaybolurken bir baba ile oğlun
vedasıyla sona erdi."
