file,index,id,en,fr,de,it,es,tr
dialogues.csv,334,0x29310C59,The path should be open. Or do you need anything before you journey to the Heart of the Void?,La voie devrait être libre... à moins que vous ayez besoin de temps pour vous préparer avant d'entrer dans l'Œil du Néant ?,"Der Weg müsste frei sein. Oder braucht Ihr irgendetwas, bevor Ihr zum Herz des Nichts reist?","La via dovrebbe essere aperta. Hai per caso bisogno d'altro, prima del tuo viaggio verso il Cuore del Vuoto?",El camino debería estar abierto. ¿Necesitas algo antes de viajar al Corazón del vacío?,Yol açık olmalı. Yoksa Boşluğun Kalbi'ne gitmeden önce bir şeye mi ihtiyacın var?
dialogues.csv,335,0x29424600,"Of course. And with him out of the way, Rigel could lay his curse on Ataraxis. And once you brought Eckhardt back, we were on the way to finding the crystal. Such a beautiful plan! And it worked!","Évidemment. Une fois débarrassé de lui, Rigel a eu tout le loisir d'ensorceler Ataraxis. Et une fois Eckhardt libéré, nous pouvions nous mettre à la recherche du cristal. Quel plan magnifiquement orchestré ! Tout a fonctionné comme prévu !","Natürlich. Und als er aus dem Weg war, konnte Rigel Ataraxis mit seinem Fluch belegen. Und als Ihr Eckhardt zurückgebracht habt, suchten wir schon nach dem Kristall. Ein großartiger Plan. Und er hat funktioniert.","Certo. E una volta tolto di mezzo, Rigel ha potuto lanciare la maledizione su Ataraxis. Quando poi tu hai riportato indietro Eckhardt, noi eravamo alla ricerca del cristallo. Un piano geniale, che ha funzionato perfettamente!","Claro. Y con él eliminado, Rigel podía lanzarle la maldición a Ataraxis. Y cuando trajiste a Eckhardt de vuelta, ya estábamos a punto de encontrar el cristal. ¡Qué gran plan! ¡Y funcionó!",Elbette. O ortadan kalkınca Rigel Ataraxis'i lanetleyebildi. Sen Eckhardt'ı geri getirdiğinde de kristali bulma yoluna girmiş olduk. Ne güzel plandı! Hem de işe yaradı!
dialogues.csv,336,0x2988CCDD,First Lord Ataraxis is cursed and now I'm shipwrecked. Why does everything happen to me?,"Si la malédiction qui frappe le seigneur Ataraxis n'avait pas suffi à mon malheur, me voilà maintenant naufragé. Pourquoi le sort s'acharne-t-il sur moi ?","Erst wird Lord Ataraxis verflucht, und dann erleide ich auch noch Schiffbruch. Warum passiert das immer mir?","Prima la maledizione di Lord Ataraxis, e ora il naufragio... perché devono capitare tutte a me?",Primero maldicen a lord Ataraxis y ahora naufragamos. ¿Por qué me pasa a mí todo lo malo?,"Önce Lord Ataraxis lanetleniyor, şimdi de gemim batıyor. Neden her şey beni buluyor?"
dialogues.csv,337,0x2988CCDE,Don't speak to me. I don't care who you are. I am a nobleman. See? I'm even dressed like one. Picture me without seaweed in my hair to get the full effect.,Ne m'adressez pas la parole. Je me contrefiche de savoir qui vous êtes. Vous ne voyez pas que je fais partie de la noblesse ? J'en porte même tous les apparats. Imaginez-moi sans algues dans les cheveux et vous verrez...,"Sprecht mich nicht an. Es ist mir egal, wer Ihr seid. Ich bin ein Edelmann. Seht Ihr? Ich bin sogar wie einer gekleidet. Denkt Euch die Algen im Haar weg, dann werdet Ihr es sehen.","Non ho niente da dirti e non mi interessa chi sei. Io sono un nobile, se non l'hai ancora capito. Vedi? Sono vestito anche come uno di loro... a parte le alghe tra i capelli.","No me hables. No me importa quién seas. Soy un noble, ¿ves? Voy incluso vestido como un noble. Imagíname sin las algas en el pelo y lo verás más claro.",Benimle konuşma. Kim olduğun umurumda değil. Ben bir soyluyum. Görmüyor musun? Soylular gibi giyindim. Tam etki için saçımda deniz yosunu olmadığını hayal et.
dialogues.csv,338,0x2988CCDF,"Oh, please. Here we are playing sand castles on a beach while my real castle lies empty.",Quelle misère... Nous voici à jouer aux châteaux de sable sur la plage alors qu'un vrai château n'attend que mon retour.,Herrgott. Wir bauen hier Sandburgen am Strand und meine eigene Burg ist herrenlos.,"Oh, ti prego... ce ne stiamo qui a costruire castelli di sabbia sulla spiaggia mentre il mio vero castello è abbandonato.","Ah, caray. Míranos, jugando a hacer castillos en la arena mientras que mi auténtico castillo está vacío.","Aman lütfen. Burada sahilde kumdan kale yapıyoruz, gerçek kalemse bomboş duruyor."
dialogues.csv,339,0x2988CCE0,You'd think we could make shipwreck- and sea-creature-proof ships by now. So much for progress!,J'aurais cru qu'à notre époque nous étions capables de construire des navires résistants aux naufrages et aux créatures marines. Vive le progrès !,"Man sollte meinen, wir könnten inzwischen Schiffe bauen, die vor Schiffbruch und Seeungeheuern gefeit sind. So viel zum Thema Fortschritt!",Credevo che ormai fossimo in grado di costruire navi a prova di mostri marini e naufragi. E poi si parla di progresso!,¿Cómo es que no tenemos ya barcos inmunes a los naufragios y a las criaturas marinas? ¡Pues vaya con el progreso!,Şimdiye kadar gemileri batmaya ve deniz yaratıklarına dayanıklı yapmayı öğrenmiş olurduk diye düşünürdün. İlerleme dedikleri bu mu!
dialogues.csv,340,0x2988CCE1,"I'm damp, my toe hurts, and I had to watch people drown. I am not having a good day.","Je suis trempé jusqu'aux os, mes orteils me font souffrir, des hommes se sont noyés sous mes yeux... Cette journée a vraiment mal commencé.","Ich bin klitschnass, meine Zehen tun weh, und ich sah Menschen ertrinken. Was für ein grauenvoller Tag.","Sono fradicio, mi fa male il piede e ho visto gente annegare... Che giornataccia...","Estoy mojado, me duelen los pies y he tenido que ver ahogarse a la gente. No estoy teniendo un buen día.","Sırılsıklamım, ayak parmağım ağrıyor ve insanların boğulmasını izlemek zorunda kaldım. Kötü bir gün geçiriyorum."
dialogues.csv,341,0x29B9BA3D,"Thank you. Er, revenge is great, and all, but truth be told, the #0x98B7D4FF#helmet#PREVIOUS# is what I need. It's worth a lot and with no family remaining, I need some cash! Find it in the #0x98B7D4FF#Undersprawl#PREVIOUS# as soon as you're able!","Oh merci. La vengeance, c'est bien, mais pour être honnête, c'est surtout son #0x98B7D4FF#casque#PREVIOUS# qui m'intéresse. Il vaut beaucoup d'argent et maintenant que je suis orpheline, j'en aurais bien besoin ! Rendez-vous dans #0x98B7D4FF#les Profondeurs#PREVIOUS# et retrouvez-le vite !","Danke. Ähm, Rache ist süß und so, aber um ehrlich zu sein, brauche ich den #0x98B7D4FF#Helm#PREVIOUS#. Er ist sehr wertvoll, und da ich niemanden mehr habe, brauche ich etwas Geld. Findet ihn in den #0x98B7D4FF#Tiefenstollen#PREVIOUS# so schnell Ihr könnt!","Grazie. Ehm, vendicarsi è un termine forte, a dire il vero a me interessa solo #0x98B7D4FF#l'elmo#PREVIOUS#. Vale molto e dato che sono rimasta orfana, ho bisogno di soldi! Va' a cercarlo #0x98B7D4FF#nel Caos profondo#PREVIOUS# appena puoi!","Gracias. Esto... la venganza está muy bien y tal, pero la verdad es que lo que necesito es el #0x98B7D4FF#yelmo#PREVIOUS#. Vale muchísimo y, como no me quedan familiares, ¡necesito el dinero! ¡Búscalo en el #0x98B7D4FF#Bajomundo#PREVIOUS# en cuanto puedas!","Teşekkürler. Eee, intikam güzel falan ama açıkçası ihtiyacım olan şey #0x98B7D4FF#miğfer#PREVIOUS#. Çok değerli ve ailemden kimse kalmadığı için paraya ihtiyacım var! Fırsat bulur bulmaz #0x98B7D4FF#Derin Dehlizler#PREVIOUS#'de onu bul!"
dialogues.csv,342,0x29C66C6D,I'm not sure I trust you goblins.,J'ai peur de ne pas faire assez confiance aux Gobelins.,"Ich weiß nicht, ob ich einem Goblin trauen soll.",Non so se fidarmi di voi Goblin.,No sé si confiar en los goblins.,Siz goblinlere güvenebileceğimden emin değilim.
dialogues.csv,343,0x2A368367,"There are demons between us and him, but you also need to be wary of the Angels. They used to serve us, but something has happened to them, and now they're attacking us. They'll surely attack you, too.","Avant d'atteindre Adrian, vous devrez combattre de nombreux démons. Méfiez-vous également des Anges. Ils servaient auparavant nos intérêts, mais il a dû leur arriver quelque chose et ils n'hésitent désormais plus à nous attaquer. Ils vous réserveront sûrement le même sort.","Mit Dämonen. Und hütet Euch vor den Engeln. Einst haben sie uns gedient, aber irgendetwas ist passiert, und jetzt greifen sie uns an. Sie werden auch Euch angreifen.","Ci sono demoni tra noi e lui, ma dovrai fare attenzione anche agli angeli. Un tempo erano al nostro servizio, ma deve essere successo qualcosa, e ora ci si sono rivoltati contro. Attaccheranno anche te.","Unos demonios nos separan de él, pero también tienes que tener cuidado con los ángeles. Solían servirnos, pero les ha pasado algo y ahora nos atacan. Seguramente te atacarán también a ti.",Onunla aramızda iblisler var ama Meleklere de dikkat etmelisin. Eskiden bize hizmet ederlerdi; bir şey oldu ve şimdi bize saldırıyorlar. Sana da kesin saldırırlar.
dialogues.csv,344,0x2A5D26FA,Take the crystal,Prendre le cristal.,Nimm den Kristall.,Prendi il cristallo.,Coge el cristal.,Kristali al
dialogues.csv,345,0x2A7C1112,Have you any idea where Michadele might be?,Où se trouve Michadèle ?,"Habt Ihr eine Idee, wo Michadele sein könnte?",Hai idea di dove possa essere Michadele?,¿Sabes dónde puede estar Michadele?,Michadele'nin nerede olabileceğine dair bir fikrin var mı?
dialogues.csv,346,0x2AB3805D,"Good! Oh, when the #0x98B7D4FF#root#PREVIOUS# is disturbed, it angers #0x98B7D4FF#the undead#PREVIOUS#. Sort of a special property the roots have. You might want to know that. Actually, I bet that's why no one's offered to help me yet!","Parfait ! Au fait, les #0x98B7D4FF#Morts-vivants#PREVIOUS# deviennent fous de rage lorsque l'on touche à ces #0x98B7D4FF#racines#PREVIOUS#. C'est une sorte de propriété spéciale qu'elles ont sur eux. Je préférais vous avertir... Remarquez, c'est sûrement pour ça que personne n'avait encore voulu m'aider !","Gut! Oh, wenn die #0x98B7D4FF#Wurzeln#PREVIOUS# gestört werden, werden #0x98B7D4FF#die Untoten#PREVIOUS# wütend. Ist so eine Besonderheit der Wurzeln. Das solltet Ihr vielleicht wissen. Hmm, vielleicht hat mir ja deshalb noch keiner geholfen!","Ottimo! Ah, dimenticavo... disturbare la #0x98B7D4FF#radice#PREVIOUS# fa arrabbiare i #0x98B7D4FF#non morti#PREVIOUS#. È una proprietà speciale che hanno queste piante. In effetti, credo sia per questo che nessuno si è offerto di aiutarmi!","¡Bien! Ah, por cierto, cuando se arranca la #0x98B7D4FF#raíz#PREVIOUS#, los #0x98B7D4FF#no muertos#PREVIOUS# se enfurecen. Es una propiedad especial de las raíces. Quizá te interese saberlo. De hecho, ¡creo que es por eso por lo que nadie quiere ayudarme!","Güzel! Ha, #0x98B7D4FF#kök#PREVIOUS# rahatsız edilince #0x98B7D4FF#hortlakları#PREVIOUS# öfkelendiriyor. Köklerin özel bir özelliği diyelim. Bunu bilmek isteyebilirsin. Aslında bahse girerim şimdiye kadar kimsenin bana yardım etmemesinin sebebi bu!"
dialogues.csv,347,0x2AD35D59,"Why? Why do my plans always fail? Salvera is doomed yet again...

Do with me as you will, #0x98B7D4FF#spirit hunter.#PREVIOUS#","Pourquoi ? Pourquoi faut-il toujours que mes plans soient voués à l'échec ? Salvéra est perdue, encore une fois...

Faites donc ce que vous avez à faire, #0x98B7D4FF#chasseur d'esprits#PREVIOUS# !","Warum? Warum scheitern meine Pläne immer? Salvera ist schon wieder dem Untergang geweiht ...

Macht mit mir, was Ihr wollt, #0x98B7D4FF#Geisterjäger.#PREVIOUS#","Perché... Perché i miei piani falliscono sempre? Salvera è di nuovo condannata...

Fa' di me quello che vuoi, #0x98B7D4FF#cacciatore di spiriti#PREVIOUS#.","¿Por qué? ¿Por qué mis planes siempre fallan? Salvera vuelve a estar condenado...

Haz conmigo lo que quieras, #0x98B7D4FF#cazador de espíritus.#PREVIOUS#","Neden? Planlarım neden hep başarısız oluyor? Salvera bir kez daha mahvoldu…

Bana ne yapacaksan yap, #0x98B7D4FF#ruh avcısı.#PREVIOUS#"
dialogues.csv,348,0x2AD35D5A,"You...are not the hunter? I don't understand.
If you are not here to hunt us, then maybe you can help us. #0x98B7D4FF#Find my brethren and stop this hunter#PREVIOUS#, and we will be in your debt.","Vous... vous n'êtes pas le chasseur ? Je ne comprends pas...
Si vous n'êtes pas là pour nous capturer, alors peut-être pouvez-vous nous aider ? #0x98B7D4FF#Retrouvez mes frères et empêchez le chasseur de nuire#PREVIOUS#, nous vous serons alors redevables.","Ihr ... Ihr seid gar nicht zum Jagen hier? Ich verstehe nicht.
Wenn Ihr nicht hier seid, um uns zu jagen ... könnt Ihr uns ja vielleicht helfen. #0x98B7D4FF#Findet meine Gefährten und stoppt diesen Jäger#PREVIOUS#, dann stehen wir in Eurer Schuld.","Tu... non sei il cacciatore? Non capisco.
Se non sei qui per darci la caccia, forse allora puoi aiutarci. #0x98B7D4FF#Trova i miei fratelli e ferma questo cacciatore#PREVIOUS#. In cambio avrai la nostra eterna gratitudine.","¿No... no eres el cazador? No lo entiendo.
Si no estás aquí para darnos caza, a lo mejor puedes ayudarnos. Si #0x98B7D4FF#encuentras a mis hermanos y detienes a este cazador#PREVIOUS#, estaremos en deuda contigo.","Sen… avcı değil misin? Anlamıyorum.
Bizi avlamaya gelmediysen belki yardım edebilirsin. #0x98B7D4FF#Kardeşlerimi bul ve bu avcıyı durdur#PREVIOUS#; sana borçlu kalırız."
dialogues.csv,349,0x2AEA49B4,"This sanctum, your Highness. What do you know about it?","Votre Altesse, que savez-vous de ce sanctuaire ?","Diese Zuflucht, Hoheit. Was wisst Ihr darüber?","Vostra Altezza, cosa si sa di questo santuario?","¿Qué me puede contar del sanctasanctórum, alteza?","Bu sığınak hakkında ne biliyorsunuz, Majesteleri?"
dialogues.csv,350,0x2B52FA70,The Chieftain has sent his best #0x98B7D4FF#trappers and hunters#PREVIOUS# after me. I would like you to show them how it feels to be trapped with these runes.,Le chef a envoyé ses meilleurs #0x98B7D4FF#pisteurs et chasseurs#PREVIOUS# à ma recherche. J'aimerais qu'avec ces runes vous leur fassiez comprendre ce que l'on peut ressentir lorsque l'on est piégé.,"Der Häuptling hat seine besten #0x98B7D4FF#Fallensteller und Jäger#PREVIOUS# auf mich angesetzt. Ich möchte, dass Ihr ihnen zeigt, wie es ist, in diesen Runen gefangen zu sein.",Il capotribù ha messo i suoi migliori #0x98B7D4FF#cacciatori#PREVIOUS# sulle mie tracce. Vorrei che mostrassi loro con queste rune cosa si prova a essere intrappolati.,El jefe ha enviado a sus mejores #0x98B7D4FF#tramperos y cazadores#PREVIOUS# a por mí. Me gustaría mostrarles qué se siente al estar atrapado en esas runas.,Reis peşime en iyi #0x98B7D4FF#tuzakçılarını ve avcılarını#PREVIOUS# saldı. Bu rünlerle tuzağa düşmenin nasıl bir şey olduğunu onlara göstermenizi istiyorum.
dialogues.csv,351,0x2BF853D6,"The Bloodoak hasn't been destroyed yet, has it?","Vous n'avez pas encore détruit le Chêne-de-sang, je me trompe ?","Die Bluteiche ist noch nicht zerstört, oder?","Non hai ancora distrutto la quercia sanguinaria, vero?","El roble sangriento sigue en pie, ¿verdad?","Kan Meşesi hâlâ yok edilmedi, değil mi?"
dialogues.csv,352,0x2BF9A429,I'll never forgive Rigel for this… what could he be thinking!?,Je ne pardonnerai jamais à Rigel ce qu'il a fait... Mais qu'est-ce qu'il lui a pris ?,Das werde ich Rigel nie verzeihen ... was hat er sich nur dabei gedacht?,Non perdonerò mai Rigel per questo... che cosa gli è venuto in mente?,Nunca perdonaré a Rigel por esto. ¿En qué estaba pensando?,Rigel'i bunun için asla affetmeyeceğim… ne düşünüyordu acaba!?
dialogues.csv,353,0x2C39BD12,I can take you up to #0x98B7D4FF#the Frost Reaches#PREVIOUS#. Are you prepared?,Je peux vous montrer le chemin des #0x98B7D4FF#Domaines de glace#PREVIOUS#. On y va ?,Ich kann Euch zu #0x98B7D4FF#den Frostweiten#PREVIOUS# bringen. Seid Ihr dafür gewappnet?,Ti posso portare fino alle #0x98B7D4FF#Vette gelide#PREVIOUS#. Ti senti all'altezza?,Puedo guiarte a la #0x98B7D4FF#Extensión Helada#PREVIOUS#. ¿Vamos?,Seni #0x98B7D4FF#Ayaz Diyarları#PREVIOUS#'na çıkarabilirim. Hazır mısın?
dialogues.csv,354,0x2C4FA00E,"I am sorry for your trouble, but I must go.","Je comprends votre inquiétude, mais je dois partir.","Tut mir wirklich leid für Euch, aber ich muss jetzt gehen.","Mi dispiace per i tuoi problemi, ma ora devo proprio andare.","Siento que tengas problemas, pero tengo que irme.",Verdiğim zahmet için üzgünüm ama gitmeliyim.
