file,index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
autumn.msbt,207,R_MsgGuide02_02,"You've really mastered
this type of Fallblox.
I'm proud of you, kid!","Diese Art Fallblox hast
du wirklich gemeistert.
Ich bin stolz auf dich,
mein Kleiner!","Veo que dominas sin
problemas este tipo de
Fallblox. Estoy muy
orgulloso de ti.","Tu maîtrises à la
perfection ce type
de Fallblox. Je suis
fier de toi, petit !","Questi Fallblox non
hanno segreti per te!
Sono così orgoglioso,
figliolo!","Bu tür Fallblox’larda
ustalaştın.
Seninle gurur
duyuyorum, evlat!",4,314,4,283,0.901,OK,OK,MANUAL_QC,Uzun metin resmî satır/piksel bütçesine göre yeniden kırıldı.
autumn.msbt,208,R_MsgHouse00_00,"How was it?
Did you enjoy this
prototype I made?","Na? Hattest du Spaß
mit dem Prototyp, den
ich gebaut habe?","¿Qué tal ha ido?
¿Te ha gustado el
prototipo que
he hecho?","Alors, as-tu passé
un bon moment avec
ce prototype que
j'ai créé ?","Com'è andata?
Ti è piaciuto
questo prototipo?","Nasıldı?
Yaptığım
prototipi
beğendin mi?",4,303,4,176,0.581,OK,OK,MANUAL_QC,Uzun metin resmî satır/piksel bütçesine göre yeniden kırıldı.
autumn.msbt,209,StageInterval_,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
autumn.msbt,210,SI_Board,"Progress
Report","Fort-
schritt",⟦TAG:0002:0000:5500⟧Resultados⟦END:0002:0000⟧,"Bilan
d'étape",Risultato,"İlerleme
Durumu",2,148,2,108,0.730,OK,OK,REUSED_PULLBLOX,
autumn.msbt,211,SI_Count,Birds Collected:,Vögel gesammelt:,Pájaros reunidos:,⟦TAG:0002:0000:4600⟧Oiseaux retrouvés :⟦END:0002:0000⟧,Uccelli catturati:,Toplanan Kuşlar:,1,265,1,232,0.875,OK,OK,MANUAL,
autumn.msbt,212,MenuEdit_,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
autumn.msbt,213,ME_ModeName,"⟦TAG:0002:0000:2D00⟧Fallblox
Studio⟦END:0002:0000⟧","⟦TAG:0002:0000:2F00⟧Fallblox-⟦END:0002:0000⟧
⟦TAG:0002:0000:2F00⟧studio⟦END:0002:0000⟧",Estudio,"Atelier
Fallblox","⟦TAG:0002:0000:2F00⟧Studio dei
Fallblox⟦END:0002:0000⟧","⟦TAG:0002:0000:2D00⟧Fallblox
Studio⟦END:0002:0000⟧",2,137,2,110,0.803,OK,OK,MANUAL,
autumn.msbt,214,ME_Name,???,???,(?),???,???,???,1,42,1,42,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,215,ME_Name_00,Fallblox ⟦TAG:0001:0000:0000040025006400⟧,Fallblox ⟦TAG:0001:0000:0000040025006400⟧,Fallblox ⟦TAG:0001:0000:0000040025006400⟧,Fallblox ⟦TAG:0001:0000:0000040025006400⟧,Fallblox ⟦TAG:0001:0000:0000040025006400⟧,Fallblox ⟦TAG:0001:0000:0000040025006400⟧,1,117,1,117,1.000,OK,OK,MANUAL,
autumn.msbt,216,ME_Name_01,…,…,…,…,…,…,1,24,1,24,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,217,ME_Creator_Head,Creator,Urheber,Autor,Auteur,Autore,Yapan,1,110,1,88,0.800,OK,OK,MANUAL,
autumn.msbt,218,METhumb_Name,WWWWWWWWWWWWWWWW,WWWWWWWWWWWWWWWW,WWWWWWWWWWWWWWWW,WWWWWWWWWWWWWWWW,WWWWWWWWWWWWWWWW,WWWWWWWWWWWWWWWW,1,432,1,432,1.000,OK,OK,MANUAL,
autumn.msbt,219,METhumb_Creator,WWWWWWWWWW,WWWWWWWWWW,WWWWWWWWWW,WWWWWWWWWW,WWWWWWWWWW,WWWWWWWWWW,1,270,1,270,1.000,OK,OK,MANUAL,
autumn.msbt,220,ME_Level_Head,Level,Level,Nivel,Niveau,Livello,Seviye,1,96,1,89,0.927,OK,OK,REUSED_PULLBLOX,
autumn.msbt,221,ME_Level_00,- - - - -,- - - - -,- - - - -,—,- - - - -,- - - - -,1,93,1,93,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,222,ME_Level_01,★,★,★,★,★,★,1,24,1,24,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,223,ME_Level_02,★ ★,★ ★,★ ★,★ ★,★ ★,★ ★,1,55,1,55,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,224,ME_Level_03,★ ★ ★,★ ★ ★,★ ★ ★,★ ★ ★,★ ★ ★,★ ★ ★,1,86,1,86,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,225,ME_Level_04,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,★ ★ ★ ★,1,117,1,117,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,226,ME_Level_05,★★★★★,★★★★★,★★★★★,★★★★★,★★★★★,★★★★★,1,120,1,120,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,227,ME_ToolTalk_Pen,Pencil,Stift,Lápiz,Crayon,Matita,Kalem,1,98,1,84,0.857,OK,OK,REUSED_PULLBLOX,
autumn.msbt,228,ME_ToolTalk_Ers,Eraser,Radierer,Goma,Gomme,Gomma,Silgi,1,120,1,59,0.492,OK,OK,REUSED_PULLBLOX,
autumn.msbt,229,ME_ToolTalk_Pnt,Paint,Pinsel,Brocha,Pinceau,Pittura,Boya,1,108,1,67,0.620,OK,OK,REUSED_PULLBLOX,
autumn.msbt,230,ME_ToolTalk_Goal,"Goal
Flag","Ziel-
fahne",Bandera,"Drapeau
d'arrivée","Bandiera
d'arrivo","Hedef
Bayrağı",2,125,2,107,0.856,OK,OK,REUSED_PULLBLOX,
autumn.msbt,231,ME_ToolTalk_Warp,Manhole,Einstieg,Condublox,Échelle,Botola,Geçit,1,138,1,73,0.529,OK,OK,REUSED_PULLBLOX,
autumn.msbt,232,ME_ToolTalk_Move_SW,"Move
Switch","Richtungs-
schalter",Moviblox,Déplaceur,⟦TAG:0002:0000:2800⟧Spostablocchi⟦END:0002:0000⟧,"Hareket
Düğmesi",2,188,2,117,0.622,OK,OK,MANUAL,
autumn.msbt,233,ME_ToolTalk_Door,Door,Tür,Pasablox,Porte,Porta,Kapı,1,123,1,63,0.512,OK,OK,MANUAL,
autumn.msbt,234,ME_ToolTalk_Float,"Floating
Block","Wolken-
block",Flotablox,"Bloc
flottant","Blocco
volante","Uçan
Blok",2,131,2,68,0.519,OK,OK,MANUAL,
autumn.msbt,235,ME_ColToolTag_00,Basic 1,Set 1,Base 1,Choix 1,Base 1,Temel 1,1,96,1,102,1.062,REVIEW,OK,REUSED_PULLBLOX,
autumn.msbt,236,ME_ColToolTag_01,Basic 2,Set 2,Base 2,Choix 2,Base 2,Temel 2,1,96,1,102,1.062,REVIEW,OK,REUSED_PULLBLOX,
autumn.msbt,237,ME_ColToolTag_02,Retro,Retro,Retro,Rétro,Retro,Retro,1,77,1,77,1.000,OK,OK,REUSED_PULLBLOX,
autumn.msbt,238,ME_ToolHowTo00,Choose a colour and ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧draw⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ some ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Wähle eine Farbe und ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧zeichne⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ein paar ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Elige un color y ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧dibuja⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ varios ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Choisissez une couleur et ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧tracez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ des ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Scegli un colore e ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧disegna⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ dei ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Bir renk seç ve ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧çiz⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ birkaç ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,1,633,1,409,0.646,OK,OK,REUSED_PULLBLOX,
autumn.msbt,239,ME_ToolHowTo01,"⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Delete⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ you've drawn. Choose the 1x1-square eraser, 2x2-square eraser or paint eraser.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Lösche⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ bestimmte gezeichnete ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Wähle den 1x1-Radierer, den 2x2-Radierer oder den Farbradierer.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Borra⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ que hayas dibujado. Selecciona la goma 1x1 o 2x2, o la goma de brocha.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Effacez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ les ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ que vous avez tracés. Vous pouvez choisir une gomme de 1×1, de 2×2, ou la gomme pinceau.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Cancella⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ i ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ che hai già disegnato. Puoi usare una gomma 1x1, 2x2, oppure una gomma a pennello.","Çizdiğin ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blokları⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧sil⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. 1x1, 2x2 veya boya silgisini seç.",1,1462,1,696,0.476,OK,OK,MANUAL,
autumn.msbt,240,ME_ToolHowTo02,Choose a colour and ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧touch⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ the canvas to ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧paint⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ it. You can also touch existing ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ to fill them with the selected colour. ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧Touch⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ the Touch Screen again quickly to stop the ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧paint⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ process.,"Wähle eine Farbe und ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧berühre⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ bestehende ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, um sie ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧an-⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ oder ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧auszumalen⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Beende den Vorgang durch erneutes ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧Berühren⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ des Touchscreens.",Elige un color y ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧toca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ el lienzo para ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧pintarlo⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. También puedes tocar ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ existentes para colorearlos. ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧Toca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ la pantalla táctil otra vez rápidamente para detener el proceso de ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧pintado⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,"Choisissez une couleur et ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧touchez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ la grille pour ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧peindre⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ celle-ci. Vous pouvez aussi remplir avec la couleur sélectionnée des ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ déjà tracés. Pour arrêter l'étalement de la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧peinture⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧touchez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ à nouveau rapidement l'écran tactile.","Scegli un colore e ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧tocca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ la griglia per ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧verniciarla⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Se ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧tocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ i ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ già creati, potrai ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧verniciarli⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ con lo stesso colore. ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧Tocca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ velocemente il touch screen se vuoi interrompere la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧colorazione⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.",Bir renk seçip tuvale ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧dokun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ve ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧boya⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Var olan ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloklara⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ da dokunup seçilen renkle doldurabilirsin. Boyamayı durdurmak için Dokunmatik Ekrana tekrar hızla ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧dokun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧; ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧boyama⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ biter.,1,3088,1,2412,0.781,OK,OK,MANUAL,
autumn.msbt,241,ME_ToolHowTo03,Place the ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧goal flag⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ on a ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ by ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧dragging and dropping⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ the icon on the right. Note: You can only place the ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧goal flag⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ at the top edge of a ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,"Platziere die ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Zielfahne⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ auf einem ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, indem du das Symbol von rechts ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧ziehst und loslässt⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Hinweis: Die ⟦TAG:0002:0001:09CD⟧⟦END:0002:0001⟧⟦TAG:0000:0003:4FBBF1FF⟧Zielfahne⟦TAG:0000:0003:41461AFF⟧⟦TAG:0002:0001:09CD⟧⟦END:0002:0001⟧ kann nur auf der oberen Fläche eines ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ platziert werden.",Coloca la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandera⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ en un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧arrastrando y soltando⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ el icono de la derecha. La ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandera⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ solo se puede colocar en la cara superior de un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Placez le ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧drapeau d'arrivée⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ sur un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ en ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧faisant glisser⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ l'icône de droite sur la grille. Note : le ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧drapeau d'arrivée⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ne peut pas être placé sur un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ situé sous un autre de même couleur.,Posiziona la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandiera d'arrivo⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ su un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧trascinando⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ l'icona posta a destra della griglia. Nota: la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandiera d'arrivo⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ può essere posizionata esclusivamente sul lato superiore di un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Sağdaki simgeyi ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF883AFF⟧sürükleyip bırakarak⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧hedef bayrağını⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ bir ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğa⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ yerleştir. Not: ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Hedef bayrağı⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ yalnız bir ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ üst kenarına konabilir.,1,2547,1,1823,0.716,OK,OK,MANUAL,
