apply,archive,member,section,entry,source_text,translation,flags,notes
1,0/0/0,node_0007_slot_00.bin,all,80,"We're gonna party tonight,\nlike there's no tomorrow!\nBWA-HA-HA!",Bu gece yarın yokmuş gibi\neğleneceğiz!\nPUA-HA-HA!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,81,"Mr. Blingman, I thought I'd try \nspending my money the way you do.","Bay Blingman, paramı sizin gibi\nharcamayı deneyeyim dedim.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,82,\u0010\u0002\uBE0A\0Ho!\nGood idea!,\u0010\u0002\uBE0A\0Oo!\nİyi fikir!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,83,"So, I decided to use my money on \nthe in-app purchases in social games.",Ben de paramı sosyal mobil oyunlardaki\nuygulama içi satın alımlara harcadım.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,84,...In-app?\nSocial games?,...Uygulama içi mi?\nSosyal oyun mu?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,85,"Um, it's the games you play on your phone.\nThere's usually a lottery you can draw \nfor free, and another you need to pay for.\u0010\u0001\uBE01\nYou draw them and get cards and stuff\nto use in the game.","Şey, telefonda oynanan oyunlar.\nGenelde ücretsiz bir çekilişle\nücretli bir çekiliş olur.\u0010\u0001\uBE01\nÇekilişten oyunda kullanabileceğiniz\nkartlar falan çıkar.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,86,"Hmm.\nThe times are changing fast.\u0010\u0001\uBE01\nSo, how much did you use?",Hmm.\nZaman hızla değişiyor.\u0010\u0001\uBE01\nPeki ne kadar harcadın?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,87,"Well...\nUsually, I only draw the lottery\nthat doesn't cost any money.\u0010\u0001\uBE01\nSo when I started drawing the one\nthat's an in-app purchase, \nI started getting giddy, and...\u0010\u0001\uBE01\nI gave up after doing it about 10 times.",Şöyle...\nNormalde yalnızca ücretsiz\nçekilişi yaparım.\u0010\u0001\uBE01\nÜcretli çekilişe başlayınca\nheyecanlandım ve...\u0010\u0001\uBE01\nOn kadar çekince pes ettim.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,88,How much does it cost to draw once?,Bir çekiliş ne kadar?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,90,\u0010\u0002\uBE0A\u0004...\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.\nYou aren't the type that knows how to\nuse money.,\u0010\u0002\uBE0A\u0004...\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.\nSen para kullanmayı bilen\nbiri değilsin.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,91,"Sorry to disappoint.\nI'm a peasant to the core...\u0010\u0001\uBE01\nBut, Mr. Blingman, I have to say\nyou use your money fearlessly.","Hayal kırıklığına uğrattığım için üzgünüm.\nİliklerime kadar fakirim...\u0010\u0001\uBE01\nAma Bay Blingman, paranızı gerçekten\nkorkusuzca harcıyorsunuz.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,92,"\u0010\u0002\uBE0A\u0001BWA-HA-HA! Of course!\nI might not look like it, but I was\nborn with a silver spoon in my mouth!",\u0010\u0002\uBE0A\u0001PUA-HA-HA! Elbette!\nPek belli etmiyor olabilirim ama\nağzımda gümüş kaşıkla doğdum!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,93,Oh yeah?\u0010\u0001\uBE01\nI didn't have a clue.,Öyle mi?\u0010\u0001\uBE01\nHiç bilmiyordum.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,94,"\u0010\u0002\uBE0A\0When I was a kid,\nwe used to drive around 5th Avenue\nin a limousine with a chauffer.\u0010\u0001\uBE01\nIn those days, owning a normal car\nwas a big deal.",\u0010\u0002\uBE0A\0Çocukken Beşinci Cadde'de şoförlü\nlimuzinle gezerdik.\u0010\u0001\uBE01\nO zamanlar sıradan bir arabaya sahip\nolmak bile büyük meseleydi.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,95,"Wow.\nI can't imagine it...\u0010\u0001\uBE01\nBut, why 5th Avenue?",Vay canına.\nHayal bile edemiyorum...\u0010\u0001\uBE01\nPeki neden Beşinci Cadde?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,96,"I was a kid, so I didn't have a clue \nwhat my parents went there for.\u0010\u0001\uBE01\nI just know they'd take me to these\nfruit parlors and tell me I could\norder and eat anything I want.","Çocuktum; annemle babamın oraya neden\ngittiğini bilmiyordum.\u0010\u0001\uBE01\nBeni meyve salonlarına götürür, istediğim\nher şeyi yiyebileceğimi söylerlerdi.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,97,Wow!,Vay canına!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,98,"The shopkeepers would treat me like a king.\nI had barely grown my two front teeth.\u0010\u0001\uBE01\nAnd then, I'd place my order, real grand:\n""I'll have the banana split!""","Dükkân sahipleri bana kral gibi davranırdı.\nDaha iki ön dişim yeni çıkmıştı.\u0010\u0001\uBE01\nSonra görkemli bir tavırla sipariş verirdim:\n""Bir banana split alayım!""",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,99,Banana split?,Banana split mi?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,100,Yep. The good ol' banana split.,Evet. Eski dostum banana split.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,101,"If I ever get reincarnated into a family \nlike yours, I'll remember to \nspend my money the way you do!",Bir gün sizinki gibi bir ailede yeniden\ndoğarsam paramı sizin gibi harcayacağım!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,102,BWA-HA-HA!\nThat might take a while!,PUA-HA-HA!\nO biraz zaman alabilir!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,103,"\u0010\u0002\uBE0A\u0001BWA-HA-HA!\nGood show, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","\u0010\u0002\uBE0A\u0001PUA-HA-HA!\nBravo, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,104,Thanks!,Teşekkürler!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,105,"\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0,\nyou've won quite a few G1 races now!\nI'm grateful!","\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0,\nartık epey G1 yarışı kazandın!\nMinnettarım!",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,106,The pleasure is mine.\nIt's because you put me on \nyour best horses!\u0010\u0001\uBE01\nI guess the horses owned by people like you\nhave a special kind of luck around them too!,Asıl ben teşekkür ederim.\nBeni en iyi atlarınıza bindirdiniz!\u0010\u0001\uBE01\nSizin gibi insanların atlarında da\nbaşka türlü bir talih oluyor herhâlde!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,107,BWA-HA-HA!,PUA-HA-HA!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,108,"I wish I had been born into the same\nenvironment as you were, and grown up\nin luxury, and been successful...\nIt sounds like a dream!\u0010\u0001\uBE01\nI'd really like to have the experience\nof going out in a limousine with a chauffer,\nand going to 5th Avenue!",Keşke sizinle aynı koşullarda doğsaydım;\nlüks içinde büyüyüp başarılı olsaydım...\nRüya gibi geliyor!\u0010\u0001\uBE01\nŞoförlü limuzine binip Beşinci Cadde'ye\ngitme deneyimini çok isterdim!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,109,"\u0010\u0002\uBE0A\0...\u0010\u0001\uBE01\nYou know, there was this one time \nwhen I was a kid\nwhen I rode a normal car driven by my father.",\u0010\u0002\uBE0A\0...\u0010\u0001\uBE01\nAslında çocukken bir kez babamın sürdüğü\nsıradan bir arabaya binmiştim.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,110,Uh-huh.,Hı hı.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,0,111,"Being a kid,\nI thought it was pretty exciting,\nbecause it was something new.\u0010\u0001\uBE01\nBut then we didn't go to 5th Avenue\nthat day.\u0010\u0001\uBE01\nInstead, he brought me to a church\non the outskirts of the city.",Çocuk olduğum için yeni bir şeydi;\nepey heyecanlanmıştım.\u0010\u0001\uBE01\nAma o gün Beşinci Cadde'ye gitmedik.\u0010\u0001\uBE01\nBabam beni şehrin dışındaki\nbir kiliseye götürdü.,0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,1,111,"Being a kid,\nI thought it was pretty exciting,\nbecause it was something new.\u0010\u0001\uBE01\nBut then we didn't go to 5th Avenue\nthat day.\u0010\u0001\uBE01\nInstead, he brought me to a church\nat the outskirts of the city.",Çocuk olduğum için yeni bir şeydi;\nepey heyecanlanmıştım.\u0010\u0001\uBE01\nAma o gün Beşinci Cadde'ye gitmedik.\u0010\u0001\uBE01\nBabam beni şehrin dışındaki\nbir kiliseye götürdü.,0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,112,Um...a church?,Şey... Bir kiliseye mi?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,113,"That day was different.\nNo matter how long I waited,\nI didn't get a banana split.\u0010\u0001\uBE01\nWhat's more, after my parents left me there,\nthey never came back.","O gün farklıydı.\nNe kadar beklesem de banana split gelmedi.\u0010\u0001\uBE01\nDahası, annemle babam beni orada bırakıp\ngittikten sonra bir daha dönmedi.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,114,What?\u0010\u0001\uBE01\nWhat do you...,Ne?\u0010\u0001\uBE01\nNe demek istiyorsunuz...?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,115,"They didn't tell me the details,\nbut it looks like my father's business\nwent down the drain.\u0010\u0001\uBE01\nThey couldn't afford to keep me \nanymore...\u0010\u0001\uBE01\nBut they wanted me to have a proper\nupbringing, so they handed me over\nto the church.",Ayrıntıları anlatmadılar ama anlaşılan\nbabamın işi batmış.\u0010\u0001\uBE01\nArtık bana bakacak paraları yokmuş...\u0010\u0001\uBE01\nAma düzgün yetişmemi istedikleri için\nbeni kiliseye emanet etmişler.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,116,"I...I'm sorry...\nI didn't know, and may have said\nsomething insensitive...",Ö-Özür dilerim...\nBilmiyordum; duyarsızca şeyler\nsöylemiş olabilirim...,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,117,"BWA-HA-HA! Nah, it's fine.","PUA-HA-HA! Yok, sorun değil.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,118,"Um...\nIt must have been hard, right?\nAfter that?","Şey...\nSonrası çok zor olmuştur, değil mi?",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,119,"The nuns there were really strict, I tell ya.\u0010\u0001\uBE01\nThey'd wake me up at five,\nthen I'd have to wipe the corridors clean...\u0010\u0001\uBE01\nAnd after I got home from school,\nthey'd be there waiting to scold me.","Oradaki rahibeler çok katıydı.\u0010\u0001\uBE01\nBeni sabah beşte kaldırır, koridorları\nbaştan sona sildirtirlerdi...\u0010\u0001\uBE01\nOkuldan dönünce de azarlamak için\nbekliyor olurlardı.",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,120,Hmm...,Hmm...,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,121,Maybe all their preaching has done me \nsome good!\nBWA-HA-HA!,Belki de bütün o vaazları bana\niyi gelmiştir!\nPUA-HA-HA!,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,122,Um... Do you...\nhold any grudges against any of them?,Şey... Onlardan herhangi birine\nkin duyuyor musunuz?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,123,"Naw, thanks to the tough times,\nI learned to work hard.\nCouldn't wait to make it on my own.\u0010\u0001\uBE01\nI don't hold any grudges.",Yok. O zor günler sayesinde çok çalışmayı\nöğrendim; kendi ayaklarımın üzerinde\ndurmak için sabırsızlanıyordum.\u0010\u0001\uBE01\nKimseye kin beslemiyorum.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,124,What happened to your parents after that...?,Peki sonra annenizle babanıza ne oldu...?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,125,"I don't know...\nI never heard from them.\u0010\u0001\uBE01\nWell, if you want to make it big in this world,\nsometimes you gotta cross a few \ndangerous bridges.\u0010\u0001\uBE01\nSometimes people cross those that \ndon't give you a way back.",Bilmiyorum...\nOnlardan bir daha haber almadım.\u0010\u0001\uBE01\nBu dünyada yükselmek istiyorsan bazen\ntehlikeli köprülerden geçmen gerekir.\u0010\u0001\uBE01\nBazı köprülerse sana geri\ndönüş yolu bırakmaz.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,126,Really?,Gerçekten mi?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,127,"Yup. I know a number of people that can't\ncome back to this country.\nI don't even know if some of them are alive.\u0010\u0001\uBE01\nWhen you're in that kinda trouble,\nyou sure as heck can't bring up a kid.",Evet. Bu ülkeye dönemeyen birkaç kişi\ntanıyorum. Bazılarının yaşayıp yaşamadığını\nbile bilmiyorum.\u0010\u0001\uBE01\nBöyle bir belanın içindeyken çocuk\nyetiştirmek mümkün değildir.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,128,"So, that's why your parents sent you \nto the church...to keep you safe?",Yani annenizle babanız sizi güvende olasınız\ndiye kiliseye mi göndermişti?,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,129,I wouldn't know the truth of it.,İşin aslını ben de bilmiyorum.,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,130,Mr. Blingman...\nThe way you spend money...\u0010\u0001\uBE01\nAre the grand parties held\nso that your parents may find \nyou and come back someday?,"Bay Blingman...\nParayı harcama biçiminiz...\u0010\u0001\uBE01\nO büyük partileri, annenizle babanız bir gün\nsizi bulup geri dönsün diye mi veriyorsunuz?",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,131,"...\u0010\u0002\uBE0A\u0001BWA-HA-HA!\nYou're overthinking it, kiddo!\nI just love the luxuries!","...\u0010\u0002\uBE0A\u0001PUA-HA-HA!\nFazla düşünüyorsun, ufaklık!\nBen yalnızca lüksü seviyorum!",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,132,Okay...,Peki...,0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,133,"\u0010\u0002\uBE0A\0We've chatted for far too long.\nAnyhow, keep on winning, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","\u0010\u0002\uBE0A\0Fazlasıyla uzun sohbet ettik.\nNeyse, kazanmaya devam et, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 06
1,0/0/0,node_0007_slot_00.bin,all,134,I'll do my best!,Elimden geleni yapacağım!,0/0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,1,Apparently!,Öyleymiş!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,2,Useful when you're in a hurry!,Acelen olduğunda işe yarar!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,3,Apparently!,Öyleymiş!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,4,So there's less need to rush!,Böylece acele etmen gerekmez!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,5,"Amazing, right?","Harika, değil mi?",0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,6,Apparently!,Öyleymiş!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,7,So you don't miss a move!,Böylece hamle kaçırmazsın!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,8,That's when this comes in handy!,İşte o zaman bu işe yarar!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,9,Apparently!,Öyleymiş!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,10,Or so I hear!,Ben de öyle duydum!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,11,Apparently!,Öyleymiş!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,12,You get better control!,Kontrolün artar!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,13,for a longer time!,daha uzun süre!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,14,for the entire race!,yarış boyunca!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,16,It's a good bargain!,Çok hesaplı!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,17,It's a good bargain!,Çok hesaplı!,0,TR batch 06
1,0/0/0,node_0008_slot_00.bin,all,18,It's a good bargain!,Çok hesaplı!,0,TR batch 06
1,0/0/0,node_0010_slot_00.bin,all,0,"\u0010\u0002\uBE0A\u0001YEAH, MAN!\nThat was tight, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","\u0010\u0002\uBE0A\u0001İŞTE BU, DOSTUM!\nMuhteşemdi, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,1,BOOYA!,BUDUR!,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,2,You really showed them!\nThat was awesome!\nSuper grand!,Günlerini gösterdin!\nİnanılmazdın!\nTek kelimeyle muhteşem!,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,3,"Richie, can I ask you something?\nWhy did you become a horse owner?","Richie, bir şey sorabilir miyim?\nNeden at sahibi oldun?",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,4,"\u0010\u0002\uBE0A\0Huh? Why?\nUh, let me think...\nIt's because...\u0010\u0001\uBE01\nI've forgotten why.","\u0010\u0002\uBE0A\0Ha? Neden mi?\nŞey, bir düşüneyim...\nÇünkü...\u0010\u0001\uBE01\nNedenini unutmuşum.",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,5,Oh.,Aa.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,6,Well it's me.\nI'm guessing there wasn't a real reason.,Gerçi söz konusu benim.\nHerhâlde özel bir nedeni yoktu.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,7,Why do you say so?,Neden öyle diyorsun?,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,8,"'Cause I don't look back in the past.\nAs long as I have fun now, it all goes.\u0010\u0001\uBE01\nAnd it's fun to watch my horse win.\nLike, super grand.",Çünkü geçmişe dönüp bakmam.\nŞimdi eğleniyorsam gerisi boş.\u0010\u0001\uBE01\nAtımın kazandığını görmek de eğlenceli.\nHem de acayip eğlenceli.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,9,I see.,Anladım.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,10,"Well, I'm gonna get going!\nSee you in the next race!","Neyse, ben kaçayım!\nBir sonraki yarışta görüşürüz!",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,11,Yeah!,Evet!,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,12,"\u0010\u0002\uBE0A\u0001AWESOME!\nThat was tight, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","\u0010\u0002\uBE0A\u0001SÜPERSİN!\nMuhteşemdi, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,13,YEAH!,EVET!,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,14,"\u0010\u0002\uBE0A\0\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0, you asked me why I became\na horse owner the last time we met.\nDo you remember?","\u0010\u0002\uBE0A\0\u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0, geçen görüşmemizde neden\nat sahibi olduğumu sormuştun.\nHatırlıyor musun?",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,15,"Yeah, I do.","Evet, hatırlıyorum.",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,16,"Well, I tried to think back about the reason\nwhy I started.",Ben de işe neden başladığımı\nhatırlamaya çalıştım.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,17,And?,Ee?,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,18,I think I started owning horses because\nI wanted some sort of celebrity pastime.,Galiba sosyetik bir uğraşım olsun diye\nat sahibi oldum.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,19,Celebrity pastime...?,Sosyetik bir uğraş mı...?,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,20,You know how oil tycoons and bigshots \nbecome horse owners?,"Petrol zenginleriyle kodamanlar var ya,\nhani at sahibi olurlar?",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,21,"Yeah, they do.","Evet, olurlar.",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,22,I guess I wanted to do the same.\nThought it might be cool if I \nowned a horse too.,Sanırım ben de aynısını yapmak istedim.\nBir atım olsa havalı olur diye düşündüm.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,23,I see.,Anladım.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,24,"So anyway, I tried...\nAnd, man, was it hard at first!","Neyse, bir denedim...\nAma ilk başlarda ne zormuş be!",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,25,Really? How so?,Gerçekten mi? Nasıl yani?,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,26,"Yeah. Like at the \u0010\u0002\uBE0C\u001B\u0010\u0002\uFF00\u0001Auction\u0010\u0002\uFF00\0,\nI'd buy a horse I liked.\u0010\u0001\uBE01\nThen the other horse owners\nwould laugh at me.",Mesela \u0010\u0002\uBE0C\u001B\u0010\u0002\uFF00\u0001Müzayede\u0010\u0002\uFF00\0'de\nbeğendiğim bir atı alırdım.\u0010\u0001\uBE01\nSonra öteki at sahipleri\nbana gülerdi.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,27,...Why?,...Neden?,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,28,"\u0010\u0002\uBE0A\u0002They'd say stuff like, \n""A \u0010\u0002\uBE0C\u001D\u0010\u0002\uFF00\u0001Thoroughbred \u0010\u0002\uFF00\0like that?\nI doubt it can run.""","\u0010\u0002\uBE0A\u0002Şöyle şeyler söylerlerdi:\n""Öyle \u0010\u0002\uBE0C\u001D\u0010\u0002\uFF00\u0001Safkan\u0010\u0002\uFF00\0 mı olur?\nBundan yarış atı çıkmaz.",0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,29,That's rude.,Ne kadar kabalar.,0/0,TR batch 07
1,0/0/0,node_0010_slot_00.bin,all,30,"Yeah, I got mad.\nSo I told them they could eat\ntheir stupid \u0010\u0002\uBE0C\u001C\u0010\u0002\uFF00\u0001Papers\u0010\u0002\uFF00\0.\u0010\u0001\uBE00\nBecause I'd trust my own eye.","Evet, ben de tepemin tası attı.\nAptal \u0010\u0002\uBE0C\u001C\u0010\u0002\uFF00\u0001Soy Kütükleri\u0010\u0002\uFF00\0ni\nbaşlarına çalabileceklerini söyledim.\u0010\u0001\uBE00\nÇünkü kendi gözüme güveniyordum.",0/0,TR batch 07
