index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
231	map_stage_gr05_intro_21	̃̎ Well, I should be going...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0E03]] Euh...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0E03]] Äh... ja. Wir müssen\ndann wohl langsam weiter...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0E03]] Beh, forse è meglio\nproseguire...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0E03]] Bueno, deberíamos marcharnos.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0E03]] Şey, artık gitmeliyim...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
232	map_stage_gr05_intro_22	 Oh! Sorry to startle you!\nDon't leave on my account.	[[TAG:0002:0003:0500]] Oups... [[TAG:0003:0002:0F00]]Oh, non...[[TAG:0003:0002:0F00]]\nPardonnez-moi... [[TAG:0003:0002:1E00]]Cui !	[[TAG:0002:0003:0500]] Oh. Hab ich euch erschreckt?\nBleibt doch noch eine Weile.	[[TAG:0002:0003:0500]] No, scusa, non volevo\nspaventarti! Resta, ti prego.	[[TAG:0002:0003:0500]] ¡No! Perdonadme si os he asustado.\n¡No os vayáis por mi culpa!	[[TAG:0002:0003:0500]] Aa! Korkuttuysam özür dilerim!\nBenim yüzümden gitme.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
233	map_stage_gr05_intro_23	I'm just so distracted by\nthis mystery...	[[TAG:0002:0004:02CD]]Il y a forcément... [[TAG:0003:0002:0F00]]un truc\nqui m'échappe. [[TAG:0003:0002:1E00]]Mais quoi ?	[[TAG:0002:0004:02CD]]Dieses rätselhafte Ei lässt\nmir einfach keine Ruhe...	[[TAG:0002:0004:02CD]]È che questo mistero mi fa\nvenire i nervi a fior di pelle.	[[TAG:0002:0004:02CD]]Es que este misterio me tiene\ncon los nervios a flor de piel.	[[TAG:0002:0004:02CD]]Bu muamma aklımı\nfena kurcalıyor...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
234	map_stage_gr05_intro_24	Why would the birdy not\nwant to come out...?	Réfléchis, Piaf... Réfléchis !	Wieso weigert sich der\nVogel nur zu schlüpfen?	Perché l'uccellino si\nrifiuta di uscire?	¿Por qué no querrá\nsalir el pajarito?	Kuşçuk neden\ndışarı çıkmak istemiyor...?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
235	map_stage_gr05_intro_25	What could it be...\nThe flow?	Serait-ce à cause... [[TAG:0003:0002:1E00]]\nd'un manque de rythme ?	Wieso nur.[[TAG:0003:0002:1E00]].[[TAG:0003:0002:1E00]].[[TAG:0003:0002:1E00]] Liegt es etwa\nam fehlenden Rhythmus?	Che sia perché mi manca.[[TAG:0003:0002:1E00]].[[TAG:0003:0002:1E00]].[[TAG:0003:0002:1E00]]\nil ritmo?	¿Quizá sea porque\nme falta...[[TAG:0003:0002:1E00]] ritmo?	Ne olabilir[[TAG:0003:0002:1E00]].[[TAG:0003:0002:1E00]].[[TAG:0003:0002:1E00]].\nAkış mı?	LONG_TR_LINE	V4_MANUAL_FIXED;V14_MANUAL_FIXED	SEMANTIC/VOICE: FR/DE/IT/ES explicitly identify rhythm at this beat; keeps the three dramatic pauses. | V14: Özel Flow/Akış kavramı 'ritim' diye genellenmişti; bağlamdaki kavram geri getirildi.
236	map_stage_gr05_intro_26	That's it! It's the flow!\nHow could I miss it?	[[TAG:0002:0004:00CD]]Mais oui ![[TAG:0003:0002:0F00]] C'est ça, la solution !\nIl faut plus de rythme !	[[TAG:0002:0004:00CD]]Natürlich! [[TAG:0003:0002:0F00]]Der Rhythmus! Wie\nkonnte ich das übersehen?	[[TAG:0002:0004:00CD]]Ma certo! [[TAG:0003:0002:0F00]]È così! Come ho\nfatto a non pensarci prima?	[[TAG:0002:0004:00CD]]¡Pues claro! [[TAG:0003:0002:0F00]]¡Eso es! ¿Cómo no\nme había dado cuenta antes?	[[TAG:0002:0004:00CD]]İşte bu! [[TAG:0003:0002:0F00]] Akış!\nNasıl fark etmedim?	CONTROL_DIFF_EN_TR,LONG_TR_LINE	V4_MANUAL_FIXED;V14_MANUAL_FIXED	SEMANTIC/VOICE: DE and FR explicitly resolve the clue as rhythm. | V14: Bir önceki 'The flow?' kurulumunun punchline'ı Akış terimiyle tamamlandı.
237	map_stage_gr05_intro_27	It's obviously not flowy enough\nout here for a new chick!	Pour faire sortir ce poussin, il faut que\nje pousse un peu mon sens du rythme !	Hier fehlt einfach der Rhythmus,\nden so ein Küken eben braucht.	Non c'è abbastanza ritmo qui\nper far schiudere un uovo!	¿Cómo va a salir, si lo que le espera aquí\nfuera es un hogar con poco ritmo?	Buralarda yeni bir civciv\nçıkaracak kadar akış yok!		OK_AUTO;V14_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V14: 'not flowy enough' aynı sahnedeki Akış zinciriyle tutarlı hâle getirildi.
238	map_stage_gr05_intro_28	Heeheehee! I knew I could\nfigure it out!	Cui cui cui cui...	Hihihi... Ich wusste doch, die\nErklärung ist ganz einfach!	Ihihih! Sapevo che prima o\npoi avrei scoperto il motivo!	¡Ji, ji, ji! ¡Sabía que acabaría\ndescubriendo el motivo!	Hihihihi! Çözeceğimi\nbiliyordum!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
239	map_stage_gr05_intro_29	YOU. INTERLOPER.	[[TAG:0002:0004:03CD]][[TAG:0003:0003:08CD]]HÉ ! VOUS ![[TAG:0003:0002:0F00]]	[[TAG:0002:0004:03CD]][[TAG:0003:0003:08CD]]IHR BEIDEN! JA, GENAU, IHR!	[[TAG:0002:0004:03CD]][[TAG:0003:0003:08CD]]EHI, TU! INTRUSO!	[[TAG:0002:0004:03CD]][[TAG:0003:0003:08CD]]¡Oíd, intrusos malolientes!	[[TAG:0002:0004:03CD]][[TAG:0003:0003:08CD]]SEN. DAVETSİZ YABANCI.	CONTROL_DIFF_EN_TR,LONG_TR_LINE	V4_MANUAL_FIXED	VOICE/REGISTER: “Interloper” is a hostile intruder; “davetsiz misafir” was too polite for Eglantine’s deliberately grandiose aggression.
240	map_stage_gr05_intro_30	̎ Y-yes?	[[TAG:0002:0003:0E03]] Ou...[[TAG:0003:0002:0F00]] Oui ?	[[TAG:0002:0003:0E03]] J-[[TAG:0003:0002:0F00]]ja?	[[TAG:0002:0003:0E03]] S-[[TAG:0003:0002:0F00]]Sì?	[[TAG:0002:0003:0E03]] ¿S-[[TAG:0003:0002:0F00]]sí?	[[TAG:0002:0003:0E03]] E-[[TAG:0003:0002:0F00]] evet?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
241	map_stage_gr05_intro_31	̅ YOU WILL HELP ME\nRESTORE THE FLOW.	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] VOUS ALLEZ M'AIDER À\nTROUVER PLUS DE RYTHME !	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] IHR WERDET MIR HELFEN,\nDEN RHYTHMUS ZU RETTEN!	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] TU MI AIUTERAI A\nRECUPERARE IL RITMO.	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] Vais a ayudarme a\nrecuperar el ritmo.	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] AKIŞI\nGERİ GETİRMEME YARDIM EDECEKSİN.	LONG_TR_LINE	FIXED_V20	SEMANTIC/REGISTER: All four comparison locales use rhythm; preserves Eglantine’s commanding all-caps voice.; V20: Özel Flow/Akış terimi; komşu replik zinciriyle tutarlılık.
242	map_stage_gr05_intro_32	YOU WILL CREATE A FEELING\nOF GROOVY PEACE IN THIS AREA.	VOUS ALLEZ[[TAG:0003:0002:0F00]] FAIRE DE CET ENDROIT\n[[TAG:0003:0002:0F00]]UN TEMPLE DU GROOVE !	IHR WERDET DIESE GEGEND\nZUM SWINGEN BRINGEN!	RENDERAI QUESTO POSTO\nUN TEMPIO DEL GROOVE...	Vais a convertir este sitio\nen el más marchoso...	BU BÖLGEYİ RİTİMLE DOLU\nBİR HUZURA KAVUŞTURACAKSIN.		V4_MANUAL_FIXED	VOICE/SEMANTIC: Adapts groovy peace without leaving English “GROOVY”.
243	map_stage_gr05_intro_33	OR I SHALL TURN YOU INTO\nSCRAMBLED EGG. UNDERSTOOD?	OU JE VOUS TRANSFORME EN\nPERCHOIR ! PIGÉ, LES PIGEONS ?!	ODER ICH MACH RÜHREI\nAUS EUCH. VERSTANDEN?	... O FARÒ DI TE UNA\nFRITTATA! È CHIARO?!	o me haré una tortilla con vosotros,\n¿me habéis entendido? 	YOKSA SENİ OMLETE ÇEVİRİRİM.\nANLAŞILDI MI?		V4_MANUAL_FIXED	HUMOR/VOICE: Natural Turkish threat; ES independently adapts scrambled egg to tortilla/omelet.
244	map_stage_gr05_intro_34	̎ Um, understood...ma'am.	[[TAG:0002:0003:0E03]] D'a...[[TAG:0003:0002:0F00]] D'accord, Madame.	[[TAG:0002:0003:0E03]] Ja... jawohl, [[TAG:0003:0002:0F00]]gnä' Frau.	[[TAG:0002:0003:0E03]] Ehm, certo...\n[[TAG:0003:0002:0F00]]Sissignora.	[[TAG:0002:0003:0E03]] Eeeh...[[TAG:0003:0002:0F00]] Sí, señora.	[[TAG:0002:0003:0E03]] Şey, anlaşıldı...[[TAG:0003:0002:0F00]] hanımefendi.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
245	map_stage_gr05_intro_35	 Really? Oh, you're a doll!	[[TAG:0002:0003:0500]] Vraiment ?[[TAG:0003:0002:0F00]] Comme c'est aimable ![[TAG:0003:0002:0F00]] Désolée \nde vous avoir fait peur...[[TAG:0003:0002:1E00]] Cui !	[[TAG:0002:0003:0500]] Wirklich? Oh, ihr seid\nja ein richtiger Schatz!	[[TAG:0002:0003:0500]] Davvero? Oh, sei\nproprio un tesoro!	[[TAG:0002:0003:0500]] ¿De verdad? Ay, ¡sois\nun verdadero encanto!	[[TAG:0002:0003:0500]] Gerçekten mi? Aa, ne tatlısın!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
246	map_stage_gr05_intro_36	Well, better get started, then!	Alors...[[TAG:0003:0002:0F00]]\nOn commence par quoi ?	Also, fangt besser\ngleich mal an...	Beh, diamoci da fare allora!	¡Venga, pongámonos\nmanos a la obra!	O zaman\nbaşlayalım!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
247	map_stage_gr05_intro_37	Restore the flow here, and pour\nit all into this little egg.	Faites vibrer cet œuf avec\nvotre sens du rythme.	Rettet den Rhythmus hier\nund nährt damit das Ei!	Riporta il ritmo in questo luogo,\ncosì il mio uovo si schiuderà.	Devolvedle el ritmo a este lugar para que\neste precioso pajarito salga del cascarón.	Buraya akışı geri getir;\nsonra hepsini şu minicik yumurtaya akıt.		V4_MANUAL_FIXED;V14_MANUAL_FIXED	SEMANTIC: Other locales explain that the restored rhythm feeds the egg. | V14: Flow/akıtmak bağlantısı korunup 'ritim' genellemesi kaldırıldı.
248	map_stage_gr05_intro_38	I believe in you. I know\nyou can do this.	Je croâs en vous. Vous\nêtes mon dernier espoir... Cui !	Ich glaube an euch!\nIch weiß, ihr schafft das!	Ho fiducia in te, so\nche puoi farcela.	¡Confío en vosotros!	Sana inanıyorum. Bunu\nbaşarabilirsin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
249	map_stage_gr05_intro_39	 Uh...	[[TAG:0002:0003:0E00]] Euh...	[[TAG:0002:0003:0E00]] Uh...	[[TAG:0002:0003:0E00]] Uh...	[[TAG:0002:0003:0E00]] Eh...	[[TAG:0002:0003:0E00]] Ee...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
250	map_stage_gr05_intro_40	̅ WHY ARE YOU STILL HERE,\nROUND-HAIRED MISCREANT?	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]]ALLEZ, AU TRAVAIL ![[TAG:0003:0002:0F00]] ACTIVEZ\nVOS FACES DE MOINEAU !	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] WAS MACHST DU NOCH HIER,\nDU ROSA ROTZLÖFFEL? 	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] CHE FAI ANCORA QUI,\nPICCOLA CANAGLIA?!\nFILA!	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] Pero ¿¡qué hacéis ahí parados como\ndos pasmarotes, seres ridículos!?	[[TAG:0002:0003:0503]][[TAG:0003:0003:08CD]] NEDEN HÂLÂ BURADASIN,\nYUVARLAK SAÇLI SERSERİ?!	LONG_TR_LINE	V4_MANUAL_FIXED	VOICE/SEMANTIC: Corrects round-haired vs round-headed and keeps comic insult.
251	map_stage_gr05_intro_41	̎ I...I'm going!	[[TAG:0002:0003:0E03]] Tout... [[TAG:0003:0002:0F00]]Tout de suite !	[[TAG:0002:0003:0E03]] Ich... [[TAG:0003:0002:0F00]]Ich geh ja schon!	[[TAG:0002:0003:0E03]] S-Sì! [[TAG:0003:0002:0F00]]Vado subito!	[[TAG:0002:0003:0E03]] Ya... [[TAG:0003:0002:0F00]]¡Ya vamos!	[[TAG:0002:0003:0E03]] Ben... [[TAG:0003:0002:0F00]]gidiyorum!	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
252	map_stage_gr05_end_00	̃؅ Oh, my big/little birdy♪\nMy gratitude will be so wordy♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0506]] Le grozozio ♪ [[TAG:0003:0002:0F00]]Le grozozio ♪[[TAG:0003:0002:0F00]]\nOh ! Merci les amis.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0506]] Oh, mein liebstes Vögelein♪\nMein Dank muss riesig sein♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0506]] Oh, mio piccolo amico ♪\nQuanto aiuto mi hai fornito ♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0506]] ♪ Queridos amigos...\n♪ ¡Mirad lo que habéis conseguido!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0506]] Ah, koca/minik kuşcuğum♪\nSana öyle minnet borçluyum♪	LONG_TR_LINE	V4_MANUAL_FIXED	VOICE/LYRIC: Restores the sing-song rhyme and the comic big/little contradiction.
253	map_stage_gr05_end_01	I appreciate how hard you worked\nwhen I was not very nice to you.	[[TAG:0002:0004:05CD]]Votre sens du rythme\nm'a émeu... émue.	[[TAG:0002:0004:05CD]]Ihr habt alles gegeben, obwohl\nich nicht sehr nett zu euch war.	[[TAG:0002:0004:05CD]]Nonostante la mia scortesia,\nti sei dato tanto da fare.	[[TAG:0002:0004:05CD]]Os agradezco mucho el esfuerzo\nque habéis hecho.	[[TAG:0002:0004:05CD]]Sana pek iyi davranmadığım hâlde\nbu kadar uğraşmana minnettarım.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
254	map_stage_gr05_end_02	 Yes, ma'am! Thank you, ma'am!	[[TAG:0002:0003:0E00]] Vous voulez dire que vous allez\narrêter de nous hurler dessus ?	[[TAG:0002:0003:0E00]] Stimmt schon... [[TAG:0003:0002:0F00]]\nGern geschehen!	[[TAG:0002:0003:0E00]] Oh! [[TAG:0003:0002:0F00]]Nessun problema,\nsignora!	[[TAG:0002:0003:0E00]] ¡Sí, señora! [[TAG:0003:0002:0F00]]¡Gracias, señora!	[[TAG:0002:0003:0E00]] Evet, hanımefendi!\n[[TAG:0003:0002:0F00]] Sağ olun, hanımefendi!	LONG_TR_LINE	V4_MANUAL_FIXED	REGISTER: Matches exaggerated military/polite “Yes, ma’am!” rhythm.
255	map_stage_gr05_end_03	؅ When I look at you and\nyour kindness and generosity...	[[TAG:0002:0003:0506]] Vous êtes bons, gentils et généreux.\nJe devrais prendre exemple sur vous...	[[TAG:0002:0003:0506]] Eure Freundlichkeit hat\nmich geradezu inspiriert.	[[TAG:0002:0003:0506]] La tua gentilezza e bontà\nd'animo...	[[TAG:0002:0003:0506]] Vuestra amabilidad\ny vuestra generosidad...	[[TAG:0002:0003:0506]] Senin nezaketini ve\ncömertliğini görünce...		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Cümle devamına doğal bağlanacak biçimde düzeltildi.
256	map_stage_gr05_end_04	it inspires me to try to be a\nbetter, less monstrous person.	[[TAG:0002:0004:05CD]]... et peut-être...[[TAG:0003:0002:0F00]] cesser de me\ncomporter comme un monstre.	[[TAG:0002:0004:05CD]]Ich sollte auch versuchen,\netwas netter zu sein. Und\nnicht ganz so monströs.	[[TAG:0002:0004:05CD]]... mi hanno ispirato a essere\nmigliore... meno mostruosa.	[[TAG:0002:0004:05CD]]me han inspirado para ser una persona\nmejor... menos monstruosa.	[[TAG:0002:0004:05CD]]daha iyi, daha az “canavar” biri\nolmaya çalışasım geliyor.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Önceki repliğin öznesi/fiiliyle doğal devam ve karakter tonu.
257	map_stage_gr05_end_05	 Thank you, ma'am!	[[TAG:0002:0003:0E00]] Excellente résolution !\nNous croyons en vous !	[[TAG:0002:0003:0E00]] Gute Idee... glaube ich.	[[TAG:0002:0003:0E00]] Grazie, signora!	[[TAG:0002:0003:0E00]] ¡Gracias, señora!	[[TAG:0002:0003:0E00]] Teşekkür ederim hanımefendi!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
258	map_stage_gr05_end_06	؅ And, as you continue on\nyour travels, don't forget...	[[TAG:0002:0003:0506]] Mais vous devez poursuivre\nvotre route, non ?	[[TAG:0002:0003:0506]] Denkt daran, was wichtig ist,\nwenn ihr eure Reise fortsetzt...	[[TAG:0002:0003:0506]] Ora che proseguirai il tuo\nviaggio, ricorda...	[[TAG:0002:0003:0506]] Cuando prosigáis vuestro\nviaje, recordad...	[[TAG:0002:0003:0506]] Yoluna devam ederken\nşunu unutma...	LONG_TR_LINE	V4_MANUAL_FIXED	GRAMMAR/NATURALNESS: Repairs incomplete construction.
259	map_stage_gr05_end_07	to maintain that groovy flow.	[[TAG:0002:0004:05CD]]Ne perdez jamais votre\nsens du rythme, les amis.	[[TAG:0002:0004:05CD]]Seid immer taktvoll und\nbleibt im Rhythmus!	[[TAG:0002:0004:05CD]]Non devi mai perdere\nil tuo senso del ritmo.	[[TAG:0002:0004:05CD]]que nunca debéis perder el ritmo.	[[TAG:0002:0004:05CD]]o ritmik akışı hep koru.	LONG_TR_LINE	V4_MANUAL_FIXED	VOICE/SEMANTIC: Naturalizes “maintain that groovy flow”.
260	map_stage_gr05_end_08	 Will do, ma'am!	[[TAG:0002:0003:0E00]] C'est promis !	[[TAG:0002:0003:0E00]] Verstanden. Wir\nbleiben im Takt.	[[TAG:0002:0003:0E00]] Non dubiti, signora!	[[TAG:0002:0003:0E00]] ¡Desde luego, señora!	[[TAG:0002:0003:0E00]] Başüstüne, hanımefendi!	LONG_TR_LINE	OK_AUTO;V15_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V15: 'Will do, ma'am!' söz verme/itaat tonu; 'Peki' karakter sesini düzleştiriyordu.
261	map_stage_gr05_end_09	؅ Now, I shouldn't keep you\nany longer.	[[TAG:0002:0003:0506]] Bien, je ne veux pas vous\nretenir plus longtemps... [[TAG:0003:0002:0F00]]Cui !	[[TAG:0002:0003:0506]] Und nun will ich euch\nnicht länger aufhalten...	[[TAG:0002:0003:0506]] Non ti trattengo oltre.	[[TAG:0002:0003:0506]] En fin, no os entretengo más.	[[TAG:0002:0003:0506]] Neyse, seni daha fazla\ntutmayayım.	LONG_TR_LINE	FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Doğal vedalaşma tonu.
262	map_stage_gr05_end_10	You were obviously on your way\nsomewhere when I stopped you.	[[TAG:0002:0004:05CD]]Visiblement, vous êtes engagés\ndans une sorte de mission.	[[TAG:0002:0004:05CD]]Ihr habt doch sicher noch\neinen weiten Weg vor euch!	[[TAG:0002:0004:05CD]]È ovvio che sei impegnato\nin una qualche missione.	[[TAG:0002:0004:05CD]]Es obvio que estáis intentando\nllegar a algún sitio.	[[TAG:0002:0004:05CD]]Belli ki seni durdurduğumda\nbir yere gidiyordun.	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
263	map_stage_gr05_end_11	؎ Yes. And it was more important\nthan some shy giant bird.	[[TAG:0002:0003:0E06]] Oui, et c'est un peu plus important\nqu'un gros poussin timide !	[[TAG:0002:0003:0E06]] Und ob! Und unsere Mission\nist wichtiger als irgendein\nschüchterner Riesenvogel.	[[TAG:0002:0003:0E06]] Sì, ed è un po' più importante di\nuna specie di timido uccello troppo\ncresciuto...	[[TAG:0002:0003:0E06]] Sí. La verdad es que ese pajarillo tan\ntímido nos ha hecho retrasarnos.	[[TAG:0002:0003:0E06]] Evet. Ve utangaç bir dev kuştan\ndaha önemliydi.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
264	map_stage_gr05_end_12	ԅ Hm? You didn't mean to be\nrude about my bird, did you?	[[TAG:0002:0003:0505]][[TAG:0003:0003:08CD]] Vous n'êtes pas en train de\nparler de mon bébé, j'espère ?	[[TAG:0002:0003:0505]][[TAG:0003:0003:08CD]] Hm? Höre ich da eine zarte\nKritik an meinem lieben Vogel?	[[TAG:0002:0003:0505]][[TAG:0003:0003:08CD]] Come? Stavi parlando male\ndel mio uccellino, per caso?	[[TAG:0002:0003:0505]][[TAG:0003:0003:08CD]] ¿Cómo? No estarás hablando mal\nde mi querido pajarito, ¿verdad?	[[TAG:0002:0003:0505]][[TAG:0003:0003:08CD]] Hı? Kuşuma laf\netmiyorsun, değil mi?	LONG_TR_LINE	V4_MANUAL_FIXED;V14_MANUAL_FIXED	VOICE: Sharper character-consistent warning. | V14: Tehditkâr/korumacı karakter sesi daha doğal konuşma Türkçesine çekildi.
265	map_stage_gr05_end_13	 N-no, ma'am! I'll be\ngoing now!	[[TAG:0002:0003:0E00]] Si, enfin je veux dire...[[TAG:0003:0002:0F00]] Non ![[TAG:0003:0002:0F00]]\nJe ne me permettrais pas...	[[TAG:0002:0003:0E00]] N-nein, überhaupt nicht. Wir\nwollten auch gerade gehen...	[[TAG:0002:0003:0E00]] C-Certo che no, signora!\nA presto!	[[TAG:0002:0003:0E00]] ¡Claro que no, señora!\n¡Ya nos vamos!	[[TAG:0002:0003:0E00]] H-hayır, hanımefendi! Ben\ngidiyorum!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
266	map_stage_grLED_intro_00	̃ Hey. You made it. \nThat's outstanding.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0600]] Ça alors ! Vous avez réussi ?	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0600]] Hey! Ihr habt es echt bis\nhierher geschafft! Wahnsinn!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0600]] Ehi, sei arrivato fin qui!\nÈ fantastico!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0600]] Vaya, habéis llegado muy\nlejos. ¡Es increíble!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0600]] Hey. Buraya kadar geldin.\nBu müthiş.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
267	map_stage_grLED_intro_01	Been a loooong time since\nanybody made it out this far.	Cela faisait bieeen longtemps que\npersonne n'était parvenu jusqu'ici !	Es ist schon sooo lange her,\ndass jemand bei mir war.	Era da tanto che non vedevo\nqualcuno da queste parti.	Esto está en el quinto pino, así que hacía\nun montón que nadie venía por aquí.	Buralara kadar gelen birini en son\nçoook uzun zaman önce görmüştüm.		V4_MANUAL_FIXED	VOICE: Restores stretched “loooong” casual delivery.
268	map_stage_grLED_intro_02	̎ Look! It's the Green\nTower!!	[[TAG:0002:0003:0E03]] Regardez ! C'est la [[TAG:0000:0003:00B200FF]]tour verte[[TAG:0000:0003:000000FF]] !	[[TAG:0002:0003:0E03]] Schau nur! Wir haben den\n[[TAG:0000:0003:00B200FF]]Grünen Turm[[TAG:0000:0003:000000FF]] erreicht!	[[TAG:0002:0003:0E03]] Ma questa... È la\n[[TAG:0000:0003:00B200FF]]torre verde[[TAG:0000:0003:000000FF]]!	[[TAG:0002:0003:0E03]] ¡Mira! ¡Ahí está la [[TAG:0000:0003:00B200FF]]torre verde[[TAG:0000:0003:000000FF]]!	[[TAG:0002:0003:0E03]] Bak! [[TAG:0000:0003:00B200FF]]Yeşil\nKule[[TAG:0000:0003:000000FF]]!!	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
269	map_stage_grLED_intro_03	Ć Yeah, you made it,\nli'l dude.	[[TAG:0002:0003:0601]] Eh oui, les amis, vous êtes arrivés !	[[TAG:0002:0003:0601]] Ja, ihr habt es geschafft.	[[TAG:0002:0003:0601]] Proprio così, amico!\nCe l'hai fatta.	[[TAG:0002:0003:0601]] Así es. Lo habéis\nlogrado, troncos.	[[TAG:0002:0003:0601]] Evet, geldin işte ufaklık.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
