ARC,LMD,Mesaj ID,English,Türkçe,Français,Deutsch,Italiano,Español,Parça sayısı,English IDler,EntryIndex,EntryName
eng/data/core_common.arc,AxeExp,F0F0ACFF,"A vicious Seregios Switch Axe.
Evading repeatedly while drawn
restores some Sharpness.","Ac˘mas˘z Seregios Dönü¿üm Baltas˘. Çekili
hâlde art arda kaç˘nmak bir miktar
Keskinlik yeniler.","Morpho-hache vicieuse à base de
Seregios. Restaurez le tranchant
en esquivant, arme dégainée.","Eine grausame Seregios-Morph-Axt.
Einmal gezogen, macht wiederholtes
Ausweichen sie wieder schärfer.","Spietata spad-ascia di Seregios.
Schivando più volte dopo averla
estratta ne ripristini l'acutezza.","Salvaje hacha espada de Seregios.
Evadir varias veces con el arma
desenvainada recupera afilado.",1,77,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,E730158C,"A Switch Axe made for slaughter.
Evading repeatedly while drawn
restores some Sharpness.","Katliam için yap˘lm˘¿ Dönü¿üm Baltas˘.
Çekili hâlde art arda kaç˘nmak bir miktar
Keskinlik yeniler.","Morpho-hache conçue pour tuer.
Restaurez son tranchant en
esquivant, arme dégainée.","Eine Morph-Axt zum Schlachten.
Einmal gezogen, macht wiederholtes
Ausweichen sie wieder schärfer.","Spad-ascia nata per il massacro.
Schivando più volte dopo averla
estratta ne ripristini l'acutezza.","Hacha espada hecha para masacrar.
Evadir varias veces con el arma
desenvainada recupera afilado.",1,78,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,87F79C69,"A grotesque weapon, filled with
feelings of shame, that was once
buried in the underworld.","Bir zamanlar yeralt˘na gömülmü¿, utanç
duygular˘yla dolu grotesk bir silah.","Arme monstrueuse emplie de
honte. Elle était autrefois enfouie
dans les enfers.","Groteske, mit Schamgefühlen
erfüllte Waffe, die einst in der
Unterwelt begraben lag.","Arma grottesca intrisa di vergogna
che fu sepolta negli inferi.","Arma grotesca, repleta de
culpabilidad, que una vez estuvo
enterrada en el inframundo.",1,79,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,640345A2,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,1,80,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,CE5BF816,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,1,81,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,B95CC880,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,1,82,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,2055993A,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,DUMMY,1,83,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,C9363C0F,"A cursed Switch Axe, bathed in
blood. Sinners can never repent
for their travesties.","Kana bulanm˘¿ lanetli Dönü¿üm Baltas˘.
Günahkârlar yapt˘klar˘ rezilliklerden asla
ar˘namaz.","Morpho-hache maudite baignée
de sang. Les pécheurs ne se
repentiront pas de leurs frasques.","Verfluchte, in Blut gebadete
Morph-Axt. Sünder können nie
Buße für ihre Vergehen tun.","Spad-ascia maledetta e imbrattata
di sangue. I peccatori non potranno
pentirsi delle proprie debolezze.","Hacha espada maldita bañada en
sangre. Los pecadores no pueden
arrepentirse del mal causado.",1,84,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,BE310C99,"The tales say Emperor Olvid could
separate body and soul with one
swing of this weapon.","Söylenceye göre ˇmparator Olvid bu silah˘n
tek savuru¿uyla bedenle ruhu
ay˘rabiliyordu.","La légende raconte que l'empereur
Olvid pouvait d'un seul coup de
sa hache séparer le corps de l'âme.","Es heißt, dass Kaiser Olvid mit
einem Schwung dieser Waffe
Körper und Seele trennen konnte.","La leggenda narra che l'imperatore
Olvid potesse scindere anima e
corpo con un colpo di quest'arma.","Se cuenta que el emperador Olvid
podía separar el alma del cuerpo
con un tajo de su arma.",1,85,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,4112267E,"A blade made by filing down a
Glacial Agnaktor's bill. It cuts
through polar ice with ease.","Buzul Agnaktor'un gagas˘ törpülenerek
yap˘lm˘¿ b˘çak. Kutup buzunu zahmetsizce
yarar.","Lame créée à partir du bec affûté
d'un Agnaktor glacial. Elle tranche
facilement la banquise.","Aus dem geschliffenen Schnabel
eines Gletscher-Agnaktors. Durch-
schneidet Polareis wie Butter.","Lama ottenuta limando il becco di
un Agnaktor glaciale. Trapassa
i ghiacci polari senza sforzo.","Hoja hecha al rellenar un
Agnaktor glacial. Corta el hielo
polar con facilidad.",1,86,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,AxeExp,C66D829C,"A broad Switch Axe requiring
great strength to use. One
swing sends foes flying.","Kullanmak için büyük güç isteyen geni¿
Dönü¿üm Baltas˘. Tek savuru¿ dü¿manlar˘
havaya uçurur.","Large morpho-hache
requérant une grande force.
Envoie voler les ennemis.","Breite Morph-Axt, die große
Stärke erfordert. Ein Hieb
lässt Feinde fliegen.","Ampia spad-ascia che richiede
grande forza, e può scagliare via
i nemici in un colpo.","Gran hacha espada que requiere
gran fuerza para su uso. Lanza
a enemigos por los aires.",1,87,134,eng\msg\AxeExp_eng
eng/data/core_common.arc,Lance2Exp,B5EB7DE1,(None),(None),(Rien),(–),(Niente),(Ninguna),1,0,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,C2EC4D77,"A Gunlance that's inexpensive,
but durable. A good starter
weapon for any hunter.","Ucuz ama dayan˘kl˘ bir Tüfekli M˘zrak. Her
avc˘ için iyi bir ba¿lang˘ç silah˘d˘r.","Lancecanon d'un coût
modéré. Bonne arme de
base pour tout chasseur.","Günstige, aber nicht billige
Gewehrlanze. Gute Einstiegs-
waffe für jeden Jäger.","Lancia-fucile a poco prezzo.
È ottima per i cacciatori
principianti.","Una lanza pistola sencilla,
pero de buena calidad.
Una buena arma para empezar.",1,1,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,B286B9F8,"A solid Gunlance with a long
history. The Guild stands
behind this fine weapon.","Uzun geçmi¿e sahip saōlam Tüfekli M˘zrak.
Loncan˘n güvenle arkas˘nda durduōu
kaliteli bir silaht˘r.","Lancecanon solide et
réputé. Cette arme raffinée
est l'œuvre de la guilde.","Solide Gewehrlanze mit
Tradition. Die Gilde verlässt
sich auf die schöne Waffe.","Robusta lancia-fucile dalla
lunga storia. Ottima arma
consigliata dalla Gilda.","Una buena lanza pistola
de larga historia. Cuenta con
el sello de calidad del gremio.",1,2,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,2B8FE842,"A Gunlance enhanced by a master
craftsman, but user-friendly
enough for anyone to wield.","Usta bir zanaatkâr˘n geli¿tirdiōi, ama
herkesin rahatça kullanabileceōi Tüfekli
M˘zrak.","Lancecanon amélioré par
un expert mais qui
reste facile à utiliser.","Gewehrlanze, durch Meister-
handwerker verbessert. Kann
von jedem genutzt werden.","Lancia-fucile migliorata da
un maestro artigiano, ma
utilizzabile da chiunque.","Una lanza pistola mejorada
por un maestro, pero fácil
de utilizar por cualquiera.",1,3,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,CC37C545,"A Gunlance made by excavating
an ancient lance and rebuilding
its shelling device.","Kadim bir m˘zraō˘n kaz˘l˘p ç˘kar˘lmas˘ ve
top mekanizmas˘n˘n yeniden yap˘lmas˘yla
üretilmi¿ Tüfekli M˘zrak.","Lancecanon fait à partir
d'une ancienne lance
exhumée.","Ausgegrabene antike
Gewehrlanze mit wiederher-
gestellter Schussvorrichtung.","Lancia-fucile creata da un'antica
lancia ritrovata, il cui meccanismo
di fuoco è stato ricostruito.","Una lanza pistola creada
a partir de una antigua
con la recámara reconstruida.",1,4,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,DBF77C36,"A Gunlance embodying a Rathalos.
Its twisted melody and fiery roar
sends foes dancing to the grave.","Rathalos'u temsil eden Tüfekli M˘zrak.
Çarp˘k ezgisi ve ate¿li kükreyi¿i dü¿man˘
mezara dans ettirir.","Lancecanon incarnant un
Rathalos. Une mélodie tordue
et un rugissement fatals.","Gewehrlanze, einen Rathalos
verkörpernd. Ihre Todesmelo-
die schickt Feinde ins Grab.","Lancia-fucile che incarna il
Rathalos e accompagna il nemico
alla tomba con la sua melodia.","Lanza pistola encarnación de
un Rathalos. Su melodía manda
a la presa bailando a la tumba.",1,5,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,634402B1,"A Gunlance made of Silver
Rathalos parts. The argent scales
on the body emit a noble shine.","Gümü¿ Rathalos parçalar˘ndan yap˘lm˘¿
Tüfekli M˘zrak. Gövdesindeki gümü¿ pullar
soylu bir ˘¿˘k saçar.","Un lancecanon en Rathalos
d'argent. Les écailles
brillent avec noblesse.","Gewehrlanze aus Silberner-
Rathalos-Teilen. Die Schup-
pen der Waffe glänzen edel.","Lancia-fucile fatta di Rathalos
argentato e impreziosita
da eleganti scaglie lucide.","Una lanza pistola de partes
de Rathalos de plata. Sus
escamas relucen con orgullo.",1,6,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,A1ED4C6A,"A Gunlance filled with glowing
Brachydios slime mold. Its power
is beyond human comprehension.","Parlayan Brachydios balç˘ō˘yla dolu
Tüfekli M˘zrak. Gücü insan akl˘n˘n
kavrayabileceōinin ötesindedir.","Un lancecanon enduit de poisse
luisante de Brachydios.
Son pouvoir est surnaturel.","Gewehrlanze mit leuchtenden
Brachydios-Schleimpilzen und
unvorstellbarer Macht.","Lancia-fucile con lucente melma 
di Brachydios. Il suo potere
va oltre l'umana scienza.","Una lanza pistola con baba
de Brachydios. Su poder es
inconmensurable.",1,7,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,4FE32D46,"A Gunlance that boasts the power
of a Brachydios. Naught but
tears are left in its wake.","Brachydios'un kudretini ta¿˘yan Tüfekli
M˘zrak. Ard˘nda gözya¿˘ndan ba¿ka bir ¿ey
b˘rakmaz.","Lancecanon au pouvoir d'un
Brachydios. Ne laisse que
des larmes derrière lui.","Gewehrlanze mit der Macht
des Brachydios. Sie hinter-
lässt nur Tränen und Trauer.","Lancia-fucile che brandisce tutta
la potenza del Brachydios per
spargere dolore lungo la sua via.","Una lanza pistola con
el poder de un Brachydios.
No crea más que dolor.",1,8,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,DC9AB82F,"A Gunlance that uses a built-
in generator to add elemental
properties. Bulky as a result.","Element özellikleri eklemek için dahili
jeneratör kullanan Tüfekli M˘zrak. Bu
yüzden oldukça iridir.","Lancecanon à générateur
intégré lui procurant des
propriétés élémentales.","Gewehrlanze mit eingebautem
Generator für elementare
Eigenschaften. Eher sperrig.","Il generatore integrato di
effetti elementali ne
aumenta il volume.","Una lanza pistola que usa
un generador para añadir
propiedades elementales.",1,9,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,3294D903,"A Gunlance with a powerful
electric reservoir. Hardly
resembles its Khezu origins.","Güçlü elektrik haznesine sahip Tüfekli
M˘zrak. Khezu kökenine art˘k pek benzemez.","Lancecanon équipé d'un
générateur puissant. Son
origine Khezu est discrète.","Gewehrlanze mit mächtigem
Stromspeicher. Erinnert kaum
an ihre Khezu-Ursprünge.","Lancia-fucile con un potente
serbatoio elettrico. Non
sembra un'arma Khezu.","Una lanza pistola con una
gran reserva eléctrica. No
recuerda al Khezu original.",1,10,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,1ED44ED9,"A Gunlance made using the most
advanced forging techniques.
Even the recoil feels nice.","En ileri dövme teknikleriyle yap˘lm˘¿
Tüfekli M˘zrak. Geri tepmesi bile insana
iyi gelir.","Lancecanon qui réunit ce que
la forge a de meilleur. Même
le recul est agréable.","Bündelt das Beste der
Schmiedekunst. Selbst der
Rückstoß fühlt sich gut an.","Creata con la migliore
tecnologia della Forgia.
Anche il rinculo è perfetto.","Lanza pistola que supone
el mejor trabajo de la forja.
Hasta la cadencia es mayor.",1,11,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,6EBEBA56,"A classic Gunlance with
a modified barrel for
superior shelling power.","Üstün top ate¿i gücü için namlusu
deōi¿tirilmi¿ klasik Tüfekli M˘zrak.","Lancecanon classique au
canon modifié pour une
puissance de feu accrue.","Klassisch, mit einem ver-
änderten Lauf für über-
legene Bombardierungskraft.","Lancia-fucile classica con
canna modificata per l'uso
di munizioni potenziate.","Lanza pistola clásica con
un cañón modificado para
mayor potencia de fuego.",1,12,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,89069751,"Lava-proof Gravios materials
feature in the lance and
shield. Superb resistance.","M˘zrak ve kalkan˘nda lav geçirmez Gravios
malzemeleri kullan˘l˘r. Direnci
olaōanüstüdür.","Lance et bouclier à base
d'éléments de Gravios
résistants à la lave.","Lavafeste Gravios-Materi-
alien in Lanze und Schild
für höchste Beständigkeit.","Lancia e scudo utilizzano
parti ignifughe di Gravios.
Fornisce elevata resistenza.","Materiales Gravios antilava
en la lanza y el escudo.
Resistencia superior.",1,13,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,9EC62E22,"A Gunlance that leverages
and even surpasses the Black
Gravios's heat output.","Siyah Gravios'un ˘s˘ üretimini kullanmakla
kalmay˘p onu a¿an Tüfekli M˘zrak.","Lancecanon qui surpasse
la puissance calorifique du
Gravios onyx.","Diese Gewehrlanze nutzt und
übertrifft den Hitzeausstoß
des Schwarzen Gravios.","Lancia-fucile le cui fiamme
sono persino più potenti di
quelle di un Gravios nero.","Lanza pistola que iguala
y sobrepasa el calor del
Gravios.",1,14,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,E9C11EB4,"A Gunlance made of metal and
organic parts from the icy
reaches of the sea.","Denizin buzlu uçlar˘ndan gelen metal ve
organik parçalarla yap˘lm˘¿ Tüfekli
M˘zrak.","Lancecanon à base de métal
et d'éléments organiques des
confins glacés de la mer.","Gewehrlanze aus Metall und
organischen Teilen aus der
eisigen Tiefe des Meeres.","Composta da metallo e parti
organiche degli abissi
glaciali del mare.","Lanza pistola hecha de metal
y partes orgánicas de las
partes más heladas del mar.",1,15,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,07CF7F98,"A Gunlance with a reinforced
muzzle. Maximizes damage
when exploiting a weakness.","Aōz˘ güçlendirilmi¿ Tüfekli M˘zrak. Zay˘f
noktalar˘ kullan˘rken hasar˘ en üst düzeye
ç˘kar˘r.","Lancecanon amélioré qui
exploite les failles pour
optimiser les dégâts.","Gewehrlanze mit verstärkter
Mündung. Maximiert Schaden
und nutzt Schwächen aus.","Lancia-fucile con bocca
potenziata. Aumenta i danni
inflitti ai punti deboli.","Una lanza pistola con la
bocacha reforzada. Máximo
daño contra el punto débil.",1,16,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,EEACDAAD,"An introductory Gunlance for
beginning hunters. Its light
design is perfect for sparring.","Yeni avc˘lar için giri¿ seviyesi Tüfekli
M˘zrak. Hafif tasar˘m˘ antrenman için
idealdir.","Lancecanon de base pour
chasseurs novices. Léger et
idéal pour l'entraînement.","Einstiegsgewehrlanze für
Jagdanfänger. Perfekt zum
Üben dank der Leichtigkeit.","Lancia-fucile per i cacciatori
principianti con una struttura
leggera ideale per allenarsi.","Lanza pistola para cazadores
principiantes. Con diseño
perfecto para practicar.",1,17,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,77A58B17,"An ideal Gunlance for beginners.
It lets hunters master the basics,
but is tough enough for combat.","Yeni ba¿layanlar için ideal Tüfekli
M˘zrak. Temelleri öōretir, gerçek sava¿a
da dayanacak kadar saōlamd˘r.","Lancecanon idéal pour
maîtriser les bases.
Assez résistant.","Gewehrlanze für Anfänger.
Zum Erlernen der Grundlagen,
aber auch kampfgeeignet.","Lancia-fucile per principianti.
Aiuta ad apprendere le basi, ma
è utile anche in combattimento.","Una lanza pistola para
principiantes. Permite
aprender los fundamentos.",1,18,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,00A2BB81,"A Gunlance with a barrel covered
in Great Jaggi hides. An orthodox
design makes it usable by all.","Namlusu Büyük Jaggi derileriyle kapl˘
Tüfekli M˘zrak. Klasik tasar˘m˘ herkesin
kullanmas˘na uygundur.","Lancecanon au canon
couvert de cuir de Grand
Jaggi. Utilisable par tous.","Gewehrlanze, Lauf bedeckt
mit Großjaggi-Haut. Univer-
sell dank orthodoxem Design.","Lancia-fucile coperta
di pelle di Gran Jaggi,
utilizzabile da chiunque.","Una lanza pistola cubierta
de pieles de gran Jaggi.
Un diseño ortodoxo.",1,19,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,D187B8E5,"A Gunlance made from Tigrex
materials. Its roar sends
wyverns running for roost.","Tigrex malzemelerinden yap˘lm˘¿ Tüfekli
M˘zrak. Kükreyi¿i wyvernleri yuvalar˘na
kaç˘r˘r.","Lancecanon à base de Tigrex.
Son rugissement fait même
fuir les wyvernes.","Gewehrlanze aus Tigrex-
Materialien. Ihr Brüllen
verscheucht Wyverns.","Lancia-fucile di Tigrex.
Il suo ruggito semina
il panico tra i wyvern.","Lanza pistola hecha de partes
de Tigrex. Su rugido hace huir
a los wyverns.",1,20,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,3F89D9C9,"A Gunlance made from Brute
Tigrex parts. Even giant
wyverns flee from its howl.","Vah¿i Tigrex parçalar˘ndan yap˘lm˘¿
Tüfekli M˘zrak. Dev wyvernler bile
ulumas˘ndan kaçar.","À base de Tigrex berserk.
Même les wyvernes géantes
fuient son hurlement.","Gewehrlanze aus Brachial-
Tigrex. Ihr Heulen vertreibt
selbst riesige Wyvern.","Lancia-fucile di Tigrex
brutale. Terrorizza anche
i wyvern giganti.","Lanza pistola hecha de partes
de Tigrex pardo. Ahuyenta hasta
a los wyverns más grandes.",1,21,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,488EE95F,"A Gunlance made from Molten
Tigrex parts. Even elder
dragons fear its dire howl.","Magma Tigrex parçalar˘ndan yap˘lm˘¿
Tüfekli M˘zrak. Kadim Ejderhalar bile
korkunç ulumas˘ndan çekinir.","Lancecanon à base de Tigrex
magma. Même les dragons
anciens le craignent.","Gewehrlanze aus Magma-
Tigrex. Selbst alte Drachen
fliehen vor ihrem Heulen.","Lancia-fucile di Tigrex
lavico. Terrorizza anche
i draghi antichi.","Lanza pistola hecha de partes
de Tigrex ígneo. Ahuyenta hasta
a los wyverns más ancianos.",1,22,135,eng\msg\Lance2Exp_eng
eng/data/core_common.arc,Lance2Exp,14433227,"A seemingly average Gunlance
whose parts are possessed by
immensely powerful demons.","S˘radan görünen, fakat parçalar˘ muazzam
güçlü iblislerin ele geçirdiōi bir Tüfekli
M˘zrak.","D'apparence ordinaire, ce
lancecanon est possédé par
des démons puissants.","Anscheinend gewöhnlich. Ihre
Teile sind jedoch von sehr
mächtigen Dämonen besessen.","All'apparenza una comune
lancia-fucile, è in realtà
posseduta da potenti demoni.","Parece una lanza pistola
normal, pero sus componentes
están poseídos por demonios.",1,23,135,eng\msg\Lance2Exp_eng
