file,index,hash,language_hint,original,translation_tr
Item.ttb,1569,5FDD8A54,latin,VoJ-EN03 CASTOR,
Item.ttb,1570,5FDD8793,latin,VoJ-EN03 CASTOR,
Item.ttb,1571,5FDDD770,latin,VoJ-EN03 CASTOR,
Item.ttb,1572,5FE0E124,latin,VoJ-EN03 CASTOR,
Item.ttb,1573,5FDF5A16,empty,,
Item.ttb,1574,5FDF04B7,ja/mixed,VoJ-EN03 カストル,
Item.ttb,1575,5FE0416A,latin,VoJ-EN03 CASTOR,
Item.ttb,1576,602A8C61,latin,PIXELSTICKER Nr. 158,
Item.ttb,1577,5FE17D03,latin,VoJ-EN03 CASTOR,
Item.ttb,1578,602ADEFF,latin,PIXEL STICKER No.158,
Item.ttb,1579,605E6462,empty,,
Item.ttb,1580,602CB182,empty,,
Item.ttb,1581,602C18F1,latin,STICKER PIXEL N. 158,
Item.ttb,1582,602B2EDC,latin,AUTOCOLLANT PIXEL N°158,
Item.ttb,1583,602C5C23,ja/mixed,ピクセルシール No.158,
Item.ttb,1584,602E3890,latin,SELO DE PIXEL No.158,
Item.ttb,1585,602D98D6,latin,PIXELSTICKERNR. 158,
Item.ttb,1586,602ED46F,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.158,
Item.ttb,1587,610DBCB4,empty,,
Item.ttb,1588,60AE70A6,empty,,
Item.ttb,1589,60639190,empty,,
Item.ttb,1590,60B39DD4,empty,,
Item.ttb,1591,61571F5C,latin,PIXELSTICKER Nr. 117,
Item.ttb,1592,6112E9E2,empty,,
Item.ttb,1593,615771FA,latin,PIXEL STICKER No.117,
Item.ttb,1594,64C811CF,latin,P-CC MIRA 03,
Item.ttb,1595,62FBE9D3,latin,SELO DE PIXEL No.067,
Item.ttb,1596,62F83DA4,latin,PIXELSTICKER Nr. 067,
Item.ttb,1597,6159447D,empty,,
Item.ttb,1598,6158ABEC,latin,STICKER PIXEL N. 117,
Item.ttb,1599,6157C1D7,latin,AUTOCOLLANT PIXEL N°117,
Item.ttb,1600,6158EF1E,ja/mixed,ピクセルシール No.117,
Item.ttb,1601,615ACB8B,latin,SELO DE PIXEL No.117,
Item.ttb,1602,615A2BD1,latin,PIXELSTICKERNR. 117,
Item.ttb,1603,615B676A,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.117,
Item.ttb,1604,62F9CA34,latin,STICKER PIXEL N. 067,
Item.ttb,1605,62F89303,latin,PIXEL STICKER N°067,
Item.ttb,1606,62F89042,latin,PIXEL STICKER No.067,
Item.ttb,1607,62F8E01F,latin,AUTOCOLLANT PIXEL N°067,
Item.ttb,1608,62FA62C5,empty,,
Item.ttb,1609,62FA0D66,ja/mixed,ピクセルシール No.067,
Item.ttb,1610,62FB4A19,latin,PIXELSTICKERNR. 067,
Item.ttb,1611,6426F5C0,empty,,
Item.ttb,1612,642525FE,latin,PIXEL STICKER N°026,
Item.ttb,1613,6424D09F,latin,PIXELSTICKER Nr. 026,
Item.ttb,1614,62FC85B2,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.067,
Item.ttb,1615,6425233D,latin,PIXEL STICKER No.026,
Item.ttb,1616,64265D2F,latin,STICKER PIXEL N. 026,
Item.ttb,1617,6425731A,latin,AUTOCOLLANT PIXEL N°026,
Item.ttb,1618,6426A061,ja/mixed,ピクセルシール No.026,
Item.ttb,1619,649F96FD,empty,,
Item.ttb,1620,64287CCE,latin,SELO DE PIXEL No.026,
Item.ttb,1621,6427DD14,latin,PIXELSTICKERNR. 026,
Item.ttb,1622,642918AD,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.026,
Item.ttb,1623,64C7BC70,latin,P-CC MIRA 03,
Item.ttb,1624,64A4C42B,empty,,
Item.ttb,1625,64C80F0E,latin,P-CC MIRA 03,
Item.ttb,1626,652F09AA,empty,,
Item.ttb,1627,64FEE30B,empty,,
Item.ttb,1628,64C9E191,empty,,
Item.ttb,1629,64C94900,latin,P-CC MIRA 03,
Item.ttb,1630,64C85EEB,latin,P-CC MIRA 03,
Item.ttb,1631,64C98C32,ja/mixed,P-CC ミラ 03,
Item.ttb,1632,64CB689F,latin,P-CC MIRA 03,
Item.ttb,1633,64CAC8E5,latin,P-CC MIRA 03,
Item.ttb,1634,64CC047E,latin,P-CC MIRA 03,
Item.ttb,1635,652D39E8,latin,PIXEL STICKER N°189,
Item.ttb,1636,652CE489,latin,PIXELSTICKER Nr. 189,
Item.ttb,1637,65041039,empty,,
Item.ttb,1638,652D3727,latin,PIXEL STICKER No.189,
Item.ttb,1639,652E7119,latin,STICKER PIXEL N. 189,
Item.ttb,1640,652D8704,latin,AUTOCOLLANT PIXEL N°189,
Item.ttb,1641,652EB44B,ja/mixed,ピクセルシール No.189,
Item.ttb,1642,65F7A51C,latin,STICKER PIXEL N. 201,
Item.ttb,1643,65F6188C,latin,PIXELSTICKER Nr. 221,
Item.ttb,1644,653090B8,latin,SELO DE PIXEL No.189,
Item.ttb,1645,652FF0FE,latin,PIXELSTICKERNR. 189,
Item.ttb,1646,65312C97,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.189,
Item.ttb,1647,65F66DEB,latin,PIXEL STICKER N°221,
Item.ttb,1648,65F66B2A,latin,PIXEL STICKER No.221,
Item.ttb,1649,65F6BB07,latin,AUTOCOLLANT PIXEL N°221,
Item.ttb,1650,65F9C4BB,latin,SELO DE PIXEL No.221,
Item.ttb,1651,65F83DAD,empty,,
Item.ttb,1652,65F7E84E,ja/mixed,ピクセルシール No.221,
Item.ttb,1653,65F92501,latin,PIXELSTICKERNR. 221,
Item.ttb,1654,661B46E4,latin,TB-A ALMACH,
Item.ttb,1655,65FA609A,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.221,
Item.ttb,1656,6829EFD1,empty,,
Item.ttb,1657,6786ACFA,latin,AUTOCOLLANT PIXEL N°107,
Item.ttb,1658,665C83F9,latin,PIXELSTICKERNR. 148,
Item.ttb,1659,661F8EF2,latin,TB-A ALMACH,
Item.ttb,1660,661D16A6,ja/mixed,TB-A アルマク,
Item.ttb,1661,661BE95F,latin,TB-A ALMACH,
Item.ttb,1662,661B9C43,latin,TB-A ALMACH,
Item.ttb,1663,661CD374,latin,TB-A ALMACH,
Item.ttb,1664,661E5359,latin,TB-A ALMACH,
Item.ttb,1665,661D6C05,empty,,
Item.ttb,1666,661EF313,latin,TB-A ALMACH,
Item.ttb,1667,665A19FF,latin,AUTOCOLLANT PIXEL N°148,
Item.ttb,1668,6659CA22,latin,PIXEL STICKER No.148,
Item.ttb,1669,66597784,latin,PIXELSTICKER Nr. 148,
Item.ttb,1670,6659CCE3,latin,PIXEL STICKER N°148,
Item.ttb,1671,665B4746,ja/mixed,ピクセルシール No.148,
Item.ttb,1672,665B0414,latin,STICKER PIXEL N. 148,
Item.ttb,1673,665B9CA5,empty,,
Item.ttb,1674,666E6393,ja/mixed,ロリポップ,
Item.ttb,1675,666CE66F,latin,LOLLIPOP,
Item.ttb,1676,665DBF92,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.148,
Item.ttb,1677,665D23B3,latin,SELO DE PIXEL No.148,
Item.ttb,1678,666C93D1,latin,LUTSCHER,
Item.ttb,1679,666D364C,latin,SUCETTE,
Item.ttb,1680,666CE930,latin,PIRULETA,
Item.ttb,1681,666E2061,latin,LECCA-LECCA,
Item.ttb,1682,6670DBDF,other,ЛЕДЕНЕЦ,
Item.ttb,1683,666FA046,latin,LOLLY,
Item.ttb,1684,666EB8F2,empty,,
Item.ttb,1685,66704000,latin,PIRULITO,
Item.ttb,1686,67865D1D,latin,PIXEL STICKER No.107,
Item.ttb,1687,67860A7F,latin,PIXELSTICKER Nr. 107,
Item.ttb,1688,67865FDE,latin,PIXEL STICKER N°107,
Item.ttb,1689,67B3DF26,other,МЯСО,
Item.ttb,1690,67AFE9B6,latin,MEAT,
Item.ttb,1691,678916F4,latin,PIXELSTICKERNR. 107,
Item.ttb,1692,6787DA41,ja/mixed,ピクセルシール No.107,
Item.ttb,1693,6787970F,latin,STICKER PIXEL N. 107,
Item.ttb,1694,67882FA0,empty,,
Item.ttb,1695,678A528D,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.107,
Item.ttb,1696,6789B6AE,latin,SELO DE PIXEL No.107,
Item.ttb,1697,67AF9718,latin,FLEISCH,
Item.ttb,1698,67B166DA,ja/mixed,うまいにく,
Item.ttb,1699,67B03993,latin,VIANDE,
Item.ttb,1700,67AFEC77,latin,CARNE,
Item.ttb,1701,67B123A8,latin,CARNE,
Item.ttb,1702,67B2A38D,latin,VLEES,
Item.ttb,1703,67B1BC39,empty,,
Item.ttb,1704,67B34347,latin,CARNE,
Item.ttb,1705,67FB3847,latin,AUTOCOLLANT PIXEL N°098,
Item.ttb,1706,67D321A6,empty,,
Item.ttb,1707,67C9C2AC,empty,,
Item.ttb,1708,67C4957E,empty,,
Item.ttb,1709,67CDF478,empty,,
Item.ttb,1710,67FAE86A,latin,PIXEL STICKER No.098,
Item.ttb,1711,67FA95CC,latin,PIXELSTICKER Nr. 098,
Item.ttb,1712,67FAEB2B,latin,PIXEL STICKER N°098,
Item.ttb,1713,67FDA241,latin,PIXELSTICKERNR. 098,
Item.ttb,1714,67FC658E,ja/mixed,ピクセルシール No.098,
Item.ttb,1715,67FC225C,latin,STICKER PIXEL N. 098,
Item.ttb,1716,67FCBAED,empty,,
Item.ttb,1717,67FEDDDA,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.098,
Item.ttb,1718,67FE41FB,latin,SELO DE PIXEL No.098,
Item.ttb,1719,6824C2A3,empty,,
Item.ttb,1720,6927CB42,latin,AUTOCOLLANT PIXEL N°057,
Item.ttb,1721,68ACE48D,latin,EB-FR ANKAA 02,
Item.ttb,1722,68929386,ja/mixed,BS-F プロキオン,
Item.ttb,1723,68911662,latin,BS-F PROCYON,
Item.ttb,1724,6890BD54,empty,,
Item.ttb,1725,688FF72D,empty,,
Item.ttb,1726,6890C3C4,latin,BS-F PROCYON,
Item.ttb,1727,6891663F,latin,BS-F PROCYON,
Item.ttb,1728,68911923,latin,BS-F PROCYON,
Item.ttb,1729,68925054,latin,BS-F PROCYON,
Item.ttb,1730,68950BD2,latin,BS-F PROCYON,
Item.ttb,1731,6893D039,latin,BS-F PROCYON,
Item.ttb,1732,6892E8E5,empty,,
Item.ttb,1733,68946FF3,latin,BS-F PROCYON,
Item.ttb,1734,6895EA82,empty,,
Item.ttb,1735,6895245B,empty,,
Item.ttb,1736,68AC91EF,latin,EB-FR ANKAA 02,
Item.ttb,1737,68B0D9FD,latin,EB-FR ANKAA 02,
Item.ttb,1738,68AE61B1,ja/mixed,EB-FR アンカ 02,
Item.ttb,1739,68AD346A,latin,EB-FR ANKAA 02,
Item.ttb,1740,68ACE74E,latin,EB-FR ANKAA 02,
Item.ttb,1741,68AE1E7F,latin,EB-FR ANKAA 02,
Item.ttb,1742,68AF9E64,latin,EB-FR ANKAA 02,
Item.ttb,1743,68AEB710,empty,,
Item.ttb,1744,68B03E1E,latin,EB-FR ANKAA 02,
Item.ttb,1745,68FAB916,empty,,
Item.ttb,1746,68F53690,empty,,
Item.ttb,1747,68F00962,empty,,
Item.ttb,1748,68F58BE8,empty,,
Item.ttb,1749,69277B65,latin,PIXEL STICKER No.057,
Item.ttb,1750,692728C7,latin,PIXELSTICKER Nr. 057,
Item.ttb,1751,69277E26,latin,PIXEL STICKER N°057,
Item.ttb,1752,6A5803D0,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.016,
Item.ttb,1753,6A540E60,latin,PIXEL STICKER No.016,
Item.ttb,1754,692A353C,latin,PIXELSTICKERNR. 057,
Item.ttb,1755,6928F889,ja/mixed,ピクセルシール No.057,
Item.ttb,1756,6928B557,latin,STICKER PIXEL N. 057,
Item.ttb,1757,69294DE8,empty,,
Item.ttb,1758,692B70D5,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.057,
Item.ttb,1759,692AD4F6,latin,SELO DE PIXEL No.057,
Item.ttb,1760,6A53BBC2,latin,PIXELSTICKER Nr. 016,
Item.ttb,1761,6A558B84,ja/mixed,ピクセルシール No.016,
Item.ttb,1762,6A545E3D,latin,AUTOCOLLANT PIXEL N°016,
Item.ttb,1763,6A541121,latin,PIXEL STICKER N°016,
Item.ttb,1764,6A554852,latin,STICKER PIXEL N. 016,
Item.ttb,1765,6A56C837,latin,PIXELSTICKERNR. 016,
Item.ttb,1766,6A55E0E3,empty,,
Item.ttb,1767,6A5767F1,latin,SELO DE PIXEL No.016,
Item.ttb,1768,6B183035,ja/mixed,P-SS メンカリナン,
Item.ttb,1769,6B16B311,latin,P-SS MENKALINAN,
Item.ttb,1770,6A9A319A,empty,,
Item.ttb,1771,6A95046C,empty,,
Item.ttb,1772,6B166073,latin,P-SS MENKALINAN,
Item.ttb,1773,6B1702EE,latin,P-SS MENKALINAN,
Item.ttb,1774,6B16B5D2,latin,P-SS MENKALINAN,
Item.ttb,1775,6B17ED03,latin,P-SS MENKALINAN,
Item.ttb,1776,6B1AA881,latin,P-SS MENKALINAN,
Item.ttb,1777,6B196CE8,latin,P-SS MENKALINAN,
Item.ttb,1778,6B188594,empty,,
Item.ttb,1779,6B1A0CA2,latin,P-SS MENKALINAN,
Item.ttb,1780,6B5C224A,latin,PIXEL STICKER No.179,
Item.ttb,1781,6B5BCFAC,latin,PIXELSTICKER Nr. 179,
Item.ttb,1782,7085B35A,latin,PIXELSTICKERNR. 006,
Item.ttb,1783,6DCA459A,empty,,
Item.ttb,1784,6C864AB2,empty,,
Item.ttb,1785,6BF4B46E,latin,VoJ-EN01 AVIOR,
Item.ttb,1786,6BF1083F,latin,VoJ-EN01 AVIOR,
Item.ttb,1787,6B5DF4CD,empty,,
Item.ttb,1788,6B5D5C3C,latin,STICKER PIXEL N. 179,
Item.ttb,1789,6B5C7227,latin,AUTOCOLLANT PIXEL N°179,
Item.ttb,1790,6B5D9F6E,ja/mixed,ピクセルシール No.179,
Item.ttb,1791,6B5F7BDB,latin,SELO DE PIXEL No.179,
Item.ttb,1792,6B5EDC21,latin,PIXELSTICKERNR. 179,
Item.ttb,1793,6B6017BA,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.179,
Item.ttb,1794,6BF294CF,latin,VoJ-EN01 AVIOR,
Item.ttb,1795,6BF15D9E,latin,VoJ-EN01 AVIOR,
Item.ttb,1796,6BF15ADD,latin,VoJ-EN01 AVIOR,
Item.ttb,1797,6BF1AABA,latin,VoJ-EN01 AVIOR,
Item.ttb,1798,6BF32D60,empty,,
Item.ttb,1799,6BF2D801,ja/mixed,VoJ-EN01 アヴィオール,
Item.ttb,1800,6BF414B4,latin,VoJ-EN01 AVIOR,
Item.ttb,1801,6C26903F,latin,STICKER PIXEL N. 201,
Item.ttb,1802,6C2503AF,latin,PIXELSTICKER Nr. 211,
Item.ttb,1803,6C1E2F05,empty,,
Item.ttb,1804,6BF5504D,latin,VoJ-EN01 AVIOR,
Item.ttb,1805,6C235C33,empty,,
Item.ttb,1806,6C25590E,latin,PIXEL STICKER N°211,
Item.ttb,1807,6C25564D,latin,PIXEL STICKER No.211,
Item.ttb,1808,6C25A62A,latin,AUTOCOLLANT PIXEL N°211,
Item.ttb,1809,6C28AFDE,latin,SELO DE PIXEL No.211,
Item.ttb,1810,6C2728D0,empty,,
Item.ttb,1811,6C26D371,ja/mixed,ピクセルシール No.211,
Item.ttb,1812,6C281024,latin,PIXELSTICKERNR. 211,
Item.ttb,1813,6C811D84,empty,,
Item.ttb,1814,6C294BBD,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.211,
Item.ttb,1815,6C81E3AB,empty,,
Item.ttb,1816,6D08ED62,latin,P-FA ADHARA,
Item.ttb,1817,6C8A87C8,empty,,
Item.ttb,1818,6C88B806,latin,PIXEL STICKER N°138,
Item.ttb,1819,6C8862A7,latin,PIXELSTICKER Nr. 138,
Item.ttb,1820,6C8710D9,empty,,
Item.ttb,1821,6C88B545,latin,PIXEL STICKER No.138,
Item.ttb,1822,6C89EF37,latin,STICKER PIXEL N. 138,
Item.ttb,1823,6C890522,latin,AUTOCOLLANT PIXEL N°138,
Item.ttb,1824,6C8A3269,ja/mixed,ピクセルシール No.138,
Item.ttb,1825,6CCA56F6,empty,,
Item.ttb,1826,6C8C0ED6,latin,SELO DE PIXEL No.138,
Item.ttb,1827,6C8B6F1C,latin,PIXELSTICKERNR. 138,
Item.ttb,1828,6C8CAAB5,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.138,
Item.ttb,1829,6D089803,latin,P-FA ADHARA,
Item.ttb,1830,6CCF8424,empty,,
Item.ttb,1831,6D08EAA1,latin,P-FA ADHARA,
Item.ttb,1832,6DB9A6C4,empty,,
Item.ttb,1833,6D0ABD24,empty,,
Item.ttb,1834,6D0A2493,latin,P-FA ADHARA,
Item.ttb,1835,6D093A7E,latin,P-FA ADHARA,
Item.ttb,1836,6D0A67C5,ja/mixed,P-FA アダーラ,
Item.ttb,1837,6D0C4432,latin,P-FA ADHARA,
Item.ttb,1838,6D0BA478,latin,P-FA ADHARA,
Item.ttb,1839,6D0CE011,latin,P-FA ADHARA,
Item.ttb,1840,6DC875D8,latin,MELOCOTÓN,
Item.ttb,1841,6DC82079,latin,PFIRSICH,
Item.ttb,1842,6DBED3F2,empty,,
Item.ttb,1843,6DC87317,latin,PEACH,
Item.ttb,1844,6DC9AD09,latin,PESCA,
Item.ttb,1845,6DC8C2F4,latin,PÊCHE,
Item.ttb,1846,6DC9F03B,ja/mixed,もも,
Item.ttb,1847,6F59C019,latin,SELO DE PIXEL No.047,
Item.ttb,1848,6E29D64E,latin,PIXEL STICKER N°088,
Item.ttb,1849,6E0B2611,latin,P-AA RIGEL VD,
Item.ttb,1850,6E099981,latin,P-AA RIGEL VD,
Item.ttb,1851,6DCBCCA8,latin,PÊSSEGO,
Item.ttb,1852,6DCB2CEE,latin,PERZIK,
Item.ttb,1853,6DCC6887,other,ПЕРСИК,
Item.ttb,1854,6E09EEE0,latin,P-AA RIGEL VD,
Item.ttb,1855,6E09EC1F,latin,P-AA RIGEL VD,
Item.ttb,1856,6E0A3BFC,latin,P-AA RIGEL VD,
Item.ttb,1857,6E0D45B0,latin,P-AA RIGEL VD,
Item.ttb,1858,6E0BBEA2,empty,,
Item.ttb,1859,6E0B6943,ja/mixed,P-AA リゲル VD,
Item.ttb,1860,6E0CA5F6,latin,P-AA RIGEL VD,
Item.ttb,1861,6E2980EF,latin,PIXELSTICKER Nr. 088,
Item.ttb,1862,6E0DE18F,latin,P-AA RIGEL VD,
Item.ttb,1863,6E29D38D,latin,PIXEL STICKER No.088,
Item.ttb,1864,6F5613EA,latin,PIXELSTICKER Nr. 047,
Item.ttb,1865,6E2BA610,empty,,
Item.ttb,1866,6E2B0D7F,latin,STICKER PIXEL N. 088,
Item.ttb,1867,6E2A236A,latin,AUTOCOLLANT PIXEL N°088,
Item.ttb,1868,6E2B50B1,ja/mixed,ピクセルシール No.088,
Item.ttb,1869,6E2D2D1E,latin,SELO DE PIXEL No.088,
Item.ttb,1870,6E2C8D64,latin,PIXELSTICKERNR. 088,
Item.ttb,1871,6E2DC8FD,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.088,
Item.ttb,1872,6F57A07A,latin,STICKER PIXEL N. 047,
Item.ttb,1873,6F566949,latin,PIXEL STICKER N°047,
Item.ttb,1874,6F566688,latin,PIXEL STICKER No.047,
Item.ttb,1875,6F56B665,latin,AUTOCOLLANT PIXEL N°047,
Item.ttb,1876,6F58390B,empty,,
Item.ttb,1877,6F57E3AC,ja/mixed,ピクセルシール No.047,
Item.ttb,1878,6F59205F,latin,PIXELSTICKERNR. 047,
Item.ttb,1879,6FB9D567,empty,,
Item.ttb,1880,6FAB3AB7,latin,P-GU ASPIDISKE,
Item.ttb,1881,6FA6FD1C,empty,,
Item.ttb,1882,6F9AD6BF,empty,,
Item.ttb,1883,6F5A5BF8,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.047,
Item.ttb,1884,6FA003ED,empty,,
Item.ttb,1885,6FAAEADA,latin,P-GU ASPIDISKE,
Item.ttb,1886,6FAA983C,latin,P-GU ASPIDISKE,
Item.ttb,1887,6FAAED9B,latin,P-GU ASPIDISKE,
Item.ttb,1888,6FACBD5D,empty,,
Item.ttb,1889,6FAC2A4A,empty,,
Item.ttb,1890,6FAC24CC,latin,P-GU ASPIDISKE,
Item.ttb,1891,6FAC67FE,ja/mixed,P-GU アスピディスケ,
Item.ttb,1892,6FAE446B,latin,P-GU ASPIDISKE,
Item.ttb,1893,6FADA4B1,latin,P-GU ASPIDISKE,
Item.ttb,1894,6FAEE04A,latin,P-GU ASPIDISKE,
Item.ttb,1895,7082A6E5,latin,PIXELSTICKER Nr. 006,
Item.ttb,1896,7012F7CD,empty,,
Item.ttb,1897,7006492A,empty,,
Item.ttb,1898,6FBF0295,empty,,
Item.ttb,1899,700B7658,empty,,
Item.ttb,1900,707243DB,empty,,
Item.ttb,1901,701824FB,empty,,
Item.ttb,1902,70777109,empty,,
Item.ttb,1903,70843375,latin,STICKER PIXEL N. 006,
Item.ttb,1904,7082FC44,latin,PIXEL STICKER N°006,
Item.ttb,1905,7082F983,latin,PIXEL STICKER No.006,
Item.ttb,1906,70834960,latin,AUTOCOLLANT PIXEL N°006,
Item.ttb,1907,7084CC06,empty,,
Item.ttb,1908,708476A7,ja/mixed,ピクセルシール No.006,
Item.ttb,1909,74094B52,empty,,
Item.ttb,1910,727A9CAE,latin,WB-MA SARGAS,
Item.ttb,1911,720D1FD6,empty,,
Item.ttb,1912,718B5D4A,latin,AUTOCOLLANT PIXEL N°169,
Item.ttb,1913,70CE70B1,empty,,
Item.ttb,1914,7086EEF3,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.006,
Item.ttb,1915,70865314,latin,SELO DE PIXEL No.006,
Item.ttb,1916,70C94383,empty,,
Item.ttb,1917,718B0D6D,latin,PIXEL STICKER No.169,
Item.ttb,1918,718ABACF,latin,PIXELSTICKER Nr. 169,
Item.ttb,1919,718B102E,latin,PIXEL STICKER N°169,
Item.ttb,1920,718DC744,latin,PIXELSTICKERNR. 169,
Item.ttb,1921,718C8A91,ja/mixed,ピクセルシール No.169,
Item.ttb,1922,718C475F,latin,STICKER PIXEL N. 169,
Item.ttb,1923,718CDFF0,empty,,
Item.ttb,1924,718F02DD,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.169,
Item.ttb,1925,718E66FE,latin,SELO DE PIXEL No.169,
Item.ttb,1926,7207F2A8,empty,,
Item.ttb,1927,7255D07E,empty,,
Item.ttb,1928,72544431,latin,PIXEL STICKER N°201,
Item.ttb,1929,7253EED2,latin,PIXELSTICKER Nr. 201,
Item.ttb,1930,7250A350,empty,,
Item.ttb,1931,72544170,latin,PIXEL STICKER No.201,
Item.ttb,1932,72557B62,latin,STICKER PIXEL N. 201,
Item.ttb,1933,7254914D,latin,AUTOCOLLANT PIXEL N°201,
Item.ttb,1934,7255BE94,ja/mixed,ピクセルシール No.201,
Item.ttb,1935,725836E0,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.201,
Item.ttb,1936,7256FB47,latin,PIXELSTICKERNR. 201,
Item.ttb,1937,725613F3,empty,,
Item.ttb,1938,72579B01,latin,SELO DE PIXEL No.201,
Item.ttb,1939,727A4CD1,latin,WB-MA SARGAS,
Item.ttb,1940,7279FA33,latin,WB-MA SARGAS,
Item.ttb,1941,727A4F92,latin,WB-MA SARGAS,
Item.ttb,1942,72BB95D8,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.128,
Item.ttb,1943,72B7A068,latin,PIXEL STICKER No.128,
Item.ttb,1944,727D06A8,latin,WB-MA SARGAS,
Item.ttb,1945,727BC9F5,ja/mixed,WB-MA サルガス,
Item.ttb,1946,727B86C3,latin,WB-MA SARGAS,
Item.ttb,1947,727C1F54,empty,,
Item.ttb,1948,727E4241,latin,WB-MA SARGAS,
Item.ttb,1949,727DA662,latin,WB-MA SARGAS,
Item.ttb,1950,72B74DCA,latin,PIXELSTICKER Nr. 128,
Item.ttb,1951,72B91D8C,ja/mixed,ピクセルシール No.128,
Item.ttb,1952,72B7F045,latin,AUTOCOLLANT PIXEL N°128,
Item.ttb,1953,72B7A329,latin,PIXEL STICKER N°128,
Item.ttb,1954,72B8DA5A,latin,STICKER PIXEL N. 128,
Item.ttb,1955,72BA5A3F,latin,PIXELSTICKERNR. 128,
Item.ttb,1956,72B972EB,empty,,
Item.ttb,1957,72BAF9F9,latin,SELO DE PIXEL No.128,
Item.ttb,1958,72DC3935,latin,P-AA RIGEL GV,
Item.ttb,1959,72D9CF3B,latin,P-AA RIGEL GV,
Item.ttb,1960,72D97F5E,latin,P-AA RIGEL GV,
Item.ttb,1961,72D92CC0,latin,P-AA RIGEL GV,
Item.ttb,1962,72D9821F,latin,P-AA RIGEL GV,
Item.ttb,1963,72DAFC82,ja/mixed,P-AA リゲル GV,
Item.ttb,1964,72DAB950,latin,P-AA RIGEL GV,
Item.ttb,1965,72DB51E1,empty,,
Item.ttb,1966,739D50A1,empty,,
Item.ttb,1967,72DD74CE,latin,P-AA RIGEL GV,
Item.ttb,1968,72DCD8EF,latin,P-AA RIGEL GV,
Item.ttb,1969,73982373,empty,,
Item.ttb,1970,73FC9CAF,empty,,
Item.ttb,1971,73F76F81,empty,,
Item.ttb,1972,74041E24,empty,,
Item.ttb,1973,7586CECF,ja/mixed,ピクセルシール No.037,
Item.ttb,1974,745A3BD4,ja/mixed,ピクセルシール No.078,
Item.ttb,1975,7426F6E2,latin,WB2-LS ALNITAK,
Item.ttb,1976,74248CE8,latin,WB2-LS ALNITAK,
Item.ttb,1977,74243D0B,latin,WB2-LS ALNITAK,
Item.ttb,1978,7423EA6D,latin,WB2-LS ALNITAK,
Item.ttb,1979,74243FCC,latin,WB2-LS ALNITAK,
Item.ttb,1980,7425BA2F,ja/mixed,WB2-LS アルニタク,
Item.ttb,1981,742576FD,latin,WB2-LS ALNITAK,
Item.ttb,1982,74260F8E,empty,,
Item.ttb,1983,7458BEB0,latin,PIXEL STICKER No.078,
Item.ttb,1984,7428327B,latin,WB2-LS ALNITAK,
Item.ttb,1985,7427969C,latin,WB2-LS ALNITAK,
Item.ttb,1986,74586C12,latin,PIXELSTICKER Nr. 078,
Item.ttb,1987,74590E8D,latin,AUTOCOLLANT PIXEL N°078,
Item.ttb,1988,7458C171,latin,PIXEL STICKER N°078,
Item.ttb,1989,7459F8A2,latin,STICKER PIXEL N. 078,
Item.ttb,1990,7553C1E7,empty,,
Item.ttb,1991,745CB420,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.078,
Item.ttb,1992,745B7887,latin,PIXELSTICKERNR. 078,
Item.ttb,1993,745A9133,empty,,
Item.ttb,1994,745C1841,latin,SELO DE PIXEL No.078,
Item.ttb,1995,74689760,empty,,
Item.ttb,1996,74636A32,empty,,
Item.ttb,1997,754E94B9,empty,,
Item.ttb,1998,758551AB,latin,PIXEL STICKER No.037,
Item.ttb,1999,75723745,empty,,
Item.ttb,2000,756D0A17,empty,,
Item.ttb,2001,7584FF0D,latin,PIXELSTICKER Nr. 037,
Item.ttb,2002,7585A188,latin,AUTOCOLLANT PIXEL N°037,
Item.ttb,2003,7585546C,latin,PIXEL STICKER N°037,
Item.ttb,2004,75868B9D,latin,STICKER PIXEL N. 037,
Item.ttb,2005,75F18E56,latin,P-AA RIGEL B9,
Item.ttb,2006,75B57EC9,latin,PASTÈQUE,
Item.ttb,2007,7589471B,latin,ПИКСЕЛЬНЫЙ СТИКЕР No.037,
Item.ttb,2008,75880B82,latin,PIXELSTICKERNR. 037,
Item.ttb,2009,7587242E,empty,,
Item.ttb,2010,7588AB3C,latin,SELO DE PIXEL No.037,
