file	id	category	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	previous_tr	reviewed_tr	reason
lessons/LESSON_0_Apple/apple-en.stb	103	form-volume	We see most of this reflected colour where the [f2]form[] of the cherry [f2]turns away from us[].	Ce reflet de couleur est surtout visible là où les\n[f2]courbes[] de la cerise [f2]s'éloignent de nous[].	Den Großteil der sich widerspiegelnden Farbe\nsehen wir an der Stelle, an der die [f2]Form[] der\nKirsche [f2]sich von unserem Blickwinkel\nabwendet[].	El reflejo de este color se aprecia sobre todo en las [f2]zonas[] de la cereza [f2]que vemos más alejadas[].	Vediamo gran parte di questo colore riflesso\ndove la [f2]forma[] della ciliegia [f2]si allontana da noi[].	Waar de [f2]vorm[] van de kers [f2]van ons wegdraait[], zien we de gereflecteerde kleur het meest.	Podemos ver a maior parte desta cor refletida\nonde a [f2]forma[] da cereja [f2]se afasta de nós[].	Сильнее всего отражают свет те части\nвишни, которые направлены [f2]от нас[].	Bu yansıyan rengi en çok kirazın [f2]hacminin[] [f2]bizden uzaklaşarak döndüğü[] yerlerde görürüz.	Bu yansıyan rengi en çok kirazın [f2]formunun[] [f2]bizden uzaklaşarak döndüğü[] yerlerde görürüz.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	5	technical-style	[f3]Cerulean Blue[] - A cobalt-derived pigment, prized for painting skies due to its purity.	[f3]Bleu céruléen[] : ou bleu « céleste », pigment\nà base de cobalt très apprécié pour peindre\nles cieux en raison de sa pureté.	[f3]Coelinblau[] - Aus Kobalt gewonnenes Pigment,\ndas wegen seiner Reinheit für das Malen des\nHimmels geschätzt wird.	[f3]Azul cerúleo[]: pigmento derivado del cobalto. Muy preciado para pintar los colores del cielo debido a su pureza.	[f3]Blu ceruleo[]: un pigmento derivato dal cobalto.\nData la sua purezza, è spesso utilizzato per\ndipingere il cielo.	[f3]Ceruleumblauw[]: pigment dat is afgeleid van kobalt. Is vanwege zijn puurheid populair voor het schilderen van luchten.	[f3]Azul Cerúleo[]: Um pigmento derivado do cobalto, valorizado na pintura de céus devido à sua elevada pureza.	[f3]Церулеум синий[] — кобальтовый пигмент,\nкоторый идеально подходит для\nизображения неба благодаря чистоте цвета.	[f3]Serulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	[f3]Cerulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	7	technical-style	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	9	technical-style	[f3]Burnt Umber[] - An 'earth colour' made from heating iron-rich clay, originally from Umbria in Italy.	[f3]Terre d'ombre brûlée[] : terre colorante produite\npar calcination d'une argile riche en fer qui\nprovenait à l'origine d'Ombrie, en Italie.	[f3]Gebrannte Umbra[] - Eine „Erdfarbe“,\ndie durch das Erhitzen von eisenhaltigem\nLehm gewonnen wird. 	"[f3]Sombra tostada[]: ""color de tierra"" obtenido tras cocer arcilla rica en hierro, originaria de la región de Umbría, en Italia."	"[f3]Terra d'ombra bruciata[]: un ""colore di terra""\nottenuto riscaldando argilla ricca di ferro.\nOriginario dell'Umbria."	[f3]Gebrande omber[]: een 'aardekleur' die wordt gemaakt van verhitte, ijzerrijke klei. Komt oorspronkelijk uit het Italiaanse Umbrië.	[f3]Umbro Queimado[]: Uma cor térrea conseguida\natravés do aquecimento de argila rica em ferro\nproveniente da região de Úmbria, na Itália.	[f3]Умбра жженая[] — природная краска,\nназванная в честь итальянской Умбрии.\nЕе получают из железистой глины.	[f3]Yanık Umber[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	[f3]Yanık Ombra[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	30	technical-style	Try mixing dark blue and dark brown - also known as [f2]Prussian Blue[] and [f2]Burnt Umber[].	Essayez de mélanger un bleu et un marron\nfoncés, ou, pour utiliser leur dénomination\nprécise, du [f2]bleu de Prusse[] et de la [f2]terre\nd'ombre brûlée[].	Versuche es mit einer Mischung aus\nDunkelblau und Dunkelbraun - auch bekannt\nals [f2]Preußischblau[] und [f2]Gebrannte Umbra[].	¿Por qué no mezclas marrón oscuro y azul oscuro? ¿O, dicho de otra manera, [f2]sombra tostada[] y [f2]azul de Prusia[]?	Prova a mischiare il blu scuro con il marrone\nscuro. Questi colori sono conosciuti come\n[f2]blu di Prussia[] e [f2]terra d'ombra bruciata[].	Je kunt proberen om donkerbruin en donkerblauw, of liever gezegd: [f2]gebrande omber[] en [f2]pruisisch blauw[], te mengen.	Experimente misturar azul-escuro com\ncastanho-escuro, também conhecidos\npor [f2]azul prussiano[] e [f2]umbro queimado[].	Попробуй смешать темно-синюю\nи темно-коричневую краски, также известные\nкак [f2]берлинская лазурь[] и [f2]умбра жженая[].	Koyu mavi ile koyu kahverengiyi, yani [f2]Prusya Mavisi[] ve [f2]Yanık Umber[] renklerini karıştırmayı dene.	Koyu mavi ile koyu kahverengiyi, yani [f2]Prusya Mavisi[] ve [f2]Yanık Ombra[] renklerini karıştırmayı dene.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	33	color-theory	[f1]Stage 1, Step 1[][b1][i1]Paint in the dark [f2]background[].[][b1][i1]Try adding [f2]Burnt Umber[] to [f2]Prussian Blue[] to get the right hue.[][b1][i1]Remember to use the [f2]colour matcher[] to help you![]	[f1]Phase 1, étape 1[][b1][i1]Peindre un [f2]arrière-plan[] sombre.[][b1][i1]Essayer d'ajouter la couleur [f2]terre\nd'ombre brûlée[] à du [f2]bleu de\nPrusse[] pour obtenir la teinte\nsouhaitée.[][b1][i1]Penser à utiliser le [f2]comparateur\nde couleurs[] ![]	[f1]Stufe 1, Schritt 1[][b1][i1]Male den dunklen [f2]Hintergrund[].[][b1][i1]Versuche, für den richtigen Farbton\n[f2]Gebrannte Umbra[], [f2]Viridiangrün[]\nund [f2]Preußischblau[] zu mischen.[][b1][i1]Denk daran, dass der\n[f2]Farbvergleichspunkt[] dir dabei\nhelfen kann![]	[f1]Fase 1, paso 1[][b1][i1]Pinta el [f2]fondo[] oscuro.[][b1][i1]Añade [f2]sombra tostada[] al [f2]azul de Prusia[] para obtener el matiz adecuado.[][b1][i1]¡No te olvides de usar el [f2]indicador de color[] si necesitas ayuda![]	[f1]Fase 1, Passo 1[][b1][i1]Dipingi lo [f2]sfondo[] scuro.[][b1][i1]Aggiungi la [f2]terra d'ombra bruciata[]\nal [f2]blu di Prussia[] per ottenere\nla tinta corretta.[][b1][i1]Ricordati di usare la funzione di\n[f2]abbinamento cromatico[] per aiutarti![]	[f1]Fase 1, stap 1[][b1][i1]Schilder de donkere [f2]achtergrondkleur[].[][b1][i1]Probeer de juiste kleur te krijgen door [f2]gebrande omber[] en [f2]pruisisch blauw[] te mengen.[][b1][i1]Gebruik de [f2]kleurenwijzer[] als je hulp nodig hebt bij het mengen.[]	[f1]Fase 1, Passo 1[][b1][i1]Pinte um [f2]plano de fundo[] escuro.[][b1][i1]Experimente juntar [f2]umbro queimado[]\ne [f2]azul prussiano[] para conseguir\no matiz adequado.[][b1][i1]Utilize a [f2]ferramenta de comparação\nde cor[] para obter ajuda![]	[f1]Этап 1, шаг 1[][b1][i1]Закрась [f2]фон[] темным цветом.[][b1][i1]Попробуй смешать [f2]умбру\nжженую[] и [f2]берлинскую лазурь[],\nчтобы получить подходящий\nоттенок.[][b1][i1]Используй [f2]инструмент\nподбора цвета[]![]	[f1]Aşama 1, Adım 1[][b1][i1]Koyu [f2]arka planı[] boya.[][b1][i1]Doğru tonu elde etmek için [f2]Yanık Umber[] rengini [f2]Prusya Mavisine[] eklemeyi dene.[][b1][i1][f2]Renk eşleştiriciden[] yararlanmayı unutma![]	[f1]Aşama 1, Adım 1[][b1][i1]Koyu [f2]arka planı[] boya.[][b1][i1]Doğru renk tonunu elde etmek için [f2]Yanık Ombra[] rengini [f2]Prusya Mavisine[] eklemeyi dene.[][b1][i1][f2]Renk eşleştiriciden[] yararlanmayı unutma![]	Renk/ton/değer terminolojisi ayrıştırıldı.
lessons/LESSON_A_01_Peaches/peaches-en.stb	42	technical-style	You can mix a good sketching colour from [f2]Burnt Umber[], [f2]Sap Green[], [f2]Cerulean Blue[] and  a splash of [f2]Titanium White[]...	De la [f2]terre d'ombre brûlée[], du [f2]vert de nerprun[],\ndu [f2]bleu céruléen[] et une touche de [f2]blanc de\ntitane[] me semblent faire un bon mélange pour\nla couleur de votre esquisse...	Eine gut geeignete Farbe für die Skizze kannst\ndu aus [f2]Saftgrün[], [f2]Gebrannter Umbra[], [f2]Coelinblau[]\nund ein wenig [f2]Titanweiß[] mischen.	Puedes conseguir un buen color para bosquejar si mezclas [f2]sombra tostada[], [f2]verde savia[], [f2]azul cerúleo[] y una pizca de [f2]blanco de titanio[]...	Puoi preparare un ottimo colore per lo schizzo\nmischiando la [f2]terra d'ombra bruciata[],\nil [f2]verde vescica[], il [f2]blu ceruleo[] e una goccia\ndi [f2]bianco di titanio[]...	Je kunt met [f2]gebrande omber[], [f2]sapgroen[], [f2]ceruleumblauw[] en een beetje [f2]titaanwit[] een prima kleur mengen om mee te schetsen.	Pode preparar uma boa cor para o esboço\nmisturando [f2]umbro queimado[], [f2]verde seiva[],\n[f2]azul cerúleo[] e um pouco de [f2]branco titânio[]...	Подходящий для создания наброска цвет\nможно смешать из [f2]умбры жженой[],\n[f2]травяной зеленой[], [f2]церулеума синего[]\nи капли [f2]титановых белил[].	[f2]Yanık Umber[], [f2]Özsu Yeşili[], [f2]Serulean Mavisi[] ve biraz [f2]Titanyum Beyazı[] karıştırarak iyi bir eskiz rengi elde edebilirsin...	[f2]Yanık Ombra[], [f2]Sap Green[], [f2]Cerulean Mavisi[] ve biraz [f2]Titanyum Beyazı[] karıştırarak iyi bir eskiz rengi elde edebilirsin...	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	45	color-theory	[f1]Stage 1, Step 2[][b1][i1]Mix a neutral grey hue and sketch in the [f2]rough shapes[] of the objects.[][b1][i1]Remember you can tap the [f2]colour wheel icon[] to see the suggested colour mixing steps.[]	[f1]Phase 1, étape 2[][b1][i1]Préparer une teinte gris neutre\npour tracer une [f2]esquisse grossière[]\ndes formes des objets.[][b1][i1]Toucher l'[f2]icône cercle chromatique[]\nsi nécessaire pour voir comment\nobtenir le mélange de couleurs\nconseillé.[]	[f1]Stufe 1, Schritt 2[][b1][i1]Mische einen neutralen Grauton\nund skizziere damit die [f2]groben\nUmrisse[] des Motivs.[][b1][i1]Vergiss nicht, dass du durch\nBerühren der [f2]Farbkreis-Schaltfläche[]\nanzeigen kannst, wie ich die Farbe\ngemischt habe.[]	[f1]Fase 1, paso 2[][b1][i1]Prepara un matiz gris neutro y bosqueja las [f2]formas aproximadas[] de los objetos.[][b1][i1]Acuérdate de que puedes tocar el [f2]icono del círculo cromático[] para ver los pasos a seguir.[]	[f1]Fase 1, Passo 2[][b1][i1]Prepara una tinta grigia neutra e\nrealizza lo schizzo delle [f2]figure di\nbase[] degli oggetti.[][b1][i1]Toccando l'[f2]icona disco cromatico[]\npuoi visualizzare i passaggi suggeriti\nper mescolare i colori.[]	[f1]Fase 1, stap 2[][b1][i1]Meng een neutrale, grijze kleur en schets grofweg de [f2]vormen[] van de voorwerpen.[][b1][i1]Denk eraan dat je het [f2]kleurenwielpictogram[] kunt aanraken om te zien hoe je deze kleur kunt mengen.[]	[f1]Fase 1, Passo 2[][b1][i1]Prepare um matiz cinzento neutro\ne esboce as [f2]formas[] dos objetos.[][b1][i1]Não se esqueça que pode tocar no\n[f2]símbolo do círculo cromático[] para\nver sugestões de mistura de tinta.[]	[f1]Этап 1, шаг 2[][b1][i1]Смешай нейтральный серый\nцвет и набросай [f2]примерные\nочертания[] предметов.[][b1][i1]Если нужно, коснись [f2]значка\nцветового круга[], чтобы\nпосмотреть этапы смешивания\nкраски.[]	[f1]Aşama 1, Adım 2[][b1][i1]Nötr gri bir ton karıştır ve nesnelerin [f2]kabaca şekillerini[] eskizle.[][b1][i1]Önerilen renk karıştırma adımlarını görmek için [f2]renk çemberi simgesine[] dokunabileceğini unutma.[]	[f1]Aşama 1, Adım 2[][b1][i1]Nötr gri bir renk tonu karıştır ve nesnelerin [f2]kabaca şekillerini[] eskizle.[][b1][i1]Önerilen renk karıştırma adımlarını görmek için [f2]renk çemberi simgesine[] dokunabileceğini unutma.[]	Renk/ton/değer terminolojisi ayrıştırıldı.
lessons/LESSON_A_01_Peaches/peaches-en.stb	59	wash-lavi	Diluting it to make a [f2]wash[] will help us to gently [f2]build up[] the tone.	Si nous le diluons pour créer un [f2]lavis[], nous\npourrons progressivement [f2]révéler[] les tons\nplus clairs.	Wenn wir die Farbe verdünnen, können wir\nmit ihr in [f2]mehreren Schichten[] behutsam den\n[f2]Farbton[] aufbauen.	Si lo diluimos para conseguir una [f2]aguada[], podremos [f2]ir elaborando[] el tono.	Diluendolo, otterremo una [f2]velatura[] che ci\naiuterà a [f2]creare[] delicatamente la tonalità.	Door de verf te verdunnen tot een [f2]wassing[], kunnen we de toon geleidelijk [f2]opbouwen[].	Diluí-lo para criar uma [f2]aguada[] irá ajudar-nos\na [f2]construir[] o tom aos poucos.	Если ее разбавить водой, она будет\n[f2]ложиться тонким слоем[], что позволит нам\n[f2]постепенно[] добиться нужного тона.	Rengi [f2]sulandırılmış boya katmanı[] hâlinde sulandırmak tonu yavaşça [f2]kurmamıza[] yardımcı olur.	Rengi [f2]lavi[] kıvamında sulandırmak tonu yavaşça [f2]kurmamıza[] yardımcı olur.	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
lessons/LESSON_A_01_Peaches/peaches-en.stb	88	form-volume	Back in the Introductory Course we learned that [f2]form[] can be broken down into [f2]planes[].	Dans notre cours d'initiation, nous avons appris\nque les [f2]volumes[] peuvent être décomposés en\nplusieurs [f2]plans[].	Im Einführungskurs haben wir schon gelernt,\ndass man [f2]Formen[] in einzelne [f2]Flächen[] teilen\nkann.	En el curso introductorio, expliqué que las [f2]formas[] se pueden descomponer en [f2]planos[].	Nel Corso introduttivo abbiamo appreso che le\n[f2]forme[] possono essere suddivise in [f2]piani[].	In de beginnerscursus hebben we geleerd dat een [f2]vorm[] in verschillende [f2]vlakken[] kan worden verdeeld.	No Curso Introdutório, aprendemos que\na [f2]forma[] pode ser dividida em [f2]planos[].	На занятиях вводного курса я рассказывал\nо том, что [f2]фигуры[] можно разбивать\nна отдельные [f2]плоскости[].	Başlangıç Kursunda [f2]hacmin[] [f2]yüzey düzlemlerine[] ayrılabileceğini öğrenmiştik.	Başlangıç Kursunda [f2]formun[] [f2]yüzey düzlemlerine[] ayrılabileceğini öğrenmiştik.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
