file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr_before	tr_after	reason
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	11	STB1.1	[b1][i1]Make sure you're happy with your work so far, then [f2]dry the painting[] before starting your glazes.[][b1][i1]Glaze in a [f2]grey reflective sheen[] and a soft [f2]brown highlight[].[]	[b1][i1]Vérifier que le résultat convient\net faire [f2]sécher[] la toile avant d'y\nappliquer des glacis.[][b1][i1]Ajouter un [f2]lustre gris brillant[] et\ndes [f2]effets de lumière bruns[] plus\ndoux sur la robe du cheval.[]	[b1][i1]Wenn du mit deinem Bild bisher\nzufrieden bist, [f2]trockne das\nBild[] vor dem Lasieren.\n[][b1][i1]Zeichne [f2]einen grauen Schimmer[]\nund setze weiche [f2]braune\nGlanzlichter[].[]	[b1][i1]Asegúrate de que has pintado todo lo que querías pintar antes de [f2]secar tu obra[] y aplicar las veladuras.[][b1][i1]Pinta una veladura que [f2]aporte un brillo gris reflectante[] y un [f2]realce marrón[] suave.[]	[b1][i1]Assicurati che il lavoro svolto finora\nti soddisfi, poi [f2]asciuga il dipinto[]\nprima di cominciare con le patine.[][b1][i1]Applica una velatura [f2]scintillante di\ngrigio riflettente[] e una tenue\n[f2]lumeggiatura marrone[].[]	[b1][i1]Als je tevreden bent met wat je tot nu toe hebt geschilderd, [f2]droog dan het schilderij[] voordat je begint met glaceren.[][i1]Voeg een [f2]reflecterende, grijze glans[] en een zachte [f2]bruine highlight[] toe.[]	[b1][i1]Se estiver satisfeito com o seu\ntrabalho, [f2]seque a tela[] antes de\nacetinar.[][b1][i1]Para acetinar, utilize um [f2]cinzento\nrefletivo[] e um leve [f2]realce castanho[].[]	[b1][i1]Ошибок нет? Тогда [f2]просуши\nработу[], а затем можешь\nначинать лессировку.\n[][b1][i1]Нанеси [f2]слой глянцевой серой\nкраски[] и мягкий [f2]коричневый[]\nдля высветления.[]	[b1][i1]Şimdiye kadarki çalışmanızdan memnun olduğunuzdan emin olun, ardından glaze katmanlarına geçmeden önce [f2]resmi kurutun[].[][b1][i1][f2]Gri yansıma parlaklığını[] ve yumuşak bir [f2]kahverengi ışıklı bölgeyi[] ince saydam katmanlarla uygulayın.[]	[b1][i1]Şimdiye kadarki çalışmandan memnun olduğundan emin ol, ardından saydam boya katmanlarına geçmeden önce [f2]resmi kurut[].[][b1][i1][f2]Gri yansıma parlaklığını[] ve yumuşak bir [f2]kahverengi ışıklı bölgeyi[] ince saydam katmanlarla uygula.[]	terminology; voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	13	STB1.1	[b1][i1]Add in the horse's [f2]shadow[] on the grass.[][b1][i1]Spend some time cleaning up the horse's [f2]outline[] with the background greens.[]	[b1][i1]Ajouter l'[f2]ombre[] du cheval sur\nl'herbe.[][b1][i1]Prendre du temps pour affiner le\n[f2]contour[] de l'animal par rapport au\nvert de l'arrière-plan.[]	[b1][i1]Male den [f2]Schatten[] des Pferds im\nGras. [][b1][i1]Säubere den [f2]Umriss[] des\nPferds mit der Hintergrundfarbe.[]	[b1][i1]Añade la [f2]sombra[] que proyecta el caballo sobre la hierba.[][b1][i1]Tómate tu tiempo para limpiar el [f2]contorno[] del animal de los colores verdes del fondo.[]	[b1][i1]Aggiungi l'[f2]ombra[] del cavallo\nsull'erba.[][b1][i1]Cancella per bene lo schizzo del\n[f2]profilo[] del cavallo usando\ni verdi dello sfondo.[]	[b1][i1]Voeg de [f2]schaduw[] van het paard op het gras toe.[][b1][i1]Gebruik de groene kleuren van de achtergrond om de [f2]omtrek[] van het paard netjes te maken.[]	[b1][i1]Adicione a [f2]sombra[] do cavalo\nsobre a relva.[][b1][i1]Limpe um pouco o [f2]contorno[] do\ncavalo com os verdes da imagem\nde fundo.[]	[b1][i1]Изобрази [f2]тень[] лошади\nна траве.[][b1][i1]Удели этому шагу достаточно\nвремени и подчисти [f2]контур[]\nлошади с помощью зеленых\nцветов фона.[]	[b1][i1]Atın çimen üzerindeki [f2]gölgesini[] ekleyin.[][b1][i1]Arka plan yeşillerini kullanarak atın [f2]konturunu[] temizlemeye biraz zaman ayırın.[]	[b1][i1]Atın çimen üzerindeki [f2]gölgesini[] ekle.[][b1][i1]Arka plan yeşillerini kullanarak atın [f2]konturunu[] temizlemeye biraz zaman ayır.[]	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	15	STB1.1	[b1][i1]Add some [f2]depth[] to your painting by putting detail into the foreground, such as some [f2]blades of grass[].[]	[b1][i1]Accentuer la [f2]profondeur[] du\ntableau en ajoutant des détails\ncomme des [f2]brins d'herbe[] au\npremier plan.[]	[b1][i1]Verleihe dem Bild etwas [f2]Tiefe[] durch\nDetails im Vordergrund, zum\nBeispiel durch einige [f2]Grashalme[].[]	[b1][i1]Confiere algo de [f2]profundidad[] a tu cuadro añadiendo detalles en el primer plano, como algunas [f2]briznas de hierba[].[]	[b1][i1]Aggiungi un po' di [f2]profondità[] al tuo\ndipinto inserendo i dettagli in\nprimo piano, come i [f2]fili d'erba[].[]	[b1][i1]Voeg [f2]diepte[] aan je schilderij toe door details, zoals [f2]grassprietjes[], op de voorgrond te schilderen.[]	[b1][i1]Dê alguma [f2]profundidade[] ao seu\nquadro adicionando mais\npormenores ao primeiro plano\ncomo, por exemplo, [f2]alguma relva[].[]	[b1][i1]Придай картине [f2]глубину[],\nпоместив на первый план\nдетали, например, немного\n[f2]стеблей травы[].[]	[b1][i1]Ön plana birkaç [f2]çim yaprağı[] gibi ayrıntılar ekleyerek resme [f2]derinlik[] kazandırın.[]	[b1][i1]Ön plana birkaç [f2]çim yaprağı[] gibi ayrıntılar ekleyerek resme [f2]derinlik[] kazandır.[]	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	24	STB1.1	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	terminology
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	27	STB1.1	Hello! It's good to see you again!	Bonjour ! Ça me fait plaisir de vous revoir !	Hallo! Schön, dich wiederzusehen!	¡Hola! ¡Me alegro de verte otra vez!	Ciao! Che piacere rivederti!	Hallo! Leuk je weer te zien!	Olá! Que bom voltar a vê-lo!	Здравствуй! Рад снова видеть тебя!	Merhaba! Sizi yeniden görmek güzel!	Merhaba! Seni yeniden görmek güzel!	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	33	STB1.1	He captured their gestures with [f2]loose marks[] and great [f2]simplicity[].	Il a su capturer leur élan avec des [f2]marques\nsommaires[] et une grande [f2]simplicité[].	Er stellte ihre Bewegungen mit [f2]lockeren \nStrichen[] und sehr [f2]einfach[] dar.	Capturaba el gesto de estos animales con [f2]trazos sueltos[] y gran [f2]simplicidad[].	Ne colse le posture e i movimenti con [f2]tratti\nmorbidi[] e grande [f2]semplicità[].	Hij wist de houding en de beweging van de paarden uit te beelden met [f2]losse penseelstreken[] en een fantastische [f2]eenvoud[].	Captou os seus gestos com [f2]traços soltos[]\ne uma grande [f2]simplicidade[].	Художник передавал их движения\n[f2]свободными[] мазками, очень [f2]просто[].	Atların jestlerini [f2]serbest izlerle[] ve büyük bir [f2]sadelikle[] yakalardı.	Atların hareketlerini [f2]serbest izlerle[] ve büyük bir [f2]sadelikle[] yakalardı.	semantic/context
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	47	STB1.1	He's still happily munching away, so why not try painting him yourself?	Il est toujours en train de brouter l'herbe\ntranquillement, alors pourquoi ne pas essayer\nde le peindre vous aussi ?	Es grast noch immer fröhlich vor sich hin.\nMöchtest du jetzt versuchen, es zu malen?	Aún está comiendo hierba tan alegremente y no se ha movido del sitio. ¿Por qué no aprovechas para pintarlo tú también?	Sta placidamente brucando l'erba, quindi perché\nnon ne approfitti per fargli un ritratto anche tu?	Hij staat nog steeds lekker te grazen, dus waarom probeer je hem zelf niet eens te schilderen?	Ele está ali a comer alegremente.\nPorque não tenta também pintá-lo?	Она все еще пасется на лужайке, так что\nу тебя есть отличная возможность\nизобразить ее самостоятельно!	Hâlâ keyifle otluyor; siz de onu resmetmeyi denemeye ne dersiniz?	Hâlâ keyifle otluyor; sen de onu resmetmeyi denemeye ne dersin?	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	51	STB1.1	Take your time with it; the [f2]grid tool[] will help you place the shapes and lines.	Prenez votre temps pour les placer et aidez-vous\nde la [f2]grille[] pour positionner la colonne et les\ndifférentes formes.	Lass dir dabei Zeit; das [f2]Gitternetz[] wird dir\nbei der Positionierung der Umrisse und\nLinien helfen.	Tómate tu tiempo. La [f2]cuadrícula[] te ayudará a colocar las formas y las líneas.	Prenditi tutto il tempo che vuoi! La [f2]griglia[]\nti aiuterà a posizionare le linee e le figure.	Neem je tijd. Met het [f2]raster[] kun je beter zien waar de vormen en lijnen moeten komen.	Leve o seu tempo; a [f2]grelha[] ajudará no\nposicionamento das formas e das linhas.	На этом этапе не стоит торопиться.\n[f2]Сетка[] поможет правильно расположить\nформы и линии.	Acele etmeyin; [f2]ızgara aracı[] şekilleri ve çizgileri yerleştirmenize yardımcı olur.	Acele etme; [f2]ızgara aracı[] şekilleri ve çizgileri yerleştirmene yardımcı olur.	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	52	STB1.1	Getting the [f2]proportions, sizes and shape[] right now will save a lot of corrections later!	Déterminer correctement les [f2]proportions[],\nles [f2]tailles[] et les [f2]formes[] de votre scène à\ncette étape vous fera gagner beaucoup de\ntemps plus tard.	Wenn du die [f2]Proportionen, Größe und Form[]\njetzt schon richtig darstellst, wird dir das\nspäter viele Korrekturen ersparen!	¡Si dibujas correctamente las [f2]proporciones, los tamaños y las formas[] ahora, te ahorrarás hacer correcciones más adelante!	Se disegniamo correttamente le [f2]forme[],\nrispettando [f2]le dimensioni e le proporzioni[],\neviteremo un bel po' di correzioni in seguito!	Door nu de juiste [f2]proporties, maten en vorm[] op het doek te zetten, voorkomen we later een hoop correcties!	Se acertar agora nas [f2]proporções, tamanho e\nforma[] corretas, evitará um excesso de correções\nmais tarde!	Тебе не придется много исправлять\nпозднее, если верно определить\n[f2]пропорции, размеры и форму[] сейчас.	[f2]Oranları, ölçüleri ve şekli[] şimdi doğru kurmak, ileride sizi pek çok düzeltmeden kurtarır!	[f2]Oranları, ölçüleri ve şekli[] şimdi doğru kurmak, ileride seni pek çok düzeltmeden kurtarır!	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	58	STB1.1	I [f2]dried the canvas[] before adding warm, grey [f2]glazes[] for the gloss on the horse's coat.	J'ai fait [f2]sécher[] la toile avant d'ajouter un [f2]glacis[]\ngris et chaud pour lustrer la robe du cheval.	Ich habe [f2]das Bild getrocknet[] und\n[f2]graue Lasuren[] aufgetragen, um den\nGlanz auf dem Fell darzustellen.	[f2]Sequé el lienzo[] antes de aplicar [f2]veladuras[] cálidas de color gris para obtener el brillo del pelaje.	Ho [f2]asciugato la tela[] prima di aggiungere\nle [f2]velature[] grigie per la patina lucida del manto\ndel cavallo.	Toen heb ik het [f2]doek gedroogd[], waarna ik met een warm grijs een [f2]glacislaag[] heb aangebracht om de vacht van het paard glans te geven.	[f2]Sequei a tela[] antes de adicionar os [f2]acetinados[]\nquentes e cinzentos para criar brilho na pelagem\ndo cavalo.	Я [f2]просушил холст[] перед тем, как\nвыполнить лессировку теплым\n[f2]глянцевым[] серым, чтобы передать\nблеск волосяного покрова лошади.	Atın tüylerindeki parlaklık için sıcak gri [f2]glaze katmanları[] eklemeden önce [f2]tuvali kuruttum[].	Atın tüylerindeki parlaklık için sıcak gri [f2]saydam boya katmanları[] eklemeden önce [f2]tuvali kuruttum[].	terminology
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	61	STB1.1	And with that, I was done! Are you ready to have a go?	Et voilà ! Mon tableau est terminé ! Vous allez\npouvoir vous y essayer !	Und damit war mein Bild fertig! Bist du bereit,\nes zu versuchen?	¡Y ya está! ¡Inténtalo tú ahora!	E questo è tutto! Che ne dici di fare una prova?	En dat was het! Ben je er klaar voor om het zelf te proberen?	E pronto, terminei! Quer tentar?	Это был завершающий штрих! Ну,\nкак? Не терпится начать?	Ve böylece tamamlandı! Denemeye hazır mısınız?	Ve böylece tamamlandı! Denemeye hazır mısın?	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	62	STB1.1	You can [f2]mix paints[], but I've given you [f2]my colours[] as well to start you off gently.	Vous pouvez [f2]préparer vos mélanges[]\nvous-même, mais je vous ai quand\nmême laissé [f2]mes couleurs[] pour que\nça ne soit pas trop difficile.	Du kannst selbst [f2]Farben mischen[], aber ich\ngebe dir auch [f2]meine Farben[], um dir den \nEinstieg zu erleichtern.	Puedes [f2]mezclar tus propias pinturas[], aunque puedes utilizar [f2]mis colores[] para empezar sin más preámbulos.	Puoi [f2]mescolare le tinte[], ma ti ho anche\npreparato i [f2]miei colori[] per consentirti\ndi partire subito con facilità.	Je kunt zelf [f2]kleuren mengen[], maar de kleuren die [f2]ik heb gebruikt[], heb ik al voor je gemengd om je op weg te helpen.	Pode [f2]misturar tintas[], mas também lhe dei\nas [f2]minhas cores[] para que tenha um começo\nmais simples.	Можешь [f2]смешивать краски[], но я\nоставил тебе и [f2]свои цвета[], чтобы\nлегче было начать.	İsterseniz [f2]boyaları karıştırabilirsiniz[], ama başlangıcı kolaylaştırmak için [f2]kendi renklerimi[] de hazırladım.	İstersen [f2]boyaları karıştırabilirsin[], ama başlangıcı kolaylaştırmak için [f2]kendi renklerimi[] de hazırladım.	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	63	STB1.1	Remember to start [f2]simply and carefully[]. It will save you many headaches later on!	N'oubliez pas de commencer votre travail\navec [f2]soin et simplicité[]. Cela vous épargnera\nde nombreux soucis plus tard !	Denk daran: Beginne [f2]einfach und sorgfältig[].\nDas wird dir später viele Probleme ersparen!	Recuerda: [f2]despacito y buena letra[]. ¡Así te ahorrarás quebraderos de cabeza más adelante!	Ricordati di iniziare in modo [f2]semplice e attento[].\nTi risparmierà parecchi grattacapi in seguito!	Een goed begin is het halve werk. Als je aan het begin [f2]aandachtig en eenvoudig[] te werk gaat, bespaar je je later een hoop kopzorgen.	Lembre-se de começar com [f2]simplicidade\ne atenção[]. Isso irá poupar-lhe muitas dores\nde cabeça mais tarde!	Помни, [f2]аккуратный и чистый[] рисунок\nна начальном этапе избавит тебя от\nлишних проблем в дальнейшем!	[f2]Basit ve dikkatli başlayın[]. Sonradan pek çok zahmetten kurtulursunuz!	[f2]Basit ve dikkatli başla[]. Sonradan pek çok zahmetten kurtulursun!	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	64	STB1.1	Ah, you're finished! How did it go?	Oh, vous avez fini ?\nAlors, comment s'est déroulé l'exercice ?	Ah, du bist fertig! Wie ist es gelaufen?	¿Ya has terminado? ¿Cómo te ha ido?	Ah, hai finito! Com'è andata?	O, je bent klaar! Hoe is het gegaan?	Ah, já terminou! Como correu?	Ну вот, готово! Понравилось?	Ah, bitirdiniz! Nasıl geçti?	Ah, bitirdin! Nasıl geçti?	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	65	STB1.1	I hope you found it useful to [f2]start simple[] before moving onto the complex details.	J'espère que mon conseil de [f2]commencer par les\nchoses simples[] avant d'aller vers plus de\ncomplexité s'est avéré utile.	Ich hoffe, mein Rat, [f2]einfach zu beginnen[] \nund dann die komplexeren Details zu malen,\nwar dir eine Hilfe.	Espero que mi consejo de [f2]empezar por lo simple[] antes de pasar a los detalles más complicados te haya sido de utilidad.	Spero che [f2]iniziare in modo semplice[] prima\ndi pensare ai dettagli più complicati ti sia\nstato utile.	Hopelijk heb je wat gehad aan mijn advies om [f2]eenvoudig te beginnen[] en daarna verder te gaan met de complexere details.	Espero que tenha percebido a utilidade de um\n[f2]início simples[] antes de passar aos pormenores\nmais complexos.	Надеюсь, тебе пригодится метод\nпроработки [f2]от простого к сложному[].	Karmaşık ayrıntılara geçmeden önce [f2]basit bir temelle başlamanın[] ne kadar yararlı olduğunu görmüşsünüzdür umarım.	Karmaşık ayrıntılara geçmeden önce [f2]basit bir temelle başlamanın[] ne kadar yararlı olduğunu görmüşsündür umarım.	voice/style
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	66	STB1.1	It's worth spending that time to get your [f2]construction[] right. It isn't a race, after all!	C'est important de prendre du temps pour bien\nplacer les [f2]lignes de construction[]. Il n'y a pas\nde record de vitesse à battre, après tout !	Es hilft sehr, wenn du dir Zeit bei der \n[f2]Konstruktion[] lässt. Malen ist schließlich \nkein Wettrennen!	Merece la pena dedicar tiempo a la [f2]construcción[] del motivo. ¡No hace falta ir deprisa y corriendo!	Vale la pena di dedicare del tempo a una\ncorretta [f2]costruzione[]. Dopotutto non\nstiamo facendo una gara!	Het is de moeite waard om aandachtig aan je [f2]constructie[] te werken. We hebben immers geen haast!	Vale a pena investir algum tempo numa\n[f2]construção[] rigorosa. Afinal de contas, isto\nnão é uma corrida!	Проработка [f2]конструктивной основы[] —\nтрудоемкий процесс, но он того стоит.\nЗдесь спешка только вредит!	[f2]Yapıyı[] doğru kurmak için harcadığınız zamana değer. Sonuçta bu bir yarış değil!	[f2]Yapıyı[] doğru kurmak için harcadığın zamana değer. Sonuçta bu bir yarış değil!	voice/style
