ID,CriticalControlsMatch,ExactSameAsEnglish,TurkishSpecialChars,English,Turkish,EnglishCriticalControls,TurkishCriticalControls
0x0FC6,YES,NO,çı,How did you get out of my...?,Benim tablomdan nasıl çıktın...?,[],[]
0x0FC7,YES,YES,,...,...,[],[]
0x0FC8,YES,NO,ış,... Huh? Wait just a second...<br>Your clothes are...green...,... Hah? Dur bakayım...<br>Kıyafetlerin... yeşil...,[],[]
0x0FC9,YES,NO,öüı,"Hey, you must be <color=0003>Luigi</color>!<br>Whoa, you had me a bit<hr>confused for a moment there!","Hey, sen <color=0003>Luigi</color> olmalısın!<br>Bir an gözümü fena yanılttın!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0FCA,YES,NO,ı,What? You want me to release<br><color=0003>Mario</color>? Riiiiight.,Ne? <color=0003>Mario</color>'yu salmamı mı<br>istiyorsun? Hah. Tabii tabii.,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0FCB,YES,NO,çüğı,"No, no, no. I will not give up<br>my favorite decoration. I like<hr><color=0003>Mario</color> just where he is.","Hayır, hayır, hayır. En sevdiğim<br>süsümden vazgeçmem. <color=0003>Mario</color><hr>tam olduğu yerde kalsın.","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0FCC,YES,NO,üıŞ,"Hey, so what's that you got<br>there? A <color=0002>Poltergust 3000</color>?!",Şu sırtındaki de ne?<br><color=0002>Poltergust 3000</color> mü?!,"[(21, 2), (21, 4294967295)]","[(21, 2), (21, 4294967295)]"
0x0FCD,YES,NO,,Uh oh!,Eyvah!,[],[]
0x0FCE,YES,NO,ı,"What should we do, Boos?","Ee, Boo'lar... Ne yapıyoruz?",[],[]
0x0FCF,YES,NO,ÇöüİıŞ,"Good idea, guys! All Boos in<br>this area, gather your strength!<hr>We'll blow him away!!!","İyi fikir! Bu bölgedeki bütün Boo'lar,<br>nefesi toplayın!<hr>Şunu buradan UÇURALIM!!!",[],[]
0x0FD0,YES,NO,üı,... We'll take a big Boo breath...,... Buuüyük bir Boo nefesi<br>alıyoruz...,[],[]
0x0FD1,YES,NO,Ü,...and blow you away!!,...ve seni buradan ÜFLÜYORUZ!!,[],[]
0x0FD7,YES,NO,ÇöüİıŞ,"Good idea, guys! All Boos in<br>this area, gather your strength!<hr>We'll blow him away!!!","İyi fikir! Bu bölgedeki bütün Boo'lar,<br>nefesi toplayın!<hr>Şunu buradan UÇURALIM!!!",[],[]
0x0FD8,YES,NO,ğış,... The <color=0001>five </color>of us will take a<br>deep Boo breath...,... <color=0001>Beş</color>imiz birden derin bir<br>Boo nefesi alacağız...,"[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x0FD9,YES,NO,Ü,...and blow you away!!,...ve seni buradan ÜFLÜYORUZ!!,[],[]
0x0FDC,YES,NO,ÇöüİıŞ,"Good idea, guys! All Boos in<br>this area, gather your strength!<hr>We'll blow him away!!!","İyi fikir! Bu bölgedeki bütün Boo'lar,<br>nefesi toplayın!<hr>Şunu buradan UÇURALIM!!!",[],[]
0x0FDD,YES,NO,öüğı,... The <color=0001>four </color>of us will take a<br>deep Boo breath...,... <color=0001>Dört</color>ümüz birden derin bir<br>Boo nefesi alacağız...,"[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x0FDE,YES,NO,Ü,...and blow you away!!,...ve seni buradan ÜFLÜYORUZ!!,[],[]
0x0FE1,YES,NO,ÇöüİıŞ,"Good idea, guys! All Boos in<br>this area, gather your strength!<hr>We'll blow him away!!!","İyi fikir! Bu bölgedeki bütün Boo'lar,<br>nefesi toplayın!<hr>Şunu buradan UÇURALIM!!!",[],[]
0x0FE2,YES,NO,Üçüğı,... The <color=0001>three </color>of us will take a<br>deep Boo breath...,... <color=0001>Üç</color>ümüz birden derin bir<br>Boo nefesi alacağız...,"[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x0FE3,YES,NO,Ü,...and blow you away!!,...ve seni buradan ÜFLÜYORUZ!!,[],[]
0x0FE6,YES,NO,ÇöüİıŞ,"Good idea, guys! All Boos in<br>this area, gather your strength!<hr>We'll blow him away!!!","İyi fikir! Bu bölgedeki bütün Boo'lar,<br>nefesi toplayın!<hr>Şunu buradan UÇURALIM!!!",[],[]
0x0FE7,YES,NO,ış,... What?! Just <color=0001>two </color>of us left?!<br>No matter!,... Ne?! Yalnızca <color=0001>iki</color> kişi mi kaldık?!<br>Olsun!,"[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x0FE8,YES,NO,,Take that!!,AL BAKALIM!!,[],[]
0x0FEB,YES,NO,ÇöüİıŞ,"Good idea, guys! All Boos in<br>this area, gather your strength!<hr>We'll blow him away!!!","İyi fikir! Bu bölgedeki bütün Boo'lar,<br>nefesi toplayın!<hr>Şunu buradan UÇURALIM!!!",[],[]
0x0FEC,YES,NO,ı,... What?! Just <color=0001>one </color>of us left?!<br>No matter!,... Ne?! Bir tek <color=0001>ben</color> mi kaldım?!<br>Olsun!,"[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x0FED,YES,NO,,Take that!!,AL BAKALIM!!,[],[]
0x0FEE,YES,NO,çöüğış,"Aahh, I could just stare at my<br><color=0003>Mario</color> painting for hours!<hr>It's true what they say about<br>fine art...it takes utterly<hr>refined sensibilities to truly<br>appreciate it!","Ahh, şu <color=0003>Mario</color> tablosuna saatlerce<br>bakabilirim!<hr>Güzel sanatlar hakkında söylenenler<br>doğru... Onun değerini gerçekten<hr>anlamak için son derece ince<br>bir sanat zevki gerekir!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0FEF,YES,NO,çğİış,"The way you plead for help,<br><color=0003>Mario</color>...<hr>I find it so...satisfying.","Yardım diye kıvranışın var ya,<br><color=0003>Mario</color>...<hr>İçimin yağlarını eritiyor.","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x0FF0,YES,NO,çğış,Perhaps that is merely because<br>I remember how much trouble<hr>you've caused me in the past.,Belki de geçmişte bana<br>çektirdiklerini hatırladığımdandır.,[],[]
0x0FF1,YES,NO,ğış,"... Seriously, though, who<br>would actually believe that<hr>mansions get given away in<br>contests?! Talk about stupid!","... Cidden ama, kim yarışmadan<br>konak kazandığına inanır?!<hr>Ne saflık!",[],[]
0x0FF2,YES,NO,çöüış,What do they feed you Mario<br>brothers anyway...gullible soup?<hr>Your brother came all this way<br>just to get turned into a<hr>painting... It's just terrific.,Siz Mario kardeşlere ne yediriyorlar?<br>Saflık çorbası mı?<hr>Kardeşin bunca yolu sırf tabloya<br>dönüşmek için geldi... Bayıldım.,[],[]
0x0FF3,YES,NO,,However...,Ama...,[],[]
0x0FF4,YES,NO,İış,This <color=0003>Mario</color> painting<br>looks lonely... I must have<hr>a <color=0003>Luigi</color> painting as well!<br>Then my gallery will truly<hr>be complete! Bleah HA HA!,Bu <color=0003>Mario</color> tablosu pek yalnız...<br>Yanına bir <color=0003>Luigi</color> tablosu şart!<hr>İşte o zaman koleksiyonum tamamlanır!<br>Bleeah HA HA!,"[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]"
0x0FF5,YES,NO,ı,"I am not afraid of you, fool!<br>I fear only that infernal<hr><color=0002>Poltergust 3000</color> you carry on<br>your back! Stupid machine!","Senden korkmuyorum, ahmak!<br>Ben yalnızca sırtındaki o melun<hr><color=0002>Poltergust 3000</color>'den korkarım!<br>Lanet makine!","[(21, 2), (21, 4294967295)]","[(21, 2), (21, 4294967295)]"
0x0FF6,YES,NO,ğı,But I am a KING among Boos!<br>I swear it... I shall fear no<hr>mere house-cleaning device!!,Ama ben Boo'ların KRALIYIM!<br>Bir ev aletine boyun eğecek<hr>değilim!!,[],[]
0x0FF7,YES,NO,öüİıŞş,I must say...I despise the way<br>you SHWEEERRPP-SHLOOOOP-<hr>WHOOORPP-SHLEEEOOORG-<br>vacuumed up all my friends!,Şunu söylemeliyim ki... arkadaşlarımı<br>ŞVİRR-ŞLURP-VUURR-ŞLOOOP<hr>diye süpürmenden NEFRET ediyorum!,[],[]
0x0FF8,YES,NO,çöüğış,Don't imagine that I'll flee...<br>I'll fight you like a true Boo!,Kaçacağımı sanma...<br>Boo'ların kralına yaraşır şekilde<hr>dövüşeceğim!,[],[]
0x0FF9,YES,NO,çıŞş,Now join your brother...,Şimdi kardeşinin yanına geç...,[],[]
0x0FFA,YES,NO,ç,...inside the painting!,...tablonun içine!,[],[]
0x0FFB,YES,NO,,My... My creations!!,Eserlerim... Eserlerim!!,[],[]
0x0FFC,YES,NO,ş,"But even if I disappear,<br>my work will live on...<hr>Zat eez right, n'est-ce pas?<br>Art eez eternal!","Ama ben yok olsam bile,<br>eserlerim yaşamaya devam edecek...<hr>Oui, n'est-ce pas?<br>Sanat ebedidir!",[],[]
0x0FFD,YES,NO,ı,Honh?,Hı?,[],[]
0x0FFE,YES,NO,çı,You say zat none of my<br>creations eez left?,Ne diyorsun? Eserlerimden<br>hiçbiri mi kalmadı?,[],[]
0x0FFF,YES,NO,ı,But zees cannot be! ,Ama bu imkânsız!,[],[]
0x1000,YES,NO,ğş,Zut alors!,Zut alors! Olacak iş değil!,[],[]
0x1001,YES,NO,ı,"Ngggh, snurrggghhhkk, ZZZZZ!!!",Hırrr... hırrk... ZZZZZ!!!,[],[]
0x1002,YES,NO,ı,(... Do not try to wake me...),(... Sakın beni uyandırma...),[],[]
0x1003,YES,NO,İ,(... GOOOO AAWAAAAY!!!),(... DEFOL GİİİT!!!),[],[]
0x1004,YES,YES,,KRRZZZ...<color=0003>Luigi</color>...,KRRZZZ...<color=0003>Luigi</color>...,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1005,YES,NO,üğış,"<color=0003>Luigi</color>, you did it!<br>Truly remarkable, my boy!","<color=0003>Luigi</color>, başardın!<br>Helal sana evlat, olağanüstüydü!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1006,YES,NO,ış,"I supplied the <color=0002>Poltergust 3000</color>,<br>but you ran with it all the<hr>way to the top, sonny!","<color=0002>Poltergust 3000</color>'i ben verdim<br>ama onu zirveye taşıyan sensin, evlat!","[(21, 2), (21, 4294967295)]","[(21, 2), (21, 4294967295)]"
0x1007,YES,NO,ÇÖöı,"You've made me so...SNIFFF...<br>proud...SNORT! (Get ahold of<hr>yourself, <color=0003>Gadd</color>!)","Beni öyle... HIIÇK...<br>gururlandırdın ki... HÖRT!<hr>(Toparlan, <color=0003>Gadd</color>!)","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1008,YES,NO,Üçüış,"... What's that? You found<br><color=0003>King Boo</color>? He jumped into a<hr>painting of <color=0003>Bowser</color>, you say?<br>He even blew fire at you?",... Ne dedin? <color=0003>Kral Boo</color>'yu mu buldun?<br>Bir <color=0003>Bowser</color> tablosunun içine mi<hr>atladı? Üstelik sana ateş de mi<br>püskürttü?,"[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 3), (21, 4294967295)]"
0x1009,YES,NO,öış,"... Well, well... In all my years<br>of ghost research, I've never<hr>heard such a fantastical tale!",... Vay vay... Bunca yıllık<br>hayalet araştırmalarımda<hr>böylesine akıl almaz bir hikâye<br>duymadım!,[],[]
0x100A,YES,NO,çöüİış,"... And that career spans sixty<br>years, mind you. Why, I still<hr>recall starting out as a young<br>whelp who trembled at the<hr>mere thought of a ghost,<br>TREMBLED, I say...","... Hem de tam altmış yıllık<br>bir meslekten söz ediyorum!<hr>Ben de bir zamanlar hayalet<br>düşüncesiyle bile titreyen<hr>genç bir çömezdim...<br>TİTRERDİM, diyorum!",[],[]
0x100B,YES,NO,çüış,"Oh, beg your pardon! This old<br>brain goes recollecting every<hr>now and then... I could sit down<br>and fill a week spinning ghost<hr>yarns. Why, just last...","Ah, kusuruma bakma! Bu yaşlı beyin<br>arada bir eski günlere dalıyor işte...<hr>Bir otursam bir hafta hayalet hikâyesi<br>anlatırım. Daha geçen...",[],[]
0x100C,YES,NO,ş,"... Right, well, anyhoo, <color=0003>Luigi</color>!<br>Grab your brother's painting<hr>and bring him to the lab!","... Neyse neyse, <color=0003>Luigi</color>!<br>Kardeşinin tablosunu kap<hr>ve laboratuvara gel!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x100D,YES,NO,ış,Heh heh heh... The poor little<br>feller's fallen asleep...,Heh heh heh... Zavallı ufaklık<br>uyuyakalmış...,[],[]
0x100E,YES,NO,çöüış,He must have just collapsed<br>with relief and exhaustion<hr>when he saw you arrive...,Seni görünce rahatlayıp<br>yorgunluktan oracıkta çökmüş olmalı...,[],[]
0x100F,YES,NO,ış,"I'll get the machine ready to<br>return your brother to his<hr>former state, all righty?",Makineyi hazırlayayım;<br>kardeşini eski hâline getirelim.,[],[]
0x1010,YES,NO,İ,I'll be expecting you both!,İkinizi de laboratuvarda bekliyorum!,[],[]
0x1011,YES,YES,,???,???,[],[]
0x1012,YES,NO,Çı,HOT! OH VERY HOT! You!<br>You're making it too HOT!,SICAK! ÇOK SICAK! Sen!<br>Fazla ısıtıyorsun!,[],[]
0x1013,YES,NO,ğış,I'm going to cook in this heat!<br>I'm going to melt!,Burada haşlanacağım!<br>Eriyorum!,[],[]
0x1014,YES,NO,çış,Did YOU light these fires?<br>What were you thinking?,Bu ateşleri SEN mi yaktın?<br>Aklını mı kaçırdın?,[],[]
0x1015,YES,NO,çğı,People who start fires in this<br>mansion had better be ready<hr>to pay the price!!!,Bu konakta yangın çıkaranın<br>faturası ağır olur!!!,[],[]
0x1016,YES,NO,,Now learn your lesson!!,Al sana ders!!,[],[]
0x1017,YES,NO,öüş,... He-Hello? ... May I ask<br>who is speaking...please?,... A-Alo? ... Kiminle<br>görüşüyorum... acaba?,[],[]
0x1018,YES,NO,,Eeeek!!,Ciiiiyak!!,[],[]
0x101E,YES,NO,,It's Luigi.,Ben Luigi.,[],[]
0x101F,YES,NO,,It's Bowser!!,Bowser bu!!,[],[]
0x1020,YES,NO,,Luh... <color=0003>Luigi</color>?,Lu... <color=0003>Luigi</color>?,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1021,YES,NO,ı,"Whew! It's me, <color=0003>Toad</color>!<br>I don't know what I would have<hr>done if a ghost had answered!","Ohh! Benim, <color=0003>Toad</color>!<br>Bir hayalet cevap verseydi<hr>ne yapardım bilmiyorum!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1022,YES,NO,çüğıŞş,"Anyway, we have a terrible<br>problem! The lightning caused<hr>a blackout all over the house!<br>What should we do?","Her neyse, çok büyük bir<br>sorunumuz var! Şimşek konağın<hr>her yanında elektrikleri kesti!<br>Ne yapacağız?",[],[]
0x1023,YES,NO,Ççış,"We're really, REALLY afraid of<br>the dark! Isn't there a way<hr>you can turn the lights back on?","Karanlıktan gerçekten, GERÇEKTEN<br>çok korkuyoruz! Işıkları tekrar<hr>açmanın bir yolu yok mu?",[],[]
0x1024,YES,NO,çğış,"Huh? No, we don't know how to<br>turn them on. We were hoping<hr>you'd know... SNIFF! Oh, me!","Ha? Hayır, nasıl açılacağını<br>bilmiyoruz.<br>Senin biliyor olacağını ummuştuk...<hr>HIKS! Ah, ben ne yapacağım!",[],[]
0x1025,YES,NO,öüğış,"But...now that I think about it,<br>I do remember seeing a large<hr>breaker switch somewhere in<br>the basement...","Ama... şimdi düşününce, bodrumun<br>bir yerinde büyük bir<hr>şalter gördüğümü hatırlıyorum...",[],[]
0x1026,YES,NO,ı,Hello? Howdy? Heeelloooo??,Alo? Orada mısın? Alooo??,[],[]
0x1027,YES,NO,çöüğı,"Oh, sorry to surprise you, boy!<br>It's me, <color=0003>Professor E. Gadd</color>...<hr>Sorry for disturbing you.","Ah, seni korkuttuysam kusura bakma,<br>evlat!<br>Ben, <color=0003>Profesör E. Gadd</color>...<hr>Rahatsız ettiğim için özür dilerim.","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x1028,YES,NO,ış,"I know I usually contact you<br>by <color=0002>Game Boy Horror</color>, but I<hr>thought I'd try this phone<br>since you were in the room...",Sana genelde <color=0002>Game Boy Horror</color> ile<br>ulaşırım ama sen odadayken<hr>şu telefonu denemek istedim...,"[(21, 2), (21, 4294967295)]","[(21, 2), (21, 4294967295)]"
0x1029,YES,NO,çüış,You know that all ghosts avoid<br>the light and hide in the dark...,"Biliyorsun, tüm hayaletler ışıktan<br>kaçar<br>ve karanlıkta saklanır...",[],[]
0x102A,YES,NO,çış,"But listen, now. There's one<br>ghost who fled from the gallery<hr>who only hides in the darkest<br>places... His name...is<hr><color=0003>Uncle Grimmly</color>...",Ama şimdi bir dinle. Galeriden kaçan<br>bir hayalet var ki yalnızca en koyu<hr>karanlıkta saklanır... Adı da...<hr><color=0003>Amca Kasvet</color>...,"[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x102B,YES,NO,çöğış,"If he's on the loose, then now<br>may be your only chance to get<hr>him... Why don't you try looking<br>for him before you get those<hr>lights back on? Might be wise...","Eğer ortalıkta serbestçe dolaşıyorsa,<br>onu yakalamak için tek fırsatın<hr>bu olabilir... Işıkları yeniden açmadan<br>önce onu arasan iyi olur.<hr>Bence akıllıca olur...",[],[]
0x102C,YES,NO,öış,"He's old for a ghost, but it's<br>only made him more cautious.<hr>I do know, though, that for<br>some reason he tends to prefer<hr><color=0001>rooms with clothes and a mirror</color>...","Bir hayalete göre epey yaşlıdır,<br>ama bu onu sadece daha temkinli yaptı.<hr>Yine de biliyorum ki nedense<br><color=0001>giysi ve ayna olan odaları</color><br>tercih ediyor...","[(21, 1), (21, 4294967295)]","[(21, 1), (21, 4294967295)]"
0x102D,YES,NO,ğış,"Uh-oh, the ghosts are starting<br>to approach your position!<hr>Be careful, <color=0003>Luigi</color>!","Hayaletler bulunduğun yere doğru<br>yaklaşmaya başladı!<hr>Dikkatli ol, <color=0003>Luigi</color>!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x102E,YES,YES,,...,...,[],[]
0x102F,YES,NO,üğıŞş,"<color=0003>Luigi</color>! You found the treasure! Great!<br>Unfortunate that you fell all the way<hr>down, though... Why don't you go look in<br>the <color=0001>mirror </color>and get straightened out?<hr>Heh heh heh!","<color=0003>Luigi</color>! Hazineyi buldun! Harika!<br>Tabii taa aşağıya kadar düşmüş olman<hr>talihsizlik olmuş... Şimdi gidip<br><color=0001>aynaya</color><br>bak da biraz kendine gel, olur mu?<hr>Heh heh heh!","[(21, 3), (21, 4294967295), (21, 1), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 1), (21, 4294967295)]"
0x1030,YES,NO,çüı,.....<br>The door is locked by a mysterious force.,.....<br>Kapı gizemli bir güç tarafından<br>kilitli.,[],[]
0x1031,YES,NO,öüğış,"<color=0003>Luigi</color>, it looks like you're in trouble,<br>but never fear!<hr>The <color=0002>Game Boy Horror</color> still has<br>more to offer!<hr>Find the <color=0001>mirror</color> and <color=0001>search</color> it, and<br>you'll see what I mean.<hr>Heh heh heh!","<color=0003>Luigi</color>, başın dertte gibi görünüyor,<br>ama korkma!<hr><color=0002>Game Boy Horror</color>'ın hâlâ<br>sana sunacağı şeyler var!<hr>Bir <color=0001>ayna</color> bulup onu <color=0001>ara</color>,<br>ne demek istediğimi anlarsın.<hr>Heh heh heh!","[(21, 3), (21, 4294967295), (21, 2), (21, 4294967295), (21, 1), (21, 4294967295), (21, 1), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 2), (21, 4294967295), (21, 1), (21, 4294967295), (21, 1), (21, 4294967295)]"
0x1388,YES,NO,öüğş,"OK, now send me the Boo and<br>all the data you've got.","Tamam, şimdi bana Boo'yu ve<br>elde ettiğin tüm verileri gönder.",[],[]
0x1389,YES,NO,öüğİıŞş,"It looks like you are on a roll, <color=0003>Luigi</color>!<br>By the way, you haven't forgotten<hr>about the <color=0002>Game Boy Horror</color>'s<br>search function, have you?<hr>If you find a suspicious spot,<br>you should <color=0001>go ahead and search</color>!","İşler tıkırında, <color=0003>Luigi</color>!<br>Bu arada <color=0002>Game Boy Horror</color>'ın<hr>arama işlevini unutmadın, değil mi?<br>Şüpheli bir şey görürsen<hr><color=0001>kurcala, araştır</color>!","[(21, 3), (21, 4294967295), (21, 2), (21, 4294967295), (21, 1), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 2), (21, 4294967295), (21, 1), (21, 4294967295)]"
0x138A,YES,NO,Ööüğı,"Well done, <color=0003>Luigi</color>!<br>You got ten of them in no time.<hr>As a special reward, I have<br>something good to tell you!","Aferin, <color=0003>Luigi</color>!<br>Kısa sürede on tanesini yakaladın.<hr>Özel ödül olarak sana<br>güzel bir bilgi vereceğim!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x138B,YES,NO,çöüış,"Well done, <color=0003>Luigi</color>!<br>By the way, have you ever been<hr>tricked by a fake door?<br>If something looks suspicious,<hr>try using the<color=0002> Poltergust 3000 </color>on it!<br>You'll find out if it's real or fake.","Aferin, <color=0003>Luigi</color>!<br>Bu arada, hiç sahte bir kapıya<hr>kandın mı? Bir şey şüpheli görünüyorsa<br><color=0002>Poltergust 3000</color> ile bir yokla!<hr>Gerçek mi sahte mi hemen anlarsın.","[(21, 3), (21, 4294967295), (21, 2), (21, 4294967295)]","[(21, 3), (21, 4294967295), (21, 2), (21, 4294967295)]"
