index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,KR_Korean,TR_Turkish
157,AblSniperInfo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Wait for the right moment⟦MSBT:0E00000003000400000000FF⟧,
and open fire. Hide in the
shadows, and become a
⟦MSBT:0E00000003000400FF6400FF⟧Sharpshooter⟦MSBT:0E00000003000400000000FF⟧! Your
precision aiming will
let you hit a ⟦MSBT:0E00000003000400FF6400FF⟧small target⟦MSBT:0E00000003000400000000FF⟧
from long distance.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Attendez le moment
opportun⟦MSBT:0E00000003000400000000FF⟧, puis ouvrez le
feu tel un ⟦MSBT:0E00000003000400FF6400FF⟧tireur d'élite ⟦MSBT:0E00000003000400000000FF⟧! La
plus ⟦MSBT:0E00000003000400FF6400FF⟧petite des cibles ⟦MSBT:0E00000003000400000000FF⟧ne
pourra échapper à votre
précision, peu importe la
distance.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Warte den richtigen Moment
ab ⟦MSBT:0E00000003000400000000FF⟧und eröffne das Feuer. 
Werde zum versteckten
⟦MSBT:0E00000003000400FF6400FF⟧Scharfschützen⟦MSBT:0E00000003000400000000FF⟧! Wenn
du genau zielst, kannst
du ⟦MSBT:0E00000003000400FF6400FF⟧kleine Ziele⟦MSBT:0E00000003000400000000FF⟧ aus der
Ferne treffen.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Aspetta il momento
adatto⟦MSBT:0E00000003000400000000FF⟧... E via!
Nasconditi nell'ombra
e scaglia la ⟦MSBT:0E00000003000400FF6400FF⟧Frecciata
perfetta⟦MSBT:0E00000003000400000000FF⟧. Con la tua
mira precisissima colpirai
⟦MSBT:0E00000003000400FF6400FF⟧piccoli bersagli⟦MSBT:0E00000003000400000000FF⟧ a distanza.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Espera el momento, ⟦MSBT:0E00000003000400000000FF⟧¡y
dispara! ¡Ocúltate entre las
sombras y prueba que eres
un ⟦MSBT:0E00000003000400FF6400FF⟧tirador de élite⟦MSBT:0E00000003000400000000FF⟧! Con tu
precisión, acertarás hasta
al más ⟦MSBT:0E00000003000400FF6400FF⟧pequeño objetivo⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FF6400FF⟧타이밍을 노리고⟦MSBT:0E00000003000400000000FF⟧
적 몰래 숨어서 ⟦MSBT:0E00000003000400FF6400FF⟧조준 샷⟦MSBT:0E00000003000400000000FF⟧.
힘을 모으면 파워가 세진다.
정밀 사격이 가능해서
좁은 ⟦MSBT:0E00000003000400FF6400FF⟧틈⟦MSBT:0E00000003000400000000FF⟧ 사이도 통과시킨다!","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Doğru anı bekle⟦MSBT:0E00000003000400000000FF⟧
ve ateş aç. Gölgelerde
saklanıp ⟦MSBT:0E00000003000400FF6400FF⟧Keskin Nişancı⟦MSBT:0E00000003000400000000FF⟧ ol!
Hassas nişan alışın,
uzak mesafeden
⟦MSBT:0E00000003000400FF6400FF⟧küçük bir hedefi⟦MSBT:0E00000003000400000000FF⟧
vurmanı sağlar.⟦MSBT:0E000000020002006400⟧"
158,AblBeetleTitle0,Beetle,Scarabée,Käfer,Scarabeo,Escarabajo,비틀,Böcek
159,AblBeetleTitle1,Beetle 1,Scarabée 1,Käfer 1,Scarabeo 1,Escarabajo 1,비틀 1,Böcek 1
160,AblBeetleTitle2,Beetle 2,Scarabée 2,Käfer 2,Scarabeo 2,Escarabajo 2,비틀 2,Böcek 2
161,AblBeetleTitle3,Beetle 3,Scarabée 3,Käfer 3,Scarabeo 3,Escarabajo 3,비틀 3,Böcek 3
162,AblBeetleTitle4,Beetle 4,Scarabée 4,Käfer 4,Scarabeo 4,Escarabajo 4,비틀 4,Böcek 4
163,AblBeetleInfo,"⟦MSBT:0E000000020002005500⟧A flash of light reflects off
its horn as the ⟦MSBT:0E00000003000400FF6400FF⟧king of bugs
⟦MSBT:0E00000003000400000000FF⟧soars through the sky!
After charging your enemies
to ⟦MSBT:0E00000003000400FF6400FF⟧grab them ⟦MSBT:0E00000003000400000000FF⟧with your
horn, you can ⟦MSBT:0E00000003000400FF6400FF⟧slam them
into the ground⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Le ⟦MSBT:0E00000003000400FF6400FF⟧roi des insectes⟦MSBT:0E00000003000400000000FF⟧ prend
son envol ! Ruez-vous sur
vos ennemis pour les
⟦MSBT:0E00000003000400FF6400FF⟧accrocher ⟦MSBT:0E00000003000400000000FF⟧à votre corne
avant de ⟦MSBT:0E00000003000400FF6400FF⟧les éjecter dans
les airs, ou sur le sol ⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Das Licht spiegelt sich in
seinem Horn, während der⟦MSBT:0E00000003000400FF6400FF⟧
König der Käfer ⟦MSBT:0E00000003000400000000FF⟧durch die
Lüfte fliegt! ⟦MSBT:0E00000003000400FF6400FF⟧Gable ⟦MSBT:0E00000003000400000000FF⟧deine
Gegner mit dem Horn ⟦MSBT:0E00000003000400FF6400FF⟧auf⟦MSBT:0E00000003000400000000FF⟧
und ⟦MSBT:0E00000003000400FF6400FF⟧ramme⟦MSBT:0E00000003000400000000FF⟧ sie ⟦MSBT:0E00000003000400FF6400FF⟧in den
Boden⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Riflessi luminosi sul corno
del ⟦MSBT:0E00000003000400FF6400FF⟧Re degli insetti ⟦MSBT:0E00000003000400000000FF⟧che si
libra in volo! Puoi caricare
i nemici ⟦MSBT:0E00000003000400FF6400FF⟧afferrandoli ⟦MSBT:0E00000003000400000000FF⟧con
il corno per poi ⟦MSBT:0E00000003000400FF6400FF⟧sbatterli
al suolo⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧El sol se refleja en el
cuerno del ⟦MSBT:0E00000003000400FF6400FF⟧rey de los
insectos ⟦MSBT:0E00000003000400000000FF⟧cuando recorre
los cielos. ¡⟦MSBT:0E00000003000400FF6400FF⟧Embiste ⟦MSBT:0E00000003000400000000FF⟧y
engancha a tus enemigos
para ⟦MSBT:0E00000003000400FF6400FF⟧estamparlos contra
el suelo⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","시크한 머리가 번쩍 하고 빛나는
곤충의 왕이 ⟦MSBT:0E00000003000400FF6400FF⟧하늘을 난다⟦MSBT:0E00000003000400000000FF⟧!
⟦MSBT:0E00000003000400FF6400FF⟧머리 내려찍기⟦MSBT:0E00000003000400000000FF⟧로 ⟦MSBT:0E00000003000400FF6400FF⟧말뚝⟦MSBT:0E00000003000400000000FF⟧도 박는다.
뿔로 한꺼번에
⟦MSBT:0E00000003000400FF6400FF⟧캐치⟦MSBT:0E00000003000400000000FF⟧해서 공격 가능!","⟦MSBT:0E000000020002005500⟧Boynuzunda ışık parıldarken
⟦MSBT:0E00000003000400FF6400FF⟧böceklerin kralı⟦MSBT:0E00000003000400000000FF⟧ gökte süzülür!
Düşmanlara atılıp
boynuzunla ⟦MSBT:0E00000003000400FF6400FF⟧yakala⟦MSBT:0E00000003000400000000FF⟧, sonra
onları ⟦MSBT:0E00000003000400FF6400FF⟧yere çak⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
164,AblCircusTitle0,Circus,Cirque,Zirkus,Circo,Circo,서커스,Sirk
165,AblCircusTitle1,Circus 1,Cirque 1,Zirkus 1,Circo 1,Circo 1,서커스 1,Sirk 1
166,AblCircusTitle2,Circus 2,Cirque 2,Zirkus 2,Circo 2,Circo 2,서커스 2,Sirk 2
167,AblCircusTitle3,Circus 3,Cirque 3,Zirkus 3,Circo 3,Circo 3,서커스 3,Sirk 3
168,AblCircusInfo,"⟦MSBT:0E000000020002005500⟧Is this for real? You bet!
Jump through a flaming
hoop, and show off your
finest ⟦MSBT:0E00000003000400FF6400FF⟧Acrobatics⟦MSBT:0E00000003000400000000FF⟧! After the
curtains close on your foes,
they'll know the ⟦MSBT:0E00000003000400FF6400FF⟧clown arts
⟦MSBT:0E00000003000400000000FF⟧are no joke.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Maniez un cerceau de feu,
faites du trampoline, et
montrez vos talents
d'⟦MSBT:0E00000003000400FF6400FF⟧acrobate⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FF6400FF⟧aérien ⟦MSBT:0E00000003000400000000FF⟧! Vos
adversaires apprendront
vite à ne pas se moquer
de vos ⟦MSBT:0E00000003000400FF6400FF⟧pitreries⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Traue deinen Augen! Du
springst durch brennende
Reifen und zeigst tollste
⟦MSBT:0E00000003000400FF6400FF⟧Zirkusakrobatik⟦MSBT:0E00000003000400000000FF⟧!
Die Gegner werden sehen,
dass ein ⟦MSBT:0E00000003000400FF6400FF⟧Clown ⟦MSBT:0E00000003000400000000FF⟧nicht nur
Späße macht.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Diventa un pagliaccio
guerriero: tra capriole
e trampolini, mostra le
tue abilità da ⟦MSBT:0E00000003000400FF6400FF⟧acrobata⟦MSBT:0E00000003000400000000FF⟧!
Il sipario si chiude
in faccia al nemico.
Il ⟦MSBT:0E00000003000400FF6400FF⟧clown ⟦MSBT:0E00000003000400000000FF⟧non scherza!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¡Llegó el circo!
¡Salta por un aro de fuego
o usa el trampolín como
un verdadero ⟦MSBT:0E00000003000400FF6400FF⟧acróbata⟦MSBT:0E00000003000400000000FF⟧!
Cuando acabe la función,
nadie se reirá de las ⟦MSBT:0E00000003000400FF6400FF⟧artes
circenses⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧","이런 건 처음 봐!
불링을 통과해서 트램폴린,
⟦MSBT:0E00000003000400FF6400FF⟧아크로바틱⟦MSBT:0E00000003000400000000FF⟧으로 마무리!
곡예사처럼 ⟦MSBT:0E00000003000400FF6400FF⟧쇼⟦MSBT:0E00000003000400000000FF⟧를 보여 준다.
잇츠… ⟦MSBT:0E00000003000400FF6400FF⟧쇼 타임⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E000000020002005A00⟧Gerçek mi? Hem de nasıl!
Alevli çemberden atla,
en iyi ⟦MSBT:0E00000003000400FF6400FF⟧Akrobasi⟦MSBT:0E00000003000400000000FF⟧
hareketlerini sergile!
Perde kapanınca düşmanların
⟦MSBT:0E00000003000400FF6400FF⟧sirk hünerlerinin⟦MSBT:0E00000003000400000000FF⟧ şaka
olmadığını anlayacak.⟦MSBT:0E000000020002006400⟧"
169,AblNeedleTitle0,Needle,Aiguille,Igel,Spino,Erizo,니들,İğne
170,AblNeedleTitle1,Needle 1,Aiguille 1,Igel 1,Spino 1,Erizo 1,니들 1,İğne 1
171,AblNeedleTitle2,Needle 2,Aiguille 2,Igel 2,Spino 2,Erizo 2,니들 2,İğne 2
172,AblNeedleInfo,"⟦MSBT:0E000000020002005500⟧Cover yourself in
⟦MSBT:0E00000003000400FF6400FF⟧pointy needles ⟦MSBT:0E00000003000400000000FF⟧to
poke your enemies
and ⟦MSBT:0E00000003000400FF6400FF⟧attach to walls⟦MSBT:0E00000003000400000000FF⟧!
You can also ⟦MSBT:0E00000003000400FF6400FF⟧poke⟦MSBT:0E00000003000400000000FF⟧
needles into the
ceiling and floor!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Devenez un ⟦MSBT:0E00000003000400FF6400FF⟧problème
épineux ⟦MSBT:0E00000003000400000000FF⟧pour vos
adversaires, et
⟦MSBT:0E00000003000400FF6400FF⟧accrochez-vous aux murs⟦MSBT:0E00000003000400000000FF⟧ !
Vous pouvez aussi ⟦MSBT:0E00000003000400FF6400FF⟧picoter
⟦MSBT:0E00000003000400000000FF⟧sols et plafonds !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Mit ⟦MSBT:0E00000003000400FF6400FF⟧spitzen Nadeln ⟦MSBT:0E00000003000400000000FF⟧auf dem
Kopf stichst du Gegner
und ⟦MSBT:0E00000003000400FF6400FF⟧bleibst an Wänden
hängen⟦MSBT:0E00000003000400000000FF⟧!
Du kannst deine Nadeln
auch in die Decke und den
Boden ⟦MSBT:0E00000003000400FF6400FF⟧stoßen⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Ricopriti di ⟦MSBT:0E00000003000400FF6400FF⟧aculei ⟦MSBT:0E00000003000400000000FF⟧per
pungere i nemici e
⟦MSBT:0E00000003000400FF6400FF⟧agganciarti ai muri⟦MSBT:0E00000003000400000000FF⟧!
Se vuoi, puoi anche
⟦MSBT:0E00000003000400FF6400FF⟧scagliare ⟦MSBT:0E00000003000400000000FF⟧le spine sul
soffitto e sul pavimento!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Cúbrete el cuerpo de ⟦MSBT:0E00000003000400FF6400FF⟧púas
afiladas ⟦MSBT:0E00000003000400000000FF⟧con las que podrás
atacar a tus enemigos y
⟦MSBT:0E00000003000400FF6400FF⟧engancharte a las paredes⟦MSBT:0E00000003000400000000FF⟧.
¡También podrás ⟦MSBT:0E00000003000400FF6400FF⟧clavarlas
⟦MSBT:0E00000003000400000000FF⟧en suelos y techos!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FF6400FF⟧따끔 ⟦MSBT:0E00000003000400000000FF⟧하고 찔리는 가시 능력.
몸 전체를 가시로 감쌀 수 있다.⟦MSBT:0E00000003000400FF6400FF⟧
⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FF6400FF⟧벽⟦MSBT:0E00000003000400000000FF⟧을 찔러 ⟦MSBT:0E00000003000400FF6400FF⟧붙어 있을 수도 있다⟦MSBT:0E00000003000400000000FF⟧!
위를 공격하면 하늘을 찌르고
아래를 공격하면 ⟦MSBT:0E00000003000400FF6400FF⟧땅을 찌른다⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Sivri iğnelerle ⟦MSBT:0E00000003000400000000FF⟧
kendini kapla; düşmanlarını
dürt ve ⟦MSBT:0E00000003000400FF6400FF⟧duvarlara tutun⟦MSBT:0E00000003000400000000FF⟧!
Ayrıca tavana ve
zemine de iğne
⟦MSBT:0E00000003000400FF6400FF⟧sapla⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
173,AblBigBangTitle0,Hypernova,Méganova,Meganova,Ipernova,Hipernova,빅뱅,Hipernova
174,AblBigBangTitle1,Hypernova 1,Méganova 1,Meganova 1,Ipernova 1,Hipernova 1,빅뱅 1,Hipernova 1
175,AblBigBangInfo,"⟦MSBT:0E000000020002005500⟧Eating ⟦MSBT:0E00000003000400FF6400FF⟧Miracle Fruit ⟦MSBT:0E00000003000400000000FF⟧from the
Dreamstalk imbues Kirby
with this special ability.
After an energy explosion,
Kirby's stomach becomes a
veritable black hole, allowing
him to ⟦MSBT:0E00000003000400FF6400FF⟧inhale giant objects⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Manger le ⟦MSBT:0E00000003000400FF6400FF⟧fruit enchanté
⟦MSBT:0E00000003000400000000FF⟧confère à Kirby ce pouvoir
spécial qui transforme son
estomac en véritable trou
noir, lui permettant ⟦MSBT:0E00000003000400FF6400FF⟧d'avaler
des objets géants ⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Isst Kirby die ⟦MSBT:0E00000003000400FF6400FF⟧Wunderfrucht
⟦MSBT:0E00000003000400000000FF⟧der Traumranke, erhält er
diese besondere Power.
Kirbys Magen wird zu einem
schwarzen Loch und lässt
ihn ⟦MSBT:0E00000003000400FF6400FF⟧große Objekte schlucken⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Kirby acquista questa
speciale abilità mangiando
il ⟦MSBT:0E00000003000400FF6400FF⟧frutto miracoloso
⟦MSBT:0E00000003000400000000FF⟧della Pianta dei Sogni.
Il suo stomaco diventa
così profondo che può
⟦MSBT:0E00000003000400FF6400FF⟧risucchiare oggetti enormi⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Obtén esta habilidad
especial al comer la ⟦MSBT:0E00000003000400FF6400FF⟧fruta
milagrosa ⟦MSBT:0E00000003000400000000FF⟧de la Planta
de ensueño, ¡Kirby será
un pozo sin fondo capaz de
⟦MSBT:0E00000003000400FF6400FF⟧absorber objetos gigantes⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","불현듯 나타난 반짝이는
⟦MSBT:0E00000003000400FF6400FF⟧「기적의 열매」⟦MSBT:0E00000003000400000000FF⟧. 그 열매로
⟦MSBT:0E00000003000400FF6400FF⟧새로운 빨아들이기 파워⟦MSBT:0E00000003000400000000FF⟧를
획득한 커비는 새로운 차원의
⟦MSBT:0E00000003000400FF6400FF⟧놀라운 대모험⟦MSBT:0E00000003000400000000FF⟧에 도전한다!!","⟦MSBT:0E000000020002005500⟧Rüya Sarmaşığı'ndaki ⟦MSBT:0E00000003000400FF6400FF⟧Mucize
Meyvesi⟦MSBT:0E00000003000400000000FF⟧ Kirby'ye bu özel
yeteneği verir. Enerji
patlamasının ardından
Kirby'nin midesi kara deliğe
dönüşür ve ⟦MSBT:0E00000003000400FF6400FF⟧dev nesneleri⟦MSBT:0E00000003000400000000FF⟧
içine çekebilir!⟦MSBT:0E000000020002006400⟧"
176,AblGhostTitle1,Ghost,Fantôme,Geist,Fantasma,Fantasma,고스트,Hayalet
177,AblDededeInfo,"⟦MSBT:0E000000020002005500⟧At long last - ⟦MSBT:0E00000003000400FF6400FF⟧Dededetour⟦MSBT:0E00000003000400000000FF⟧!
This land will not be ruled
by ⟦MSBT:0E00000003000400FF6400FF⟧Queen Sectonia⟦MSBT:0E00000003000400000000FF⟧. No!
It will be ruled by ⟦MSBT:0E00000003000400FF6400FF⟧the king⟦MSBT:0E00000003000400000000FF⟧!
The self-proclaimed Great
King of Dream Land embarks
on his own ⟦MSBT:0E00000003000400FF6400FF⟧adventure⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Pas question que la ⟦MSBT:0E00000003000400FF6400FF⟧Reine
Sectonia ⟦MSBT:0E00000003000400000000FF⟧s'empare de ces
terres ! Elles appartiennent
au ⟦MSBT:0E00000003000400FF6400FF⟧roi ⟦MSBT:0E00000003000400000000FF⟧autoproclamé de
Dream Land, qui se jette
dans l'⟦MSBT:0E00000003000400FF6400FF⟧aventure⟦MSBT:0E00000003000400000000FF⟧ !⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Endlich: ⟦MSBT:0E00000003000400FF6400FF⟧Dededes Abenteuer⟦MSBT:0E00000003000400000000FF⟧!
Dieses Land wird nicht von
⟦MSBT:0E00000003000400FF6400FF⟧Königin Sectonia⟦MSBT:0E00000003000400000000FF⟧, sondern
⟦MSBT:0E00000003000400FF6400FF⟧vom König ⟦MSBT:0E00000003000400000000FF⟧regiert werden!
Der selbsternannte Groß-
könig von Dream Land geht
auf ⟦MSBT:0E00000003000400FF6400FF⟧Abenteuertour⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Finalmente... ⟦MSBT:0E00000003000400FF6400FF⟧Dedede
all'avventura⟦MSBT:0E00000003000400000000FF⟧! Su questa
terra non regnerà ⟦MSBT:0E00000003000400FF6400FF⟧Queen
Sectonia⟦MSBT:0E00000003000400000000FF⟧. No! Qui regnerà
solo ⟦MSBT:0E00000003000400FF6400FF⟧il re⟦MSBT:0E00000003000400000000FF⟧! L'autoproclamato
re di Dream Land si lancia
all'⟦MSBT:0E00000003000400FF6400FF⟧avventura⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¡Al fin! ¡La ⟦MSBT:0E00000003000400FF6400FF⟧Aventura de
Dedede⟦MSBT:0E00000003000400000000FF⟧!  Nada de ⟦MSBT:0E00000003000400FF6400FF⟧Reina
Sectonia⟦MSBT:0E00000003000400000000FF⟧, ¡aquí manda el
⟦MSBT:0E00000003000400FF6400FF⟧Rey Dedede⟦MSBT:0E00000003000400000000FF⟧! ¡Embárcate
con el autoproclamado
rey de Dream Land en
su ⟦MSBT:0E00000003000400FF6400FF⟧aventura⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","드디어 때가 왔다. ⟦MSBT:0E00000003000400FF6400FF⟧GO! 디디디⟦MSBT:0E00000003000400000000FF⟧!
이 나라는 ⟦MSBT:0E00000003000400FF6400FF⟧여왕…⟦MSBT:0E00000003000400000000FF⟧이 아니라
⟦MSBT:0E00000003000400FF6400FF⟧대왕⟦MSBT:0E00000003000400000000FF⟧이 통치해 주지!
푸푸푸랜드의 자칭 대왕이 간다
⟦MSBT:0E00000003000400FF6400FF⟧디럭스한 대모험!⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E000000020002005500⟧Sonunda: ⟦MSBT:0E00000003000400FF6400FF⟧Dedede Turu⟦MSBT:0E00000003000400000000FF⟧!
Bu toprakları ⟦MSBT:0E00000003000400FF6400FF⟧Kraliçe Sectonia⟦MSBT:0E00000003000400000000FF⟧
değil, ⟦MSBT:0E00000003000400FF6400FF⟧kral⟦MSBT:0E00000003000400000000FF⟧ yönetecek!
Rüya Diyarı'nın kendini
Büyük Kral ilan eden hükümdarı
kendi ⟦MSBT:0E00000003000400FF6400FF⟧macerasına⟦MSBT:0E00000003000400000000FF⟧ çıkıyor!⟦MSBT:0E000000020002006400⟧"
178,AblDededeTitle0,⟦MSBT:0E000000020002005A00⟧About King Dedede⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Roi DaDiDou⟦MSBT:0E000000020002006400⟧,Über König Dedede,⟦MSBT:0E000000020002004B00⟧Chi è King Dedede?⟦MSBT:0E000000020002006400⟧,Rey Dedede,디디디 대왕에 대해서,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında⟦MSBT:0E000000020002006400⟧
179,AblDededeTitle1,⟦MSBT:0E000000020002005A00⟧About King Dedede 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Roi DaDiDou 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005C00⟧Über König Dedede 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Chi è King Dedede? 1⟦MSBT:0E000000020002006400⟧,Rey Dedede 1,디디디 대왕에 대해서 1,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında 1⟦MSBT:0E000000020002006400⟧
180,AblDededeTitle2,⟦MSBT:0E000000020002005A00⟧About King Dedede 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Roi DaDiDou 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005B00⟧Über König Dedede 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Chi è King Dedede? 2⟦MSBT:0E000000020002006400⟧,Rey Dedede 2,디디디 대왕에 대해서 2,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında 2⟦MSBT:0E000000020002006400⟧
181,AblDededeTitle3,⟦MSBT:0E000000020002005A00⟧About King Dedede 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Roi DaDiDou 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005B00⟧Über König Dedede 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Chi è King Dedede? 3⟦MSBT:0E000000020002006400⟧,Rey Dedede 3,디디디 대왕에 대해서 3,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında 3⟦MSBT:0E000000020002006400⟧
182,AblTiltTitle1,Tilt Calibration,⟦MSBT:0E000000020002004F00⟧Réglage de l'inclinaison⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Neigungskalibrierung⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Regola inclinazione⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004800⟧Calibración de inclinación⟦MSBT:0E000000020002006400⟧,기울기 리셋에 대해서,Eğim Kalibrasyonu
183,#Sp,,,,,,,
184,PageTitleSpecial,Special,Spécial,Information,⟦MSBT:0E000000020002005F00⟧Informazioni extra⟦MSBT:0E000000020002006400⟧,Información,스페셜 페이지,Özel
185,SpVSWhispyflowers,VS Flowery Woods,VS Whispy Flower,⟦MSBT:0E000000020002005500⟧VS Blumenblütenbaum⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Sfida Flowery Woods⟦MSBT:0E000000020002006400⟧,vs. Fronda Florida,⟦MSBT:0E000000020002005F00⟧VS 위스피 플라워즈⟦MSBT:0E000000020002006400⟧,VS Çiçekli Ağaç
