row,scope,id,english,ukenglish,french,nafrench,german,italian,spanish,naspanish,dutch,portuguese,russian,japanese,turkish_current,turkish_final,status,reason,creative_flag,font_missing,notes
1697,fe,132996BB,"{tp:0.01}Welcome back, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}You were mighty heroic up there{p}fighting that possessor ghost.{/tp}","{tp:0.01}Welcome back, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}You were mighty heroic up there{p}fighting that Possessor ghost.{/tp}","{tp:0.01}Content de te revoir, {clr:51E949}Luigi{clr:pop} !{p}{p}{p}Tu t'es montré particulièrement{p}héroïque face à ce Mangesprit.{/tp}","{tp:0.01}Content de te revoir, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}Tu t'es montré particulièrement{p}héroïque face à ce Mangesprit.{/tp}","{tp:0.01}Ein Triumph, mein Lieber, ein{p}Triumph!{p}{p}Richtig heldenhaft, wie du diesem{p}Geistermeister die Flausen{p}ausgetrieben hast!{/tp}","{tp:0.01}Bentornato, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}Sei un eroe senza macchia e{p}senza paura.{/tp}","{tp:0.01}¡Cuánto me alegro de volver{p}a verte, {clr:51E949}Luigi{clr:pop}!{p}{p}Has mostrado una gran valentía{p}contra ese Supraente.{/tp}","{tp:0.01}¡Cuánto me alegro de volver{p}a verte, {clr:51E949}Luigi{clr:pop}!{p}{p}Mostraste una gran valentía{p}contra ese supraente.{/tp}","{tp:0.01}Welkom terug, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}Je hebt je kranig geweerd in dat{p}gevecht tegen de indringer.{/tp}","{tp:0.01}Bem-vindo de volta, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}Mostraste grande valentia ao lutar{p}com aquele fantasma possuidor.{/tp}","{tp:0.01}С возвращением, {clr:51E949}Луиджи{clr:pop}!{p}{p}{p}Ты героически сражался{p}с призраком-вселенцем!{/tp}",{tp:0.04}なんとも{rb}変{/rb}{rt}か{/rt}わった{rb}戦{/rb}{rt}たたか{/rt}いじゃったが・・・{p}いやはや　お{rb}見事{/rb}{rt}みごと{/rt}！{p}さすがは　{clr:51E949}ルイージ{clr:pop}くんじゃな！{/tp},"{tp:0.01}Tekrar hoş geldin, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}Yukarıda musallatçı hayaletle{p}savaşırken gerçekten kahramanca davrandın.{/tp}","{tp:0.01}Tekrar hoş geldin, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}Yukarıda musallatçı hayaletle{p}savaşırken gerçekten kahramanca davrandın.{/tp}",KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1698,fe,132996BC,{tp:0.01}Criminy! I can actually hear the{p}possessor raging around inside the{p}{clr:71D2FF}Poltergust 5000{clr:pop}!{p}Let's get him into the {clr:FF9754}Vault{clr:pop} quickly.{/tp},{tp:0.01}Criminy! I can actually hear the{p}Possessor raging around inside the{p}{clr:71D2FF}Poltergust 5000{clr:pop}!{p}Let's get him into the {clr:FF9754}vault{clr:pop} quickly.{/tp},{tp:0.01}Nom d'un globule ! Je crois que je{p}l'entends gratter contre la paroi{p}de l'{clr:71D2FF}Ectoblast 5000{clr:pop} !{p}Dépêchons-nous de l'envoyer{p}dans la {clr:FF9754}chambre forte{clr:pop} !{/tp},{tp:0.01}Nom d'un globule! Je crois que je{p}l'entends gratter contre la paroi{p}de l'{clr:71D2FF}Ectoblast 5000{clr:pop}!{p}Dépêchons-nous de l'envoyer{p}dans la {clr:FF9754}Chambre forte{clr:pop}!{/tp},{tp:0.01}Heiliger Polterspuk! Ich höre ihn{p}richtig im {clr:71D2FF}Schreckweg 09/15{clr:pop}{p}rumoren!{p}Wir sollten ihn lieber schnell ins{p}{clr:FF9754}Gehege {clr:pop}befördern!{/tp},{tp:0.01}Spettracci!{p}Sento il Possessore che si dimena{p}dentro il {clr:71D2FF}Poltergust 5000{clr:pop}!{p}Chiudiamolo in fretta nel {clr:FF9754}caveau{clr:pop}.{/tp},"{tp:0.01}¡Rayos e infrarrojos!{p}{p}{p}¡Eso que se oye debe de ser el{p}Supraente rascando las paredes{p}de la {clr:71D2FF}Succionaentes 5000{clr:pop}!{p}Rápido, encerrémoslo en la{p}{clr:FF9754}cámara acorazada{clr:pop}.{/tp}","{tp:0.01}¡Rayos e infrarrojos!{p}{p}{p}¡Eso que se oye debe de ser el{p}supraente rascando las paredes{p}de la {clr:71D2FF}Succionaentes 5000{clr:pop}!{p}Rápido, encerrémoslo en la{p}{clr:FF9754}bóveda{clr:pop}.{/tp}",{tp:0.01}Jeminee! Ik hoor die indringer{p}behoorlijk tekeergaan in{p}de {clr:71D2FF}Spookzuiger 5000{clr:pop}!{p}Laten we hem snel{p}in de {clr:FF9754}kluis{clr:pop} stoppen.{/tp},{tp:0.01}Credo! Ouço os gritos de raiva{p}do possuidor dentro do{p}{clr:71D2FF}Sugospectro 5000{clr:pop}! Vamos enviá-lo{p}rapidamente para o {clr:FF9754}Cofre{clr:pop}.{/tp},"{tp:0.01}Ах ты ж! Слышишь, как он{p}бьется в твоем {clr:71D2FF}полтергасте{clr:pop}?!{p}{p}Надо скорее спустить{p}его в {clr:FF9754}хранилище{clr:pop}.{/tp}",{tp:0.04}{clr:51E949}ヒョーイ{clr:pop}の{rb}断末魔{/rb}{rt}だんまつま{/rt}の{rb}叫{/rb}{rt}さけ{/rt}びが{p}{clr:71D2FF}オバキューム{clr:pop}から{rb}聞{/rb}{rt}き{/rt}こえてきそうじゃ！{p}すぐ　きゃつを{clr:FF9754}ギャラリー{clr:pop}に{p}{rb}送{/rb}{rt}おく{/rt}り{rb}込{/rb}{rt}こ{/rt}むのじゃ{/tp},{tp:0.01}Vay canına! Musallatçının{p}{clr:71D2FF}Poltergust 5000{clr:pop}'in içinde nasıl{p}öfkeden kudurduğunu resmen duyabiliyorum!{p}Hemen {clr:FF9754}Kasa{clr:pop}'ya koyalım şunu.{/tp},{tp:0.01}Vay canına! Musallatçının{p}{clr:71D2FF}Poltergust 5000{clr:pop}'in içinde nasıl{p}öfkeden kudurduğunu resmen duyabiliyorum!{p}Hemen {clr:FF9754}Kasa{clr:pop}'ya koyalım şunu.{/tp},KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1699,fe,132996BD,"{tp:0.01}The longer the possessor ghosts{p}remain with the {clr:A554D0}Dark Moon {clr:pop}pieces,{p}the stronger they seem to get.{/tp}","{tp:0.01}The longer the Possessor ghosts{p}have the {clr:A554D0}Dark Moon {clr:pop}pieces,{p}the stronger they seem to get.{/tp}","{tp:0.01}Chaque Mangesprit que nous{p}rencontrons est plus fort que le{p}précédent.{p}On dirait que plus ils sont exposés{p}aux fragments de la {clr:A554D0}Lune noire{clr:pop},{p}plus ils deviennent puissants.{/tp}","{tp:0.01}Chaque Mangesprit que nous{p}rencontrons est plus fort que le{p}précédent.{p}On dirait que plus ils sont exposés{p}aux fragments de la {clr:A554D0}Lune noire{clr:pop},{p}plus ils deviennent puissants.{/tp}","{tp:0.01}Je länger so ein Meistergeist ein{p}{clr:A554D0}Finstermondstück {clr:pop}besitzt, desto{p}stärker scheint er zu werden.{/tp}","{tp:0.01}A quanto pare, più i Possessori{p}restano a contatto con i frammenti{p}di {clr:A554D0}Luna scura{clr:pop}, più si rafforzano.{/tp}","{tp:0.01}Cuanto más tiempo tienen los{p}fragmentos de {clr:A554D0}Luna Oscura{clr:pop}, más{p}poderosos son los Supraentes.{/tp}","{tp:0.01}Cuanto más tiempo tenga un{p}fragmento de {clr:A554D0}Luna Oscura{clr:pop}, más{p}poderoso se vuelve el supraente.{/tp}","{tp:0.01}Hoe langer een indringer een{p}{clr:A554D0}maanfragment{clr:pop} in bezit heeft,{p}hoe sterker hij wordt.{/tp}","{tp:0.01}Quanto mais tempo os fantasmas{p}possuidores detêm os fragmentos{p}de {clr:A554D0}Lua Negra{clr:pop}, mais fortes{p}parecem ficar.{/tp}","{tp:0.01}Похоже, чем дольше вселенец{p}владеет осколком {clr:A554D0}Темной луны{clr:pop},{p}тем сильнее он становится.{/tp}",{tp:0.04}ふむ・・・{p}{p}{rb}今度{/rb}{rt}こんど{/rt}の{clr:51E949}ヒョーイ{clr:pop}もまた{p}{p}{rb}今{/rb}{rt}いま{/rt}までのやつよりも{p}{rb}強{/rb}{rt}つよ{/rt}くなっていたようじゃ{p}もしかすると・・・{p}{p}{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}もっている{rb}時間{/rb}{rt}じかん{/rt}が{rb}長{/rb}{rt}なが{/rt}いほど{p}{rb}強{/rb}{rt}つよ{/rt}くなるのかもしれんのう{/tp},"{tp:0.01}Musallatçı hayaletler {clr:A554D0}Karanlık Ay{clr:pop}{p}parçalarıyla ne kadar uzun süre{p}kalırsa, o kadar güçleniyor gibiler.{/tp}","{tp:0.01}Musallatçı hayaletler {clr:A554D0}Karanlık Ay{clr:pop}{p}parçalarıyla ne kadar uzun süre{p}kalırsa, o kadar güçleniyor gibiler.{/tp}",KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1700,fe,132996BE,{tp:0.01}Good thing I've been working on{p}upgrades for the {clr:71D2FF}Poltergust 5000{clr:pop}!{/tp},{tp:0.01}Good thing I've been working on{p}upgrades for the {clr:71D2FF}Poltergust 5000{clr:pop}!{/tp},"{tp:0.01}Par chance, j'ai prévu quelques{p}améliorations pour l'{clr:71D2FF}Ectoblast{p}5000{clr:pop} !{/tp}","{tp:0.01}Par chance, j'ai prévu quelques{p}améliorations pour l'{clr:71D2FF}Ectoblast{p}5000{clr:pop}!{/tp}","{tp:0.01}Gut, dass ich eifrig an Extras für{p}den {clr:71D2FF}Schreckweg 09/15{clr:pop} arbeite!{/tp}",{tp:0.01}Menomale che ho ideato alcuni{p}potenziamenti per il {clr:71D2FF}Poltergust{p}5000{clr:pop}...{/tp},{tp:0.01}¡Menos mal que he estado{p}preparando una serie de mejoras{p}para la {clr:71D2FF}Succionaentes 5000{clr:pop}!{/tp},{tp:0.01}¡Menos mal que he estado{p}preparando una serie de mejoras{p}para la {clr:71D2FF}Succionaentes 5000{clr:pop}!{/tp},{tp:0.01}Goed dat ik aan upgrades{p}voor de {clr:71D2FF}Spookzuiger 5000{p}{clr:pop}heb gewerkt!{/tp},{tp:0.01}Ainda bem que tenho criado{p}uns melhoramentos para o{p}{clr:71D2FF}Sugospectro 5000{clr:pop}!{/tp},"{tp:0.01}Хорошо, что я продолжал{p}улучшать {clr:71D2FF}Полтергаст-5000{clr:pop}!{/tp}",{tp:0.04}これからわしが　じ～っくり{p}{rb}調{/rb}{rt}しら{/rt}べてやるわい！{/tp},{tp:0.01}İyi ki {clr:71D2FF}Poltergust 5000{clr:pop} için{p}geliştirmeler üzerinde çalışıyormuşum!{/tp},{tp:0.01}İyi ki {clr:71D2FF}Poltergust 5000{clr:pop} için{p}geliştirmeler üzerinde çalışıyormuşum!{/tp},KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1701,fe,132996BF,"{tp:0.01}Anyhoo, that {clr:A554D0}Dark Moon {clr:pop}piece has{p}probably been corrupted by dark{p}energy. Let's get it all cleaned up.{/tp}","{tp:0.01}Anyhoo, that {clr:A554D0}Dark Moon {clr:pop}piece has{p}probably been corrupted by dark{p}energy. Let's get it all cleaned up.{/tp}","{tp:0.01}Bref, il est temps de retirer la{p}couche de néfastrose qui recouvre{p}ce fragment de la {clr:A554D0}Lune noire{clr:pop}.{/tp}","{tp:0.01}Bref, il est temps de nettoyer la{p}couche de Néfastrose qui recouvre{p}ce fragment de la {clr:A554D0}Lune noire{clr:pop}.{/tp}",{tp:0.01}Na dann! Das {clr:A554D0}Finstermondstück{clr:pop}{p}ist sicher wieder voller dunkler{p}Energie. Machen wir es sauber!{/tp},"{tp:0.01}Ecco, il frammento di {clr:A554D0}Luna{p}scura {clr:pop}è stato corrotto dall'energia{p}negativa. Diamogli una ripulita.{/tp}","{tp:0.01}Bueno, seguro que el fragmento{p}está cubierto de energía oscura.{p}Deja que lo limpie.{/tp}","{tp:0.01}Bueno, seguro que el fragmento{p}está cubierto de energía oscura.{p}Deja que lo limpie.{/tp}",{tp:0.01}Dat {clr:A554D0}maanfragment{clr:pop} is vast{p}besmeurd met donkere energie.{p}Laten we het schoonmaken.{/tp},{tp:0.01}Mas parece que o fragmento de{p}{clr:A554D0}Lua Negra{clr:pop} está contaminado por{p}energia negra. Vamos limpá-lo.{/tp},"{tp:0.01}Ладно. Новый осколок {clr:A554D0}Темной{p}луны{clr:pop}, должно быть, тоже покрыт{p}темной энергией.{p}Почистим его?{/tp}",{tp:0.04}では　{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}もらおうかの{p}{clr:71D2FF}ＧＢ{clr:pop}の{rb}出番{/rb}{rt}でばん{/rt}じゃな{p}{p}レッツロ～ック！！{/tp},"{tp:0.01}Her neyse, o {clr:A554D0}Karanlık Ay{clr:pop} parçası{p}muhtemelen karanlık enerjiyle{p}bozulmuştur. Hadi onu temizleyelim.{/tp}","{tp:0.01}Her neyse, o {clr:A554D0}Karanlık Ay{clr:pop} parçası{p}muhtemelen karanlık enerjiyle{p}bozulmuştur. Hadi onu temizleyelim.{/tp}",KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1702,fe,132996C0,"{tp:0.01}The more {clr:A554D0}Dark Moon{clr:pop} pieces we find,{p}the more I think someone shattered{p}it on purpose!{/tp}","{tp:0.01}The more {clr:A554D0}Dark Moon{clr:pop} pieces we find,{p}the more I think someone shattered{p}it on purpose!{/tp}","{tp:0.01}Plus ça va, plus je suis persuadé{p}que la fragmentation de la {clr:A554D0}Lune{p}noire {clr:pop}n'était pas un accident.{p}Il y a quelqu'un derrière toute{p}cette histoire, j'en mettrais{p}ta main au feu !{/tp}","{tp:0.01}Plus ça va, plus je suis persuadé{p}que la fragmentation de la {clr:A554D0}Lune{p}noire{clr:pop} n'était pas un accident.{p}Il y a quelqu'un derrière toute{p}cette histoire, j'en mettrais{p}ta main au feu!{/tp}","{tp:0.01}Es geht wunderbar voran,{p}doch wir haben noch nicht alle{p}{clr:A554D0}Finstermondstücke {clr:pop}gefunden.{/tp}","{tp:0.01}Più frammenti troviamo, più ho{p}la sensazione che qualcuno abbia{p}frantumato la luna di proposito.{/tp}","{tp:0.01}Cuantos más fragmentos tenemos,{p}más seguro estoy de que todo esto{p}no ha pasado por casualidad.{p}¡Alguien ha destruido la {clr:A554D0}Luna{p}Oscura{clr:pop} a propósito!{/tp}","{tp:0.01}Cuantos más fragmentos tenemos,{p}más seguro estoy de que todo esto{p}no ha pasado por casualidad.{p}¡Alguien destruyó la {clr:A554D0}Luna{p}Oscura{clr:pop} a propósito!{/tp}","{tp:0.01}Hoe meer {clr:A554D0}maanfragmenten{p}{clr:pop}we vinden, hoe meer ik geloof{p}dat er opzet in het spel is!{/tp}","{tp:0.01}Quantos mais fragmentos de {clr:A554D0}Lua{p}Negra {clr:pop}encontramos, mais eu{p}acredito que alguém a despedaçou{p}de propósito!{/tp}","{tp:0.01}С каждым новым осколком я{p}все больше уверен, что кто-то{p}намеренно разбил {clr:A554D0}Темную луну{clr:pop}!{/tp}",{tp:0.04}よしよし　また{rb}少{/rb}{rt}すこ{/rt}し{rb}霧{/rb}{rt}きり{/rt}が{rb}晴{/rb}{rt}は{/rt}れたぞい{p}{p}キミのおかげで　{rb}調査{/rb}{rt}ちょうさ{/rt}は{rb}順調{/rb}{rt}じゅんちょう{/rt}じゃ！{p}{p}だが　まだ{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}すべて{rb}取{/rb}{rt}と{/rt}りもどしたわけではない{/tp},"{tp:0.01}Ne kadar çok {clr:A554D0}Karanlık Ay{clr:pop} parçası{p}bulursak, birilerinin onu bilerek{p}parçaladığına o kadar çok inanıyorum!{/tp}","{tp:0.01}Ne kadar çok {clr:A554D0}Karanlık Ay{clr:pop} parçası{p}bulursak, birilerinin onu bilerek{p}parçaladığına o kadar çok inanıyorum!{/tp}",KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1703,fe,132996C1,"{tp:0.01}Anyhoo, we've got to keep going!{p}Let's check the map and see if{p}any more fog has lifted.{/tp}","{tp:0.01}Anyhoo, we've got to keep going!{p}Let's check the map and see if{p}any more fog has lifted.{/tp}",{tp:0.01}Bref. On ne va pas s'arrêter en si{p}bon chemin. Voyons si nous avons{p}accès à une nouvelle zone.{/tp},{tp:0.01}Bref. On ne va pas s'arrêter en si{p}bon chemin. Voyons si nous avons{p}accès à une nouvelle zone.{/tp},"{tp:0.01}Es gibt also noch einiges zu tun!{p}Schauen wir schnell, was der{p}Nebel diesmal enthüllt hat!{/tp}",{tp:0.01}Comunque! Non dobbiamo mollare!{p}Consultiamo la mappa e vediamo{p}se è sparito un altro po' di nebbia.{/tp},"{tp:0.01}En fin, debemos seguir buscando.{p}Veamos el mapa. Quizás se haya{p}levantado algo más de niebla.{/tp}","{tp:0.01}En fin, debemos seguir buscando.{p}Veamos el mapa. Quizás se haya{p}levantado algo más de niebla.{/tp}","{tp:0.01}Hoe dan ook, we hebben veel voor{p}de boeg! Laten we kijken of er{p}nog meer nevel is opgeklaard.{/tp}",{tp:0.01}Mas temos de avançar!{p}Vamos ver no mapa se há{p}mais nevoeiro dissipado.{/tp},"{tp:0.01}Надо продолжать, сынок.{p}Давай-ка проверим карту.{p}Что там с туманом?{/tp}",{tp:0.04}この{rb}調子{/rb}{rt}ちょうし{/rt}で{rb}頼{/rb}{rt}たの{/rt}むぞ、{clr:51E949}ルイージ{clr:pop}くん{p}{p}どれ　{clr:FF9754}オバ{rb}渓谷{/rb}{rt}けいこく{/rt}{clr:pop}の{rb}様子{/rb}{rt}ようす{/rt}を{rb}見{/rb}{rt}み{/rt}てみよう{/tp},"{tp:0.01}Her neyse, devam etmeliyiz!{p}Haritaya bakıp sis biraz daha{p}dağılmış mı görelim.{/tp}","{tp:0.01}Her neyse, devam etmeliyiz!{p}Haritaya bakıp sis biraz daha{p}dağılmış mı görelim.{/tp}",KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1704,fe,132996C2,{tp:0.01}Ah... The top of the mountains!{/tp},{tp:0.01}Ah... The top of the mountains!{/tp},{tp:0.01}Ah... Le brouillard s'est levé dans{p}les montagnes.{/tp},{tp:0.01}Ah... Le brouillard s'est levé dans{p}les montagnes.{/tp},{tp:0.01}Oho!{p}Ich sehe glitzernde Gipfel in{p}höchsten Höhen!{/tp},{tp:0.01}Ah... La cima delle montagne!{/tp},{tp:0.01}Ah... ¡La cima de las montañas!{/tp},{tp:0.01}Ah... ¡La cima de las montañas!{/tp},{tp:0.01}Aha... Op de bergtoppen!{/tp},{tp:0.01}Ah... o cimo das montanhas!{/tp},{tp:0.01}Ага! Теперь видны вершины{p}гор!{/tp},{tp:0.04}{rb}次{/rb}{rt}つぎ{/rt}に{rb}目指{/rb}{rt}めざ{/rt}す{rb}場所{/rb}{rt}ばしょ{/rt}は・・・{p}{p}{rb}山{/rb}{rt}やま{/rt}の{rb}頂上{/rb}{rt}ちょうじょう{/rt}！{/tp},{tp:0.01}Ah... Dağların zirvesi!{/tp},{tp:0.01}Ah... Dağların zirvesi!{/tp},KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
1705,fe,132996C3,{tp:0.01}That's the coldest part of{p}{clr:FF9754}Evershade Valley{clr:pop}.{p}I hope you brought your winter coat!{/tp},{tp:0.01}That's the coldest part of{p}{clr:FF9754}Evershade Valley{clr:pop}.{p}I hope you brought your winter coat!{/tp},{tp:0.01}Il s'agit de la zone la plus froide{p}de la {clr:FF9754}Vallée des ombres{clr:pop}. J'espère{p}que tu as prévu un anorak !{/tp},{tp:0.01}Il s'agit de la zone la plus froide{p}de la {clr:FF9754}Vallée des ombres{clr:pop}. J'espère{p}que tu as prévu un anorak!{/tp},"{tp:0.01}Das ist die kälteste Gegend des{p}{clr:FF9754}Nachtschattentals{clr:pop}! Ich hoffe, du{p}hast Winterunterwäsche dabei!{/tp}",{tp:0.01}È la zona più fredda di {clr:FF9754}Cupavalle{clr:pop}.{p}Spero tu abbia con te sciarpa{p}e cappotto.{/tp},{tp:0.01}Esa es la parte más fría del {clr:FF9754}Valle{p}Sombrío{clr:pop}. ¡Espero que tengas un{p}buen abrigo!{/tp},{tp:0.01}Esa es la parte más fría del {clr:FF9754}Valle{p}Sombrío{clr:pop}. ¡Espero que tengas un{p}buen abrigo!{/tp},{tp:0.01}Dat is het koudste gedeelte van{p}de {clr:FF9754}Schaduwvallei{clr:pop}. Ik hoop dat je{p}je winterjas hebt meegenomen!{/tp},{tp:0.01}Esta é a zona mais fria do{p}{clr:FF9754}Vale das Sombras{clr:pop}. Espero que{p}tenhas trazido um casaco quente!{/tp},{tp:0.01}Это самое холодное место{p}в {clr:FF9754}Сумрачной долине{clr:pop}. Ты{p}захватил зимние вещи?{/tp},{tp:0.04}そこは{clr:FF9754}オバ{rb}渓谷{/rb}{rt}けいこく{/rt}{clr:pop}で{p}{rb}一番{/rb}{rt}いちばん{/rt}　{rb}寒{/rb}{rt}さむ{/rt}いところじゃ{p}{rb}冬物{/rb}{rt}ふゆもの{/rt}のコートは・・・なさそうじゃな{p}{p}わしのを{rb}貸{/rb}{rt}か{/rt}してやりたいが{p}サイズが{rb}合{/rb}{rt}あ{/rt}いそうにないわい{p}がまんしてくれ{p}{p}まだまだ{rb}先{/rb}{rt}さき{/rt}は{rb}長{/rb}{rt}なが{/rt}いぞい{p}{p}あたたかいお{rb}茶{/rb}{rt}ちゃ{/rt}でも{rb}飲{/rb}{rt}の{/rt}んで{p}{rb}体力{/rb}{rt}たいりょく{/rt}を{rb}回復{/rb}{rt}かいふく{/rt}しておくんじゃぞ{/tp},{tp:0.01}Burası {clr:FF9754}Evershade Vadisi{clr:pop}'nin{p}en soğuk bölgesi.{p}Umarım kışlık montunu getirmişsindir!{/tp},{tp:0.01}Burası {clr:FF9754}Gölge Vadisi{clr:pop}'nin{p}en soğuk bölgesi.{p}Umarım kışlık montunu getirmişsindir!{/tp},DEĞİŞTİ,Önceki kalite turunda düzeltilen satır ikinci tam manuel kontrolde resmî diller ve bağlamla yeniden karşılaştırıldı; düzeltme korundu.,YARATICI_TERİM,,2. tam manuel tur: EVET
1706,fe,1BB01BD2,"{tp:0.01}Son, I hope you like snow,{p}because your next destination{p}is the top of a snowy mountain.{/tp}","{tp:0.01}Son, I hope you like snow,{p}because your next destination{p}is the top of a snowy mountain.{/tp}","{tp:0.01}Mon garçon, j'espère que tu aimes{p}la neige. La suite de ton voyage{p}va t'emmener dans les montagnes.{/tp}","{tp:0.01}Mon garçon, j'espère que tu aimes{p}la neige. La suite de ton voyage{p}va t'emmener dans les montagnes.{/tp}","{tp:0.01}Ich hoffe, du magst Schnee.{p}Als Nächstes geht es nämlich auf{p}einen verschneiten Berggipfel!{/tp}","{tp:0.01}Spero ti piaccia l'inverno, perché{p}la tua prossima destinazione è la{p}cima di una montagna innevata.{/tp}","{tp:0.01}Espero que te guste la nieve,{p}porque tu siguiente destino es{p}la cima de esa montaña nevada.{/tp}","{tp:0.01}Espero que te guste la nieve,{p}porque tu siguiente destino es{p}la cima de esa montaña nevada.{/tp}","{tp:0.01}Knul, ik hoop dat je van sneeuw{p}houdt, want op je volgende{p}bestemming ligt er heel wat.{/tp}","{tp:0.01}Espero que gostes de neve, rapaz.{p}O teu próximo destino é o cimo de{p}uma montanha gelada.{/tp}","{tp:0.01}Сынок, надеюсь, ты любишь{p}зиму, потому что тебе{p}предстоит отправиться{/tp}",{tp:0.04}さて　{clr:51E949}ルイージ{clr:pop}くん{p}{p}{rb}新{/rb}{rt}あたら{/rt}しいエリアの{rb}調査開始{/rb}{rt}ちょうさかいし{/rt}じゃな！{p}{p}{rb}次{/rb}{rt}つぎ{/rt}のエリアは・・・ずばり！{p}{p}{rb}雪深{/rb}{rt}ゆきぶか{/rt}い{rb}山頂{/rb}{rt}さんちょう{/rt}にある　{rb}採掘場{/rb}{rt}さいくつじょう{/rt}じゃ！{p}{p}その{rb}昔{/rb}{rt}むかし{/rt}　この{rb}山{/rb}{rt}やま{/rt}の{rb}地下{/rb}{rt}ちか{/rt}から{p}とても{rb}特殊{/rb}{rt}とくしゅ{/rt}な{rb}力{/rb}{rt}ちから{/rt}を{rb}秘{/rb}{rt}ひ{/rt}めた{p}クリスタルが{rb}取{/rb}{rt}と{/rt}れることが{p}わかってのう{p}そのクリスタルを{rb}採掘{/rb}{rt}さいくつ{/rt}するために{p}{p}ひそかに　{rb}採掘場{/rb}{rt}さいくつじょう{/rt}がつくられたのじゃ{/tp},"{tp:0.01}Evlat, umarım karı seviyorsundur,{p}çünkü sıradaki hedefin karlı bir{p}dağın zirvesi.{/tp}","{tp:0.01}Evlat, umarım karı seviyorsundur,{p}çünkü sıradaki hedefin karlı bir{p}dağın zirvesi.{/tp}",KALDI,"TEK TEK MANUEL KONTROL: İngilizce/UK kaynak ve resmî dillerle karşılaştırıldı; anlam, doğal Türkçe, karakter sesi, terim ve bağlam açısından değişiklik gerekmedi.",,,2. tam manuel tur: EVET
