AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
b_sys,Hint_use_kinoko_1,"<0E:0009:0000:0B00>Voorwerpen kunnen ook buiten gevechten
worden gebruikt. Gebruik paddenstoelen
om je hartpunten te herstellen.
","<0E:0009:0000:0B00>Items can be used outside of battle
as well. Use Mushrooms to heal HP
when it has gotten low.","<0E:0009:0000:0B00>Les objets peuvent être utilisés en dehors du
champ de bataille. Essayez d'avaler quelques
champignons si vos PV tombent trop bas.","<0E:0009:0000:0B00>Items können auch außerhalb des Kampfes
eingesetzt werden. Regeneriere zum Beispiel deine
KP mithilfe von Pilzen, wenn du geschwächt bist.","<0E:0009:0000:0B00>Puoi usare gli strumenti anche al di fuori
degli scontri. Se ti restano pochi PV,
usa i funghi per recuperarli.","<0E:0009:0000:0B00>Puedes usar los objetos aunque no estés
en medio de una batalla. Aprovecha para
usar los champiñones y recuperar VIDA.","<0E:0009:0000:0B00>Eşyaları savaş dışında da kullanabilirsin. HP'n
azaldığında Mantar kullanıp iyileş."
b_sys,mon_name_112,<0E:0009:0000:0000>Cackletta,<0E:0009:0000:0000>Cackletta,<0E:0009:0000:0000>Graguémona,<0E:0009:0000:0000>Lugmilla,<0E:0009:0000:0000>Strega Ghignarda,<0E:0009:0000:0000>Bruja Jijí,<0E:0009:0000:0000>Cackletta
b_sys,BtlGuide_09_5,"<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>DEF<0E:0000:0003:E6E6E6FF> is de hoeveelheid defensieve kracht. Hoe
hoger dit getal, hoe minder schade je oploopt.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>DEF <0E:0000:0003:E6E6E6FF>shows a character's defense. The bigger
that number is, the less damage that character
will receive in battle.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>DÉF.<0E:0000:0003:E6E6E6FF> correspond à la capacité à encaisser des
dégâts. Plus la valeur est élevée, moins un
personnage perd de PV lorsqu'il est attaqué.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>VERT.<0E:0000:0003:E6E6E6FF> steht für Defensivkraft. Je höher der
zugehörige Wert, desto weniger Schaden
muss ein Charakter einstecken.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>DIF <0E:0000:0003:E6E6E6FF>indica la forza della difesa di quel
personaggio. Maggiore è il suo valore,
minori saranno i danni subiti in battaglia.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>DEF.<0E:0000:0003:E6E6E6FF> mide la defensa de un personaje.
Cuanto mayor sea su valor, menor será
el daño que le inflijan los ataques.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>SAV <0E:0000:0003:E6E6E6FF>karakterin savunmasını gösterir. Değer
yükseldikçe savaşta aldığı hasar azalır."
b_sys,Hint_ganzo_0_0,"<0E:0009:0000:0B00>Trunkles zwakke plek is de gele vrucht op
zijn hoofd. Als je die aanvalt, gaat hij in
de verdediging. Val eerst zijn lichaam aan.","<0E:0009:0000:0B00>Trunkle's weak point is the yellow fruit on
his head. He will get angry and guard if you
attack him there, so attack his body first.","<0E:0009:0000:0B00>S'attaquer à son point faible, le fruit sur
sa tête, le met d'humeur querelleuse et
défensive. Visez donc plutôt son corps.","<0E:0009:0000:0B00>Die Schwachstelle eines Geröllingers ist
die gelbe Frucht auf dem Kopf. Greife aber
lieber zuerst seinen Körper an, da er sonst
richtig böse wird und sich besser schützt.","<0E:0009:0000:0B00>Il punto debole di Pietro è il frutto giallo
che ha in testa. Colpiscilo e si arrabbierà,
alzando la guardia. Attacca prima il corpo!","<0E:0009:0000:0B00>El punto débil de Roka es el fruto amarillo
que tiene en la cabeza, pero si concentras
ahí tus ataques, se enfadará y se
protegerá. Empieza atacando el cuerpo.","<0E:0009:0000:0B00>Kütükaya'nın zayıf noktası başındaki sarı meyvedir.
Oraya vurursan öfkelenip korumaya geçer, önce
gövdesine saldır."
b_sys,Hint_hossy_0_1,"<0E:0009:0000:0B00>Spring niet op de bollen die hij gooit. De
bollen uit zijn rechterhand gaan richting
Mario, die uit de linkerhand richting Luigi.","<0E:0009:0000:0B00>Jumping on the orbs he throws hurts you.
Right-handed throws mean he's targeting
Mario. Left-handed throws target Luigi.","<0E:0009:0000:0B00>Les orbes lancés de la main droite sont
pour Mario, les autres pour Luigi. Au fait,
sauter dessus n'est pas une bonne idée.","<0E:0009:0000:0B00>Wenn du auf seine Bälle springst, nimmst
du Schaden. Wirft er mit rechts, ist Mario
sein Ziel, beim Zielen mit links nimmt er
Luigi ins Visier.","<0E:0009:0000:0B00>Se salti sulle sfere che ti lancia contro,
subirai danni. Con la mano destra
bersaglia Mario e con la sinistra Luigi.","<0E:0009:0000:0B00>Si te lanza un orbe con la mano derecha,
va para Mario. Si es con la izquierda,
irá hacia Luigi. ¡Y te harán daño aunque
saltes sobre ellos!","<0E:0009:0000:0B00>Attığı kürelerin üstüne zıplarsan hasar alırsın.
Sağ eliyle atarsa Mario'yu, sol eliyle atarsa Luigi'yi
hedef alıyordur."
b_sys,mon_name_31,<0E:0009:0000:0000>Paratroopea,<0E:0009:0000:0000>Paratroopea,<0E:0009:0000:0000>Volpois,<0E:0009:0000:0000>Para-Keimkoopa,<0E:0009:0000:0000>Alitroopina,<0E:0009:0000:0000>Paratroopa Judía,<0E:0009:0000:0000>Para-Koopabezelye
b_sys,mon_name_89,<0E:0009:0000:0000>Hiharos,<0E:0009:0000:0000>Hoohooros,<0E:0009:0000:0000>Ufross,<0E:0009:0000:0000>Felsstrahler,<0E:0009:0000:0000>Totem Tiritera,<0E:0009:0000:0000>Ufros,<0E:0009:0000:0000>Huhuros
b_sys,BtlGuide_09_6,"<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>SNELH <0E:0000:0003:E6E6E6FF>geeft de snelheid weer. Hoe hoger
dit getal, hoe eerder een personage aan
de beurt is tijdens gevechten.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>SPEED <0E:0000:0003:E6E6E6FF>shows a character's quickness.
The bigger that number is, the sooner
a character can act in battle.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>VIT.<0E:0000:0003:E6E6E6FF> illustre l'agilité du personnage. Plus la
valeur est élevée, plus il peut attaquer
tôt à chaque tour lors d'un combat.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>GES. <0E:0000:0003:E6E6E6FF>steht für die Geschwindigkeit, mit der
Mario und Luigi handeln. Je höher der Wert, umso
eher kommt ein Charakter im Kampf zum Zug.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>VEL <0E:0000:0003:E6E6E6FF>indica la velocità del personaggio.
Maggiore è il suo valore e prima quel
personaggio potrà agire in battaglia.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>VELC.<0E:0000:0003:E6E6E6FF> representa la velocidad de un personaje.
Cuanto mayor sea su valor, antes llegará
su turno en los combates.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>HIZ <0E:0000:0003:E6E6E6FF>karakterin çevikliğini gösterir. Değer yükseldikçe
savaşta sırası daha erken gelir."
b_sys,BtlGuide_16_0,"<0E:0009:0000:0B00>Kies <0E:0000:0003:2C64FFFF>Hamer<0E:0000:0003:E6E6E6FF> om een vijand te meppen en zo
schade toe te brengen.","<0E:0009:0000:0B00>Select <0E:0000:0003:2C64FFFF>HAMMER <0E:0000:0003:E6E6E6FF>to strike an enemy
and inflict damage.","<0E:0009:0000:0B00>Sélectionnez <0E:0000:0003:2C64FFFF>Marteau<0E:0000:0003:E6E6E6FF> pour infliger
des dégâts à l'ennemi en le frappant.","<0E:0009:0000:0B00>Wähle <0E:0000:0003:2C64FFFF>Hammer<0E:0000:0003:E6E6E6FF>, um einem Gegner Schaden
zuzufügen, indem du ihm damit einen
überziehst.","<0E:0009:0000:0B00>Seleziona <0E:0000:0003:2C64FFFF>Martello <0E:0000:0003:E6E6E6FF>per colpire un nemico
e infliggergli danni.","<0E:0009:0000:0B00>Selecciona <0E:0000:0003:2C64FFFF>Martillo<0E:0000:0003:E6E6E6FF> para atizarle con él
a un enemigo e infligirle daño.",<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>ÇEKİÇ <0E:0000:0003:E6E6E6FF>seçerek düşmana vurup hasar ver.
b_sys,Hint_ganzo_0_1,"<0E:0009:0000:0B00>Hij geneest zichzelf door van alles op te
zuigen. Soms zitten er paddenstoelen
tussen wat hij opzuigt, dus grijp die!","<0E:0009:0000:0B00>He heals himself with a vacuum attack.
There are Mushrooms among the stuff he
vacuums. Snag them so he can't heal!","<0E:0009:0000:0B00>Sachez aussi que son attaque aspirante lui
permet d'attirer des champignons pour se
soigner. Chipez-les-lui au passage !","<0E:0009:0000:0B00>Er kann seine Ansaug-Attacke dazu nutzen,
sich zu heilen. Versuche, ihm während des
Einsaugens die Pilze wegzuschnappen!","<0E:0009:0000:0B00>Pietro si cura con un attacco aspirante.
che attira, tra l'altro, dei funghi. Prendili
prima tu per mettergli i bastoni fra le ruote!","<0E:0009:0000:0B00>Cuando usa su ataque de succión,
a veces arrastra champiñones.
Intercéptalos para que no se cure,
¡y para curarte tú en su lugar!","<0E:0009:0000:0B00>Vakum saldırısıyla kendini iyileştirir. Çektiği şeylerin
arasında Mantarlar da var, iyileşemesin diye onları kap!"
b_sys,Hint_hossy_0_2,"<0E:0009:0000:0B00>Als hij lacht voordat hij aanvalt, gaat hij
een grote stuiterbal gooien. Als je niet
springt, word je niet geraakt.","<0E:0009:0000:0B00>If he laughs before attacking, that means
he will throw a large bouncing ball.
It won't hit you if you don't jump!","<0E:0009:0000:0B00>Si Sterex rit avant d'attaquer, il s'apprête à
lancer une grosse balle rebondissante.
Ne bougez pas et tout ira bien.","<0E:0009:0000:0B00>Falls er vor seinem Angriff lacht, gilt vor
allem eins: Ruhe bewahren! Verharrst du
nämlich am Boden, wird der große,
springende Ball über dich hinweghüpfen!","<0E:0009:0000:0B00>Se ride prima di attaccare, sta per lanciare
una grande sfera rimbalzante. Se non salti,
non ti colpirà!","<0E:0009:0000:0B00>Si se ríe antes de atacar, es señal de
que va a lanzar una gran bola saltarina,
pero no te dará si no saltas.
¡Todo el mundo quietecito!","<0E:0009:0000:0B00>Saldırmadan önce gülerse büyük ve zıplayan bir top
atacak demektir. Zıplamazsan top sana değmez!"
b_sys,Target_ML,<0E:0009:0000:0000>Mario en Luigi,<0E:0009:0000:0000>Mario & Luigi,<0E:0009:0000:0000>Mario & Luigi,<0E:0009:0000:0000>Mario und Luigi,<0E:0009:0000:0000>Mario & Luigi,<0E:0009:0000:0000>Mario y Luigi,<0E:0009:0000:0000>Mario ve Luigi
b_sys,mon_name_32,<0E:0009:0000:0000>Spiny,<0E:0009:0000:0000>Spiny,<0E:0009:0000:0000>Hériss,<0E:0009:0000:0000>Stachi,<0E:0009:0000:0000>Koopistrice,<0E:0009:0000:0000>Pinchón,<0E:0009:0000:0000>Spiny
b_sys,BtlGuide_07_0,"<0E:0009:0000:0B00>Versla alle vijanden om een gevecht te winnen
en zo de <0E:0000:0003:2C64FFFF>EP <0E:0000:0003:E6E6E6FF>van Mario en Luigi te verhogen.
Bij voldoende EP gaat hun <0E:0000:0003:2C64FFFF>niveau<0E:0000:0003:E6E6E6FF> omhoog.","<0E:0009:0000:0B00>Defeat all enemies to win a battle and
earn <0E:0000:0003:2C64FFFF>EXP <0E:0000:0003:E6E6E6FF>for Mario and Luigi. Earn enough
and their <0E:0000:0003:2C64FFFF>Levels <0E:0000:0003:E6E6E6FF>will increase.","<0E:0009:0000:0B00>Vos personnages accumulent de l'expérience
(<0E:0000:0003:2C64FFFF>EXP.<0E:0000:0003:E6E6E6FF>) à chaque victoire. Quand l'un d'entre eux
en totalise assez, il passe au <0E:0000:0003:2C64FFFF>niveau<0E:0000:0003:E6E6E6FF> supérieur.","<0E:0009:0000:0B00>Deine Charaktere erhalten <0E:0000:0003:2C64FFFF>ERF.<0E:0000:0003:E6E6E6FF>, wenn du
einen Kampf gewinnst. Hat ein Charakter genug
Erfahrung gesammelt, erhöht sich sein <0E:0000:0003:2C64FFFF>Level<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Sconfiggi tutti i nemici in uno scontro per fare
ottenere <0E:0000:0003:2C64FFFF>ESP <0E:0000:0003:E6E6E6FF>a Mario e Luigi. Se ne guadagnano
abbastanza, saliranno di <0E:0000:0003:2C64FFFF>livello<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Al ganar combates, Mario y Luigi recibirán <0E:0000:0003:2C64FFFF>EXP.<0E:0000:0003:E6E6E6FF>
y, si acumulan suficiente, subirán de <0E:0000:0003:2C64FFFF>nivel<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Bütün düşmanları yenerek savaşı kazan ve
Mario ile Luigi için <0E:0000:0003:2C64FFFF>EXP <0E:0000:0003:E6E6E6FF>topla. Yeterince EXP
kazanırsan <0E:0000:0003:2C64FFFF>Seviyeleri <0E:0000:0003:E6E6E6FF>yükselir."
b_sys,BtlGuide_09_7,"<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>SNOR <0E:0000:0003:E6E6E6FF>geeft weer hoe indrukwekkend je snor
is. Naarmate dit getal hoger wordt, maak je
meer kans op te gekke treffers. Je krijgt ook
betere prijzen in winkels.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>STACHE <0E:0000:0003:E6E6E6FF>shows a character's lucky mustache
power. A bigger number means more lucky hits
and better deals when shopping.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>MOUST.<0E:0000:0003:E6E6E6FF> indique le foisonnement et l'éclat
de votre moustache. La valeur influe sur
la fréquence des coups chanceux et la
fluctuation des prix.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>BART <0E:0000:0003:E6E6E6FF>gibt an, wie üppig und robust ein
Schnurrbart ist. Je höher der Wert, desto mehr
tolle Treffer sowie Glück beim An- und Verkauf!","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>BAFFI <0E:0000:0003:E6E6E6FF>indica la fortuna del personaggio. Più
alto è il suo valore, più è probabile eseguire
colpi fortunati e fare buoni affari nei negozi.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>BIGOTE<0E:0000:0003:E6E6E6FF> indica cuánta suerte le confiere al
personaje su bigote. Cuanto mayor sea su valor,
más probable será que aseste golpes SUERTE
y que encuentre gangas en las tiendas.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>BIYIK <0E:0000:0003:E6E6E6FF>karakterin şanslı bıyık gücünü gösterir.
Değer yükseldikçe şanslı vuruş ihtimali artar ve
dükkanlarda daha iyi fiyatlar alırsın."
b_sys,BtlGuide_16_1,"<0E:0009:0000:0B00>Gebruik de hamer bij stekelige vijanden of
andere vijanden op wie je niet kunt springen.","<0E:0009:0000:0B00>Use the Hammer to attack spiky foes and
other enemies that can't be jumped on.","<0E:0009:0000:0B00>Le marteau permet d'attaquer sans vous
blesser des ennemis que vous ne pouvez pas
écrabouiller, comme ceux portant des épines.","<0E:0009:0000:0B00>Setze den Hammer gegen Gegner ein, auf
die man nicht springen sollte, weil sie
zum Beispiel Stacheln tragen.","<0E:0009:0000:0B00>Usa il Martello per attaccare i nemici che
hanno gli spuntoni e gli altri che non
si possono attaccare in salto.","<0E:0009:0000:0B00>Usa el martillo para atacar a aquellos enemigos
a los que no puedes saltarles encima,
como por ejemplo los que tienen pinchos.","<0E:0009:0000:0B00>Dikenli ve üstüne zıplanamayan diğer
düşmanlara Çekiçle saldır."
b_sys,Hint_ganzo_0_2,"<0E:0009:0000:0B00>Als hij nog weinig HP heeft, splitst hij zich
in kleine Trunkles. Een daarvan heeft zijn
zwakke plek, dus richt je op die ene.","<0E:0009:0000:0B00>When his HP is low, he divides into smaller
Trunkles. One is hiding his weak point.
Find that one and focus your attacks!","<0E:0009:0000:0B00>Enfin, quand ses PV sont bas, il se divise
en plusieurs petits Rocheforts. Attaquez
celui qui cache son point faible...","<0E:0009:0000:0B00>Sobald seine KP niedrig sind, teilt er sich
in kleinere Geröllinger auf. Einer davon
erhält die Frucht, also versuche, deine
Angriffe auf ihn zu konzentrieren!","<0E:0009:0000:0B00>Quando i suoi PV si riducono di molto, si
scinde in copie più piccole. Concentrati su
quella che nasconde il suo punto debole!","<0E:0009:0000:0B00>Cuando su VIDA anda baja, se divide
en varios enemigos pequeñitos.
Uno de ellos oculta su punto débil.
¡Localízalo y céntrate en él!","<0E:0009:0000:0B00>HP'si azalınca küçük Kütükayalara bölünür. İçlerinden
biri zayıf noktayı saklar. Onu bulup saldırılarını
üzerine yoğunlaştır!"
b_sys,mon_name_115,<0E:0009:0000:0000>Groentje,<0E:0009:0000:0000>Rookie,<0E:0009:0000:0000>Le bleu,<0E:0009:0000:0000>BowsAzubi,<0E:0009:0000:0000>Recluta,<0E:0009:0000:0000>Bowser novato,<0E:0009:0000:0000>Çaylak
b_sys,mon_name_220,<0E:0009:0000:0000>Kamek (wit),<0E:0009:0000:0000>Magikoopa (White),<0E:0009:0000:0000>Kamek (blanc),<0E:0009:0000:0000>Weißer Magikoopa,<0E:0009:0000:0000>Kamek bianco,<0E:0009:0000:0000>Kamek blanco,<0E:0009:0000:0000>Magikoopa (Beyaz)
b_sys,mon_name_33,<0E:0009:0000:0000>Super Fly,<0E:0009:0000:0000>Super Fly,<0E:0009:0000:0000>Mouchakos,<0E:0009:0000:0000>Fliegfried,<0E:0009:0000:0000>Calabrotto Capo,<0E:0009:0000:0000>Coronel Zzz,<0E:0009:0000:0000>Süper Sinek
b_sys,scn_jetin_01_00,"<0E:0009:0000:0600><0E:0000:0003:00BB27FF>Groenmeneer<0E:0000:0003:373737FF>! Ik zal jou
ook iets handigs leren!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0000:0003:4BD468FF>Green <0E:0000:0003:373737FF>mustache! I'll teach
you something useful!<0E:0002:0001:>","<0E:0009:0000:0600>Eh, le moustachu en <0E:0000:0003:00BB27FF>vert<0E:0000:0003:373737FF> !
Ouvre un peu tes oreilles,
j'ai un tuyau pour toi !<0E:0002:0001:>","<0E:0009:0000:0600>Schnauzbart in <0E:0000:0003:00BB27FF>Grün<0E:0000:0003:373737FF>, aufgepasst!
Ich bring dir was Nützliches bei!<0E:0002:0001:>","<0E:0009:0000:0600>Ehi, tu! Baffo <0E:0000:0003:00BB27FF>Verde<0E:0000:0003:373737FF>!
Apri bene le orecchie!<0E:0002:0001:>","<0E:0009:0000:0600>Oye, bigotudo de <0E:0000:0003:4BD468FF>verde<0E:0000:0003:373737FF>,
te voy a contar un secretillo,
así que estate al loro.<0E:0002:0001:>","<0E:0009:0000:0600><0E:0000:0003:4BD468FF>Yeşil <0E:0000:0003:373737FF>bıyık! Sana işe yarar
bir şey öğreteceğim!<0E:0002:0001:>"
b_sys,BtlGuide_07_1,"<0E:0009:0000:0B00>Naarmate ze in niveau stijgen, zullen Mario en
Luigi meer schade toebrengen en meer HP
hebben, waardoor het makkelijker wordt
vijanden te verslaan.","<0E:0009:0000:0B00>As they grow in level, they will deal additional
damage and their HP will increase, all of which
will make defeating enemies easier.","<0E:0009:0000:0B00>À mesure que le niveau de vos personnages
progresse, leur nombre maximal de PV augmente
et leurs attaques infligent plus de dégâts.","<0E:0009:0000:0B00>Mit steigendem Level erhöhen sich die KP
deiner Charaktere und ihre Angriffe fügen den
Gegnern mehr Schaden zu.","<0E:0009:0000:0B00>Via via che salgono di livello, infliggeranno
danni aggiuntivi e i loro PV aumenteranno,
rendendo più facile sconfiggere i nemici.","<0E:0009:0000:0B00>Al hacerlo, aumentarán sus características,
incluida la VIDA, y causarán más daño,
lo que hará más fácil derrotar a los enemigos.","<0E:0009:0000:0B00>Seviyeleri yükseldikçe daha fazla hasar verir,
HP'leri artar ve düşmanları yenmeleri
kolaylaşır."
b_sys,Hint_mpatapata_0_0,"<0E:0009:0000:0B00>Hamers halen niks uit tegen deze vliegende
troepen. Ze genezen hun groepsgenoten,
dus schakel ze snel uit door te springen.","<0E:0009:0000:0B00>Hammers won't hit these flying foes.
They heal their allies, so take them
out first using Jump attacks.","<0E:0009:0000:0B00>Les ennemis volants se fichent du marteau.
En plus, ceux-là soignent leurs alliés.
Sautez-leur dessus, qu'on n'en parle plus !","<0E:0009:0000:0B00>Mit dem Hammer kannst du diese fliegenden
Einheiten nicht angreifen. Setze also
Sprungattacken ein, um sie zu erledigen,
bevor sie ihre Heilkräfte entfesseln!","<0E:0009:0000:0B00>I Martelli non possono nulla contro
questo nemico capace di curare i propri
alleati. Meglio usare attacchi in salto!","<0E:0009:0000:0B00>Como son unidades de aviación,
el martillo no te servirá para nada.
Y encima curan a sus aliados...
¡Salta y salta hasta acabar con ellos!","<0E:0009:0000:0B00>Çekiçler bu uçan düşmanlara yetişmez.
Üstelik dostlarını iyileştirirler, önce
Zıplama saldırılarıyla onları indir."
b_sys,Hint_pmamebo_0_0,"<0E:0009:0000:0B00>Vliegende vijanden kun je niet raken met
je hamer. Gebruik je sprongaanvallen.","<0E:0009:0000:0B00>You can't hit flying foes with Hammers.
Try beating them using Jump attacks.","<0E:0009:0000:0B00>Inutile de vous attaquer aux adversaires
volants en maniant le marteau. Rien ne
vaut un bon vieux saut dans ces cas-là !","<0E:0009:0000:0B00>Fliegende Gegner kann man nicht mit dem
Hammer angreifen, das weiß jeder Toad...
Bleiben also nur noch Sprungattacken!","<0E:0009:0000:0B00>Non puoi colpire i nemici volanti
con il Martello. Prova ad abbatterli
con attacchi in salto.","<0E:0009:0000:0B00>El ataque martillo no alcanza a los
enemigos voladores, ¡pero la altura
no será un obstáculo para tus saltos!","<0E:0009:0000:0B00>Uçan düşmanlara Çekiçle vuramazsın.
Zıplama saldırılarıyla indirmeyi dene."
b_sys,Retry_title,<0E:0009:0000:0100>Wil je het gevecht opnieuw proberen?,<0E:0009:0000:0100>Retry battle?,<0E:0009:0000:0100>Recommencer le combat ?,<0E:0009:0000:0100>Kampf erneut starten?,<0E:0009:0000:0100>Riprovare lo scontro?,<0E:0009:0000:0100>¿Quieres reintentar este combate?,<0E:0009:0000:0100>Savaşı yeniden dene?
